anon_id,dataset,image_id,pred_id,matched_gt_class,matched_gt_size_bin,matched_gt_aspect_ratio,matched_gt_ar_bin,formal_ar21_eligible,formal_stratum,angleA,angleB,cannotA,cannotB,annotatorA_id_sha256,annotatorB_id_sha256,pair_status,human_usable
c8f1eeb1ae855f7b,FAIR1M-v1.0,9256__1024__0___0,98,Van,small,2.126667,ar>=2.1,True,Van|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
1378ad9cb345683d,FAIR1M-v1.0,1876__1024__0___0,34,Small Car,small,2.6,ar>=2.1,True,Small Car|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
3810e5f812230674,FAIR1M-v1.0,10797__1024__0___0,2,Small Car,small,2.370892,ar>=2.1,True,Small Car|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
2c8a314650656d41,FAIR1M-v1.0,1066__1024__476___476,1,Tugboat,small,1.307692,ar<1.6,False,Tugboat|small|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
9199b03ff3a3b3f4,FAIR1M-v1.0,1726__1024__0___0,42,Small Car,small,2.054264,1.6<=ar<2.1,False,Small Car|small|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
d412060c57b2af55,FAIR1M-v1.0,9889__1024__0___0,142,Small Car,small,3.666667,ar>=2.1,True,Small Car|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
1d00217c6d070e35,FAIR1M-v1.0,10467__1024__0___0,13,Van,small,2.404255,ar>=2.1,True,Van|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
78116e4c02d80486,FAIR1M-v1.0,4282__1024__0___0,0,Small Car,small,1.92973,1.6<=ar<2.1,False,Small Car|small|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
d76ba5eb97d962c9,FAIR1M-v1.0,13124__1024__0___0,1,Motorboat,small,2.733333,ar>=2.1,True,Motorboat|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
e5629ce928bbbad1,FAIR1M-v1.0,13822__1024__0___0,6,other-ship,medium,3.489426,ar>=2.1,True,other-ship|medium|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
5d2b8f07fa8a72aa,FAIR1M-v1.0,8815__1024__0___0,58,Small Car,small,2.707143,ar>=2.1,True,Small Car|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
750be07b8cb2b040,FAIR1M-v1.0,11771__1024__824___976,5,Intersection,small,1.048276,ar<1.6,False,Intersection|small|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
0e32f801ec4375de,FAIR1M-v1.0,1135__1024__0___0,91,Small Car,small,2.44,ar>=2.1,True,Small Car|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
bc1b887d7bcea65c,FAIR1M-v1.0,208__1024__0___0,137,Van,small,2.111111,ar>=2.1,True,Van|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
7316ae9a6971957c,FAIR1M-v1.0,7930__1024__0___0,26,Tennis Court,small,1.60114,1.6<=ar<2.1,False,Tennis Court|small|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
5353c97faa36ff7f,FAIR1M-v1.0,15711__1024__0___0,27,Van,small,2.318841,ar>=2.1,True,Van|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
7b779393fba89458,FAIR1M-v1.0,11745__1024__0___0,451,Small Car,small,2.110389,ar>=2.1,True,Small Car|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
8c7dee6217c4134c,FAIR1M-v1.0,14719__1024__0___0,90,Small Car,small,2.8,ar>=2.1,True,Small Car|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
10f7608a05438089,FAIR1M-v1.0,1613__1024__0___0,101,Small Car,small,2.178571,ar>=2.1,True,Small Car|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
4e66fe3b1c1e9825,FAIR1M-v1.0,14174__1024__0___0,91,Van,small,1.82069,1.6<=ar<2.1,False,Van|small|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
5176caff7b23e6df,FAIR1M-v1.0,1577__1024__0___0,42,Small Car,small,2.272727,ar>=2.1,True,Small Car|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
4998e491b8d4ae45,FAIR1M-v1.0,13987__1024__0___0,153,Dump Truck,small,1.188525,ar<1.6,False,Dump Truck|small|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
ab1b8ffe06f2e591,FAIR1M-v1.0,1518__1024__0___0,39,Small Car,small,2.654135,ar>=2.1,True,Small Car|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
b39df2ee9dc5e552,FAIR1M-v1.0,6643__1024__0___0,19,A220,medium,1.02269,ar<1.6,False,A220|medium|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
3a39d551af082d5e,FAIR1M-v1.0,2160__1024__0___0,284,Van,small,2.363636,ar>=2.1,True,Van|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
fddc0a340fccefaf,FAIR1M-v1.0,1993__1024__0___0,80,Van,small,2.25,ar>=2.1,True,Van|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
77c1cdffe78f8bbc,FAIR1M-v1.0,9269__1024__0___0,23,Small Car,small,2.428571,ar>=2.1,True,Small Car|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
8e07f12d0fdb2863,FAIR1M-v1.0,2986__1024__0___0,2,other-airplane,medium,1.037269,ar<1.6,False,other-airplane|medium|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
8c415034cb5b4bd4,FAIR1M-v1.0,7825__1024__0___0,197,Van,small,2.27451,ar>=2.1,True,Van|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
e8811505982c24e9,FAIR1M-v1.0,6516__1024__0___0,321,Van,small,3.22807,ar>=2.1,True,Van|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
e41fe55f4025277b,FAIR1M-v1.0,14887__1024__0___0,165,Van,small,2.277778,ar>=2.1,True,Van|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
9ba27b754331eea5,FAIR1M-v1.0,9565__1024__0___0,296,Small Car,small,2.446281,ar>=2.1,True,Small Car|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
b0d71a781fe9354f,FAIR1M-v1.0,1562__1024__0___0,38,Van,small,2.413146,ar>=2.1,True,Van|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
d1bdb04c4b9f182a,FAIR1M-v1.0,862__1024__0___0,222,Van,small,2.615385,ar>=2.1,True,Van|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
9d89fe5dc2ab0617,FAIR1M-v1.0,307__1024__0___0,48,Dump Truck,small,2.943549,ar>=2.1,True,Dump Truck|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
fbf2dc8064da952f,FAIR1M-v1.0,3940__1024__0___0,0,Intersection,large,1.910469,1.6<=ar<2.1,False,Intersection|large|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
3abb6b47dbc7b367,FAIR1M-v1.0,15915__1024__0___0,10,Van,small,2.577778,ar>=2.1,True,Van|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
9cd3e639cd7d0f96,FAIR1M-v1.0,7806__1024__0___0,28,Van,small,3.47619,ar>=2.1,True,Van|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
9cbeec419f3af8fa,FAIR1M-v1.0,1041__1024__0___0,102,Van,small,2.625,ar>=2.1,True,Van|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
e79201f7eac485d2,FAIR1M-v1.0,7819__1024__0___0,116,Van,small,1.666667,1.6<=ar<2.1,False,Van|small|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
d717fc0cf94ac3f1,FAIR1M-v1.0,329__1024__0___0,13,Small Car,small,3.027211,ar>=2.1,True,Small Car|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
4a9947d785108f07,FAIR1M-v1.0,5920__1024__0___0,30,Engineering Ship,medium,3.053763,ar>=2.1,True,Engineering Ship|medium|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
50c2b802c8bb8b68,FAIR1M-v1.0,15294__1024__0___0,1,Small Car,small,2.0,1.6<=ar<2.1,False,Small Car|small|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
c7c145daeb44fcbe,FAIR1M-v1.0,7399__1024__0___0,0,Boeing747,medium,1.068351,ar<1.6,False,Boeing747|medium|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
ce1b6b49436cedb9,FAIR1M-v1.0,1274__1024__0___0,17,Van,small,2.029069,1.6<=ar<2.1,False,Van|small|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
450de32ac19dd618,FAIR1M-v1.0,12915__1024__0___0,120,Van,small,2.307692,ar>=2.1,True,Van|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
ccdf1d4c28376c63,FAIR1M-v1.0,6225__1024__0___0,67,Small Car,small,1.878378,1.6<=ar<2.1,False,Small Car|small|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
e7f83959071f2db2,FAIR1M-v1.0,10467__1024__0___0,25,Small Car,small,2.548077,ar>=2.1,True,Small Car|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
42e257a616269513,FAIR1M-v1.0,759__1024__0___0,18,Small Car,small,3.470588,ar>=2.1,True,Small Car|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
c97e6bac86322c6d,FAIR1M-v1.0,12150__1024__0___0,4,Basketball Court,small,2.195195,ar>=2.1,True,Basketball Court|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
2b87117a74226e29,FAIR1M-v1.0,11506__1024__824___976,15,Fishing Boat,small,3.37037,ar>=2.1,True,Fishing Boat|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
64429de2e93188d2,FAIR1M-v1.0,1040__1024__0___0,219,Cargo Truck,small,2.692308,ar>=2.1,True,Cargo Truck|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
0aba074f8cf61c54,FAIR1M-v1.0,14789__1024__0___0,6,Small Car,small,2.313433,ar>=2.1,True,Small Car|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
d5ed0d2ebd211bc5,FAIR1M-v1.0,11680__1024__0___0,85,Dump Truck,small,1.729508,1.6<=ar<2.1,False,Dump Truck|small|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
32576cc9d7693937,FAIR1M-v1.0,789__1024__1976___824,9,ARJ21,small,1.517454,ar<1.6,False,ARJ21|small|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
c2c5e03b21fdeb8d,FAIR1M-v1.0,3389__1024__0___0,351,Dump Truck,small,2.586388,ar>=2.1,True,Dump Truck|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
84226413851920ae,FAIR1M-v1.0,6258__1024__0___0,70,Small Car,small,2.181818,ar>=2.1,True,Small Car|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
03f01a2b2741d77a,FAIR1M-v1.0,4637__1024__0___0,63,Liquid Cargo Ship,medium,2.021958,1.6<=ar<2.1,False,Liquid Cargo Ship|medium|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
96dca9fde4df4e3b,FAIR1M-v1.0,5121__1024__0___0,21,Small Car,small,2.272727,ar>=2.1,True,Small Car|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
f32d82fc6178eefd,FAIR1M-v1.0,15863__1024__0___0,13,Van,small,3.666667,ar>=2.1,True,Van|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
463c23576fdad4a1,FAIR1M-v1.0,675__1024__0___476,73,Motorboat,small,3.788992,ar>=2.1,True,Motorboat|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
52653c939e4c15ed,FAIR1M-v1.0,3176__1024__0___0,71,Van,small,2.586667,ar>=2.1,True,Van|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
5d46f70492bad823,FAIR1M-v1.0,14426__1024__0___0,153,Small Car,small,2.907895,ar>=2.1,True,Small Car|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
3f0567f58caaa096,FAIR1M-v1.0,4015__1024__0___0,11,Boeing787,large,1.078098,ar<1.6,False,Boeing787|large|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
f0471eae3cb852eb,FAIR1M-v1.0,9688__1024__0___0,24,Van,small,2.461539,ar>=2.1,True,Van|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
2466f63aa646a99d,FAIR1M-v1.0,6523__1024__0___0,31,Van,small,2.666667,ar>=2.1,True,Van|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
ace97f66d2b89049,FAIR1M-v1.0,8451__1024__0___0,50,Van,small,1.454545,ar<1.6,False,Van|small|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
5c164203da5c13c0,FAIR1M-v1.0,12547__1024__0___0,7,Football Field,large,1.60573,1.6<=ar<2.1,False,Football Field|large|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
bc8b12517ac68a53,FAIR1M-v1.0,4746__1024__0___0,7,Engineering Ship,small,2.722222,ar>=2.1,True,Engineering Ship|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
2c1ca77eabe34c73,FAIR1M-v1.0,100__1024__0___0,7,Van,small,1.352332,ar<1.6,False,Van|small|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
950c338f95ebb9e7,FAIR1M-v1.0,5414__1024__0___0,132,Motorboat,small,4.192399,ar>=2.1,True,Motorboat|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
0cace1b3fad0745d,FAIR1M-v1.0,8593__1024__0___0,101,Small Car,small,1.771186,1.6<=ar<2.1,False,Small Car|small|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
61e27feb758f5856,FAIR1M-v1.0,10123__1024__0___0,15,Small Car,small,1.954249,1.6<=ar<2.1,False,Small Car|small|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
df4c53aa62154ff6,FAIR1M-v1.0,11428__1024__0___0,69,Van,small,3.224852,ar>=2.1,True,Van|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
852e45a32b80e76b,FAIR1M-v1.0,9419__1024__0___0,21,Boeing777,medium,1.049133,ar<1.6,False,Boeing777|medium|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
bf66cec98778f390,FAIR1M-v1.0,5242__1024__0___0,208,Small Car,small,2.817518,ar>=2.1,True,Small Car|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
33b0698388232657,FAIR1M-v1.0,3129__1024__0___0,95,Motorboat,small,6.662922,ar>=2.1,True,Motorboat|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
fc67cef57876fcb6,FAIR1M-v1.0,929__1024__0___0,28,Van,small,2.843971,ar>=2.1,True,Van|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
c51b1ee31d945f3d,FAIR1M-v1.0,8208__1024__0___0,16,other-airplane,medium,1.113876,ar<1.6,False,other-airplane|medium|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
2c0fa863437f56c2,FAIR1M-v1.0,14719__1024__0___0,238,Van,small,2.47541,ar>=2.1,True,Van|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
6800601003844f38,FAIR1M-v1.0,13460__1024__0___0,5,other-airplane,medium,1.1875,ar<1.6,False,other-airplane|medium|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
3d45fde904e1ff9c,FAIR1M-v1.0,4529__1024__0___0,16,Small Car,small,2.888889,ar>=2.1,True,Small Car|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
c73486457bd0db73,FAIR1M-v1.0,2587__1024__0___0,199,Van,small,1.417808,ar<1.6,False,Van|small|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
2bd387d6b64035b8,FAIR1M-v1.0,12226__1024__0___0,30,Van,small,2.027523,1.6<=ar<2.1,False,Van|small|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
d6565b529c7115f7,FAIR1M-v1.0,12201__1024__0___0,159,Dump Truck,small,2.34555,ar>=2.1,True,Dump Truck|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
1ade33eb8117030d,FAIR1M-v1.0,14498__1024__0___0,192,Van,small,1.479452,ar<1.6,False,Van|small|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
1f8247cbbe4a1ff1,FAIR1M-v1.0,3174__1024__0___0,7,Small Car,small,2.298245,ar>=2.1,True,Small Car|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
28bb4b8256463761,FAIR1M-v1.0,8783__1024__0___0,61,Van,small,2.516129,ar>=2.1,True,Van|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
b293c1b40edf40fc,FAIR1M-v1.0,16139__1024__0___0,41,Van,small,3.0,ar>=2.1,True,Van|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
0c951c4cb67cab3c,FAIR1M-v1.0,13104__1024__0___0,85,Van,small,1.371257,ar<1.6,False,Van|small|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
bdfcc2cddf032408,FAIR1M-v1.0,8963__1024__0___0,157,Van,small,3.194805,ar>=2.1,True,Van|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
6edc2239ac2c8176,FAIR1M-v1.0,4502__1024__0___0,2,Tugboat,medium,1.764706,1.6<=ar<2.1,False,Tugboat|medium|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
e1c76dad157e0070,FAIR1M-v1.0,15832__1024__0___0,37,Van,small,3.25,ar>=2.1,True,Van|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
0c5d492125098335,FAIR1M-v1.0,8091__1024__0___0,117,Small Car,small,3.346154,ar>=2.1,True,Small Car|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
1947cec59b270032,FAIR1M-v1.0,1863__1024__0___0,322,Cargo Truck,small,2.428571,ar>=2.1,True,Cargo Truck|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
64b00adeeded4280,FAIR1M-v1.0,1534__1024__0___0,145,Small Car,small,2.315217,ar>=2.1,True,Small Car|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
7b0cf58b1549f917,FAIR1M-v1.0,7940__1024__0___0,175,Van,small,2.304348,ar>=2.1,True,Van|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
fd3077c02699f26a,FAIR1M-v1.0,10099__1024__0___0,231,Small Car,small,2.658119,ar>=2.1,True,Small Car|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
5d17c5ab060647d6,FAIR1M-v1.0,1486__1024__0___0,42,Small Car,small,1.666667,1.6<=ar<2.1,False,Small Car|small|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
3a0b05221671ec80,FAIR1M-v1.0,65__1024__0___0,35,Van,small,2.476191,ar>=2.1,True,Van|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
3070f2ae52abf773,FAIR1M-v1.0,13238__1024__0___0,4,Small Car,small,2.769231,ar>=2.1,True,Small Car|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
abfd78e2627991ae,FAIR1M-v1.0,7805__1024__0___0,0,Roundabout,medium,1.019608,ar<1.6,False,Roundabout|medium|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
434bd0b3b70f5f3a,FAIR1M-v1.0,7123__1024__0___0,150,other-vehicle,small,1.5,ar<1.6,False,other-vehicle|small|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
9138659658b630d4,FAIR1M-v1.0,2742__1024__0___0,0,Boeing747,large,1.072776,ar<1.6,False,Boeing747|large|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
416f9e496fbb2f9a,FAIR1M-v1.0,1465__1024__0___0,98,Small Car,small,1.151515,ar<1.6,False,Small Car|small|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
73e6956b404c2492,FAIR1M-v1.0,12150__1024__3296___2472,0,Dry Cargo Ship,medium,5.868132,ar>=2.1,True,Dry Cargo Ship|medium|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
53e7f9cc7f484422,FAIR1M-v1.0,12201__1024__0___0,75,Small Car,small,2.246575,ar>=2.1,True,Small Car|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
87ad0492b57b9f55,FAIR1M-v1.0,12946__1024__0___0,14,Van,small,1.666667,1.6<=ar<2.1,False,Van|small|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
151bb5ae124b28a8,FAIR1M-v1.0,11329__1024__0___0,38,Van,small,2.142857,ar>=2.1,True,Van|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
fd360dfd44b55275,FAIR1M-v1.0,1197__1024__0___0,0,Football Field,large,2.451089,ar>=2.1,True,Football Field|large|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
7ac14ed326acd44c,FAIR1M-v1.0,2898__1024__0___0,40,Van,small,2.131148,ar>=2.1,True,Van|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
11439b4630100255,FAIR1M-v1.0,1041__1024__0___0,104,Small Car,small,3.0,ar>=2.1,True,Small Car|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
83f702daca41a061,FAIR1M-v1.0,4292__1024__0___0,5,other-ship,small,5.468469,ar>=2.1,True,other-ship|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
91ddc48577c5ff9e,FAIR1M-v1.0,10787__1024__0___0,30,Van,small,3.142857,ar>=2.1,True,Van|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
3b3a64136eecf34f,FAIR1M-v1.0,3147__1024__0___0,3,Small Car,small,2.010526,1.6<=ar<2.1,False,Small Car|small|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
30446a2d271e3cbf,FAIR1M-v1.0,15750__1024__0___0,3,Bridge,small,2.117146,ar>=2.1,True,Bridge|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
aeeea065b4056f9e,FAIR1M-v1.0,2178__1024__0___0,17,Van,small,1.801587,1.6<=ar<2.1,False,Van|small|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
f7d7f87c6b66773c,FAIR1M-v1.0,7544__1024__0___0,4,Van,small,2.162304,ar>=2.1,True,Van|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
40d195521f35fa1f,FAIR1M-v1.0,2026__1024__0___0,1,Basketball Court,medium,2.46281,ar>=2.1,True,Basketball Court|medium|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
39698a6deeced908,FAIR1M-v1.0,9221__1024__0___0,39,Small Car,small,2.347826,ar>=2.1,True,Small Car|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
985559391ce96b89,FAIR1M-v1.0,7924__1024__0___0,77,Van,small,2.212598,ar>=2.1,True,Van|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
33f63e93f4fedb23,FAIR1M-v1.0,10090__1024__0___0,3,other-airplane,small,1.343558,ar<1.6,False,other-airplane|small|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
90d4eacc916b7079,FAIR1M-v1.0,15574__1024__0___0,0,Basketball Court,small,1.651389,1.6<=ar<2.1,False,Basketball Court|small|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
4cc2897af21ef9d4,FAIR1M-v1.0,6849__1024__0___0,2,Dry Cargo Ship,medium,5.783333,ar>=2.1,True,Dry Cargo Ship|medium|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
2337de2fc6f1a82d,FAIR1M-v1.0,7937__1024__0___0,18,A350,medium,2.165053,ar>=2.1,True,A350|medium|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
04ff9dda3c4b089d,FAIR1M-v1.0,15946__1024__0___0,163,Dump Truck,small,3.137931,ar>=2.1,True,Dump Truck|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
7a201ff10d545859,FAIR1M-v1.0,6329__1024__0___0,15,Small Car,small,2.380952,ar>=2.1,True,Small Car|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
138d9ece25d3a62e,FAIR1M-v1.0,9694__1024__0___0,136,Small Car,small,2.3,ar>=2.1,True,Small Car|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
eb2b4e23b89daed5,FAIR1M-v1.0,4554__1024__0___0,11,A220,medium,1.737459,1.6<=ar<2.1,False,A220|medium|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
245fa9f932719281,FAIR1M-v1.0,495__1024__0___0,44,Van,small,1.666667,1.6<=ar<2.1,False,Van|small|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
a43ba88bf26bbf8e,FAIR1M-v1.0,3831__1024__0___0,3,Tennis Court,medium,1.632368,1.6<=ar<2.1,False,Tennis Court|medium|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
862386922bf44583,FAIR1M-v1.0,15846__1024__0___0,30,Small Car,small,2.214286,ar>=2.1,True,Small Car|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
4f3c434881c5d57f,FAIR1M-v1.0,5121__1024__0___0,5,Small Car,small,1.747036,1.6<=ar<2.1,False,Small Car|small|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
2d21aff7bd0d84b4,FAIR1M-v1.0,15074__1024__0___0,84,Van,small,1.992248,1.6<=ar<2.1,False,Van|small|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
663ddd0d2b952bfd,FAIR1M-v1.0,16428__1024__0___0,60,Dump Truck,small,1.842105,1.6<=ar<2.1,False,Dump Truck|small|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
08d2f445bf4d9385,FAIR1M-v1.0,13687__1024__0___0,42,Van,small,1.828571,1.6<=ar<2.1,False,Van|small|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
7060ce24cc77299a,FAIR1M-v1.0,8488__1024__0___0,243,Van,small,1.670732,1.6<=ar<2.1,False,Van|small|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
1fa913c92bd61305,FAIR1M-v1.0,12321__1024__0___0,0,Roundabout,large,1.132653,ar<1.6,False,Roundabout|large|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
606b890360c8a239,FAIR1M-v1.0,3034__1024__0___0,40,Small Car,small,2.833333,ar>=2.1,True,Small Car|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
