dataset,replicate,sha256
FAIR1M,5222,3f60f644e385495981bdec7cf4fd5fa29619520fc436a80e85ba698c3acd3e68
FAIR1M,5223,36e5e449add34138410e655575b7563ef6e32a1a4aa0f32618f6252dcaf63407
FAIR1M,5224,04b5015c42d5c5d75b97896880d35ea125be804e3e760ec799c4acad66b9663f
FAIR1M,5225,ef34b2938869d561dff06340bff7b22d9125b12f484a7a7a61f3f380af6e8e4f
FAIR1M,5226,8fa3e19cf071cb334da4f117d0e4891a09f8a3484672c31e7b93196a8deceb29
FAIR1M,5227,5cf889eb427cade8e761a6a57dcf53789d4ef5baf041de93c98048099f842725
FAIR1M,5228,50bb7a8a25e19fff0525c633ba2d6f3a98e64ffe2773c11d8d3165c31af637e3
FAIR1M,5229,49187036ce58b81401599effb2fda7af838bd0109faac1d9e632ca080f1858a7
FAIR1M,5230,c720f2da0e6a9ffc3e7fdec611cd1105bba143ad89d3971fe388a096ce08c2a6
FAIR1M,5231,a105e9964561ab46e32e956cdecf50b9a7ed3345158a6da2e30813c44c1a6a62
FAIR1M,5232,6147281e8dffb254fed13f76139e7bdce5b70961eaa915dbe9e8e4e3f368107a
FAIR1M,5233,0795cd3baba5f7eb739264543ff4353b064920eab26ab4aae870da577807dc15
FAIR1M,5234,47c4b5390c88b84527df257bb06c901fa057d09c37259fe0ac28987bb45c104f
FAIR1M,5235,e7bfb43b8a16a9690e91a49e64354e75e25900ab98e1cae1a6fa7288965153ac
FAIR1M,5236,2d7202c56f48af5fcf35962554c5410d44e3eb9e93576395d6a718b74e77b03f
FAIR1M,5237,7d1c654faeb95220ee7b472217795d262438d2b69012a2a3e25d3a0eb7cc73ee
FAIR1M,5238,e086697eec7c528dc7b30864545e90f1955498471778009a2b47d368e5536b3a
FAIR1M,5239,1174451e61fe5d7525d4d314a444fd579eb50c314bff7ea3853379608e0299e9
FAIR1M,5240,bc68d38df5dbb21ba0c69d7f474aec504aee59f783575e6568b51d56e1dc1203
FAIR1M,5241,5deaa522696d0208855dc4f7ce5aca53b80347278ce73e885a4b9692753c2c5f
FAIR1M,5242,5d2ddf8d0bd52a7a092f1acb1792dbf2125bbca6b26b708bd7ff637fac7ae01a
FAIR1M,5243,2537d136fae78c03dea46a8e5878e9d530f9026f7f6f8839c0bfa1760f1479a7
FAIR1M,5244,51fe25367bfba5ca8d5608f56d6a185c434a77de3766e93b2201d3453cc02260
FAIR1M,5245,c824e05c649e6080698fee5440143be19d525081cf76114b1a341b81395f0ed1
FAIR1M,5246,f7988749b84ef0805abf9f024642f776992e1812c003903431c1864184096e77
FAIR1M,5247,4905a1b69ae638dbcf66cdd177457046bbd31d35f12d8dbd13a554671ff2140e
FAIR1M,5248,8d85c64b70dfafd683a0ce02f13f5137d2bda75e9ad2420ec9a40a14feecf8a9
FAIR1M,5249,8aed9a25692acceb53d51e902c620ef5b3b3c0e3907a37fe4ee997b12ee12ee6
FAIR1M,5250,99023af15f3087a9839887b57c1cc7bd69c98e18c546b60a3f8c9b8390271eb7
FAIR1M,5251,d80e92c43819124a629c4efe79b689fa3a0eed69a29ad925bdae35b73f50a73e
FAIR1M,5252,2be407f57937d2ddc1d700fcf00369befc0ed742e3ffbd872aa8e3cd3a594c83
FAIR1M,5253,3e3c265c12541b5996d9abe4869f74a5ee3f8f97a122e1bf5bdabaa63d545a41
FAIR1M,5254,6421c513da265fc1d89396a9777730eecb6aa65d33c111cd3d41a7bb93c686d6
FAIR1M,5255,a79ae9b824ac36d2a45b4d0655ed3c645c1fef798d41cf9a2b0cd75fb79c54b4
FAIR1M,5256,1962a880a5fbfffb871eb26703646e60fa2d7bcca4289a91c986311a1076d7a3
FAIR1M,5257,87b10ea19d4bc5b02baef269068ff32e99237c83ea808a02aafb02b627dbd69d
FAIR1M,5258,4fb180bfa105af1585770872ae8f2d68dffa7015bfd0cdd36981f236f58a72e7
FAIR1M,5259,c8403fc63eb9539e89240b55693159b6faca8542db7de90f276ed73fe1aeeee8
FAIR1M,5260,6cca2e6b35c537dcba2ac118783c3c6bb68049c23b611cc689f18f1a076deefb
FAIR1M,5261,532dc2bb4b00ebb8f974a8eaf6cfaff48daabdfde250de8e85369ef045108085
FAIR1M,5262,2e0451b9324c613ef78c06f2c6262d9db19c10b548323d22aba68f516fccd2dc
FAIR1M,5263,26645407d402d009a79702e50632150c557578d8c8cb2efd72c44c1b71c710b2
FAIR1M,5264,1dfabf840ea99003e3ba9af3bf1e02c50d6451e4aa9611facd9c2d2c70598dca
FAIR1M,5265,593eef1e7599139d5a9ec9fa2b0a06bf4472a6883acaff0c242246cde2a7589b
FAIR1M,5266,e1d30e9c3266b7dd5122d2cb5aec70e7f85a2916f9f3dc71ec43cdaa910f02c4
FAIR1M,5267,86a698cee6a4495b31389ea09645dfd50c267c168022345e97f74ad9ed6c49f8
FAIR1M,5268,e40eedbe833d479fb161f0642fd8bb9b1988b29f99063a99d14868012934222d
FAIR1M,5269,1faf2593fcb9ac9d02de15b2e538b6a9a709ad7b63ef7363180d4fb722953885
FAIR1M,5270,bbde0426bf4f237f68ba5e6602b94e8f976cbba27fd8fd539242525ee03b8889
FAIR1M,5271,a7f3ec8c22745ae678be367cbb84033c8d59f7c230f9b1f3bda091174e1f0739
FAIR1M,5272,ddf93bc8cb9e9c114aeddedac73db2dc96b5f73d0bcd8879331a6ed19fdaf010
FAIR1M,5273,0db537456e72a5b63734407fef3679c96c57de578649772018670f007155f700
FAIR1M,5274,de139e371f08be098ce1e300cad1a8e8c9b59278b8afd6671fe5d4e005a6165f
FAIR1M,5275,612bd7f74555a83184fb66a6c6f3806a778b6550ce959a4e077850d055865d4e
FAIR1M,5276,f60e760345aca8c6602dbea32388d5141842157f9151514dc1e1d1d0c9a08564
FAIR1M,5277,c3124ae2a8323c9b4b707fef94a15bbb8658885f4d1408425832db8e1c452fd3
FAIR1M,5278,9c08b2f3b02d5e607daf7bf4dd1ee83a65a3a0199decb1ca14274432429ffdd1
FAIR1M,5279,b3d05771a844fd1f6938e59c4261a400fee86e9e26d4ecb6ea5f62bb6c0d3e7d
FAIR1M,5280,6942d0149fbc45a3d213fac9c0e69cc3736867b0ef8a2e0872a7bb77f0bc958f
FAIR1M,5281,62f13c53b8dab08c031e7e6cd5b1f748d7ae0826ed73a32a14a31f6084b119a5
FAIR1M,5282,ceafb9d264c11a3f70d2339d61113d6d2b2ca23546cd659ac2356cfed92e7514
FAIR1M,5283,14c263770e91c7ec6177e7cbe480d36d26ba0ebab42a405f59debfe9a8285284
FAIR1M,5284,4906bbda2798496b03a78a19fcc3a0e08ac3e13d5b549162ceaed23e54ffd056
FAIR1M,5285,77ef8a8854949c7e516a298e4bc40d7d13d39ed547b9aee8d765883350786505
FAIR1M,5286,49acad0514eeab619bfa6572fd0154d98237c5df8b9ec6e2dab7f8f102832622
FAIR1M,5287,4324d352b0570f06feac6ac852461fc20cb6b90d44a39139eef44bb78ce2823d
FAIR1M,5288,1fd81ad03e5c91a41d761389717e506dc1753ebe48273ddd17bd347a7351283b
FAIR1M,5289,65d447b12adcfb2d2c1ceac266547eb40a2480f4c2aab38311b43b3e8c648e20
FAIR1M,5290,3b153fb1e1e938f6124deccde792ff57798d5d5ff13779853523d9ff6e45014c
FAIR1M,5291,0e3b39d8953a1c4eb32360396f04a363ed6619193efcbdc821a7d22843d1071d
FAIR1M,5292,cc653ac5dc7a93a78c6458a9a80c01c811a058381e87c1444dd3b5c60adc9e61
FAIR1M,5293,a2ae98fc024de150adc92900edd6fe3040bee71ba6ec74a2f8163b5e14c4ff6e
FAIR1M,5294,2e4dd7d10de5cca11bf00498de788904a254979754ad2fdd65f52fa21d1a0337
FAIR1M,5295,0df2194465bb6f0e7c891f18579b633569d5e860c4ab8701d19c2a9593d1e686
FAIR1M,5296,a49b4775e11a073e718b3d12a02fdc376147f69ef792b542ede194f9e0e2b8ff
FAIR1M,5297,8743cee215888561af2ef9c62795a71f71ea317d4df3fa35c8a6184c1ec0acdd
FAIR1M,5298,383886c1f065785179f8604127162c73e38b893883dd50f99bba22dbd75a95dc
FAIR1M,5299,a8fd9b2916d45734cddbf02c4dada383e057a83e1557161fe14fe2b7f47ef87f
FAIR1M,5300,2f012db4ad0697134f68a574ef39adbf69f04439b7897b06e26ac2c3e3bb00ed
FAIR1M,5301,cf92df9103ad20f50db2a40cac689ce35d9e0e738a66a11df627924a958bfa2f
FAIR1M,5302,171aedc503c39ab7b5fb28ca1ca0d2d196b0c1e7299c0ab0167d0eb927f9cd32
FAIR1M,5303,c7c067351b960c872f7179354b6f7b63090c8e2b21460e09edb19fe850743968
FAIR1M,5304,f7a51a2b4540697c4c66012f8ad26b8fea5493d2ef5320adee12d00cc44ea0d2
FAIR1M,5305,38bb50dbdfbfb29bfc9a058afca63cbf9c988951494cecd89ddc19d9b75d52a7
FAIR1M,5306,20485c226652eed6dc654b6b1df8771cab33f4d8396cf51a55b2204e2869dc1c
FAIR1M,5307,32ce617c03d0ec9eaeb404503416e8d057fbe6199bf6e4272a46f018b15cc8e8
FAIR1M,5308,ef07fc91bc3bf14677edeb3dfbabcb526709395ebc0bb3eea858f71a4ab4c205
FAIR1M,5309,39d5eb2b857de988db746f6e6b005713172caeeffc1a2c81a1b590de6ec64f6b
FAIR1M,5310,17f634310948b9e34a342af89382526e38ba39a64c880823f9d8451875233c98
FAIR1M,5311,38d4a59d94ae48a04179196d48c2789ba65600da1fd917b7d6ebf452920d3426
FAIR1M,5312,4fc7ef008e0df61094580d0b86096f570176f808767784d5dfc4c66bd19c88af
FAIR1M,5313,7971d131e7b797ae1b3ba6cef2ba7cb9f4bb068711817ec7a864a31465f5732a
FAIR1M,5314,f0041f8af9a0664c1a15ebebba2b2edc21a4497599a729310124c79bc7e5b7fb
FAIR1M,5315,b5c1e8b1d661f7293a5d3acfcd3de32226ca4ff24ad7c2311b1474afc5acfb30
FAIR1M,5316,a1e32421f89de08b03c435bd737ce09770f7c4216eedcd067deae2637c5ec0d2
FAIR1M,5317,103c22dd0ba14d4f7a6f5397b439f962d4a4b72dbe778c031cc372c004a0e0e3
FAIR1M,5318,b658aa83ae62f57ee13fa2802b93d09e4fe193b8aae30e4e42dfb0164479efd4
FAIR1M,5319,96195bfda31efbeb83eb50b3420038609514330376e6a5cc3a2ba1f6799cfe58
FAIR1M,5320,7f7ba78963d46ebacb338c9d0b6048804a9ef04076881d0fd667478c1b6e830f
FAIR1M,5321,53a33c006374c0514629fa2cf4a02c0fe69f6011cb5720baa052301e6249bcfc
FAIR1M,5322,f830f7e34a8a9a225a8e15cf609e48c0a6776ad1f847a733113b284049729a65
FAIR1M,5323,b91e9faca0cc9b235aa7221a93d403020b094d054b25e296cf16afde5d554769
FAIR1M,5324,ee6fffe713def076e4f6f70bd784e5cb0b482278ecdead6e297e3633f185d0f3
FAIR1M,5325,3f0bbb57c5f101934da47adbbc3ce1e2b68bd0e72aabd6c135304ef10f499017
FAIR1M,5326,ca66695430ac5578244813821852d3cf635bf2f3199a7bfb4708c178291fc540
FAIR1M,5327,075edcf56ab11ba39b0e09df4f26c90b50177666aab23154d6a1cad31a731534
FAIR1M,5328,cdeaba41a722db91165b57f567fdab1e0fe9da89107ce1ea57cb1fb54fa06b07
FAIR1M,5329,91bd70f59425db73a965aa0b1df6454244ea8b3f8c68df797674bdb4d03dfb73
FAIR1M,5330,b471c6dac8fdc0f57ab7681961a55355eec8d508b4b84002bc7e57dafc134c9d
FAIR1M,5331,34bb5c8e55eef7fc5b92a3af3f933d9127cef486157818c7d655fe302aa9bb48
FAIR1M,5332,d5accbe33a1c32a713d3313eabda5d3fae4240a139f4a14ca4df2ed4fb3260d6
FAIR1M,5333,bcec90064f3e38cf1d7f704243e4d0b89f5a989536ec127f9f3dbc69195b6845
FAIR1M,5334,67076f2239ebed9a78562f023fca1000c3de9e3f585abe95d905d81868b6694f
FAIR1M,5335,caa307778f17fb1dd98d1344ed8c542cd7f769b8a7b656bedff942e027ee885e
FAIR1M,5336,dd85c6ff7ab0e71480b666f017c8496170de99e569aa00e6ff62683bf2c25ddf
FAIR1M,5337,01c01eba033dbea03fe1b5d8ece371caf7465c393cbd6dd0828936214138382f
FAIR1M,5338,0f0441b0832a50f38428b6d510888a41adc0862e9df2ac3dfb9f9b4ef24f0625
FAIR1M,5339,d7c204d9f6a7d09b037bc1cc018cae4efcda9eb3ec75afa482d0910df74c7dcb
FAIR1M,5340,db24e688d272795dfaa8f130617a8e3d04f513046a5bfaf406d1a6453c9584a9
FAIR1M,5341,6336943788510e7ca74136e946fcd376042d80d846027c76c068726cf8760241
FAIR1M,5342,4aa413cb7fac22b3def85d9ab59c0f3f38e2c9a9958a3f40af3016a87769f343
FAIR1M,5343,7de0de5acd8d43a1d89d0b2e394d8bfd12a17e55eeee1711e2a80594b2c16502
FAIR1M,5344,46a86d524b2ecd625a39a987cf6103f1bd1b8b84163a44ed5a4ce7da738d56d2
FAIR1M,5345,52092de2459915b41fcb12f40f8cda0c2a185568c3b2ca4cbce0ed0a165b253c
FAIR1M,5346,313272882c1d4c8aa76048f6bb36042116a5e8d5756c916a1443c1e2170954ed
FAIR1M,5347,f9afe187f9e78e0eb4807f164fa96a07ce74b0fc6b2aeaabdb80beaf3d8cf1be
FAIR1M,5348,b97b1e4ee0587803edf5ce49998525ff8440c36a4f089e4ed07d6099423a5db2
FAIR1M,5349,1d4a786284bcc4fa8f8211aec9078ac9d0bd9a288816b9d0ee2ec28ecdd97cb2
FAIR1M,5350,1858b25dece940f88ea49e86649afe953884ad8758b7b787434971e4ebb0d757
FAIR1M,5351,f51ceb44066a75ab1b5f781866239fde4ebe0e1838edc9594a45324647f05ee2
FAIR1M,5352,8bd2a3b119673e33e4032ead20afc051b1d88e3b20f47dc23073ed2bfdff6959
FAIR1M,5353,f40bd157fb6fa37f8fedf55568c3e69f86247330ad934b8ecef77b0038deace2
FAIR1M,5354,4203d11c11f27c02c87866a7c36920a12cb2207a84cca5c6afed2b7ecf7a5ac2
FAIR1M,5355,e2daf0b5795aefe23a4665df5675645b597c2aab6822fa656ae430c27658b79c
FAIR1M,5356,86e1547d3953abecbf3e70e0d06fa9a6ebbda78a31a55c89363b40b8425cea31
FAIR1M,5357,833b7250ed3e1885156ec2f3344fa30054058417e21b835f7bacdd2f24d03d04
FAIR1M,5358,b55c4ec2bbfd092c3b1e61310f5c56d3a96f05a33fe17e34a7e3863b18a4c766
FAIR1M,5359,7ea3304087cb160c09c5ae29dc3846f8fb9df546e109112897af9d94269a8c26
FAIR1M,5360,c9026440e47150f4ab7cda02d5054a5f4bbbe4e97a8fd05c5709952ccf4745a5
FAIR1M,5361,a9a30995fb29e4fb9bf0f141af4ebda75d4c861e4627c18cfacf22884a00c76c
FAIR1M,5362,ab92184bb6fa14536c178b1e030233254fdc272ca6f7ce88cb6c6d0a5f430edc
FAIR1M,5363,dc9b6d90d3d3eb46a08eb74d38af08dc54fd65cc40fccd8f5dd26a440200747f
FAIR1M,5364,5defd7874de8f4007917cc37c34476e0a5ef48af53daaccc249665691dd76ae3
FAIR1M,5365,764f87630270db26f707709795e01edacf53dbb7b6dc9e34d3fa13f532af73b3
FAIR1M,5366,ddf78fd7e75b9ae10a104341aa73c08adff6b21c10882daab2735f2f433b8d47
FAIR1M,5367,728b77dd0cc7b9dae34882204d0937e4232338ba58842e89ff2e6dee9f878d08
FAIR1M,5368,1fd655377e3adffe499214f81359d4ef29243dafd73bf056f608de46a080167a
FAIR1M,5369,081669cbcc791e85d55f43a6edbee5db2e1b0ca9d3ac1c99e89045f203805b8e
FAIR1M,5370,b46b62e153ec5bdd0d8f7d8f31c3ea98c51519dc08adf655ded1b30a07dcb6ec
FAIR1M,5371,d63a7588ca92c3dcbff61f1dcfc2a27ac255eb1161158132d833bf281c90321e
FAIR1M,5372,ace3a2ce3bd1e6c854b7b20b2228e440b959ddf1db6fb0f9471cfddccab99065
FAIR1M,5373,5d8472e719e0e77afb2868d366d8f9e2090446ec9ed127f722e842fb90f5cd9e
FAIR1M,5374,0cded99d36fa2f20123b0afb3e0b4a927a392613202597d304f3422309486b5a
FAIR1M,5375,a5c00c76f02b53e0a3696750926def1c4d32408a77a45e5cfeec2267c7a8cfbf
FAIR1M,5376,348bb19e00ddcb73ac3f54b3e5c7ab69b95da59ff52c5e53e2990db17497abf6
FAIR1M,5377,181c5d4808018fc66e850d03a90266ca9cf26d2cee41b1c975df92631986cfa2
FAIR1M,5378,58f9426737ffe57b7cbc31ad268470c0f071ca77925d43d701d5b915927a58bc
FAIR1M,5379,ef504ca47f79222551c8ff3c82477c3bd835c683146157e28a5cc811eae700da
FAIR1M,5380,fd5ee59b6ac9a115d1cb6e539cd8c55f09287bc0438593a31f4ad7af2621e504
FAIR1M,5381,ad45e08af9b666699e14fe41b92b2520d88952afa952d4e23f0748110d13f57c
FAIR1M,5382,fbd95329cd87e9b36f9316037e5c6db5868379d53bcc9a0bfdde48e8e3fd90c0
FAIR1M,5383,492c769c9fde229158f62bc65e7208de382194abcfcfc739d87fbb91fb527711
FAIR1M,5384,9d220ad7cefa65856e33dbb44f45919e0e604e3cf41b263ee655f40276237f6e
FAIR1M,5385,ece51294f401e0b5881e3f7f6305c74255bba1f9ee5597c191e775073d92eeff
FAIR1M,5386,16e2a1a3b7fe31c96ad4767dd95ea987a111c6d8d4121b153806bdf142c5f0f5
FAIR1M,5387,06b0f1a438e6886671c08b8cd29bca7105a09934a5027c21cdbc64ff498e7930
FAIR1M,5388,b06cef9cccf6781f226eb4ddc9622c0ba0cbb79da547538bdb1ee340e0bdf7ea
FAIR1M,5389,b068ed2ca9734291074cffc50b988ef08e0524c011a5b96c3e2a596655a86f98
FAIR1M,5390,6de205043fd1187c9ca0b7c4e8bd4e5549c726bad47be5e724a0834a3fc049a7
FAIR1M,5391,c8b530b0b567b294ce7adaf3b6812d6079f63e0c998077f33f7c87abc60b6f2f
FAIR1M,5392,c79c4c400d8fffb4a63364cb50d00cda32dd78925d0399f2d431c50af7e03a79
FAIR1M,5393,0ddc5efdc646dd0c7f83eb82bac9d1ffc120cc11a73fcd3f44a4ee092f0ea053
FAIR1M,5394,856b3a702eb851b680e990e5984499fcba6397e3cbad75fc23393da1e7d758d7
FAIR1M,5395,5b33538c4aee78421c642d2bf0472e2c4840b16ac51d9defec548625a3cd5ba8
FAIR1M,5396,edfbccdaa38d8fdf8c0f306e0d44c95c04db7bd6beeaa4276ca2ac9232e4052d
FAIR1M,5397,a4fd25182a56729c8ec856e5837dc87e971743a0878faf77b09718db6d8715ed
FAIR1M,5398,05ed5768a83559eea7f913a12637112405934a5901b0d4086e966a0e1c6235e2
FAIR1M,5399,1b43f8d7123aa722ef650ce5813f5255c891ac5ce0fca7918dd0d3ecdfd755bb
FAIR1M,5400,0e89ed42302e6839d65ebd94ecb68e8750c109e2891d03d8e7ee50f0caa64f35
FAIR1M,5401,19e078f75f1e6121dd1621ea6e3c996e9ba62ae38e79b01d708e9e75864eb125
FAIR1M,5402,3c96e6ad6a5e539bd3680a06d38f1a85721ca36036fc09558b16d2ca38ebc1d4
FAIR1M,5403,7af574a15bfc2e6fa96986d74a893c23729a3206d35629b93ae600205666848a
FAIR1M,5404,86d1272e8b679baabadafd1006e13094a84921e99b55128463ca7a0004c55610
FAIR1M,5405,8f3d10ad6cf55e06eebbe5865a637a8fd3bf42e34b1c099a996dceabbfab40dc
FAIR1M,5406,e30b9070c0562c53ab900a733f2b47e0015d5027ebe169d200e3685df0d2b14d
FAIR1M,5407,ce94735aa95b5fa667e63eb37a403de21be008be452fc3fb26fa346de6680908
FAIR1M,5408,af62ccfa86a4a0c9ab0c254597ba2165358e0efc94b3c0ec45ab2f5f7ea0f262
FAIR1M,5409,034bc71d4c3618c992deaeba899f10d2905d74b613e26d8b87c8347d08e8809d
FAIR1M,5410,5a3b4eaa664fba331f42bddfd7f8ecdd2ea3f83c5bcda8e7e55590d7214a5704
FAIR1M,5411,b1d5c13cf606213cc8ae56194daec873c85f925917616dd6fbf8fc215251b037
FAIR1M,5412,038f27ef80a9cbcf4185ae06d175e2944d690daeca968d84d0488faec275fe3f
FAIR1M,5413,80574f4da876d4238a0eb3542ebeb222144c05f0780171dadbae30a55414d2b4
FAIR1M,5414,95808a18b7ba9a852dcb3526c1f3c27b145e923df5144a3c5ccd336476263ac6
FAIR1M,5415,ef30043b23a23b116914425d24bb804a3756cdb61f00d60111239fb959281e76
FAIR1M,5416,5a54f88fa15003125e1e54a14dad5c4f6ef532f398e6029410eb117a909588ad
FAIR1M,5417,60c86100f763ad5fb0365904c3166d9a345c49cb55e5ccabcb70894eb7126672
FAIR1M,5418,9b078f03e707bb1b762d2d2071420a10aac3682c0a7362d2d8baf9071cad09d2
FAIR1M,5419,4203c541f392abfced2b86a0d321aa14e90efc35f49413e65f6694437abf2f63
FAIR1M,5420,1f523f0245305e1b39b317feaa0a421e16fb85b0589f576122a4b1431d65cf73
FAIR1M,5421,ff981ffd0f91594f4c4ba56527905f62958abba1230d08d29d95baa541f8d9ee
FAIR1M,5422,958710d3207afc781f46806a871d032a2897ce335c46d43c6b777edcd9a1e225
FAIR1M,5423,246ad3c615fc9b79e285833ea0ade7fb2afec3de7aea9b0dfa549b60cd336ebf
FAIR1M,5424,0d9fcb6b61b20e0a69b8edeae5890b8d670d41099a5326625558d3847138b613
FAIR1M,5425,9811e3ff1327095dde45ea05f844f10715c909dbc068784d42605991ef783eff
FAIR1M,5426,502736dd7c350887608bcac913265eb36872a0bfc1692fe5bf24bfffec38e06f
FAIR1M,5427,44a047a908da4eb56ea34604e101c59ff6ad9ba4dbc401558807c03c43b23f53
FAIR1M,5428,c8f460f151a34d14605fc43a981409b8543b63b65b5ce68e55ca5befeda1b3ce
FAIR1M,5429,345871ee1d4fa6446afaf9916e4087e11512b98ac105d4102069e8a65fc7d829
FAIR1M,5430,c0dc3d91f88353e51e630a510d121db900420e87a27bd28c33683b5273f6bf87
FAIR1M,5431,073ef0ed3f3f335a808b3e2b0ce2a6f7ba69664e681b90091be93d5fda38342b
FAIR1M,5432,61238058071f313023514dbd3964aa300b695919f51869bfd2187792b3b6b4a7
FAIR1M,5433,49686f38ba565a079b0ad180bc9c67d070b428eb4babaa191ec9b7b75654a1ea
FAIR1M,5434,17723d6581adfa733850d4ee49debff81286f53dd4434fb247ca5de05224d4c1
FAIR1M,5435,db196f8f20edd64958a04bd31f58e0a8f51ea208bf1378b2e67b64356e480de2
FAIR1M,5436,95d216a181a3577649bb545c396ac390caad5595c08e56223477d645f2259f8a
FAIR1M,5437,e8546cd26c2f732fef68a351aabe4e12a89fe75ddbcb1f8c0810a61c2fe09c1c
FAIR1M,5438,112e6d791d8d88d2450b4747b512ec78b70ea8f76c40a66bfda6c648e5577514
FAIR1M,5439,ccf8b34719ea011e00e0b3fa62921745c9037d31ce89512346499c99cc408737
FAIR1M,5440,5e74bce08e513e89c32c60a0412455080a83db4ad5489007a94d06c882b311c6
FAIR1M,5441,a625a148536077c50f133776a79f4b9f73397fc44b2e917a404ef128d000468e
FAIR1M,5442,6b44da861ea8ea85db8bfed290177ef582faaf61e208e8afc15d1f1d51cbdadc
FAIR1M,5443,8cbdf2874a4df6fae9aee616469fd5b4037b6c636ad27952e1753f14a6bb79e3
FAIR1M,5444,2642774bebdacc9ffb1a0df0a7b4d07cbbdedd6f1791f5140f35a1cf2731f479
FAIR1M,5445,560637417092352bee371e3f7e36786708769d1ec157bf7c1b654560693069db
FAIR1M,5446,929fc089942f152a56a7b2ed5593263ec949faabc5a8972ef7be397761273da3
FAIR1M,5447,41fb61082d3107850fa633c93d77bd7f6b0bb638f07abac70b2eaf973ea73257
FAIR1M,5448,42825a6d8ebcd0f4beb58d433c17e77cfe1216ce6b932a681c93effb24d9a4f4
FAIR1M,5449,d35b7d8c547e2e2b90e2adcfa48eaa00f51051e3623cf50276c6db20709fdb57
FAIR1M,5450,a6b3221cf5f449df18e23132496ca034c67fae9b94fecbf65778d2e7d865bb8e
FAIR1M,5451,a91fec49fc4642061733dc8ba873dd75ed280b51d6a5fad8ff824861efb8b5ed
FAIR1M,5452,1f7cb0f9f80561b552c00c975104c13dfa54cfbc1d8acb3ae56a6a596dcb1610
FAIR1M,5453,d80dae6c815b8d19fd4330da8215099fe51958ffd7462d6dbc69e0b64ce79ba1
FAIR1M,5454,77abf639c7c11608637d78b044c2f43e06ca14f381d3d64bb67894eea749d814
FAIR1M,5455,5f024e4ed0e69763ca23e402621a18cc182a291940e56a8b66c0ca1eeb3fd3b1
FAIR1M,5456,a8ef8dfd994cf5f6b5499261c803997104278b050c093b29cc2d4bf1286070c0
FAIR1M,5457,d4a3b71da2b8e5575e63dbfa141a5fd3267b29946d5e2ce6dc44370a1d2e2b1b
FAIR1M,5458,dcac8650de8a30d9f2a0564067b92fa525ce6c6e5e62e936a59d9b84cd15347b
FAIR1M,5459,3b2d9d8c4ece8f41497fecd05c926b602176480d1f9c8744ffb6cc8310337016
FAIR1M,5460,3a2abb99fd870bcc7dbaff4c6b176ea71d54c7cd33c50882a0d67f06845d7198
FAIR1M,5461,24be114d61a9127e3462d5e31004000e1c0626e7ff5916ce0657465f9cb8fd66
FAIR1M,5462,ad00186f612238e51b6e087acfe1f3e0f98415d2ca5e71926aa5f0d181f84a4b
FAIR1M,5463,a23116a9c6d09f8987a0b7ab5abedb2605caecf54ab3f8784f224f623164a973
FAIR1M,5464,1104c544082dedabf98625b3cf0f63d397e1c117e76a831c6bab5b26790e3722
FAIR1M,5465,d735b96c8dbd4e8dbe251c042133ec8f01e88c4a9b50951d2dfb64f147985f49
FAIR1M,5466,941d4124a868b9c8c4ee12af78ebaca2732824ca20e91d4c0905f37263c32447
FAIR1M,5467,6adca0b0088a32be387ef0c03b6e3ce42bffc9f08ad689807aaa201e2df73f3b
FAIR1M,5468,ac788a6ec3354ca5566e1ad748b708866735c68ba670ad946f17b4be6fe205c0
FAIR1M,5469,cc41eeda65ea73d701e58cbc22f927634290a3c61ee7215047c72b7f42bbaf4a
FAIR1M,5470,47b836765293207565fe0ab769d15cfc27a9ea67627b0a3ec048a2922cbb3a6d
FAIR1M,5471,114cdc111c778f7d8673a7f19eca33d70ba94c1ab758debab5e88f9322154af5
FAIR1M,5472,b2423d0adb47e4b3b7726aaa5de2a5f79f5e5f5a408d132938d09a2925616ca6
FAIR1M,5473,25128ed053feb86c393f19c939b8bea3b8913b6f6bc6c70a99182a8bab2b9587
FAIR1M,5474,a2a120dc053a1e21aa9411bbdbfd6a089402f01777805571cb3691c12c0053ed
FAIR1M,5475,91a7dfbb78ea252447fea01d16dbd786c1b4b14c547a5fb8628d632359808010
FAIR1M,5476,fb57168370bfeaec48403394a7bba3bc0c904c92daeb65bc52205050719ff3eb
FAIR1M,5477,7f424ba6b191779d2405fdeeb22615a217339e71eb8f50f4babdfb5e2794a4b6
FAIR1M,5478,9a1b686dff00b54cbb86d47511ba512c4acbb5340e93539e576ee7f2e6b05f8f
FAIR1M,5479,05982584929b53035dda71cf0dbe800bbeaa400f6acdd4450cb04b56e6405a33
FAIR1M,5480,7c80a1c786c7d31dbfe71ae75da3039d25bcfa52770ead4ed89d8b074461f6dc
FAIR1M,5481,5d5ab9b9ae2ec5d308730c4ce1b3ca67a2b597f4df654646544dbb26830d3fcf
FAIR1M,5482,33b19822e54684f8ef38bd7f2bba5b72966ea4ecd8472dcae431ea152119a28b
FAIR1M,5483,1505b3c654dc79a437db8b51d436ca864522e18397f5914f06649fe9009b083b
FAIR1M,5484,4aadbfeaed029c89df1c1b21b0bee84b8401e5605ff755795f413c5ec70e4929
FAIR1M,5485,2415663f3fbf3a427a3c714e2c9bb31f1394095b67cfd437287b65e6d8b46149
