record_type,dataset,seed,raw_path,raw_sha256,cache_path,cache_sha256,key,dtype,shape,raw_content_hash,cache_content_hash,raw_rows,eligible_rows,row_order_instance_id_hash,cache_row_order_hash,tolerance,max_abs_error,status,notes
cache_array,SODA-A,1,outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed1/matched_phase.jsonl,8aeeaf2d439098da9045644c7cf99d72bcf8b5c0d3f7144b8893ed7e4cf03b84,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/SODA_A_seed1.npz,0c98f5655493d4728d0b46f6cc0875f8a6be9f75cf64f3caa36af3c029098881,tta,float64,[195192],145ecb6e61f98305350a4e230efcfd67f26b0cdc83ef4eb9a702267e4e6da062,145ecb6e61f98305350a4e230efcfd67f26b0cdc83ef4eb9a702267e4e6da062,305938,195192,4d7c25f8359c5c5056444ac0acdc4b01f340c7f10b36a9ef94df5dcb50f528e1,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,SODA-A,1,outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed1/matched_phase.jsonl,8aeeaf2d439098da9045644c7cf99d72bcf8b5c0d3f7144b8893ed7e4cf03b84,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/SODA_A_seed1.npz,0c98f5655493d4728d0b46f6cc0875f8a6be9f75cf64f3caa36af3c029098881,vector,float64,"[195192, 6]",875e619397d5ba55e67b45da9eff982b2ae12be254e5632a4f82bed9942d24be,875e619397d5ba55e67b45da9eff982b2ae12be254e5632a4f82bed9942d24be,305938,195192,4d7c25f8359c5c5056444ac0acdc4b01f340c7f10b36a9ef94df5dcb50f528e1,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_unit,SODA-A,1,outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed1/matched_phase.jsonl,8aeeaf2d439098da9045644c7cf99d72bcf8b5c0d3f7144b8893ed7e4cf03b84,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/SODA_A_seed1.npz,0c98f5655493d4728d0b46f6cc0875f8a6be9f75cf64f3caa36af3c029098881,ALL,mixed,,,,305938,195192,4d7c25f8359c5c5056444ac0acdc4b01f340c7f10b36a9ef94df5dcb50f528e1,d7fa17d5fbcb82de3b191f847c013fc83228fbad4d6681dbcfadcf532f72e7d1,exact,0.0,PASS,cache omits pred_id/gt_id; exact ordered content equality proves cache row order
cache_array,SODA-A,2,outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed2/matched_phase.jsonl,01d1fe4614a19dc22bf28cd7356c2e77fae0b8f02f5249567ad2e12c0a8ab057,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/SODA_A_seed2.npz,5628b0972351180be37619c938a658b2dff056bdc6c63c4c475fa9fa94f3f88b,ar,float64,[196374],0c26211f84c564da8ff947bfe8ed4ee387cc6f10ab2db0822c1a9dcb9c8b214b,0c26211f84c564da8ff947bfe8ed4ee387cc6f10ab2db0822c1a9dcb9c8b214b,307622,196374,38f19bd53e017416c6cf3ed924d3a5a72624c4501e4d33057243a253dea84fb0,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,SODA-A,2,outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed2/matched_phase.jsonl,01d1fe4614a19dc22bf28cd7356c2e77fae0b8f02f5249567ad2e12c0a8ab057,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/SODA_A_seed2.npz,5628b0972351180be37619c938a658b2dff056bdc6c63c4c475fa9fa94f3f88b,boundary,float64,[196374],54b6c06329b043e9a9d28c9745770a10bd275f5e1e66af2dc4e8a3cf72046e27,54b6c06329b043e9a9d28c9745770a10bd275f5e1e66af2dc4e8a3cf72046e27,307622,196374,38f19bd53e017416c6cf3ed924d3a5a72624c4501e4d33057243a253dea84fb0,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,SODA-A,2,outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed2/matched_phase.jsonl,01d1fe4614a19dc22bf28cd7356c2e77fae0b8f02f5249567ad2e12c0a8ab057,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/SODA_A_seed2.npz,5628b0972351180be37619c938a658b2dff056bdc6c63c4c475fa9fa94f3f88b,cls,object,[196374],b04e967c0da10a39b149eac4c92a6708aa4c2d3d50f4dd406168e1c2aa89b058,b04e967c0da10a39b149eac4c92a6708aa4c2d3d50f4dd406168e1c2aa89b058,307622,196374,38f19bd53e017416c6cf3ed924d3a5a72624c4501e4d33057243a253dea84fb0,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,SODA-A,2,outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed2/matched_phase.jsonl,01d1fe4614a19dc22bf28cd7356c2e77fae0b8f02f5249567ad2e12c0a8ab057,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/SODA_A_seed2.npz,5628b0972351180be37619c938a658b2dff056bdc6c63c4c475fa9fa94f3f88b,error,float64,[196374],7af3b1561475a9e89ddd5baed6dec7fcad2a48bde2f57a8c449195b9f24e387f,7af3b1561475a9e89ddd5baed6dec7fcad2a48bde2f57a8c449195b9f24e387f,307622,196374,38f19bd53e017416c6cf3ed924d3a5a72624c4501e4d33057243a253dea84fb0,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,SODA-A,2,outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed2/matched_phase.jsonl,01d1fe4614a19dc22bf28cd7356c2e77fae0b8f02f5249567ad2e12c0a8ab057,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/SODA_A_seed2.npz,5628b0972351180be37619c938a658b2dff056bdc6c63c4c475fa9fa94f3f88b,feature,float64,[196374],c9fa9a3e75070218bdbb05947ac95c59deac5cca6ca9f1a4a5baef9c2ae11a34,c9fa9a3e75070218bdbb05947ac95c59deac5cca6ca9f1a4a5baef9c2ae11a34,307622,196374,38f19bd53e017416c6cf3ed924d3a5a72624c4501e4d33057243a253dea84fb0,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,SODA-A,2,outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed2/matched_phase.jsonl,01d1fe4614a19dc22bf28cd7356c2e77fae0b8f02f5249567ad2e12c0a8ab057,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/SODA_A_seed2.npz,5628b0972351180be37619c938a658b2dff056bdc6c63c4c475fa9fa94f3f88b,gt_box,float64,"[196374, 5]",64741760cf42911ca43aa8fda46f7741d00dd76b56b2de968e5506b597c2b0da,64741760cf42911ca43aa8fda46f7741d00dd76b56b2de968e5506b597c2b0da,307622,196374,38f19bd53e017416c6cf3ed924d3a5a72624c4501e4d33057243a253dea84fb0,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,SODA-A,2,outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed2/matched_phase.jsonl,01d1fe4614a19dc22bf28cd7356c2e77fae0b8f02f5249567ad2e12c0a8ab057,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/SODA_A_seed2.npz,5628b0972351180be37619c938a658b2dff056bdc6c63c4c475fa9fa94f3f88b,image,object,[196374],c66ce2213cba1f74815ce5166e90e921244b385c45b8fb0507acf274ec74c217,c66ce2213cba1f74815ce5166e90e921244b385c45b8fb0507acf274ec74c217,307622,196374,38f19bd53e017416c6cf3ed924d3a5a72624c4501e4d33057243a253dea84fb0,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,SODA-A,2,outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed2/matched_phase.jsonl,01d1fe4614a19dc22bf28cd7356c2e77fae0b8f02f5249567ad2e12c0a8ab057,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/SODA_A_seed2.npz,5628b0972351180be37619c938a658b2dff056bdc6c63c4c475fa9fa94f3f88b,pred_box,float64,"[196374, 5]",b7c8b1c2ef4431ed16e171fa525ceea37dc5eb78b1db76808168f31528cefca4,b7c8b1c2ef4431ed16e171fa525ceea37dc5eb78b1db76808168f31528cefca4,307622,196374,38f19bd53e017416c6cf3ed924d3a5a72624c4501e4d33057243a253dea84fb0,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,SODA-A,2,outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed2/matched_phase.jsonl,01d1fe4614a19dc22bf28cd7356c2e77fae0b8f02f5249567ad2e12c0a8ab057,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/SODA_A_seed2.npz,5628b0972351180be37619c938a658b2dff056bdc6c63c4c475fa9fa94f3f88b,score,float64,[196374],f3291ab1eab4d6ec9e87ad10224b99a64312564b41b0672539e57a86af474ec1,f3291ab1eab4d6ec9e87ad10224b99a64312564b41b0672539e57a86af474ec1,307622,196374,38f19bd53e017416c6cf3ed924d3a5a72624c4501e4d33057243a253dea84fb0,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,SODA-A,2,outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed2/matched_phase.jsonl,01d1fe4614a19dc22bf28cd7356c2e77fae0b8f02f5249567ad2e12c0a8ab057,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/SODA_A_seed2.npz,5628b0972351180be37619c938a658b2dff056bdc6c63c4c475fa9fa94f3f88b,size,float64,[196374],6e678aed8c1b5d261dbeef3deaf5278d054e7684168636099042cb0fbece4969,6e678aed8c1b5d261dbeef3deaf5278d054e7684168636099042cb0fbece4969,307622,196374,38f19bd53e017416c6cf3ed924d3a5a72624c4501e4d33057243a253dea84fb0,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,SODA-A,2,outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed2/matched_phase.jsonl,01d1fe4614a19dc22bf28cd7356c2e77fae0b8f02f5249567ad2e12c0a8ab057,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/SODA_A_seed2.npz,5628b0972351180be37619c938a658b2dff056bdc6c63c4c475fa9fa94f3f88b,tta,float64,[196374],87b28742610eea7575b3a81adc1030bf54be7a0e45961c811038017f24e103a4,87b28742610eea7575b3a81adc1030bf54be7a0e45961c811038017f24e103a4,307622,196374,38f19bd53e017416c6cf3ed924d3a5a72624c4501e4d33057243a253dea84fb0,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,SODA-A,2,outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed2/matched_phase.jsonl,01d1fe4614a19dc22bf28cd7356c2e77fae0b8f02f5249567ad2e12c0a8ab057,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/SODA_A_seed2.npz,5628b0972351180be37619c938a658b2dff056bdc6c63c4c475fa9fa94f3f88b,vector,float64,"[196374, 6]",6c071063dea9915391f42868db6f38fde33776303629207ee4c82cba143f0a2a,6c071063dea9915391f42868db6f38fde33776303629207ee4c82cba143f0a2a,307622,196374,38f19bd53e017416c6cf3ed924d3a5a72624c4501e4d33057243a253dea84fb0,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_unit,SODA-A,2,outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed2/matched_phase.jsonl,01d1fe4614a19dc22bf28cd7356c2e77fae0b8f02f5249567ad2e12c0a8ab057,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/SODA_A_seed2.npz,5628b0972351180be37619c938a658b2dff056bdc6c63c4c475fa9fa94f3f88b,ALL,mixed,,,,307622,196374,38f19bd53e017416c6cf3ed924d3a5a72624c4501e4d33057243a253dea84fb0,0152ebfe9f12e98863ad8fa462ee34eb0f14363c0d45cfbbaa4c58cb8154f235,exact,0.0,PASS,cache omits pred_id/gt_id; exact ordered content equality proves cache row order
cache_array,FAIR1M-v1.0,0,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_fair1m/seed0/matched_phase.jsonl.gz,64d9f3be07631c95f187d9aeb67d394c22197fefa60acfa11c9ce25e14e68212,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/FAIR1M_seed0.npz,c506a55359928f16e5b24d1bb2d88e2b1121d3662d4f879222826a47af4d087b,ar,float64,[31813],c51bba5a124230282ddf295f989a68ac4df096503d26041639166ac0cd8b850b,c51bba5a124230282ddf295f989a68ac4df096503d26041639166ac0cd8b850b,54639,31813,8400ba11bc22c938c11651fdabf6e909395ba5cd302e6456655532bca1312b8b,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,FAIR1M-v1.0,0,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_fair1m/seed0/matched_phase.jsonl.gz,64d9f3be07631c95f187d9aeb67d394c22197fefa60acfa11c9ce25e14e68212,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/FAIR1M_seed0.npz,c506a55359928f16e5b24d1bb2d88e2b1121d3662d4f879222826a47af4d087b,boundary,float64,[31813],c4f69884f5f725def4a97a4bb258872e97fde8f62aa643d26788bedc13d2eabb,c4f69884f5f725def4a97a4bb258872e97fde8f62aa643d26788bedc13d2eabb,54639,31813,8400ba11bc22c938c11651fdabf6e909395ba5cd302e6456655532bca1312b8b,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,FAIR1M-v1.0,0,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_fair1m/seed0/matched_phase.jsonl.gz,64d9f3be07631c95f187d9aeb67d394c22197fefa60acfa11c9ce25e14e68212,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/FAIR1M_seed0.npz,c506a55359928f16e5b24d1bb2d88e2b1121d3662d4f879222826a47af4d087b,cls,object,[31813],4761e7f2616f542242aedd381e62357069e4ec3bfc2403e61bc1459520ad768b,4761e7f2616f542242aedd381e62357069e4ec3bfc2403e61bc1459520ad768b,54639,31813,8400ba11bc22c938c11651fdabf6e909395ba5cd302e6456655532bca1312b8b,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,FAIR1M-v1.0,0,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_fair1m/seed0/matched_phase.jsonl.gz,64d9f3be07631c95f187d9aeb67d394c22197fefa60acfa11c9ce25e14e68212,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/FAIR1M_seed0.npz,c506a55359928f16e5b24d1bb2d88e2b1121d3662d4f879222826a47af4d087b,error,float64,[31813],26df7b8ed11d63c41f8aa02feff76254f472d2c414f957aa28764b8a2994f1ea,26df7b8ed11d63c41f8aa02feff76254f472d2c414f957aa28764b8a2994f1ea,54639,31813,8400ba11bc22c938c11651fdabf6e909395ba5cd302e6456655532bca1312b8b,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,FAIR1M-v1.0,0,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_fair1m/seed0/matched_phase.jsonl.gz,64d9f3be07631c95f187d9aeb67d394c22197fefa60acfa11c9ce25e14e68212,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/FAIR1M_seed0.npz,c506a55359928f16e5b24d1bb2d88e2b1121d3662d4f879222826a47af4d087b,feature,float64,[31813],084356d5b6e34c5cfe738321b8f9aea8a4c42e5911653f68e78bfc084bcb2bab,084356d5b6e34c5cfe738321b8f9aea8a4c42e5911653f68e78bfc084bcb2bab,54639,31813,8400ba11bc22c938c11651fdabf6e909395ba5cd302e6456655532bca1312b8b,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,FAIR1M-v1.0,0,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_fair1m/seed0/matched_phase.jsonl.gz,64d9f3be07631c95f187d9aeb67d394c22197fefa60acfa11c9ce25e14e68212,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/FAIR1M_seed0.npz,c506a55359928f16e5b24d1bb2d88e2b1121d3662d4f879222826a47af4d087b,gt_box,float64,"[31813, 5]",9258d74fb7284431332fa2c06ede6d4e7040b6a444d7e009f9abecd20c05b172,9258d74fb7284431332fa2c06ede6d4e7040b6a444d7e009f9abecd20c05b172,54639,31813,8400ba11bc22c938c11651fdabf6e909395ba5cd302e6456655532bca1312b8b,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,FAIR1M-v1.0,0,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_fair1m/seed0/matched_phase.jsonl.gz,64d9f3be07631c95f187d9aeb67d394c22197fefa60acfa11c9ce25e14e68212,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/FAIR1M_seed0.npz,c506a55359928f16e5b24d1bb2d88e2b1121d3662d4f879222826a47af4d087b,image,object,[31813],b5c360e8cd66f236f25694c7028b9a9aa1e28f71294d1b7697fae3c7a87bd68c,b5c360e8cd66f236f25694c7028b9a9aa1e28f71294d1b7697fae3c7a87bd68c,54639,31813,8400ba11bc22c938c11651fdabf6e909395ba5cd302e6456655532bca1312b8b,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,FAIR1M-v1.0,0,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_fair1m/seed0/matched_phase.jsonl.gz,64d9f3be07631c95f187d9aeb67d394c22197fefa60acfa11c9ce25e14e68212,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/FAIR1M_seed0.npz,c506a55359928f16e5b24d1bb2d88e2b1121d3662d4f879222826a47af4d087b,pred_box,float64,"[31813, 5]",8e4bf65a080137ebdce1b6ce9c6a2fda3469444a533b916a08055b3aee14b88c,8e4bf65a080137ebdce1b6ce9c6a2fda3469444a533b916a08055b3aee14b88c,54639,31813,8400ba11bc22c938c11651fdabf6e909395ba5cd302e6456655532bca1312b8b,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,FAIR1M-v1.0,0,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_fair1m/seed0/matched_phase.jsonl.gz,64d9f3be07631c95f187d9aeb67d394c22197fefa60acfa11c9ce25e14e68212,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/FAIR1M_seed0.npz,c506a55359928f16e5b24d1bb2d88e2b1121d3662d4f879222826a47af4d087b,score,float64,[31813],71d220454aff39644b19fd4fddb40dc9768a60bacab34c0ed650d5959934eb61,71d220454aff39644b19fd4fddb40dc9768a60bacab34c0ed650d5959934eb61,54639,31813,8400ba11bc22c938c11651fdabf6e909395ba5cd302e6456655532bca1312b8b,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,FAIR1M-v1.0,0,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_fair1m/seed0/matched_phase.jsonl.gz,64d9f3be07631c95f187d9aeb67d394c22197fefa60acfa11c9ce25e14e68212,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/FAIR1M_seed0.npz,c506a55359928f16e5b24d1bb2d88e2b1121d3662d4f879222826a47af4d087b,size,float64,[31813],8015f2cf71f56ba41bd6a398c557e169e3d2c354e1f442463da4525dc50fa812,8015f2cf71f56ba41bd6a398c557e169e3d2c354e1f442463da4525dc50fa812,54639,31813,8400ba11bc22c938c11651fdabf6e909395ba5cd302e6456655532bca1312b8b,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,FAIR1M-v1.0,0,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_fair1m/seed0/matched_phase.jsonl.gz,64d9f3be07631c95f187d9aeb67d394c22197fefa60acfa11c9ce25e14e68212,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/FAIR1M_seed0.npz,c506a55359928f16e5b24d1bb2d88e2b1121d3662d4f879222826a47af4d087b,tta,float64,[31813],084356d5b6e34c5cfe738321b8f9aea8a4c42e5911653f68e78bfc084bcb2bab,084356d5b6e34c5cfe738321b8f9aea8a4c42e5911653f68e78bfc084bcb2bab,54639,31813,8400ba11bc22c938c11651fdabf6e909395ba5cd302e6456655532bca1312b8b,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,FAIR1M-v1.0,0,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_fair1m/seed0/matched_phase.jsonl.gz,64d9f3be07631c95f187d9aeb67d394c22197fefa60acfa11c9ce25e14e68212,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/FAIR1M_seed0.npz,c506a55359928f16e5b24d1bb2d88e2b1121d3662d4f879222826a47af4d087b,vector,float64,"[31813, 6]",9bec1eac32188f63cce839c9149502a6f82bd7c42de8a151962954a8a40417ed,9bec1eac32188f63cce839c9149502a6f82bd7c42de8a151962954a8a40417ed,54639,31813,8400ba11bc22c938c11651fdabf6e909395ba5cd302e6456655532bca1312b8b,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_unit,FAIR1M-v1.0,0,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_fair1m/seed0/matched_phase.jsonl.gz,64d9f3be07631c95f187d9aeb67d394c22197fefa60acfa11c9ce25e14e68212,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/FAIR1M_seed0.npz,c506a55359928f16e5b24d1bb2d88e2b1121d3662d4f879222826a47af4d087b,ALL,mixed,,,,54639,31813,8400ba11bc22c938c11651fdabf6e909395ba5cd302e6456655532bca1312b8b,1de6fe7f188f5787348699cd421a8409d2aca0e1b2eaf3081e1f35ff6d852a96,exact,0.0,PASS,cache omits pred_id/gt_id; exact ordered content equality proves cache row order
cache_array,FAIR1M-v1.0,1,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_fair1m/seed1/matched_phase.jsonl.gz,fe8ff6ace4add0d9dd2530ea15c75686cebe423eeadf29cd86ea64bffb608971,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/FAIR1M_seed1.npz,936310bc9ad9ecb573287211ff5a54a9aa30fa1e38423758acb57f80e8be3df5,ar,float64,[31978],629c7280337a41d4f78723c2554011c4c485d3e89e2d4ec18a84de85afe43119,629c7280337a41d4f78723c2554011c4c485d3e89e2d4ec18a84de85afe43119,54668,31978,2ef50b16d50d9855482750733673498e884d0a1f6c2c6288ac44d7651d925273,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,FAIR1M-v1.0,1,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_fair1m/seed1/matched_phase.jsonl.gz,fe8ff6ace4add0d9dd2530ea15c75686cebe423eeadf29cd86ea64bffb608971,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/FAIR1M_seed1.npz,936310bc9ad9ecb573287211ff5a54a9aa30fa1e38423758acb57f80e8be3df5,boundary,float64,[31978],216559c7fa9500a10fd7a0bd5336ee50d016814ca2b6d2d9d6941f021507fb05,216559c7fa9500a10fd7a0bd5336ee50d016814ca2b6d2d9d6941f021507fb05,54668,31978,2ef50b16d50d9855482750733673498e884d0a1f6c2c6288ac44d7651d925273,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,FAIR1M-v1.0,1,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_fair1m/seed1/matched_phase.jsonl.gz,fe8ff6ace4add0d9dd2530ea15c75686cebe423eeadf29cd86ea64bffb608971,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/FAIR1M_seed1.npz,936310bc9ad9ecb573287211ff5a54a9aa30fa1e38423758acb57f80e8be3df5,cls,object,[31978],e97ef6490d53fb8d8306ab530b3ae7b53eae2fcd655cd3b72c8117f54655107e,e97ef6490d53fb8d8306ab530b3ae7b53eae2fcd655cd3b72c8117f54655107e,54668,31978,2ef50b16d50d9855482750733673498e884d0a1f6c2c6288ac44d7651d925273,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,FAIR1M-v1.0,1,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_fair1m/seed1/matched_phase.jsonl.gz,fe8ff6ace4add0d9dd2530ea15c75686cebe423eeadf29cd86ea64bffb608971,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/FAIR1M_seed1.npz,936310bc9ad9ecb573287211ff5a54a9aa30fa1e38423758acb57f80e8be3df5,error,float64,[31978],7160b4dcdd20fa278b557f651734bca0898b2e10639e6318726ae8f14d53139f,7160b4dcdd20fa278b557f651734bca0898b2e10639e6318726ae8f14d53139f,54668,31978,2ef50b16d50d9855482750733673498e884d0a1f6c2c6288ac44d7651d925273,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,FAIR1M-v1.0,1,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_fair1m/seed1/matched_phase.jsonl.gz,fe8ff6ace4add0d9dd2530ea15c75686cebe423eeadf29cd86ea64bffb608971,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/FAIR1M_seed1.npz,936310bc9ad9ecb573287211ff5a54a9aa30fa1e38423758acb57f80e8be3df5,feature,float64,[31978],960e39a25ee8322bcc28c574bd155cdeceb0805368c3c54120f0020622c04028,960e39a25ee8322bcc28c574bd155cdeceb0805368c3c54120f0020622c04028,54668,31978,2ef50b16d50d9855482750733673498e884d0a1f6c2c6288ac44d7651d925273,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
