hypothesis_key,level,key,dataset,risk,estimand,contrast,left_ranker,right_ranker,endpoint,primary,delta_ar21,delta_all,dod,delta_ar21_ci_low,delta_ar21_ci_high,delta_all_ci_low,delta_all_ci_high,dod_ci_low,dod_ci_high,p_raw,p_holm,epsilon_ar21,epsilon_all,swap_ar21_70,swap_all_70,witness
unit|G|R_norm|class-standardized|probe-conf|AUGRC,unit,G,DOTA-v1.0,R_norm,class-standardized,probe-conf,probe,conf,AUGRC,False,0.0008848195362416954,-0.0037512479972651863,0.004636067533506882,-0.0003307051249366911,0.0014481808358234392,-0.004941144952384094,-0.0009699637866704936,0.0009816954258344524,0.005269960477290204,0.047619047619047616,,0.0005020796898763691,0.0015401915782661966,0.1728307254623044,0.1845525436316376,False
unit|G|R_norm|class-standardized|probe-conf|Risk@70,unit,G,DOTA-v1.0,R_norm,class-standardized,probe-conf,probe,conf,Risk@70,False,-0.00047762706786409065,-0.003373050602153982,0.0028954235342898912,-0.0024813447967503635,0.0023404992118176778,-0.011098470382142688,-0.0010459609415400448,-0.0013704198043273477,0.011216658782961469,0.42857142857142855,,0.001,0.0030622172372047917,0.1728307254623044,0.1845525436316376,False
unit|G|R_norm|class-standardized|ARonly-conf|AUGRC,unit,G,DOTA-v1.0,R_norm,class-standardized,ARonly-conf,ARonly,conf,AUGRC,False,0.003043811251331772,0.013301551613232668,-0.010257740361900896,0.0015909515197236478,0.004415458588557194,0.008975737706103286,0.015727503757054825,-0.012416262775150537,-0.0064252193355919356,0.047619047619047616,,0.0005452595241781706,0.00180622261053085,0.4601911358263128,0.4830902885510394,False
unit|G|R_norm|class-standardized|ARonly-conf|Risk@70,unit,G,DOTA-v1.0,R_norm,class-standardized,ARonly-conf,ARonly,conf,Risk@70,False,0.0042614694400511105,0.02278536546371554,-0.01852389602366443,0.0008628920451687436,0.0066896356584685325,0.009946758064816402,0.026163990732828622,-0.021986128576689988,-0.0063163762876268115,0.047619047619047616,,0.0010722251445605209,0.003517924546479103,0.4601911358263128,0.4830902885510394,False
unit|G|R_norm|class-standardized|probe-ARonly|AUGRC,unit,G,DOTA-v1.0,R_norm,class-standardized,probe-ARonly,probe,ARonly,AUGRC,False,-0.0021589917150900764,-0.017052799610497854,0.014893807895407778,-0.004473361565355968,-0.0005067070202146739,-0.018957818159367014,-0.011797424844825067,0.008601899925603555,0.016369850925893294,0.047619047619047616,,0.0005452595241781706,0.00180622261053085,0.5475390269183654,0.5635676810073452,False
unit|G|R_norm|class-standardized|probe-ARonly|Risk@70,unit,G,DOTA-v1.0,R_norm,class-standardized,probe-ARonly,probe,ARonly,Risk@70,False,-0.004739096507915201,-0.026158416065869522,0.02141931955795432,-0.009106016404335924,-0.0003596998163765847,-0.03208569947068239,-0.015446868349664964,0.008811514280448355,0.027075767815975257,0.047619047619047616,,0.0010722251445605209,0.003517924546479103,0.5475390269183654,0.5635676810073452,False
unit|G|R_norm|class-standardized|oracleAR-conf|AUGRC,unit,G,DOTA-v1.0,R_norm,class-standardized,oracleAR-conf,oracleAR,conf,AUGRC,False,0.0007105133200712432,0.011919431344981052,-0.011208918024909809,-0.00043039842860394294,0.002016873414272246,0.007236323098808753,0.013832134454989408,-0.013586308610085557,-0.00646579753212064,0.047619047619047616,,0.0005,0.0017785802051658176,0.4675901378579003,0.4841774254268441,False
unit|G|R_norm|class-standardized|oracleAR-conf|Risk@70,unit,G,DOTA-v1.0,R_norm,class-standardized,oracleAR-conf,oracleAR,conf,Risk@70,False,0.0020125559565378273,0.019528789270009367,-0.01751623331347154,-0.00040503264258360156,0.004277912133561487,0.008389058975540483,0.024317310458069497,-0.023566010928246704,-0.0068757059166411165,0.047619047619047616,,0.0010272468748902552,0.003452793022604979,0.4675901378579003,0.4841774254268441,False
unit|G|R_norm|class-standardized|probe-oracleAR|AUGRC,unit,G,DOTA-v1.0,R_norm,class-standardized,probe-oracleAR,probe,oracleAR,AUGRC,False,0.00017430621617045214,-0.015670679342246238,0.01584498555841669,-0.0013989904614699715,0.0012069168225254262,-0.017010526732860725,-0.009913690878380996,0.008759831462551094,0.01669384716626171,0.047619047619047616,,0.0005020796898763691,0.0017785802051658176,0.546854377474703,0.5601598653765251,False
unit|G|R_norm|class-standardized|probe-oracleAR|Risk@70,unit,G,DOTA-v1.0,R_norm,class-standardized,probe-oracleAR,probe,oracleAR,Risk@70,False,-0.002490183024401918,-0.02290183987216335,0.02041165684776143,-0.005897012615480696,0.0011963704948198789,-0.0278693733791895,-0.0136505225254154,0.00937267353191025,0.026798853634847335,0.047619047619047616,,0.0010272468748902552,0.003452793022604979,0.546854377474703,0.5601598653765251,False
unit|G|R_norm|class-standardized|ARonly-oracleAR|AUGRC,unit,G,DOTA-v1.0,R_norm,class-standardized,ARonly-oracleAR,ARonly,oracleAR,AUGRC,False,0.0023332979312605286,0.001382120268251616,0.0009511776630089126,0.000566153073805301,0.0032844670101352396,-0.0005025103302210991,0.0036882605479245842,-0.0013032474342085138,0.002887823658178596,0.6190476190476191,,0.0005452595241781706,0.00180622261053085,0.11679902260232132,0.1377190118620089,False
unit|G|R_norm|class-standardized|ARonly-oracleAR|Risk@70,unit,G,DOTA-v1.0,R_norm,class-standardized,ARonly-oracleAR,ARonly,oracleAR,Risk@70,False,0.002248913483513283,0.0032565761937061732,-0.00100766271019289,-0.0006662376464156402,0.004479359296055029,-0.001780138918073769,0.006962149242082494,-0.003994827066447962,0.00571749822149788,0.6190476190476191,,0.0010722251445605209,0.003517924546479103,0.11679902260232132,0.1377190118620089,False
unit|G|R_raw|pooled|probe-conf|AUGRC,unit,G,DOTA-v1.0,R_raw,pooled,probe-conf,probe,conf,AUGRC,False,-0.0005379594402472668,-0.014292544607244717,0.01375458516699745,-0.0006511924813505565,-0.0004265019339347015,-0.020407980511135057,-0.007919079977236218,0.007469519635548052,0.01985072484749519,0.047619047619047616,,0.0005,0.0007127991005099235,0.1728307254623044,0.1845525436316376,False
unit|G|R_raw|pooled|probe-conf|Risk@70,unit,G,DOTA-v1.0,R_raw,pooled,probe-conf,probe,conf,Risk@70,False,-0.0006859739561476431,-0.026088157591869617,0.025402183635721973,-0.000966732337989523,-0.00032122888156637096,-0.03692536355516527,-0.015065155271815692,0.014571558526952456,0.03609916022778302,0.047619047619047616,,0.001,0.0013405654296864999,0.1728307254623044,0.1845525436316376,False
unit|G|R_raw|pooled|ARonly-conf|AUGRC,unit,G,DOTA-v1.0,R_raw,pooled,ARonly-conf,ARonly,conf,AUGRC,False,0.0021479284781716016,0.01834317113813612,-0.01619524265996452,0.0015917508286871084,0.0023966842864739045,0.012839313207427077,0.026575315642163786,-0.024495815446966985,-0.010746924261656432,0.047619047619047616,,0.0005,0.0010796625232726458,0.4601911358263128,0.4830902885510394,False
unit|G|R_raw|pooled|ARonly-conf|Risk@70,unit,G,DOTA-v1.0,R_raw,pooled,ARonly-conf,ARonly,conf,Risk@70,False,0.004384484755259908,0.020993962248188155,-0.016609477492928248,0.003419316112483453,0.004809230735922266,0.015224642939374288,0.030460468234185713,-0.026293355006713866,-0.011014012692221202,0.047619047619047616,,0.001,0.001760444674650263,0.4601911358263128,0.4830902885510394,False
unit|G|R_raw|pooled|probe-ARonly|AUGRC,unit,G,DOTA-v1.0,R_raw,pooled,probe-ARonly,probe,ARonly,AUGRC,False,-0.0026858879184188684,-0.032635715745380836,0.02994982782696197,-0.0029138905488879764,-0.0020533601528313163,-0.04643882708522723,-0.020758393184663295,0.018258418859769573,0.043763571355169235,0.047619047619047616,,0.0005,0.0010796625232726458,0.5475390269183654,0.5635676810073452,False
unit|G|R_raw|pooled|probe-ARonly|Risk@70,unit,G,DOTA-v1.0,R_raw,pooled,probe-ARonly,probe,ARonly,Risk@70,False,-0.005070458711407551,-0.04708211984005777,0.04201166112865022,-0.0055261717420622015,-0.0038369075884968663,-0.06736053302552464,-0.03044003118606514,0.025732875103718383,0.06237242278881143,0.047619047619047616,,0.001,0.001760444674650263,0.5475390269183654,0.5635676810073452,False
unit|G|R_raw|pooled|oracleAR-conf|AUGRC,unit,G,DOTA-v1.0,R_raw,pooled,oracleAR-conf,oracleAR,conf,AUGRC,False,0.002189988968293661,0.018371163896437004,-0.016181174928143343,0.0017067445430779776,0.0023340527320936497,0.012884573361532484,0.026674009627351586,-0.024548280692330896,-0.010750428850508196,0.047619047619047616,,0.0005,0.0010802223784386637,0.4675901378579003,0.4841774254268441,False
unit|G|R_raw|pooled|oracleAR-conf|Risk@70,unit,G,DOTA-v1.0,R_raw,pooled,oracleAR-conf,oracleAR,conf,Risk@70,False,0.004539341454728809,0.02119082082591503,-0.01665147937118622,0.0038565418465421777,0.004769982530281567,0.015450517773551047,0.03071734244637654,-0.026362053246460997,-0.01099315561747308,0.047619047619047616,,0.001,0.0017643818462048007,0.4675901378579003,0.4841774254268441,False
unit|G|R_raw|pooled|probe-oracleAR|AUGRC,unit,G,DOTA-v1.0,R_raw,pooled,probe-oracleAR,probe,oracleAR,AUGRC,False,-0.0027279484085409277,-0.03266370850368172,0.029935760095140793,-0.0028748328319464244,-0.0021683538672221856,-0.046533942100310276,-0.020803653338768702,0.01822156195923279,0.04382171228797911,0.047619047619047616,,0.0005,0.0010802223784386637,0.546854377474703,0.5601598653765251,False
unit|G|R_raw|pooled|probe-oracleAR|Risk@70,unit,G,DOTA-v1.0,R_raw,pooled,probe-oracleAR,probe,oracleAR,Risk@70,False,-0.005225315410876452,-0.047278978417784646,0.042053663006908194,-0.005486923536421502,-0.004272854003071108,-0.06761740723771546,-0.030672430656302638,0.025694900502572973,0.06244112102855856,0.047619047619047616,,0.001,0.0017643818462048007,0.546854377474703,0.5601598653765251,False
unit|G|R_raw|pooled|ARonly-oracleAR|AUGRC,unit,G,DOTA-v1.0,R_raw,pooled,ARonly-oracleAR,ARonly,oracleAR,AUGRC,False,-4.206049012205927e-05,-2.799275830088488e-05,-1.4067731821174392e-05,-0.00016492578187414256,0.00011706514958536286,-0.00012896685813366325,9.267401058237577e-05,-0.0001077454651879803,9.047994235873355e-05,0.7142857142857143,,0.0005,0.0010802223784386637,0.11679902260232132,0.1377190118620089,False
unit|G|R_raw|pooled|ARonly-oracleAR|Risk@70,unit,G,DOTA-v1.0,R_raw,pooled,ARonly-oracleAR,ARonly,oracleAR,Risk@70,False,-0.0001548566994689013,-0.00019685857772687443,4.2001878257973135e-05,-0.0004389341270626278,5.3914054786237734e-05,-0.00045970493866616564,-6.58456221002842e-06,-9.18200709287353e-05,0.00015687707270139225,0.6190476190476191,,0.001,0.0017643818462048007,0.11679902260232132,0.1377190118620089,False
unit|G|R_raw|class-standardized|probe-conf|AUGRC,unit,G,DOTA-v1.0,R_raw,class-standardized,probe-conf,probe,conf,AUGRC,False,-0.00010311764457160595,-0.004182787271065552,0.004079669626493946,-0.0005957846075393763,0.00013008892602175487,-0.005102477288727717,-0.001596151818993059,0.00106353858331291,0.0048261631635539886,0.047619047619047616,,0.0005,0.0012961770256247178,0.1728307254623044,0.1845525436316376,False
unit|G|R_raw|class-standardized|probe-conf|Risk@70,unit,G,DOTA-v1.0,R_raw,class-standardized,probe-conf,probe,conf,Risk@70,False,-0.0010952965153996977,-0.004027472338872226,0.0029321758234725284,-0.0018185077678352071,0.00010317654286184913,-0.011118189244193034,-0.0017092366596257332,-6.774588273590192e-05,0.010508764688427166,0.3333333333333333,,0.001,0.0025764374754229384,0.1728307254623044,0.1845525436316376,False
unit|G|R_raw|class-standardized|ARonly-conf|AUGRC,unit,G,DOTA-v1.0,R_raw,class-standardized,ARonly-conf,ARonly,conf,AUGRC,False,0.0020439841398362073,0.01237535829081779,-0.010331374150981582,0.0012860360594082075,0.002592498912984895,0.008125459685579775,0.014474945344557599,-0.01231017962804974,-0.006411753100606704,0.047619047619047616,,0.0005,0.0015436841914410735,0.4601911358263128,0.4830902885510394,False
unit|G|R_raw|class-standardized|ARonly-conf|Risk@70,unit,G,DOTA-v1.0,R_raw,class-standardized,ARonly-conf,ARonly,conf,Risk@70,False,0.0032170044225432043,0.021349670094035572,-0.018132665671492368,0.0015663878857574253,0.004126436842487297,0.00890673658043377,0.02441077778368328,-0.02090734183837462,-0.006616471964308546,0.047619047619047616,,0.001,0.00300343087730365,0.4601911358263128,0.4830902885510394,False
unit|G|R_raw|class-standardized|probe-ARonly|AUGRC,unit,G,DOTA-v1.0,R_raw,class-standardized,probe-ARonly,probe,ARonly,AUGRC,False,-0.0021471017844078132,-0.016558145561883342,0.014411043777475529,-0.003079796576886442,-0.0013867437134271665,-0.018233964333069747,-0.011057633879582444,0.00876726092680678,0.015907596431247166,0.047619047619047616,,0.0005,0.0015436841914410735,0.5475390269183654,0.5635676810073452,False
unit|G|R_raw|class-standardized|probe-ARonly|Risk@70,unit,G,DOTA-v1.0,R_raw,class-standardized,probe-ARonly,probe,ARonly,Risk@70,False,-0.004312300937942902,-0.025377142432907798,0.021064841494964896,-0.005944944610322505,-0.0023352620893519306,-0.03033335436442723,-0.01453448454674534,0.010197845238680347,0.026173387549943132,0.047619047619047616,,0.001,0.00300343087730365,0.5475390269183654,0.5635676810073452,False
unit|G|R_raw|class-standardized|oracleAR-conf|AUGRC,unit,G,DOTA-v1.0,R_raw,class-standardized,oracleAR-conf,oracleAR,conf,AUGRC,False,0.0012643904751964037,0.01186950173560733,-0.010605111260410926,0.0006465553330845127,0.0017576853734526511,0.007249470173690966,0.013418197404518722,-0.012199037490752641,-0.005978498332445947,0.047619047619047616,,0.0005,0.0015335670603368642,0.4675901378579003,0.4841774254268441,False
unit|G|R_raw|class-standardized|oracleAR-conf|Risk@70,unit,G,DOTA-v1.0,R_raw,class-standardized,oracleAR-conf,oracleAR,conf,Risk@70,False,0.002673256493525712,0.01919722685142261,-0.0165239703578969,0.0015303382625211379,0.0034375623607705943,0.008787377625743506,0.022756393144121322,-0.02088069622304905,-0.006523255132260694,0.047619047619047616,,0.001,0.0029603820124513907,0.4675901378579003,0.4841774254268441,False
unit|G|R_raw|class-standardized|probe-oracleAR|AUGRC,unit,G,DOTA-v1.0,R_raw,class-standardized,probe-oracleAR,probe,oracleAR,AUGRC,False,-0.0013675081197680097,-0.016052289006672882,0.014684780886904872,-0.0020299157021998835,-0.0007610449033512282,-0.01691031365653519,-0.010253489496346836,0.00847483237710028,0.01541834009888994,0.047619047619047616,,0.0005,0.0015335670603368642,0.546854377474703,0.5601598653765251,False
unit|G|R_raw|class-standardized|probe-oracleAR|Risk@70,unit,G,DOTA-v1.0,R_raw,class-standardized,probe-oracleAR,probe,oracleAR,Risk@70,False,-0.00376855300892541,-0.023224699190294837,0.019456146181369427,-0.004954916166699463,-0.0018789171863358815,-0.027739551919011497,-0.014279862273467529,0.01031087776600849,0.024146137540353167,0.047619047619047616,,0.001,0.0029603820124513907,0.546854377474703,0.5601598653765251,False
unit|G|R_raw|class-standardized|ARonly-oracleAR|AUGRC,unit,G,DOTA-v1.0,R_raw,class-standardized,ARonly-oracleAR,ARonly,oracleAR,AUGRC,False,0.0007795936646398036,0.0005058565552104599,0.00027373710942934365,1.638240009833484e-05,0.0012038333777956865,-0.0014228148822112681,0.00249399036873971,-0.0018464853953748766,0.0021734607610986913,0.6666666666666666,,0.0005,0.0015436841914410735,0.11679902260232132,0.1377190118620089,False
unit|G|R_raw|class-standardized|ARonly-oracleAR|Risk@70,unit,G,DOTA-v1.0,R_raw,class-standardized,ARonly-oracleAR,ARonly,oracleAR,Risk@70,False,0.0005437479290174921,0.0021524432426129614,-0.0016086953135954693,-0.0006122746038641992,0.0015687817347041686,-0.0029267468322736953,0.005228723945967189,-0.004454458554630334,0.0042415845187942875,0.42857142857142855,,0.001,0.00300343087730365,0.11679902260232132,0.1377190118620089,False
unit|H|R_norm|pooled|probe-conf|AUGRC,unit,H,DOTA-v1.0,R_norm,pooled,probe-conf,probe,conf,AUGRC,False,0.0023628573819338937,-0.013609864980906779,0.015972722362840672,0.0018812015578462008,0.002884655487491668,-0.01993542134518315,-0.00583665010917827,0.008380071458047783,0.022416217759513978,0.047619047619047616,,0.0005488159707185994,0.0009008419015879916,0.2879903268252783,0.2631048870557767,True
unit|H|R_norm|pooled|probe-conf|Risk@70,unit,H,DOTA-v1.0,R_norm,pooled,probe-conf,probe,conf,Risk@70,False,0.004339282099262071,-0.02960365547402343,0.0339429375732855,0.0032316902759701757,0.005459308110604647,-0.044482822690162585,-0.012608929331287379,0.0173808302108873,0.04897645806840956,0.047619047619047616,,0.0010910725852149262,0.001685638228913084,0.2879903268252783,0.2631048870557767,True
unit|H|R_norm|pooled|ARonly-conf|AUGRC,unit,H,DOTA-v1.0,R_norm,pooled,ARonly-conf,ARonly,conf,AUGRC,False,0.0027322633225016282,0.021680559909213214,-0.018948296586711585,0.0017652881871210746,0.003454017037568955,0.014382020430138604,0.031141724342042047,-0.02828213792870691,-0.01188249258783475,0.047619047619047616,,0.000556204089529954,0.001334453099772256,0.4305926843580883,0.47790362914241286,False
unit|H|R_norm|pooled|ARonly-conf|Risk@70,unit,H,DOTA-v1.0,R_norm,pooled,ARonly-conf,ARonly,conf,Risk@70,False,0.005271102871575693,0.02972502524940529,-0.024453922377829597,0.003509734331390749,0.006295148078922025,0.019642952387143593,0.04375861579766236,-0.03823349909107451,-0.014783379349361046,0.047619047619047616,,0.0011097090006611987,0.00228013873390119,0.4305926843580883,0.47790362914241286,False
unit|H|R_norm|pooled|probe-ARonly|AUGRC,unit,H,DOTA-v1.0,R_norm,pooled,probe-ARonly,probe,ARonly,AUGRC,False,-0.00036940594056773454,-0.03529042489011999,0.034921018949552254,-0.0010695721817733954,0.000785583360167981,-0.05092112323746288,-0.02101479113348096,0.021129512453882737,0.050555901841777925,0.047619047619047616,,0.000556204089529954,0.001334453099772256,0.5797734245928723,0.5876572097104417,False
unit|H|R_norm|pooled|probe-ARonly|Risk@70,unit,H,DOTA-v1.0,R_norm,pooled,probe-ARonly,probe,ARonly,Risk@70,False,-0.0009318207723136226,-0.05932868072342872,0.0583968599511151,-0.002285116970003619,0.0012362945409115167,-0.08824143848782495,-0.034110122010297936,0.03414848532048346,0.0866150103574339,0.047619047619047616,,0.0011097090006611987,0.00228013873390119,0.5797734245928723,0.5876572097104417,False
unit|H|R_norm|pooled|oracleAR-conf|AUGRC,unit,H,DOTA-v1.0,R_norm,pooled,oracleAR-conf,oracleAR,conf,AUGRC,False,0.0022107695922331527,0.021236923297136272,-0.01902615370490312,0.0013068917371745728,0.0027484703278035532,0.014109089795197217,0.030589051476946686,-0.028231585166375178,-0.012044021089490002,0.047619047619047616,,0.0005457742149245845,0.001325580367530717,0.43898959110217584,0.48205042228136724,False
unit|H|R_norm|pooled|oracleAR-conf|Risk@70,unit,H,DOTA-v1.0,R_norm,pooled,oracleAR-conf,oracleAR,conf,Risk@70,False,0.004876255937710759,0.029450650572122733,-0.024574394634411974,0.003185518200248501,0.005616619100363596,0.019602913486511515,0.043618513406857684,-0.038468051189765144,-0.014921759655943142,0.047619047619047616,,0.0011018120619839,0.002274651240355539,0.43898959110217584,0.48205042228136724,False
unit|H|R_norm|pooled|probe-oracleAR|AUGRC,unit,H,DOTA-v1.0,R_norm,pooled,probe-oracleAR,probe,oracleAR,AUGRC,False,0.00015208778970074097,-0.03484678827804305,0.034998876067743795,-0.0004726096905696952,0.001375991751619466,-0.05029390015098496,-0.02063307744640356,0.021197707742072434,0.05056965332102097,0.047619047619047616,,0.0005488159707185994,0.001325580367530717,0.5788090809789508,0.586223722991041,False
unit|H|R_norm|pooled|probe-oracleAR|Risk@70,unit,H,DOTA-v1.0,R_norm,pooled,probe-oracleAR,probe,oracleAR,Risk@70,False,-0.0005369738384486886,-0.059054306046146164,0.058517332207697476,-0.0015934973227332138,0.001510867221386587,-0.08809513503450686,-0.03393768524749284,0.03422813661765596,0.08686515868406591,0.047619047619047616,,0.0011018120619839,0.002274651240355539,0.5788090809789508,0.586223722991041,False
unit|H|R_norm|pooled|ARonly-oracleAR|AUGRC,unit,H,DOTA-v1.0,R_norm,pooled,ARonly-oracleAR,ARonly,oracleAR,AUGRC,False,0.0005214937302684755,0.00044363661207694194,7.785711819153357e-05,0.00034532374010880364,0.0007067379920578993,0.00024364902485967313,0.0006421193871956969,-8.17441052013086e-05,0.00023234615538575372,0.47619047619047616,,0.000556204089529954,0.001334453099772256,0.10479902366048581,0.1266778740462951,False
unit|H|R_norm|pooled|ARonly-oracleAR|Risk@70,unit,H,DOTA-v1.0,R_norm,pooled,ARonly-oracleAR,ARonly,oracleAR,Risk@70,False,0.0003948469338649341,0.00027437467728255727,0.00012047225658237681,7.409967991110402e-05,0.0009198299038744623,4.0038900632077134e-05,0.0005281610033847173,-0.00031762415121383455,0.000598951427756603,0.6190476190476191,,0.0011097090006611987,0.00228013873390119,0.10479902366048581,0.1266778740462951,False
unit|H|R_norm|class-standardized|probe-conf|AUGRC,unit,H,DOTA-v1.0,R_norm,class-standardized,probe-conf,probe,conf,AUGRC,False,0.0011194648270701837,-0.0020859599493116415,0.0032054247763818253,0.0008126531391336057,0.001775310346685393,-0.004121363583427918,-0.00016048370175416183,0.0015064364176753894,0.005619203608503881,0.047619047619047616,,0.0010002033123213045,0.0014256314272289513,0.2879903268252783,0.2631048870557767,False
unit|H|R_norm|class-standardized|probe-conf|Risk@70,unit,H,DOTA-v1.0,R_norm,class-standardized,probe-conf,probe,conf,Risk@70,False,0.0010939420412418716,-0.005804700738640506,0.006898642779882377,-9.28408239991494e-05,0.003003541797942559,-0.010409729011942707,-0.002257393223555907,0.0027109812964043103,0.012381000643930268,0.047619047619047616,,0.0016636269580213342,0.0029073968772150515,0.2879903268252783,0.2631048870557767,False
unit|H|R_norm|class-standardized|ARonly-conf|AUGRC,unit,H,DOTA-v1.0,R_norm,class-standardized,ARonly-conf,ARonly,conf,AUGRC,False,0.0023751383858451047,0.016430716469350945,-0.01405557808350584,0.000828501661130511,0.0044768637797278354,0.011671491863590273,0.01887130667153058,-0.017529338870705853,-0.009271824265958488,0.047619047619047616,,0.001025316783496803,0.0017542457566159704,0.4305926843580883,0.47790362914241286,False
unit|H|R_norm|class-standardized|ARonly-conf|Risk@70,unit,H,DOTA-v1.0,R_norm,class-standardized,ARonly-conf,ARonly,conf,Risk@70,False,0.001877188787823364,0.027105177272260472,-0.02522798848443711,0.0015932967279037777,0.007128289520321321,0.01833176277094032,0.03088083387061312,-0.029234468805410908,-0.014396031417696034,0.047619047619047616,,0.001679291892952964,0.0034495004226602613,0.4305926843580883,0.47790362914241286,False
unit|H|R_norm|class-standardized|probe-ARonly|AUGRC,unit,H,DOTA-v1.0,R_norm,class-standardized,probe-ARonly,probe,ARonly,AUGRC,False,-0.001255673558774921,-0.018516676418662587,0.017261002859887666,-0.0032687715359905377,0.00044896366233763074,-0.022442047723266773,-0.012957742011934508,0.011686926954845158,0.022110331479254133,0.047619047619047616,,0.001025316783496803,0.0017542457566159704,0.5797734245928723,0.5876572097104417,False
unit|H|R_norm|class-standardized|probe-ARonly|Risk@70,unit,H,DOTA-v1.0,R_norm,class-standardized,probe-ARonly,probe,ARonly,Risk@70,False,-0.0007832467465814924,-0.03290987801090098,0.032126631264319486,-0.0052354873806340135,0.0007356709794729104,-0.03986432530868816,-0.02236069036588717,0.01904764671644709,0.03907632340897779,0.047619047619047616,,0.001679291892952964,0.0034495004226602613,0.5797734245928723,0.5876572097104417,False
unit|H|R_norm|class-standardized|oracleAR-conf|AUGRC,unit,H,DOTA-v1.0,R_norm,class-standardized,oracleAR-conf,oracleAR,conf,AUGRC,False,-0.016260072452920916,0.013866038004210615,-0.03012611045713153,-0.017450253081078497,0.0015419884375372284,0.008029546944318523,0.0159297846901515,-0.032620684575020764,-0.007783453366419604,0.047619047619047616,,0.0009778140157799009,0.0017029521873131637,0.43898959110217584,0.48205042228136724,False
unit|H|R_norm|class-standardized|oracleAR-conf|Risk@70,unit,H,DOTA-v1.0,R_norm,class-standardized,oracleAR-conf,oracleAR,conf,Risk@70,False,0.000615265873148349,0.02179271669754379,-0.02117745082439544,-0.006803669506006568,0.005313570826142418,0.009906276715813839,0.024804919010909098,-0.025638492980502095,-0.008087749880404055,0.047619047619047616,,0.0016540534346594638,0.0033432512111659274,0.43898959110217584,0.48205042228136724,False
unit|H|R_norm|class-standardized|probe-oracleAR|AUGRC,unit,H,DOTA-v1.0,R_norm,class-standardized,probe-oracleAR,probe,oracleAR,AUGRC,False,0.0173795372799911,-0.015951997953522257,0.03333153523351336,-0.0002242336951349636,0.01885153047658301,-0.018791020698776455,-0.009469180533850891,0.01043034521876698,0.03672275964731908,0.047619047619047616,,0.0010002033123213045,0.0017029521873131637,0.5788090809789508,0.586223722991041,False
unit|H|R_norm|class-standardized|probe-oracleAR|Risk@70,unit,H,DOTA-v1.0,R_norm,class-standardized,probe-oracleAR,probe,oracleAR,Risk@70,False,0.00047867616809352254,-0.027597417436184296,0.02807609360427782,-0.003208590971534968,0.008196817729502719,-0.033683969407671877,-0.01469698233767607,0.012873876192279097,0.034925895671458804,0.047619047619047616,,0.0016636269580213342,0.0033432512111659274,0.5788090809789508,0.586223722991041,False
unit|H|R_norm|class-standardized|ARonly-oracleAR|AUGRC,unit,H,DOTA-v1.0,R_norm,class-standardized,ARonly-oracleAR,ARonly,oracleAR,AUGRC,False,0.01863521083876602,0.00256467846514033,0.01607053237362569,0.0014536792002908076,0.020795626953904623,0.000699300808782911,0.0046575325459511175,-0.0024342072879357285,0.019890568417670666,0.42857142857142855,,0.001025316783496803,0.0017542457566159704,0.10479902366048581,0.1266778740462951,False
unit|H|R_norm|class-standardized|ARonly-oracleAR|Risk@70,unit,H,DOTA-v1.0,R_norm,class-standardized,ARonly-oracleAR,ARonly,oracleAR,Risk@70,False,0.001261922914675015,0.005312460574716682,-0.004050537660041667,-0.0013116004237405574,0.009976334445959318,0.004397732529043227,0.013919272924385256,-0.012265235777169172,-0.00022803103212275418,0.19047619047619047,,0.001679291892952964,0.0034495004226602613,0.10479902366048581,0.1266778740462951,False
unit|H|R_raw|pooled|probe-conf|AUGRC,unit,H,DOTA-v1.0,R_raw,pooled,probe-conf,probe,conf,AUGRC,False,-0.0005056631039309731,-0.017498411608572025,0.016992748504641053,-0.0006506205573258471,-0.0003106549092676028,-0.023973720472418875,-0.00944553490431201,0.009082036730839396,0.023486556221006476,0.047619047619047616,,0.0005,0.0006446776511103163,0.2879903268252783,0.2631048870557767,False
unit|H|R_raw|pooled|probe-conf|Risk@70,unit,H,DOTA-v1.0,R_raw,pooled,probe-conf,probe,conf,Risk@70,False,-0.0006928572904650113,-0.035681696780083275,0.03498883948961826,-0.0009953025817839073,-0.0003018116065185836,-0.05080537281549788,-0.01824727308269016,0.01782518662272451,0.049912506736611316,0.047619047619047616,,0.001,0.0011607058305136114,0.2879903268252783,0.2631048870557767,False
unit|H|R_raw|pooled|ARonly-conf|AUGRC,unit,H,DOTA-v1.0,R_raw,pooled,ARonly-conf,ARonly,conf,AUGRC,False,0.0022863622594553896,0.02272872069590494,-0.02044235843644955,0.0017783971424932632,0.0026388176164046304,0.01506650201632926,0.032597156572647765,-0.030215006876667196,-0.013017715938747702,0.047619047619047616,,0.0005,0.0010992520650284152,0.4305926843580883,0.47790362914241286,False
unit|H|R_raw|pooled|ARonly-conf|Risk@70,unit,H,DOTA-v1.0,R_raw,pooled,ARonly-conf,ARonly,conf,Risk@70,False,0.004371666212466905,0.03140447526789643,-0.027032809055429523,0.003379088309109819,0.0050397034910330245,0.020582617929891182,0.0463362745485303,-0.04177452337885412,-0.01643231025737803,0.047619047619047616,,0.001,0.00178879533587154,0.4305926843580883,0.47790362914241286,False
