dataset,replicate,sha256
FAIR1M,4809,fa9c45204b14c905b152b8e53ae391a1daeb8b2fb9296eb6b77f69616e5fa652
FAIR1M,4810,26b3649835425eb7389120ffe405b7d3f43b0ab533d40a3a5fdef22d76ebd35d
FAIR1M,4811,66e7a3a68c0756ab5ee0f51c528866bdf05f9ad5c716b993707c1377cc769033
FAIR1M,4812,bcfd266c996181d30998d82169d8a3206f49ddd0d068f620e3115759cf2a7524
FAIR1M,4813,04acda7a0a8b31ff67cbe2d61f40e6028586f541e0930329769b58d41534539a
FAIR1M,4814,ad83e4e8cfa98e509316a5c08c1ce80f77665c960f29b6aaae47b2613f432821
FAIR1M,4815,b37531de3385c06249d5b523c0b6d707e13bf50331576470bfc36b1ae4a7e672
FAIR1M,4816,c671479aca2b8e6343c8c7954821a01765ab6a16e5aab864f2eebb6f3312c088
FAIR1M,4817,4c446ec551680ede563a1b098290ee14141a360b73e6641062f76b15517037ae
FAIR1M,4818,5ba8db7ebed3a28dff05a4e7a408b3501cc63b377c3952d4aae7685e2f040833
FAIR1M,4819,a626590bc19df99241f6b55c4aef0e834286aa38043306a1e7f7d82b34fb9cdb
FAIR1M,4820,6fa9b2c28f88eb74abae6e3eda2d276f7da514bd946b462f3a3334591844c82e
FAIR1M,4821,e3cb45ccc6aae0f62b0b3fa9dc162881fcc2be1cff4f4de3339213932b44d074
FAIR1M,4822,cad1bfb2579e7fbe9bf34f1bb785a9c8cf3fc137f0c7460c98e74af135953bc3
FAIR1M,4823,5ec89ba1fb4bf7edd8343caa59426f8603bc87d3b84e784a07579fb1c064fe65
FAIR1M,4824,77920100a7a244564d062aec0283fa4f8cc8d4e024c4bccf6455a22e76ad4235
FAIR1M,4825,39d48cb18bc8ec24fb70f9f4ca0eb91cc80932c412394aba8270122360ee2ac5
FAIR1M,4826,1861fe4aeb376353250eca878434fd686b65978449707715f384a4196226b634
FAIR1M,4827,586b41c7985ddd078074b87b3f8d9c520074a1771da526980942f7bcac6e1a56
FAIR1M,4828,5b02de948eac6d304de3f18cc662ec50c36b6e0ab3f232b25b2450e1f1f1f36e
FAIR1M,4829,3a9c969f1c218fd9b0916f98833a4828c520fbb5968fa7156f30215547ee1866
FAIR1M,4830,5c8516a8dae1bfaf47542853739802c738c31d272186d7f469bbb5bd676ee01d
FAIR1M,4831,64229b65d5e365e3c0a5810dfbaa2312d83b29758059445f75a6f46c1acae228
FAIR1M,4832,74f2fa92165a34ea551c5cd233d88514baa93059f5f4fb4fbbb9c93aaf408c03
FAIR1M,4833,8a0bbaeb22a0dd0b7129886c238a596c6d39ce5ec91287824abb3ff7ac2a8892
FAIR1M,4834,77d73b9bd28e82edb68906372fef40f0f159990071cc65293df4693151bbde6e
FAIR1M,4835,53c314910a5a361b3d9a2d474e68dc12aca5e8018a7a5123d2cb8e3e25ca079d
FAIR1M,4836,3dbc8e6d350caf8fd0cb4d09ca03accd1870c75b66f151a50f19e65e5b1525c6
FAIR1M,4837,c502bd59ce4c6bc1c1d5f0b7557acd21dde1dff3ed4813a03f575ed1174cfc53
FAIR1M,4838,c33bef829b2346c64157fd6853a13e91b52179aa5fe2a8e9db35917d44e0a750
FAIR1M,4839,794f197811b498f39af1d587386756db062d17ce5f6844c16d574d98bf74d37c
FAIR1M,4840,ef82027c736d51fdbf46dfefb5548f7baf0c2eb024a5a49fc327b28f02caf443
FAIR1M,4841,c3aba4c3f08d4751c1b9d62dad55e1ec89fd8a8d724aff8a9561c6cafc2581f4
FAIR1M,4842,8f3772f6e6b341dbbe3056c62c11a5eb3620e934f03be799d200435145bd9b71
FAIR1M,4843,4ce495639669ac575f3dc3e9bb45b112aa9cfe75081ceb08e008af3b1080e786
FAIR1M,4844,b2bb19991be6500c4a0233d130cff7d01f736b75713f028489f3828bfef2c14c
FAIR1M,4845,c7f2f495114cc60a19527cb84af065c0edb0fa0f16904f7c24d75207471885ff
FAIR1M,4846,265f8bf3d61915e3ef4c06e804095207a58ef813835ad7ab6402ae889eecf6e2
FAIR1M,4847,948b38b8469b3669edd32030e3c9278c56019f4390b305d177c5894783e68ad4
FAIR1M,4848,d1de3747529493256933f0731c54f118a47751360baa4f8232ca6d7e3446a7c1
FAIR1M,4849,349dcae0a762fd9dbcfeecb25af1ac412fcf76ba04e570d6f1c37893a6b5808d
FAIR1M,4850,ee6c39b9514732b9161bd51d9ff1b2eae91017bc15bba3ef02180a96e948852e
FAIR1M,4851,fc1062a1d5a909558a5a48a883e7e554b026d1e0ac2294754d429a34d9f8ae9b
FAIR1M,4852,78ce288d18ac66554c43abf4e38d4315f9accd1bfe1d0c1d5fc0148daea587f5
FAIR1M,4853,4cc8248961ab1d8e4182e10acba5e3c8035b01230fc6373cf106ec70e9b3b877
FAIR1M,4854,7519f39941333ed114826db0e966bfa6c00fd5b3564f3d7a6472a26ea43b4c1d
FAIR1M,4855,5586f470bfeda1baa4c6a2f7c3f98c9c6ad69f850d4e87a38d684e96b3524080
FAIR1M,4856,96cbd8b145ceee95e791f78b39ce7d98a3c3f922d26d91bbac23e6a151837e57
FAIR1M,4857,bc042b648c25bd61b98936795a2edc290eb6a7fda11c136510381c8993f485f2
FAIR1M,4858,4f0917111eb62e0eb705ae47e3f56f0e11366a0d3161c6a8c4dee8c7343f126a
FAIR1M,4859,2b265c7c005c4b961006dcd4781c33ef996d0191cd53d190b6ed1267684335a5
FAIR1M,4860,e89de0d3fad603a870fd9198cb205c3e7cd981daea71bc71bf8c91ca50640f30
FAIR1M,4861,15ed0da517b115701d08db3e7a7c5cb7ad540f172ee8216cfca6efe6d9fbbc45
FAIR1M,4862,500ce9072a6f899a02684273a61e3cea7b8d8fc0e50eb570a953a8af08019db7
FAIR1M,4863,307de213a367185a118f7109810773f5d1575518c558a30d81b6c41fcaede0fe
FAIR1M,4864,b309b324e9bed56a2d72aa890f29df57163122a2700cb5df727f42ae04422190
FAIR1M,4865,10fcdb65888da4290f166e03471a82210b6a4feca681a4cdf314e2fa89e9ce2c
FAIR1M,4866,78a8fa90ae8c61827ed9ab934221d84d534a8c12c0f91656caa0513ca67f22b9
FAIR1M,4867,1e96a60076045f79986b3d01c6728dbb16bbc4dc90f42692d2459dbd0e636ffb
FAIR1M,4868,25674b8d3f523a49586272286618fe3c860267381b89f31d6d79d62fc57bb583
FAIR1M,4869,111d3debb5047aa6a2f9a53502351b199c6bf4d2796182292619113509b9aade
FAIR1M,4870,7362884eb15e2e0e3ff8ec689df10e07c0d0a1934d468095f02eb0e4ab09131c
FAIR1M,4871,d9f5b8a134b2befa74b36f1486260018d190f3fd41652c72fa00e95b4d145073
FAIR1M,4872,6c9859af1a8e132d4afe3b61eec287154e96a9315359a8b1596e1fdefce863e8
FAIR1M,4873,e89234009efa2b9b99ed3e1e8a3f841b2b0e5dedd090c12fbbbe254d117a8bb6
FAIR1M,4874,04f665d298326b8bb6bf9bb3b967833847784df13216c01f543678d7570c3c19
FAIR1M,4875,f79a3138a3c32cdc74f04b297b9a52efd0348ec08eb53e0cccc8948bd9c56bcb
FAIR1M,4876,f6463121f53c1a14ed226d560d1b574fee665a29fbb059a8c8918a4622dd8b0e
FAIR1M,4877,ebb731a88ed087e3c9123eb9b81b237ceb86b4df53d5549a43aa0c85e4c9934b
FAIR1M,4878,f597ad4203564efab564cdac7029f573b69f317e0e642965e06daccb992347df
FAIR1M,4879,b69f228242cb18192d44a80adec91c9cb7ceb17f84a7faba4c901b5c645d1e83
FAIR1M,4880,1963254d002823674970c1327367ddd1924e438ab70562f073a2415ba01dc090
FAIR1M,4881,51a584dc0a7b218f9095f71604681b8b76c9829445f4a7d83e0c2d6bc1801cb9
FAIR1M,4882,9d7c531db7e1ea08ece32593d9484bf1db2409209b11a42988b34d7b3f3af900
FAIR1M,4883,298b465f7333fa1992ef53bb6c61b925f6af1b7274deb7e1c1d8d7625915dc57
FAIR1M,4884,2362ebf4904441b0836c19bab04dbcf4279e7f91e1114e4fe5870338da98b031
FAIR1M,4885,a70ed3e38e22fd2973e2d811b6fb4bd099e125f0dbfd76eee1b735943eb44baf
FAIR1M,4886,497f497126f537298f42ee710a66115630d65515307bce19e329b98deb764ac0
FAIR1M,4887,05a5994de333ebdc463546a60a54ef1540e3b7a9fb2a7628a41870eb69322ef5
FAIR1M,4888,615588197be230f7b4416863c72c82eb31af59b8f23edffbe30f61665a816d82
FAIR1M,4889,f45acd20ff8c7d24591509b9bc7922e2f5ff396f1c844128a096d7bf99359597
FAIR1M,4890,ca2014ab84886e445269d302023b7d5244d8848074a25e96fcf54c204a3f16a6
FAIR1M,4891,e050afcb78e55e599d755a1dc579a0e2b76b77824ae40208faf65cf1b8f95b26
FAIR1M,4892,e60ee3c79e479696d473360d757e861c1965faf7ea6dd49adc972947616dd32c
FAIR1M,4893,7e9f6f9adf3ed2942370373cc835cf80383555d1a023c65181f6732fd411b589
FAIR1M,4894,e7fc83fcfe18d1d5bc7b1d9542e2e3adf3ebaa5d68770c809ed037a136c06d53
FAIR1M,4895,6ad2b1ee5dded4a445bc475792407f127a85be11d4157243cf006f57030fdee1
FAIR1M,4896,64ce715bc6cd951a2801fc55a4e8e7f37c23c33cca94a3fd9945e0ce4bc8f51d
FAIR1M,4897,f9c3d13087f3de2273daa06f7d9b7c832e89d29b4eb91df3a9b4c4cc72c141c0
FAIR1M,4898,5b6c9fdf0890db0f3a287e6e7fd4effe7ede8fb2acdb8d0c9ade71b2bf9b0042
FAIR1M,4899,d26956c3de8a4c37a823bd6fd0812cd246d614882c5c44f96e286b69569aea4c
FAIR1M,4900,9562fb46ae58eaa5a5dd292dbd7fad4cbd42470c053d329e77c13f8eb586ba24
FAIR1M,4901,9ee4abd8512d7c2017f1ee3fac14536d674d4b01acd6f7d760b003c377f99490
FAIR1M,4902,e941b318d570312d2fb34a1fb8647b234b6fca4ae90dc65bf3c069b9fb0db83c
FAIR1M,4903,3f8aba9e9c2df0d4d3ef6c5e52530b4f0cc0139a2969eeacee49cc71dd03d709
FAIR1M,4904,a54e232be0df9aedbe022dc320f0087238f9cdb3affcc45f88c62f3090e7e244
FAIR1M,4905,1d707a6946a906b638644ced510ef0af025f0f9c0405b0f04a6a928d4372ccb2
FAIR1M,4906,e225fbe5b24806e1836721ff00908042b576d277dc99debe8fdd0b3591e18138
FAIR1M,4907,380dd4adc5873b1e6290662e9d52ab4376894c39e2f85008f473a860e2e16fe5
FAIR1M,4908,58d7040666a3870d60b4e178a9f20b7173744e04d80784b7fbb1942a2f4fe818
FAIR1M,4909,b5ba949959e669ff23772407f9c46e6f444ac70c6afe8d3c7dbdefa167dbf9d2
FAIR1M,4910,5c6eeefdf40515a1a5fde9eda20db83882a7eeb021317cbd8df611acf4c52f5b
FAIR1M,4911,2ef80eb06dc5a7839e9ff3195e932de1e19222d7fb3072aabacd96cf006ab45d
FAIR1M,4912,ef3d12369f021f93bf6e024734d1acba0a550efa685eacb8eceeebe952dc86f4
FAIR1M,4913,86a9ddeaa2ed509e94701f16916dc8060cbf63ed3cf8f53876847655c284827c
FAIR1M,4914,6edb703e34958c70a6296ac80fc0c33a0a8955edcc8a82a04e62d8ee5e962578
FAIR1M,4915,d2e605a188ee3a3c6fe480a7584b37a21a35474ef3e4ba5e94cf31263333f8ab
FAIR1M,4916,91ad2da25c24c82afe751ab36e7ce8ec39da2be8aeaa656f703faf7197b9a037
FAIR1M,4917,d7d3a6be13a1ecbad17182d42870252413ae2e8ce712fb60e8f595ca24e43917
FAIR1M,4918,3a48e215b4e4bf7fb6423823846ba09dee08a322794912f607c37b1eb0c94883
FAIR1M,4919,eb1f23e86d54e4c74af4eaaa0e1e1c8ac900128505a826cff1f8db40c349018f
FAIR1M,4920,0bfadf9bf4dcc01a90d09c456a44a63a289b7989334d6c394523eb06878b1933
FAIR1M,4921,78bbd40e96e493084fa1a22c64340c741ed624bb5acdd70eea09fa3dc065e7d1
FAIR1M,4922,91c9c1a708965e710e3c435011cb4572dd7e1c4f8a070367086fad355072e905
FAIR1M,4923,043f513ff29222015da234a8c132560ec2525432c5af98303b1365d21e3970ba
FAIR1M,4924,a6c3f4bc05959cee85832db182b2899a09779d40c3466a75f528131443d3e378
FAIR1M,4925,5d8d1e09a4ab0471db03d551a7df405983e575df46ebe6cfdd1ff1e24e250b42
FAIR1M,4926,cfb82b74b71adcbc38b9e2a4ddad4f2237559869b2feac8ea97848a5b041aa14
FAIR1M,4927,899a077091c38fd2ed506a4b967e10f18ede8aca74850c665a602cc1fc6dd2aa
FAIR1M,4928,72fd95d75760225f23c6e539daa382dad3bcc588aa09e7864f019c316e2a620a
FAIR1M,4929,aa368ee4aaf79c91cdcc92bcfe6172303a5021383f9ed1b491c0f5c51c4c481f
FAIR1M,4930,ae3b7f59995f609c52410abd972a4c27974df3ca8a8b2650df61f9da2aa29321
FAIR1M,4931,d514e42e333e6d752c99f3b3e87dcefe2eae75721b28ca153752708ff3e1ecc8
FAIR1M,4932,3d70d9df7cbd009fcb339c0fe9593436b2e47bc538ba59c661678500a7eacac1
FAIR1M,4933,aad83a9b12f55ca7d19cc3cc1b12b9e6693ee203e56dbff482b6dfc3d02bffb2
FAIR1M,4934,d279bf51b66e1b995684510feacc308ec07945d1a04564e5f4419be8522feaf2
FAIR1M,4935,ec55ea06efdd0b3b9dab44fcf6684eb68c8a372d5e1c29ca83b719373ec46b45
FAIR1M,4936,9b5f9f698f06c0791f9fc25698fe308a9aceb28cbc354cd0f87c5d79f7717bf8
FAIR1M,4937,46f6966301d6ff2e351d855412f1e03af8ebde66c53b645144b649ceb453472e
FAIR1M,4938,dc0c6b919d3ae08ce76c185e02691db2d98dfd2d0b2929b9b04ed659b7575923
FAIR1M,4939,dde30b8ee8a631e3cb5bb2cafbd65259ba750448448690760a11e77b824bb847
FAIR1M,4940,27d6019793885acbfa47c9c92115902bc0f93c3612b7a24ac63afef1c520ad26
FAIR1M,4941,1c52fa4920c436227b586a6fa477ebffc75a80efc90371ab7d4b5bcb7bffabdc
FAIR1M,4942,c01a6611fd65a148f4641ecab8e4c38917057f67c1e3dcd0dce79321b92e7200
FAIR1M,4943,7faf5df74335d06e3e27bb764b00fdeff9d99dc141d612504a82ac38d36b7000
FAIR1M,4944,b97e775ca3134d2c92818376a0ad9e08b76eee00c39c534538fb4cd79b0ee2f4
FAIR1M,4945,3d3a5ce488e5ae29eefef89b45debb23e821cf2c09cabdd468eb9b58c3e6fad8
FAIR1M,4946,2cac7b5b8bffdb42442789db02f80d13aba1fc5ccb2aa9853ecc6848feddb941
FAIR1M,4947,d71774782de5f9293c68ea14f9b82aeee3145e1b84bf47c1de6d9db6783ba0d9
FAIR1M,4948,9b9924203274a3013013cfb64e0c2cac1118597f54c465f0156d9c2f65e3cbff
FAIR1M,4949,15fcf7af09eff04ed9e29302edc4ce877611ee45ab967bf1cdc9b08dfc94ab73
FAIR1M,4950,53977f6a5f65b3ca2d97ea831003d10f57b934dbe43d70c81ff1293993b19662
FAIR1M,4951,799678f11cd85b8f9cb88ec3918db7ec33eac5277059d84b230babf60e16f549
FAIR1M,4952,68ca5c4198e0fd6f52fccf6eb5d9d46aa321854e417d908d5628790b12b4a98c
FAIR1M,4953,f4808f758661bb3805989b5203bf8e4ecc6f6e650162a63bc960e7a3329a5c81
FAIR1M,4954,04dddcc1870201881cdb24973894b75809506cf7c50341557c1426db0f8b074d
FAIR1M,4955,38f0b494d2d00eabcf651e7fb92c5c4aadab71bef436bea3eda29212e45b6569
FAIR1M,4956,2fd71f29af641a7957d11d6d6c2ea3f4b1040ca2bb0b3ddf95378f868463a370
FAIR1M,4957,b568739c8acda0f00e4c8df23eacf2449974db0bb99b77daf2f7ca979973ab0a
FAIR1M,4958,6d85f8dd94497adf7c68806aea16668c32d3fafc6e0d26d723c99bac9841c2cb
FAIR1M,4959,f6dd7893bf8baa5928753fafce995ffdc1fd5e3b35a26d6411c15b309e0d60d4
FAIR1M,4960,d41682b39ce844045cd38a8bc0d79e41d4b8ef5fe7f38971a218c7a093a1e564
FAIR1M,4961,3be128b5a620208dc9000be107f816c4ab0ff7c468e6f1fab359feac6b8176aa
FAIR1M,4962,c7148f65941805b1b616144419a36aa7e21dffcbeb965e0b7c304d1697d07394
FAIR1M,4963,d5c6183c8fcec744dde76cb4dbe39f1446de3fbe04398cb215e29a6f303b6abf
FAIR1M,4964,46eb808042aaa41922aa29c3f7698d748a7be3ca210cad79ebef987c36186037
FAIR1M,4965,dde692652757ba761d1cd2b17d5e14a091f8385ed9728cfcd585e26aed2c1df7
FAIR1M,4966,4c9412c68c984a15fd786d90121fc757c587c15933a12e346e8088721b18b6da
FAIR1M,4967,94d52f3b86dbd85756c283da2d7ae5a339ae14c6fc81a0b3b8f6a05f94f24fc3
FAIR1M,4968,335cb55e9315f9e6dd4a5e847182f0cdb94e2ef7802f9cfbf9032e48bdf988ec
FAIR1M,4969,48a7735317e063be8e26c664376f4be183290e641bc341d0eb3c3d196a6899a2
FAIR1M,4970,18b631cb5432057f4b73e5c30d6afc5220832e7769a56f471097ce066f195ac4
FAIR1M,4971,0520573e0b298a83f9edf48922fbc78bf570ef8c450fec796246c61ebbaa9f22
FAIR1M,4972,3e4e3b09765638edb8ef2e80afbeb55cbc20114fd6d5284939a0e4b828911492
FAIR1M,4973,b165976f5a968aa00dca825132fd9086b652c719c502414d26f73963ffa706f6
FAIR1M,4974,ce1bfc2d99e1a1b7a45af83289c76ed03aeb8f7c12eaf6ba3e3d9d564f128a31
FAIR1M,4975,256fffe7efb41ed4a19b0316faa00cbe8dcc7fcc5f365d1d52b9e46ebd18fda4
FAIR1M,4976,f15e1998db1ea3e35024e5fb39c2f4133174ceae0feb856640aadf40757f0c09
FAIR1M,4977,69246110c097e8071f1084b7059d21eb0ce0f64fdb80e167113a7dee0b6c1ee3
FAIR1M,4978,c9323eff5fc89b74cf72ac8ae8c28463b58b7ad1110e7d07372d805cef95e73b
FAIR1M,4979,8212ba68fd14a23cae3f98c39ccf8bccaf6384d66b15728eec86b0884fdfe1d0
FAIR1M,4980,172eece4f0f15585ba6f123f068fc0462dab46da6a03894dd40b8d0da089c80e
FAIR1M,4981,bf55e8c5ab47dbaa1ff5bdb3dcfa3703c94e450830fe96222584373cea761cf2
FAIR1M,4982,9b144201ab79541e179462692eab51f29eb583c68cc9810842ad01a013aa4f16
FAIR1M,4983,dc4e242b523f9968131c5f68f5b89afcfeb52d7393911c5399c6c650d9cec81a
FAIR1M,4984,a14991426d2f8a2b356e4da1e221d21e621d654d329cc964119f802d88aab947
FAIR1M,4985,a4218cd891c971c7cb3cdd0ec185cf007182e7348fb0bbbac59f2f70eae52560
FAIR1M,4986,0d72d69195b5b7af25444cb146dd2b7de9d44a5e88ee00b528fb0bd60d391060
FAIR1M,4987,687f7ba12081e2a51d81dda28cc1aa895f3ac1a63ad8256a289a866c45507618
FAIR1M,4988,47a08a1e19957360cec2053651b1ad2ab656df468ba198ea64bc98142f6839fa
FAIR1M,4989,cec7ae4fd5a8807aab0c63ea668e4dd624e0403ce84757005f515c736201741e
FAIR1M,4990,b74f1b3b173a77010eafb71a3c84d54b9e368696c5abe55c59e7c165dbe5bac7
FAIR1M,4991,177f107f3e86c3859d2f1dfd3e58af48d8272512f08f110f522f6837dfac0df8
FAIR1M,4992,d93837807dc99a12c912556ec998054182cc31b251eec1b610cf8b188a673c6e
FAIR1M,4993,756fef8d91168b634941af43fd6fa35973bcb761d0f80d3b1859dda0deac1109
FAIR1M,4994,c2a86cc0ed65d06d9813be5a3d1f41c05e1d90f6e19a599572d9cde984c30633
FAIR1M,4995,3b05be12f492330ba73879a51cb0acc05e2a71d569e41bd50e4782a59afdb4a3
FAIR1M,4996,0c09f3e168c913ba8fef50360cd833c1a719e9ab6b65e4c0c9b0a9985ae21945
FAIR1M,4997,152b92461997eeafe28106cf031bdb2e282068ae9894df62ff00c2fdd910ac90
FAIR1M,4998,c0471b5f9178e906f6da59c579d20654ae2e53caa1ea6b75db5c9e656bce0c7d
FAIR1M,4999,f78ec27b3df2b4ff66b9ce595c93cb69bc25eeed41f578243459a27a18758fcc
FAIR1M,5000,f778eeb5b3a72a2eec1afbeae1d18e047443702af37ee7455dbd8f70b51b6cd3
FAIR1M,5001,089eb8b4817f9d9f10d76a8a5130ba9be04bde59af0b24572db8a2c35e6fa115
FAIR1M,5002,4326fc31d2974ad386f401ba0d0368f3ab41f699dbb363ea0a8559db6a721f50
FAIR1M,5003,eb27eb5eb156fb6067351278679f4dee2a7204d0f515e708bd72d17d5e33fc0e
FAIR1M,5004,5e8fa4664178be614228c4526220e3b06fd77ebf35c1b2da97f271d26124ca2d
FAIR1M,5005,558a9091ad2ddb36cca582e58f3186f47f1110f91d8d6c5ae75bcd5363e72c44
FAIR1M,5006,c854aa95f36e1255e96a6cc825fc6bd1dc8ea568a6828a33ceed969ff28d8575
FAIR1M,5007,8b1c7f2c2310d8bdc668bbe2f63a2f18f1453fa00ac5003db827f2fab7f66505
FAIR1M,5008,29b5c542be3e22e5800138be481da0510026e8b44225454c289c291334c987db
FAIR1M,5009,600eb7db5f8d3c9309a08a222e695e00566a64847f6bc64f60d75faace0ff82f
FAIR1M,5010,d3df7d560f749c77ddef85dcc581e816089aa7a4477102a9b444fa242a24f29b
FAIR1M,5011,9da63cc21ae15e1b3bd52dc184451a88c76c0786ed6047a40db25f807d56e5c7
FAIR1M,5012,bae44cc4d9473f4d63553b711d1fed8c134112f7238b9c94835a67f3dd33a728
FAIR1M,5013,c2151c0a201f15af23c2880a3ec3f852afb107f4a473f7de0c14f828901abfaa
FAIR1M,5014,3857a1b68e1d9988bec55eb7e2cb6137a38258dbb6939459a3559296dc330901
FAIR1M,5015,8c6d7ed6bee6d3023db3d7a9489cff2dcac56eca00a14cbc88abb61e58202e3d
FAIR1M,5016,4e131080b19ae2daa3d35d6b46168709f22a4f532d3ab7389c81160110d65ebb
FAIR1M,5017,896e7d29fcd4e46f7975287211f4a542a6c6dc60c85beaa6ec2c62db48ae0fdd
FAIR1M,5018,b866fff715deb5afc0f6b643b8c33aa0e9a77771f80c98217cf9f653ab6acf15
FAIR1M,5019,9bafb16cb9298778b88d2b33813b8e94c8ae0ebf7644e7e9c8a11e12fb3fb23c
FAIR1M,5020,32803aebe1341d1ec06acda703d1895328e58c201c9c8802f753c0f49164453d
FAIR1M,5021,95dd615877d8f566ed37c81dbc8c24b135a960b5c7776d874444742c8873cf3f
FAIR1M,5022,598e44cb8723d4a56b5ef6331133fb1b4575d2bc6a23cb6ee732e72bfcfced6f
FAIR1M,5023,0e83f69d3ea3bda842aef751a31b647ae7c0f87eadb427e4f1cef97b7c41d499
FAIR1M,5024,b1531091839657d826f56558e4405123b93c594ec13fb956054af7e0b35bf0e1
FAIR1M,5025,811b74b40dee98952db81a4f647a6d58800f85b4880a184b1743e51e38b9a753
FAIR1M,5026,2a8d18dfcc0ab4b8713cc9f93e5cd506d4104f00220e3dd5c9e6bfe96cc3cd12
FAIR1M,5027,5588a890178502dbb2f843ba3c58162091211c6cb2695953b2341d7f0c9d3208
FAIR1M,5028,5008e2b40a28696a130401b317d4ca8da22665500f18d0b57953820e9b316b70
FAIR1M,5029,37771be84248491e7bc55424b4774955327d11fc5e418d4ba865f65abab26d2e
FAIR1M,5030,912427c3a450e8c5154bcf6f21b4281d9f1bea5020cf415a9a6fccf77977902b
FAIR1M,5031,6227bd3432ad49612ba2c659674f07c49126d1b7fabc2c0c260f60d456de583c
FAIR1M,5032,314d39a31826e3f8b8ecd6528f72761f256ad0bd33e65632951a2b495b598df4
FAIR1M,5033,c2821d3505c90d7d978a9554afa2bfacd025a97c8904e3fd48604d43ad1c7e25
FAIR1M,5034,64a84a8744ebf160823c5cecadbead530c39bc44dfbfa4d146338abb21993668
FAIR1M,5035,1efd36b466527c795c14133c23b1bb2b75b558680a017d7a6fcd8bec9583f52b
FAIR1M,5036,72edb33a2e5697851d854650878469ef5f63bc7cbe2c4ce89c7994d7e50c45c6
FAIR1M,5037,c0862d00ce74b3cc068dd550316a380cd7e1f6cb938ffee8247946b4086f6204
FAIR1M,5038,36fc0a99e5376ec7a5f8e59503cb6d96a63ddb57ad699e45cd46b7ea77d9ceb1
FAIR1M,5039,03522f4485c9900cb456ed5e553acdfee5c7946993750d837e89d6b6143218d2
FAIR1M,5040,0a3d6b214af32cef615043f2280f06b611414d42aef6392fded4c80b9bc215b4
FAIR1M,5041,4dcb5ea6d108d7b63bd4971e5470f957a19b7f92d239bb775875c09a3c69ce65
FAIR1M,5042,e809b624f5c2e0d678fb9347ea891abb06ad971c5b3704377292d48240116d5a
FAIR1M,5043,3454ccf1b7438f6647be5a0954352950fa43c7ea6650ea096ae046fcdcf3c9cb
FAIR1M,5044,05a8136a2ec6252bab3ff3da3853ca2ebfe13a3fc176f69f9aa53b7200a559c6
FAIR1M,5045,4c3dde822ca02e4ca7da850971570b5efe16de605a008b3a1e2df2e9199669f8
FAIR1M,5046,ace987bd95af3f2642f4607f53aca473d47d448c955b8f0d939a120ce5e56f63
FAIR1M,5047,093bf182cb99efec1ad8c5d01bb3613c55e175e4cf9eecb5c994687d1f4fc444
FAIR1M,5048,2bd8bfbd5ae9459bdd7d22a595d9e76e1a5ba199c01bc5c079d3fa2c43ba237c
FAIR1M,5049,52612ec0b4aa358d7cc22b17026e7fbfc81c24e9079e30c3743f3308f8eb4759
FAIR1M,5050,e289f88edbfbf83715a9bd997ae6a43483cdb6fd73ad2a56e3a41e1f4801aac0
FAIR1M,5051,fe2a7de8cc88a17874ab0ef848c58cce0b74bf65a7451af1c86d07cc1e7a3c47
FAIR1M,5052,743b03c4a1b38225f9a6526ea8b8f39054a2f3d6fcb14c0b3ebc63d1169c5397
FAIR1M,5053,8dd9ddaaef9037da40f107a118ae96370e0de28932a24ab0d3ede1087bb12afa
FAIR1M,5054,f2aa763d84415e6586295e631e1d902cc32a16ba68c010079ea988a2c3cb8e85
FAIR1M,5055,4f7bc1f780df740c024f1c6a00ab2671a26b45d79a4c309fbb701a288c75f12b
FAIR1M,5056,7c09ef9f8315ba3533e900aced5ba5890bcdcd1a337828d38b2e8a0c388c5cf8
FAIR1M,5057,7c9a5a635941faf76bce48a46a6de361311e390f313ee49bb33a09fb27e1c447
FAIR1M,5058,974ad0d1bdb63704de38133d53c9b593f7ee0ccc4a7bf539a02076feee0869d0
FAIR1M,5059,4228aaee17cf6846b52a8816facdd74b1a448c8e4c5560561c97167b5a52ce50
FAIR1M,5060,864eda700941524baf420a7f7113cfcb46bf2ccc3f830a073cb9931b5245c9ec
FAIR1M,5061,e1b0bdb545af2af84af1af63776d43d248946a267657e83cd76c60fb95214638
FAIR1M,5062,ac979f5e3be7aca0bf948d592c0a7804e3afd1fe8f18f07db0aefc4643225fa8
FAIR1M,5063,f9c896d4bc2998ea981cb875f0924c73fc7471b77a0d168201c1131d809b14de
FAIR1M,5064,52050211cce5612073163d0b1afa6e00f53d770cf5a63906f865aa24155f45a4
FAIR1M,5065,95098dfe57b531a9b4a0e22dfde80b75c4cc79696ba88507ede6820a91f2b59e
FAIR1M,5066,97f7f4ae4005cbbb92b4377ba9670a459bee895ff315000a6eae43aa21ce800a
FAIR1M,5067,d55925247098b55cd317cc2a405d7f9227f76f3860b55bca58f252c0e6e410ca
FAIR1M,5068,08d3c6f0070680a503c9d634425626852a7e67ade25d7d8d86857f338c36a509
FAIR1M,5069,ce394dd0b0846cbba3baaac41153393d5dc4bd7e5a5ac804d73029f32f28034c
FAIR1M,5070,1aa5f1d310ca4265619d01e8f1e93c5d7bc66f10eea3f5326eca2799dbfa6f8b
FAIR1M,5071,1f11a4b135c692d366bdbef02f1b4ab0bf6adb0b1231e1d431c49f0a9f340de3
FAIR1M,5072,447b57edfc51fc36736aa4370e9ecc11127a16b8b320399e0787ec2d40a3e3d2
