hypothesis_key,level,key,endpoint,delta_main,delta_ablation,dod,delta_main_ci_low,delta_main_ci_high,delta_ablation_ci_low,delta_ablation_ci_high,dod_ci_low,dod_ci_high,p_raw,epsilon_main,epsilon_ablation,main_swap70,ablation_swap70,p_holm,witness
unit|D|tta_angle|AUGRC|NO_GEONORM_AR21,unit,D,AUGRC,-0.0031520900881433,-0.0013723147453376,-0.0017797753428056,-0.003714117040332976,-0.0026216190897015044,-0.001618256504874096,-0.0011438209267135221,-0.0021324028782871377,-0.0014485278351480846,9.999000099990002e-05,0.000638736429753,0.0005,0.4230740602902865,0.4230740602902865,0.026997300269973004,False
unit|D|tta_angle|AUGRC|NORMALIZED_ALL_AR,unit,D,AUGRC,-0.0031520900881433,-0.0109309981694035,0.0077789080812602,-0.003714117040332976,-0.0026216190897015044,-0.012442240207814943,-0.009539611196430122,0.006423875490461458,0.009294072568987921,9.999000099990002e-05,0.000638736429753,0.0009115338773159,0.4230740602902865,0.4170456021826685,0.026997300269973004,False
unit|D|tta_angle|AUGRC|NORMALIZED_AR16,unit,D,AUGRC,-0.0031520900881433,-0.0032958705934132,0.0001437805052698,-0.003714117040332976,-0.0026216190897015044,-0.0037561904865095544,-0.002853673809127764,-0.0001233048656292167,0.0004307979137890501,0.30696930306969306,0.000638736429753,0.0005980673679901,0.4230740602902865,0.4215599896346204,1.0,False
unit|D|tta_angle|AUGRC|NORMALIZED_AR13,unit,D,AUGRC,-0.0031520900881433,-0.0037028735441264,0.0005507834559831,-0.003714117040332976,-0.0026216190897015044,-0.004243006248448331,-0.003174017869611532,0.0001615043036056721,0.0009760447254039036,0.0105989401059894,0.000638736429753,0.0006031935821371,0.4230740602902865,0.4206442742093891,1.0,False
unit|D|tta_angle|Risk@70|NO_LONGSIDE_AR21,unit,D,Risk@70,-0.0053133677624087,0.0029235350260992,-0.0082369027885079,-0.0064207179558388745,-0.00435433723728068,-0.005429315696601875,0.01135820174950148,-0.016764012666275266,0.000188765694982675,0.056194380561943806,0.0012789824729062,0.0122726780259055,0.4230740602902865,0.4230740602902865,1.0,False
unit|D|tta_angle|Risk@70|NO_GEONORM_AR21,unit,D,Risk@70,-0.0053133677624087,-0.0024518995233047,-0.0028614682391039,-0.0064207179558388745,-0.00435433723728068,-0.0029222846030074498,-0.0020376138855198885,-0.0035559558844718807,-0.00225061534025479,9.999000099990002e-05,0.0012789824729062,0.001,0.4230740602902865,0.4230740602902865,0.026997300269973004,False
unit|D|tta_angle|Risk@70|NORMALIZED_ALL_AR,unit,D,Risk@70,-0.0053133677624087,-0.0153867126388614,0.0100733448764527,-0.0064207179558388745,-0.00435433723728068,-0.01778789514524334,-0.013213914848025459,0.007875762643291304,0.012411360729638221,9.999000099990002e-05,0.0012789824729062,0.0017183684400067,0.4230740602902865,0.4170456021826685,0.026997300269973004,False
unit|D|tta_angle|Risk@70|NORMALIZED_AR16,unit,D,Risk@70,-0.0053133677624087,-0.0055755268517241,0.0002621590893154,-0.0064207179558388745,-0.00435433723728068,-0.006421378881830022,-0.004712531148676713,-0.0004725049588431519,0.000886415439030338,0.46015398460153983,0.0012789824729062,0.0011968036088802,0.4230740602902865,0.4215599896346204,1.0,False
unit|D|tta_angle|Risk@70|NORMALIZED_AR13,unit,D,Risk@70,-0.0053133677624087,-0.0062640031926113,0.0009506354302025,-0.0064207179558388745,-0.00435433723728068,-0.007213643233382368,-0.005232026282287382,1.770755006056425e-05,0.0017528193341777411,0.033896610338966106,0.0012789824729062,0.0012023514522497,0.4230740602902865,0.4206442742093891,1.0,False
unit|D|tta_angle|Risk@90|NO_LONGSIDE_AR21,unit,D,Risk@90,-0.0023941966703354,-0.0032302003388656,0.0008360036685302,-0.0030593842877256958,-0.0018044535986483365,-0.007516913374408268,0.0006217960658644128,-0.0029852019258569374,0.0050541393842871984,0.684031596840316,0.001298817201435,0.0121482429986149,0.4230740602902865,0.4230740602902865,1.0,False
unit|D|tta_angle|Risk@90|NO_GEONORM_AR21,unit,D,Risk@90,-0.0023941966703354,-0.0011175703166748,-0.0012766263536605,-0.0030593842877256958,-0.0018044535986483365,-0.0014100745694177368,-0.0008755103309436597,-0.0017078608336544045,-0.0008870900018685555,9.999000099990002e-05,0.001298817201435,0.001,0.4230740602902865,0.4230740602902865,0.026997300269973004,False
unit|D|tta_angle|Risk@90|NORMALIZED_ALL_AR,unit,D,Risk@90,-0.0023941966703354,-0.0107792863343912,0.0083850896640558,-0.0030593842877256958,-0.0018044535986483365,-0.01244859498143855,-0.00920976644104964,0.006815997231097577,0.010042597334888534,9.999000099990002e-05,0.001298817201435,0.0016605433583749,0.4230740602902865,0.4170456021826685,0.026997300269973004,False
unit|D|tta_angle|Risk@90|NORMALIZED_AR16,unit,D,Risk@90,-0.0023941966703354,-0.0028573536106817,0.0004631569403463,-0.0030593842877256958,-0.0018044535986483365,-0.003471120290855313,-0.00233080699185533,5.659956811533418e-05,0.0008988779311482757,0.0321967803219678,0.001298817201435,0.0012286437422272,0.4230740602902865,0.4215599896346204,1.0,False
unit|D|tta_angle|Risk@90|NORMALIZED_AR13,unit,D,Risk@90,-0.0023941966703354,-0.0033299353359688,0.0009357386656334,-0.0030593842877256958,-0.0018044535986483365,-0.00400399938483784,-0.00265602154872937,0.00033503781618616883,0.0014873440428460644,0.001999800019998,0.001298817201435,0.0012326214695136,0.4230740602902865,0.4206442742093891,0.307969203079692,False
unit|D|tta_localization|AUGRC|NO_LONGSIDE_AR21,unit,D,AUGRC,-0.0004992668625012,-0.0007198527555468,0.0002205858930456,-0.001041280648819233,-1.5769389541073874e-05,-0.004720407305364235,0.0033871740980941124,-0.00381619708505408,0.004152107993086339,0.913008699130087,0.000638736429753,0.0061056538950393,0.3908552331763633,0.3908552331763633,1.0,False
unit|D|tta_localization|AUGRC|NO_GEONORM_AR21,unit,D,AUGRC,-0.0004992668625012,-0.0005486273046318,4.936044213061167e-05,-0.001041280648819233,-1.5769389541073874e-05,-0.0007617558871881116,-0.00035458165734814307,-0.0002934155727099053,0.0003606282782246768,0.7761223877612239,0.000638736429753,0.0005,0.3908552331763633,0.3908552331763633,1.0,False
unit|D|tta_localization|AUGRC|NORMALIZED_ALL_AR,unit,D,AUGRC,-0.0004992668625012,1.2853060619925916e-05,-0.0005121199231211,-0.001041280648819233,-1.5769389541073874e-05,-0.0007542967531972552,0.0007903862749650837,-0.0012641249952189408,0.00027119906268064476,0.18858114188581143,0.000638736429753,0.0009117909385283,0.3908552331763633,0.3769094138543516,1.0,False
unit|D|tta_localization|AUGRC|NORMALIZED_AR16,unit,D,AUGRC,-0.0004992668625012,-0.0004633564781016,-3.591038439958172e-05,-0.001041280648819233,-1.5769389541073874e-05,-0.0009300923710153556,-3.950123091100005e-05,-0.00028274854398281115,0.0002166651400863211,0.778022197780222,0.000638736429753,0.0005980673679901,0.3908552331763633,0.3920595533498759,1.0,False
unit|D|tta_localization|AUGRC|NORMALIZED_AR13,unit,D,AUGRC,-0.0004992668625012,-0.0005799706389647,8.0703776463565e-05,-0.001041280648819233,-1.5769389541073874e-05,-0.001041165042745632,-0.0001487978893113731,-0.00020220153829660783,0.00037607063865299604,0.581041895810419,0.000638736429753,0.0006031935821371,0.3908552331763633,0.3910955477738869,1.0,False
unit|D|tta_localization|Risk@70|NO_LONGSIDE_AR21,unit,D,Risk@70,-0.0004089560290267,-0.0028046936384793,0.0023957376094526,-0.001514496171355875,0.0006346217006387715,-0.011689384902430194,0.005324720545945699,-0.005729947129073508,0.011154579040206426,0.5758424157584242,0.0012789824729062,0.0122142073253835,0.3908552331763633,0.3908552331763633,1.0,False
unit|D|tta_localization|Risk@70|NO_GEONORM_AR21,unit,D,Risk@70,-0.0004089560290267,-0.0008520628933707,0.000443106864344,-0.001514496171355875,0.0006346217006387715,-0.0012609847294795568,-0.0004387236706710639,-0.00028404018624981033,0.0011387962999259936,0.22107789221077892,0.0012789824729062,0.001,0.3908552331763633,0.3908552331763633,1.0,False
unit|D|tta_localization|Risk@70|NORMALIZED_ALL_AR,unit,D,Risk@70,-0.0004089560290267,0.0009472826487598,-0.0013562386777865,-0.001514496171355875,0.0006346217006387715,-0.00032884303421644234,0.0022182485069914795,-0.002534733343056317,-0.00013175249378202493,0.025697430256974303,0.0012789824729062,0.0017373140929819,0.3908552331763633,0.3769094138543516,1.0,False
unit|D|tta_localization|Risk@70|NORMALIZED_AR16,unit,D,Risk@70,-0.0004089560290267,-0.0001941437911459,-0.0002148122378807,-0.001514496171355875,0.0006346217006387715,-0.001240063533572798,0.0006283222988657287,-0.000731693357529703,0.0005292431368777817,0.5352464753524647,0.0012789824729062,0.0011968036088802,0.3908552331763633,0.3920595533498759,1.0,False
unit|D|tta_localization|Risk@70|NORMALIZED_AR13,unit,D,Risk@70,-0.0004089560290267,-0.0003405915384843,-6.836449054244131e-05,-0.001514496171355875,0.0006346217006387715,-0.0013065535361217265,0.0005568381228394255,-0.0007280492703708556,0.0006721068046850815,0.8494150584941506,0.0012789824729062,0.0012023514522497,0.3908552331763633,0.3910955477738869,1.0,False
unit|D|tta_localization|Risk@90|NO_LONGSIDE_AR21,unit,D,Risk@90,0.0004141395053081,-0.0041086996740373,0.0045228391793455,-0.0001923615541878677,0.0009624482183906084,-0.008769370928001452,-0.0002742649437536939,0.0006253945290763638,0.009227488716680665,0.042995700429957005,0.0013070999915411,0.0121482429986149,0.3908552331763633,0.3908552331763633,1.0,False
unit|D|tta_localization|Risk@90|NO_GEONORM_AR21,unit,D,Risk@90,0.0004141395053081,-0.0002217604697527,0.0006358999750609,-0.0001923615541878677,0.0009624482183906084,-0.0004586591891679167,-1.7323031753652384e-05,0.00023583278084261328,0.0010071748663999546,0.000999900009999,0.0013070999915411,0.001,0.3908552331763633,0.3908552331763633,0.15998400159984,False
unit|D|tta_localization|Risk@90|NORMALIZED_ALL_AR,unit,D,Risk@90,0.0004141395053081,0.0008037102965571,-0.0003895707912489,-0.0001923615541878677,0.0009624482183906084,0.000207845808098563,0.0014545467245894068,-0.0010230747948495947,0.00011777992575367378,0.19058094190580943,0.0013070999915411,0.001676617564306,0.3908552331763633,0.3769094138543516,1.0,False
unit|D|tta_localization|Risk@90|NORMALIZED_AR16,unit,D,Risk@90,0.0004141395053081,0.0002873793607229,0.0001267601445852,-0.0001923615541878677,0.0009624482183906084,-0.0002164156941222623,0.0008141572448141797,-0.00026277435866245495,0.0004232205445074044,0.47435256474352566,0.0013070999915411,0.0012343913294417,0.3908552331763633,0.3920595533498759,1.0,False
unit|D|tta_localization|Risk@90|NORMALIZED_AR13,unit,D,Risk@90,0.0004141395053081,0.0004077038560287,6.435649279469546e-06,-0.0001923615541878677,0.0009624482183906084,-0.00015264069103738395,0.0009145313610922332,-0.0004118310656120068,0.00039754751478509465,0.973002699730027,0.0013070999915411,0.0012407755466342,0.3908552331763633,0.3910955477738869,1.0,False
unit|E|linear_source_frozen|AUGRC|NO_LONGSIDE_AR21,unit,E,AUGRC,-3.2498770882200684e-05,0.0003918882415163,-0.0004243870123985,-0.00030323235340893315,0.0002202887943258503,-0.0023560778953518823,0.0030390455714109296,-0.0030132398759484037,0.002276017124268575,0.7510248975102489,0.0005173526118746,0.0051265955631696,0.0996444146259644,0.0996444146259644,1.0,False
unit|E|linear_source_frozen|AUGRC|NO_GEONORM_AR21,unit,E,AUGRC,-3.2498770882200684e-05,0.0001567436243745,-0.0001892423952567,-0.00030323235340893315,0.0002202887943258503,4.612101301641652e-05,0.0002667871641315,-0.00038045856599419565,-1.4692798683093939e-05,0.0402959704029597,0.0005173526118746,0.0005,0.0996444146259644,0.0996444146259644,1.0,False
unit|E|linear_source_frozen|AUGRC|NORMALIZED_ALL_AR,unit,E,AUGRC,-3.2498770882200684e-05,0.0025061188485946,-0.0025386176194768,-0.00030323235340893315,0.0002202887943258503,0.0018785020600371872,0.003264196548331355,-0.00324753811691098,-0.0019646334625689483,9.999000099990002e-05,0.0005173526118746,0.0010122483726808,0.0996444146259644,0.1019314320127328,0.026997300269973004,False
unit|E|linear_source_frozen|AUGRC|NORMALIZED_AR16,unit,E,AUGRC,-3.2498770882200684e-05,0.0001941240032864,-0.0002266227741686,-0.00030323235340893315,0.0002202887943258503,-3.4217104296552834e-05,0.00041768095312379503,-0.00032880279592321476,-0.0001310299626387638,9.999000099990002e-05,0.0005173526118746,0.0005484206629827,0.0996444146259644,0.0968795607755924,0.026997300269973004,False
unit|E|linear_source_frozen|AUGRC|NORMALIZED_AR13,unit,E,AUGRC,-3.2498770882200684e-05,0.0004351493846474,-0.0004676481555296,-0.00030323235340893315,0.0002202887943258503,0.00019129734557438117,0.0006873044695217225,-0.0006198390628665327,-0.00032903740301424927,9.999000099990002e-05,0.0005173526118746,0.0005804923775148,0.0996444146259644,0.097519376906896,0.026997300269973004,False
unit|E|linear_source_frozen|Risk@70|NO_LONGSIDE_AR21,unit,E,Risk@70,-0.000317607831426,0.0015746535482124,-0.0018922613796384,-0.0008788588255121598,0.000285484175542178,-0.0036218097871843144,0.006493806763341209,-0.006915083752821266,0.003461291529389402,0.47555244475552444,0.0010255597141657,0.0101535683685827,0.0996444146259644,0.0996444146259644,1.0,False
unit|E|linear_source_frozen|Risk@70|NO_GEONORM_AR21,unit,E,Risk@70,-0.000317607831426,2.435226577783209e-05,-0.0003419600972038,-0.0008788588255121598,0.000285484175542178,-0.00021933932250047916,0.0002837781797336775,-0.0006874914865607451,3.733902870943487e-05,0.06929307069293071,0.0010255597141657,0.001,0.0996444146259644,0.0996444146259644,1.0,False
unit|E|linear_source_frozen|Risk@70|NORMALIZED_ALL_AR,unit,E,Risk@70,-0.000317607831426,0.0029166629642188,-0.0032342707956448,-0.0008788588255121598,0.000285484175542178,0.0017823864463494513,0.004411115459364677,-0.0045393310600208995,-0.0022511553512255104,9.999000099990002e-05,0.0010255597141657,0.0018155530168309,0.0996444146259644,0.1019314320127328,0.026997300269973004,False
unit|E|linear_source_frozen|Risk@70|NORMALIZED_AR16,unit,E,Risk@70,-0.000317607831426,0.0003053559824039,-0.0006229638138299,-0.0008788588255121598,0.000285484175542178,-0.0002949049117287831,0.0008773357976637631,-0.0009660246729729227,-0.00026056439425048905,0.0012998700129987,0.0010255597141657,0.0010754251939109,0.0996444146259644,0.0968795607755924,0.2040795920407959,False
unit|E|linear_source_frozen|Risk@70|NORMALIZED_AR13,unit,E,Risk@70,-0.000317607831426,0.0005799417544836,-0.0008975495859096,-0.0008788588255121598,0.000285484175542178,-4.659008360792439e-05,0.001227114737478936,-0.0013022402839611186,-0.0004974763598273718,9.999000099990002e-05,0.0010255597141657,0.0011248812551916,0.0996444146259644,0.097519376906896,0.026997300269973004,False
unit|E|linear_source_frozen|Risk@90|NO_LONGSIDE_AR21,unit,E,Risk@90,-0.000360853200695,-0.0004409945835804,8.014138288541667e-05,-0.0008539693850992026,-1.1732470551181967e-05,-0.003934202941808766,0.0017503847690756632,-0.0019341222190300904,0.0031379524707946006,0.9513048695130487,0.0010874791987966,0.0103927756882141,0.0996444146259644,0.0996444146259644,1.0,False
unit|E|linear_source_frozen|Risk@90|NO_GEONORM_AR21,unit,E,Risk@90,-0.000360853200695,-1.7775327624761778e-05,-0.0003430778730703,-0.0008539693850992026,-1.1732470551181967e-05,-8.745460193523742e-05,8.495721262569085e-05,-0.000805851576234993,-7.462699916905233e-05,0.06129387061293871,0.0010874791987966,0.001,0.0996444146259644,0.0996444146259644,1.0,False
unit|E|linear_source_frozen|Risk@90|NORMALIZED_ALL_AR,unit,E,Risk@90,-0.000360853200695,0.0007828863856892,-0.0011437395863842,-0.0008539693850992026,-1.1732470551181967e-05,0.00032332605314132763,0.0012861382546127734,-0.0015385824104908834,-0.0008141482697274465,9.999000099990002e-05,0.0010874791987966,0.0017187718620086,0.0996444146259644,0.1019314320127328,0.026997300269973004,False
unit|E|linear_source_frozen|Risk@90|NORMALIZED_AR16,unit,E,Risk@90,-0.000360853200695,3.751497453558656e-05,-0.0003983681752306,-0.0008539693850992026,-1.1732470551181967e-05,-0.00043293177265518317,0.0003410548124801493,-0.0005604514870904435,-0.00016247119068901904,9.999000099990002e-05,0.0010874791987966,0.0011310238107398,0.0996444146259644,0.0968795607755924,0.026997300269973004,False
unit|E|linear_source_frozen|Risk@90|NORMALIZED_AR13,unit,E,Risk@90,-0.000360853200695,0.0001758569588747,-0.0005367101595698,-0.0008539693850992026,-1.1732470551181967e-05,-0.00027446809006855655,0.0005352749647045255,-0.000760936211605233,-0.0002949288366124743,9.999000099990002e-05,0.0010874791987966,0.0011715299553215,0.0996444146259644,0.097519376906896,0.026997300269973004,False
unit|E|tta_angle|AUGRC|NO_LONGSIDE_AR21,unit,E,AUGRC,-0.0023957955574736,6.615333193138451e-05,-0.0024619488894049,-0.0032584567653869837,-0.0015493826376595926,-0.008301895970100183,0.008242536068479614,-0.010374261934208902,0.005561970622319554,0.5457454254574543,0.0005173526118746,0.0051200808649779,0.401733419101466,0.401733419101466,1.0,False
unit|E|tta_angle|AUGRC|NO_GEONORM_AR21,unit,E,AUGRC,-0.0023957955574736,-0.0007899823959277,-0.0016058131615458,-0.0032584567653869837,-0.0015493826376595926,-0.0011443273252149575,-0.0004523637407017363,-0.0021716906529609037,-0.0010561297416807594,9.999000099990002e-05,0.0005173526118746,0.0005,0.401733419101466,0.401733419101466,0.026997300269973004,False
unit|E|tta_angle|AUGRC|NORMALIZED_ALL_AR,unit,E,AUGRC,-0.0023957955574736,-0.0110818890919661,0.0086860935344925,-0.0032584567653869837,-0.0015493826376595926,-0.013218984948386572,-0.009193486907343755,0.006899283672104546,0.010771518261469803,9.999000099990002e-05,0.0005173526118746,0.0009621259957089,0.401733419101466,0.4062788950531669,0.026997300269973004,False
unit|E|tta_angle|AUGRC|NORMALIZED_AR16,unit,E,AUGRC,-0.0023957955574736,-0.0033319985999877,0.0009362030425141,-0.0032584567653869837,-0.0015493826376595926,-0.004111063190192202,-0.002576225217958453,0.0005584555668307525,0.0013589651485887793,0.00019998000199980003,0.0005173526118746,0.000544538182917,0.401733419101466,0.4020673557852617,0.036196380361963806,False
unit|E|tta_angle|AUGRC|NORMALIZED_AR13,unit,E,AUGRC,-0.0023957955574736,-0.004436013356077,0.0020402177986033,-0.0032584567653869837,-0.0015493826376595926,-0.005374485110673083,-0.003555845958859948,0.0014408275168802656,0.002724749102657229,9.999000099990002e-05,0.0005173526118746,0.0005717893898219,0.401733419101466,0.4023552814800079,0.026997300269973004,False
unit|E|tta_angle|Risk@70|NO_LONGSIDE_AR21,unit,E,Risk@70,-0.003390708451849,0.0092512699391257,-0.0126419783909747,-0.004829971485586847,-0.0020370461359743757,-0.0062991263773974696,0.02320517982279515,-0.026244397409839106,0.002196143420611044,0.0841915808419158,0.0010255597141657,0.010307100696401,0.401733419101466,0.401733419101466,1.0,False
unit|E|tta_angle|Risk@70|NO_GEONORM_AR21,unit,E,Risk@70,-0.003390708451849,-0.001377627182526,-0.0020130812693229,-0.004829971485586847,-0.0020370461359743757,-0.0018824337464052325,-0.0009051566291906213,-0.003062515874775076,-0.0010101303916121424,0.00019998000199980003,0.0010255597141657,0.001,0.401733419101466,0.401733419101466,0.036196380361963806,False
unit|E|tta_angle|Risk@70|NORMALIZED_ALL_AR,unit,E,Risk@70,-0.003390708451849,-0.0185838168689155,0.0151931084170664,-0.004829971485586847,-0.0020370461359743757,-0.022695282757865063,-0.015164798495077153,0.011874485255707362,0.019159700025849397,9.999000099990002e-05,0.0010255597141657,0.0017572197575465,0.401733419101466,0.4062788950531669,0.026997300269973004,False
unit|E|tta_angle|Risk@70|NORMALIZED_AR16,unit,E,Risk@70,-0.003390708451849,-0.0047003834359071,0.001309674984058,-0.004829971485586847,-0.0020370461359743757,-0.005996678418595216,-0.0034920505803039325,0.0006773294480449138,0.0020194211722016847,0.00029997000299970003,0.0010255597141657,0.0010693180742629,0.401733419101466,0.4020673557852617,0.051894810518948106,False
unit|E|tta_angle|Risk@70|NORMALIZED_AR13,unit,E,Risk@70,-0.003390708451849,-0.0065375254242215,0.0031468169723725,-0.004829971485586847,-0.0020370461359743757,-0.00808580638494895,-0.005126926067211836,0.0021862286826091807,0.004256961113308686,9.999000099990002e-05,0.0010255597141657,0.0011132824201019,0.401733419101466,0.4023552814800079,0.026997300269973004,False
unit|E|tta_angle|Risk@90|NO_LONGSIDE_AR21,unit,E,Risk@90,-0.0020771065135337,-0.0006591040541936,-0.00141800245934,-0.0026872337447556406,-0.00149926032928436,-0.009353422711613579,0.005588935449349928,-0.007391413560558703,0.006898192933023307,0.7036296370362963,0.0010874791987966,0.0103927756882141,0.401733419101466,0.401733419101466,1.0,False
unit|E|tta_angle|Risk@90|NO_GEONORM_AR21,unit,E,Risk@90,-0.0020771065135337,-0.0009446172692354,-0.0011324892442983,-0.0026872337447556406,-0.00149926032928436,-0.001181614000106965,-0.0007155857086732367,-0.001616542713217883,-0.0007270434450539998,9.999000099990002e-05,0.0010874791987966,0.001,0.401733419101466,0.401733419101466,0.026997300269973004,False
unit|E|tta_angle|Risk@90|NORMALIZED_ALL_AR,unit,E,Risk@90,-0.0020771065135337,-0.013836909496306,0.0117598029827722,-0.0026872337447556406,-0.00149926032928436,-0.017131500827871574,-0.011151558751294812,0.009186206023449422,0.014912842709075108,9.999000099990002e-05,0.0010874791987966,0.0017031141342948,0.401733419101466,0.4062788950531669,0.026997300269973004,False
unit|E|tta_angle|Risk@90|NORMALIZED_AR16,unit,E,Risk@90,-0.0020771065135337,-0.0029603771282819,0.0008832706147481,-0.0026872337447556406,-0.00149926032928436,-0.0035671295564056143,-0.0024469208914610157,0.0005877163634263407,0.001269228227196483,9.999000099990002e-05,0.0010874791987966,0.0011302735112491,0.401733419101466,0.4020673557852617,0.026997300269973004,False
unit|E|tta_angle|Risk@90|NORMALIZED_AR13,unit,E,Risk@90,-0.0020771065135337,-0.0042404743960406,0.0021633678825069,-0.0026872337447556406,-0.00149926032928436,-0.00508585607721681,-0.0035475289174041746,0.0016434597873468577,0.002814659504812237,9.999000099990002e-05,0.0010874791987966,0.001168012816144,0.401733419101466,0.4023552814800079,0.026997300269973004,False
unit|E|tta_localization|AUGRC|NO_LONGSIDE_AR21,unit,E,AUGRC,-0.0007595973062459,-0.0035321662849605,0.0027725689787146,-0.001387410699477169,-0.00017416402682747265,-0.008643214403604958,0.0016516836663587637,-0.0024889176135554827,0.007894804157557394,0.300969903009699,0.0005173526118746,0.0051187577983393,0.3178649056334849,0.3178649056334849,1.0,False
unit|E|tta_localization|AUGRC|NO_GEONORM_AR21,unit,E,AUGRC,-0.0007595973062459,-0.0004323208909742,-0.0003272764152716,-0.001387410699477169,-0.00017416402682747265,-0.0006465106680098149,-0.0002256669703644674,-0.0007613849214874173,7.859424537927354e-05,0.134986501349865,0.0005173526118746,0.0005,0.3178649056334849,0.3178649056334849,1.0,False
unit|E|tta_localization|AUGRC|NORMALIZED_ALL_AR,unit,E,AUGRC,-0.0007595973062459,-0.0051015162999551,0.0043419189937092,-0.001387410699477169,-0.00017416402682747265,-0.006378911779336073,-0.00394583323201838,0.003304091777614983,0.005518508669134121,9.999000099990002e-05,0.0005173526118746,0.0009621259957089,0.3178649056334849,0.3031556926295388,0.026997300269973004,False
unit|E|tta_localization|AUGRC|NORMALIZED_AR16,unit,E,AUGRC,-0.0007595973062459,-0.0008730955910914,0.0001134982848455,-0.001387410699477169,-0.00017416402682747265,-0.0014299088590345593,-0.0003512721436252529,-0.0001336557517887675,0.00037351686392447293,0.37736226377362264,0.0005173526118746,0.000544538182917,0.3178649056334849,0.3141193646549753,1.0,False
unit|E|tta_localization|AUGRC|NORMALIZED_AR13,unit,E,AUGRC,-0.0007595973062459,-0.0013656473364749,0.000606050030229,-0.001387410699477169,-0.00017416402682747265,-0.0019840675443787248,-0.0007749604473469073,0.00024151851135149416,0.0010190847875005255,0.0027997200279972004,0.0005173526118746,0.0005717893898219,0.3178649056334849,0.311377245508982,0.41995800419958007,False
unit|E|tta_localization|Risk@70|NO_LONGSIDE_AR21,unit,E,Risk@70,-0.0005093818671454,0.0009400842976214,-0.0014494661647668,-0.0017862249635709673,0.0006885941062431963,-0.01055202287330514,0.011980482448624919,-0.012749117922471078,0.010101222899220337,0.8083191680831917,0.0010255597141657,0.0101408769835709,0.3178649056334849,0.3178649056334849,1.0,False
unit|E|tta_localization|Risk@70|NO_GEONORM_AR21,unit,E,Risk@70,-0.0005093818671454,-0.0006947799520949,0.0001853980849495,-0.0017862249635709673,0.0006885941062431963,-0.0011317215234039387,-0.0002552963929152875,-0.0006835597494868141,0.001002311977551296,0.6821317868213179,0.0010255597141657,0.001,0.3178649056334849,0.3178649056334849,1.0,False
unit|E|tta_localization|Risk@70|NORMALIZED_ALL_AR,unit,E,Risk@70,-0.0005093818671454,-0.0020075411577936,0.0014981592906482,-0.0017862249635709673,0.0006885941062431963,-0.00403906996522142,-0.00041395676818081626,0.00024312931051125725,0.0030769255951759262,0.0415958404159584,0.0010255597141657,0.0017572197575465,0.3178649056334849,0.3031556926295388,1.0,False
unit|E|tta_localization|Risk@70|NORMALIZED_AR16,unit,E,Risk@70,-0.0005093818671454,-0.0001351510394953,-0.00037423082765,-0.0017862249635709673,0.0006885941062431963,-0.0012425223300638914,0.0008380030957193539,-0.0008726163094116316,0.00017425393169862735,0.16318368163183683,0.0010255597141657,0.0010693180742629,0.3178649056334849,0.3141193646549753,1.0,False
unit|E|tta_localization|Risk@70|NORMALIZED_AR13,unit,E,Risk@70,-0.0005093818671454,-0.0004521890815365,-5.719278560883251e-05,-0.0017862249635709673,0.0006885941062431963,-0.0015854609046198431,0.0006048965739863898,-0.000652000430914409,0.0005622600700929247,0.8538146185381462,0.0010255597141657,0.0011132824201019,0.3178649056334849,0.311377245508982,1.0,False
unit|E|tta_localization|Risk@90|NO_LONGSIDE_AR21,unit,E,Risk@90,0.0001250738822173,-0.0018629705948411,0.0019880444770585,-0.00040005893831740713,0.0006665396568029011,-0.006732731525081789,0.003079489739059124,-0.0028078803771241475,0.0067335379981100394,0.41305869413058693,0.0010899806764409,0.0103927756882141,0.3178649056334849,0.3178649056334849,1.0,False
unit|E|tta_localization|Risk@90|NO_GEONORM_AR21,unit,E,Risk@90,0.0001250738822173,-0.0002209340037326,0.00034600788595,-0.00040005893831740713,0.0006665396568029011,-0.00043286326472955535,8.590013211615715e-06,-6.908726695926525e-06,0.0007020014075005658,0.05599440055994401,0.0010899806764409,0.001,0.3178649056334849,0.3178649056334849,1.0,False
unit|E|tta_localization|Risk@90|NORMALIZED_ALL_AR,unit,E,Risk@90,0.0001250738822173,0.0003270844225037,-0.0002020105402864,-0.00040005893831740713,0.0006665396568029011,-0.0005199302510960388,0.0010922148522103043,-0.0008222151188538556,0.0005611295645701095,0.5612438756124387,0.0010899806764409,0.0017096558227449,0.3178649056334849,0.3031556926295388,1.0,False
unit|E|tta_localization|Risk@90|NORMALIZED_AR16,unit,E,Risk@90,0.0001250738822173,0.0005349502658694,-0.0004098763836521,-0.00040005893831740713,0.0006665396568029011,-2.5045687224507595e-05,0.0010487126844578637,-0.0007007400065529802,-6.050601911318968e-05,0.0136986301369863,0.0010899806764409,0.0011409725165665,0.3178649056334849,0.3141193646549753,1.0,False
unit|E|tta_localization|Risk@90|NORMALIZED_AR13,unit,E,Risk@90,0.0001250738822173,0.0005855534975853,-0.0004604796153679,-0.00040005893831740713,0.0006665396568029011,3.93714566542568e-05,0.0011451046571133835,-0.0008138957171020913,-0.0001102590776739116,0.010298970102989701,0.0010899806764409,0.0011797238860957,0.3178649056334849,0.311377245508982,1.0,False
