cell_id,dataset,baseline_id,image_id,pred_id,score,n_tta_angles,circular_variance,theta_to_2theta,naive_linear_std_used,status
DIOR-R/61,DIOR-R,61,10851,7,0.3217330276966095,3,0.0007591372501604132,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10851,8,0.31880369782447815,3,0.32096262056015723,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10850,0,0.8908221125602722,3,9.068513853049964e-05,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10850,1,0.879391074180603,3,4.3390404205978506e-05,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10850,2,0.8659811615943909,3,2.7844366862983527e-05,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10849,0,0.9040138125419617,3,0.00044981672854427224,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10849,1,0.7842339873313904,3,4.9667964673538734e-05,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10849,2,0.6309258341789246,3,0.00022513720200445508,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10849,3,0.40934935212135315,2,0.00034743938140557873,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10849,4,0.36759379506111145,3,0.0023243595065601808,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10848,0,0.9035537242889404,3,3.7091467710248516e-05,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10848,1,0.8614069223403931,3,0.00011719924300424012,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10848,2,0.6555352807044983,3,0.0002300516446687162,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10848,3,0.6467808485031128,3,0.0001963074964196343,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10848,4,0.6008673906326294,3,0.0012842198595141019,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10848,5,0.5710963010787964,3,0.0005396809902818989,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10848,6,0.554911196231842,3,0.0005531746608842258,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10848,7,0.5278332829475403,3,8.120300007474768e-05,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10848,8,0.5254086256027222,3,0.0028563065452198444,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10848,9,0.4963075518608093,3,0.003248573238405328,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10848,10,0.4422034025192261,3,0.00033663406821460296,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10848,11,0.4179570972919464,3,0.00039934604588953704,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10848,12,0.31566646695137024,3,0.00042789088066652603,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10847,0,0.8090324997901917,3,0.010447182033645364,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10846,0,0.6249192357063293,3,5.55023272498234e-05,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10846,1,0.505362331867218,3,0.11054701329371308,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10845,0,0.9733715057373047,3,1.3050034761041829e-05,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10845,1,0.970655620098114,3,1.0528580532964682e-06,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10845,2,0.9688917994499207,3,7.183126166399045e-05,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10844,0,0.9603521823883057,3,7.083220480019747e-05,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10844,1,0.5255401730537415,2,0.00010696015771283207,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10843,0,0.9023376107215881,3,5.592327688952459e-05,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10843,1,0.8975459337234497,3,0.00010778602839212059,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10843,2,0.8960710763931274,3,2.67622758216568e-05,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10843,3,0.8916690349578857,3,1.8476586818749752e-05,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10843,4,0.8824318647384644,3,0.0001473416912081138,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10843,5,0.860278844833374,3,6.516646924903391e-05,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10843,6,0.851610004901886,3,1.873548924857804e-05,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10843,7,0.8374792337417603,3,0.0004958075004013462,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10843,8,0.8201649785041809,3,0.0002471189033755872,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10842,0,0.9282389879226685,3,0.0001207698743004304,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10842,1,0.9274438619613647,3,9.635822940756711e-05,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10842,2,0.9264422059059143,3,3.999236945440021e-05,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10842,3,0.9226959347724915,3,5.514745476620231e-05,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10842,4,0.9225072860717773,3,0.00011008042304494481,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10842,5,0.9219726920127869,3,6.369452654053642e-05,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10842,6,0.7640566229820251,3,0.6351974322228577,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10841,0,0.9440249800682068,3,4.880643963733888e-05,True,False,recovered_from_persistent_tta_pkls
DIOR-R/61,DIOR-R,61,10840,0,0.6358715295791626,3,1.0361989675966576e-05,True,False,recovered_from_persistent_tta_pkls
SODA-A/4,,,,,,,,,,load_failed:[Errno 2] No such file or directory: '/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/orientbench_v2_047/tta_preds/SODA-A_4/identity.pkl'
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9992__1024__0___0,0,0.7116946578025818,3,0.00026310288304309815,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9992__1024__0___0,1,0.6066234111785889,3,5.841114560478644e-06,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9992__1024__0___0,2,0.5214871168136597,3,0.00013537099896543392,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9992__1024__0___0,3,0.5001465082168579,3,0.00018155384830964572,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9992__1024__0___0,4,0.4864285886287689,3,0.005602568626873805,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9992__1024__0___0,5,0.4858497679233551,3,0.00034544557017723854,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9992__1024__0___0,6,0.48459774255752563,3,0.0006557304660362862,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9992__1024__0___0,7,0.44137611985206604,3,7.25356892887774e-05,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9992__1024__0___0,8,0.43896862864494324,3,0.00016175336533708062,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9992__1024__0___0,9,0.4261760115623474,3,0.00021039301223169105,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9992__1024__0___0,10,0.4127454161643982,3,0.0002230705853052406,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9992__1024__0___0,11,0.41225388646125793,3,0.0011549318403578646,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9992__1024__0___0,12,0.40953385829925537,3,0.0002849475557434866,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9992__1024__0___0,13,0.40688666701316833,3,5.093518449639234e-05,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9992__1024__0___0,14,0.38032400608062744,3,0.00024173525682424923,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9992__1024__0___0,15,0.37378764152526855,3,4.999143172257359e-05,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9992__1024__0___0,16,0.3727707266807556,3,0.00293542782520817,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9992__1024__0___0,17,0.36121702194213867,3,0.0009186102930450746,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9992__1024__0___0,18,0.35392335057258606,3,0.00043945866925498844,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9992__1024__0___0,19,0.3532025218009949,3,0.0002932257404948402,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9992__1024__0___0,20,0.35150328278541565,1,-2.220446049250313e-16,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9992__1024__0___0,21,0.35042598843574524,3,0.00026620851548209146,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9992__1024__0___0,22,0.34903064370155334,3,0.00036088320265759144,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9992__1024__0___0,23,0.3438596725463867,3,0.0002499029737624836,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9992__1024__0___0,24,0.3432374596595764,1,0.0,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9992__1024__0___0,25,0.33585524559020996,3,0.0013012934280464128,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9992__1024__0___0,26,0.33495184779167175,1,0.0,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9992__1024__0___0,27,0.3306712806224823,1,0.0,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9992__1024__0___0,28,0.329685240983963,2,2.0592699211396948e-06,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9992__1024__0___0,29,0.32685014605522156,3,0.00019027000167437524,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9992__1024__0___0,30,0.31680747866630554,3,0.002515029986360773,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9992__1024__0___0,31,0.3096291422843933,3,0.00021979066918187407,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9992__1024__0___0,32,0.3082908093929291,2,3.3169483366624064e-06,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9992__1024__0___0,33,0.3055858910083771,3,9.192107915811931e-05,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9992__1024__0___0,34,0.3049721121788025,1,-2.220446049250313e-16,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9992__1024__0___0,35,0.3044019639492035,3,0.00017169694280616543,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,0,0.6963926553726196,3,0.00025427199896610464,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,1,0.6782162189483643,3,0.0005475007578078506,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,2,0.6564104557037354,3,0.0013002662980796664,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,3,0.6538628339767456,3,0.0007127235464546855,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,4,0.6447831392288208,3,5.1001748625933985e-05,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,5,0.6440520286560059,3,6.142249165808078e-05,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,6,0.6281121969223022,3,0.0006389887590436683,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,7,0.6260068416595459,3,0.0014516860106176255,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,8,0.6206796169281006,3,0.00027165694016362263,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,9,0.6193195581436157,3,0.00018455907068237742,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,10,0.617073655128479,3,0.0011931055042494476,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,11,0.6163225769996643,3,0.00029405513053970544,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,12,0.6130638718605042,3,0.0002569760480973793,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,13,0.6119030117988586,3,0.0002621354384424457,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,14,0.6057578921318054,3,0.0004931632363140981,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,15,0.6031574010848999,3,0.0018692449420197876,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,16,0.60080486536026,3,0.00040318397612770784,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,17,0.5966416001319885,3,0.0003242903371541983,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,18,0.5950592756271362,3,0.00016731545873460707,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,19,0.5919496417045593,3,0.0015057438479081364,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,20,0.583539605140686,3,0.00013711386893799915,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,21,0.5825839638710022,3,4.450288826818305e-05,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,22,0.5778011083602905,3,0.00035559792169770343,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,23,0.5767713189125061,3,0.0006638915773788945,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,24,0.5715689659118652,3,0.00010695260212201241,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,25,0.5675385594367981,3,0.00013713871400378164,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,26,0.5671404004096985,3,0.00011497574068908278,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,27,0.5626550912857056,3,0.00017039669512319833,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,28,0.5618210434913635,3,8.368607544517737e-05,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,29,0.5616452693939209,3,0.000660438500336924,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,30,0.5581911206245422,3,0.00012467808358040955,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,31,0.55598384141922,3,0.0011328909823768996,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,32,0.5553733110427856,3,0.00016973253442009728,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,33,0.5542243123054504,3,0.0043845295201153656,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,34,0.5496948957443237,3,0.0002068607689870161,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,35,0.5496898889541626,3,0.0005995251560162451,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,36,0.5480638742446899,3,7.160310177045659e-05,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,37,0.5478889346122742,3,0.003395273952061295,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,38,0.5427189469337463,3,0.0022021148519538736,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,39,0.537902295589447,3,0.0009156463646163848,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,40,0.5375109910964966,3,0.00048577301061814016,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,41,0.5364962220191956,3,0.0028460564348834483,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,42,0.5332862138748169,3,0.00015154191515187598,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,43,0.5328775644302368,3,4.146213348854566e-05,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,44,0.5290989875793457,3,0.00023471461894064571,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,45,0.5264825820922852,3,0.0004936536175489392,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,46,0.5246557593345642,3,0.0005544938610696493,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,47,0.5237463116645813,3,0.0025132551860773678,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,48,0.5232880711555481,3,0.003112428390743549,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,49,0.5229560136795044,3,0.00026475399364744856,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,50,0.5218626856803894,3,5.419616381019399e-05,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,51,0.5214347243309021,3,0.00026762401540203484,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,52,0.5199463367462158,3,0.0031957658726737836,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,53,0.5186664462089539,3,0.004411292256421562,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,54,0.5160881280899048,3,0.0007488313440319194,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,55,0.5155345797538757,3,4.57731715891585e-05,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,56,0.514518678188324,3,0.0006851185199078236,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,57,0.5138988494873047,3,0.000476534798876993,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,58,0.5133164525032043,3,0.0003712151523370677,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,59,0.5118981003761292,3,5.541795741070832e-05,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,60,0.5111078023910522,3,0.0005593838330197887,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,61,0.5099295973777771,3,7.429291021476825e-05,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,62,0.5081806182861328,3,0.00013573884218420762,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,63,0.5062925815582275,3,1.7118455651887743e-05,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,64,0.5049201250076294,3,0.00038097944747816914,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,65,0.5022680163383484,3,0.001627527507462867,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,66,0.5019140839576721,3,1.066856459597254e-05,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,67,0.5011897087097168,3,0.00020875862798452882,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,68,0.5006837844848633,3,0.0011020856346454222,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,69,0.49908363819122314,3,0.00042185796083082927,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,70,0.4981927275657654,3,0.0022907935205154217,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,71,0.4968509078025818,3,0.0017214219611771941,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,72,0.4953514337539673,3,0.0005871966926683791,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,73,0.4938538372516632,3,0.0022620130935274707,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,74,0.49286964535713196,3,2.997120110093121e-05,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,75,0.4920029044151306,3,2.1772773333261775e-05,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,76,0.49188438057899475,3,0.00039754804144631617,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,77,0.491817831993103,3,0.00012639602565056585,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,78,0.48931655287742615,3,0.0008105211209186169,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,79,0.48345547914505005,3,0.0033611464378444644,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,80,0.4824165403842926,3,0.0003619274325890043,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,81,0.4811733067035675,3,0.0003596909313892116,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,82,0.47831934690475464,3,0.001116932601388565,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,83,0.47656697034835815,3,1.0429826142077658e-05,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,84,0.46997952461242676,3,0.00021008510866515895,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,85,0.46968400478363037,3,0.00015158147497817964,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,86,0.4696495532989502,3,0.00010493856782822775,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,87,0.4667035937309265,3,3.032906246758227e-05,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,88,0.4649460017681122,3,0.0037251522687242744,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,89,0.4639120399951935,3,0.0001410838840167905,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,90,0.46366485953330994,3,0.0006355135373978804,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,91,0.4629003405570984,3,0.0005386484706434436,True,False,recovered_from_persistent_tta_pkls
FAIR1M-v1.0/24,FAIR1M-v1.0,24,9989__1024__0___0,92,0.4619978070259094,3,0.00048349407730041705,True,False,recovered_from_persistent_tta_pkls
