score,angle_error,near_square,aspect_ratio,aspect_bin,area,size_bin,match_iou,class_name,image_id,gt_obb,pred_obb,dataset,baseline_id
0.49647578597068787,1.2483017510114491,False,5.799136914083214,elongated,3937.999673635786,medium,0.6557,large-vehicle,P0007__1024__0___824,"{""obb_cx"": 825.0173950195312, ""obb_cy"": 56.98081970214844, ""obb_w"": 26.05890464782715, ""obb_h"": 151.11915588378906, ""obb_theta"": -1.531082034111023}","{""obb_cx"": 805.156005859375, ""obb_cy"": 54.8444709777832, ""obb_w"": 110.45407104492188, ""obb_h"": 24.37784767150879, ""obb_theta"": 0.06150126829743385}",DOTA-v1.0,20
0.4675607681274414,1.4422192595267052,False,8.292958022294293,elongated,4003.9997579519986,medium,0.6313,large-vehicle,P0007__1024__0___824,"{""obb_cx"": 576.5426635742188, ""obb_cy"": 840.52685546875, ""obb_w"": 21.973148345947266, ""obb_h"": 182.22239685058594, ""obb_theta"": -1.5213860273361206}","{""obb_cx"": 561.3671875, ""obb_cy"": 838.896240234375, ""obb_w"": 124.14349365234375, ""obb_h"": 22.496347427368164, ""obb_theta"": 0.02423882484436035}",DOTA-v1.0,20
0.4540352523326874,0.7772916924039583,False,7.65016450989651,elongated,3076.901258041762,medium,0.7174,large-vehicle,P0007__1024__0___824,"{""obb_cx"": 260.0, ""obb_cy"": 739.5000610351562, ""obb_w"": 20.054941177368164, ""obb_h"": 153.42359924316406, ""obb_theta"": -1.53791344165802}","{""obb_cx"": 243.48191833496094, ""obb_cy"": 738.4727172851562, ""obb_w"": 127.51282501220703, ""obb_h"": 22.524972915649414, ""obb_theta"": 0.04644918441772461}",DOTA-v1.0,20
0.43306681513786316,0.28844843676038734,False,6.883882688101629,elongated,4309.19783864374,medium,0.767,large-vehicle,P0007__1024__0___824,"{""obb_cx"": 254.5, ""obb_cy"": 800.5001220703125, ""obb_w"": 25.019664764404297, ""obb_h"": 172.23243713378906, ""obb_theta"": -1.5359268188476562}","{""obb_cx"": 250.24545288085938, ""obb_cy"": 802.9564819335938, ""obb_w"": 159.21275329589844, ""obb_h"": 27.931535720825195, ""obb_theta"": 0.03990388289093971}",DOTA-v1.0,20
0.4316615164279938,0.7268935477512698,False,7.299780479335756,elongated,3209.0005229913513,medium,0.6768,large-vehicle,P0007__1024__0___824,"{""obb_cx"": 823.77392578125, ""obb_cy"": 286.5202331542969, ""obb_w"": 20.96669578552246, ""obb_h"": 153.05227661132812, ""obb_theta"": -1.5446584224700928}","{""obb_cx"": 804.3058471679688, ""obb_cy"": 287.0263366699219, ""obb_w"": 123.77320098876953, ""obb_h"": 23.949954986572266, ""obb_theta"": 0.013451218605041504}",DOTA-v1.0,20
0.4251916706562042,0.7766652429548584,False,6.667039348063059,elongated,4499.466075880802,medium,0.774,large-vehicle,P0007__1024__0___824,"{""obb_cx"": 259.0, ""obb_cy"": 594.5000610351562, ""obb_w"": 25.97849464416504, ""obb_h"": 173.19964599609375, ""obb_theta"": -1.530121088027954}","{""obb_cx"": 254.7242889404297, ""obb_cy"": 593.0613403320312, ""obb_w"": 147.1776123046875, ""obb_h"": 25.311315536499023, ""obb_theta"": 0.027119873091578484}",DOTA-v1.0,20
0.4170662462711334,0.1390310050337768,False,7.921643374967101,elongated,4185.999528224231,medium,0.7,large-vehicle,P0007__1024__0___824,"{""obb_cx"": 572.3787231445312, ""obb_cy"": 786.5125732421875, ""obb_w"": 22.987510681152344, ""obb_h"": 182.09886169433594, ""obb_theta"": -1.5378412008285522}","{""obb_cx"": 583.8138427734375, ""obb_cy"": 788.053466796875, ""obb_w"": 157.43101501464844, ""obb_h"": 29.235340118408203, ""obb_theta"": 0.03538167476654053}",DOTA-v1.0,20
0.4165133833885193,0.9419147330124411,False,7.195229833033498,elongated,4516.094344603189,medium,0.5832,large-vehicle,P0007__1024__0___824,"{""obb_cx"": 581.5, ""obb_cy"": 728.4999389648438, ""obb_w"": 25.052967071533203, ""obb_h"": 180.26185607910156, ""obb_theta"": -1.5372893810272217}","{""obb_cx"": 589.8270263671875, ""obb_cy"": 722.9808959960938, ""obb_w"": 169.58453369140625, ""obb_h"": 25.69808578491211, ""obb_theta"": 0.017067432403564453}",DOTA-v1.0,20
0.41076961159706116,0.2426741167323858,False,7.525075027478177,elongated,3988.0001920007635,medium,0.6851,large-vehicle,P0007__1024__0___824,"{""obb_cx"": 266.9020080566406, ""obb_cy"": 538.9949340820312, ""obb_w"": 23.020893096923828, ""obb_h"": 173.23394775390625, ""obb_theta"": -1.51882004737854}","{""obb_cx"": 262.4884033203125, ""obb_cy"": 542.8916015625, ""obb_w"": 170.7899627685547, ""obb_h"": 26.29842758178711, ""obb_theta"": 0.047740817070007324}",DOTA-v1.0,20
0.39757370948791504,0.3159142352024325,False,7.357007000911432,elongated,4223.999467378599,medium,0.8531,large-vehicle,P0007__1024__0___824,"{""obb_cx"": 584.6795654296875, ""obb_cy"": 641.0385131835938, ""obb_w"": 23.961353302001953, ""obb_h"": 176.28384399414062, ""obb_theta"": -1.514039158821106}","{""obb_cx"": 593.3814697265625, ""obb_cy"": 641.5128784179688, ""obb_w"": 202.66737365722656, ""obb_h"": 23.75661849975586, ""obb_theta"": 0.05124342441558838}",DOTA-v1.0,20
0.3937644064426422,0.02355299673637123,False,7.39661334123379,elongated,4265.243713915406,medium,0.5397,large-vehicle,P0007__1024__0___824,"{""obb_cx"": 270.0000305175781, ""obb_cy"": 455.5, ""obb_w"": 24.013500213623047, ""obb_h"": 177.6185760498047, ""obb_theta"": -1.5538487434387207}","{""obb_cx"": 272.4794006347656, ""obb_cy"": 448.48565673828125, ""obb_w"": 167.52015686035156, ""obb_h"": 26.578336715698242, ""obb_theta"": 0.01735866069793701}",DOTA-v1.0,20
0.3935921788215637,1.1772284102977204,False,8.668929321521077,elongated,3831.6153268460766,medium,0.5806,large-vehicle,P0007__1024__0___824,"{""obb_cx"": 585.5, ""obb_cy"": 531.5, ""obb_w"": 21.02365493774414, ""obb_h"": 182.25257873535156, ""obb_theta"": -1.5268685817718506}","{""obb_cx"": 585.390869140625, ""obb_cy"": 531.4469604492188, ""obb_w"": 111.5465316772461, ""obb_h"": 22.822118759155273, ""obb_theta"": 0.02338123321533203}",DOTA-v1.0,20
0.38310202956199646,0.7531556251099688,False,8.527600035055613,elongated,3769.173241326178,medium,0.6645,large-vehicle,P0007__1024__0___824,"{""obb_cx"": 564.9999389648438, ""obb_cy"": 867.9999389648438, ""obb_w"": 21.023723602294922, ""obb_h"": 179.2819061279297, ""obb_theta"": -1.520559310913086}","{""obb_cx"": 572.4278564453125, ""obb_cy"": 868.104248046875, ""obb_w"": 123.96434020996094, ""obb_h"": 21.970909118652344, ""obb_theta"": 0.037091970443725586}",DOTA-v1.0,20
0.3795989751815796,1.7220452796329575,False,7.3213107656359995,elongated,4242.000785131007,medium,0.7357,large-vehicle,P0007__1024__0___824,"{""obb_cx"": 257.6146545410156, ""obb_cy"": 682.4803466796875, ""obb_w"": 24.070823669433594, ""obb_h"": 176.22998046875, ""obb_theta"": -1.5197044610977173}","{""obb_cx"": 253.61807250976562, ""obb_cy"": 685.2998046875, ""obb_w"": 163.94664001464844, ""obb_h"": 25.652755737304688, ""obb_theta"": 0.021036505699157715}",DOTA-v1.0,20
0.37300580739974976,0.6072081429251364,False,6.342293649139515,elongated,4612.99941728366,medium,0.7554,large-vehicle,P0007__1024__0___824,"{""obb_cx"": 767.8153076171875, ""obb_cy"": 561.51904296875, ""obb_w"": 26.969228744506836, ""obb_h"": 171.04676818847656, ""obb_theta"": -1.5474088191986084}","{""obb_cx"": 757.9053955078125, ""obb_cy"": 563.8107299804688, ""obb_w"": 168.8821563720703, ""obb_h"": 30.217466354370117, ""obb_theta"": 0.012789726257324219}",DOTA-v1.0,20
0.3403642177581787,0.9034247958065839,False,7.125843128168299,elongated,4453.511284531007,medium,0.5166,large-vehicle,P0007__1024__0___824,"{""obb_cx"": 261.0, ""obb_cy"": 622.0, ""obb_w"": 24.999605178833008, ""obb_h"": 178.1432647705078, ""obb_theta"": -1.565178394317627}","{""obb_cx"": 252.46665954589844, ""obb_cy"": 628.2123413085938, ""obb_w"": 147.33815002441406, ""obb_h"": 25.452959060668945, ""obb_theta"": 0.021385669708251953}",DOTA-v1.0,20
0.33782079815864563,0.27185268486668024,False,7.269084925370274,elongated,4218.000068978348,medium,0.7171,large-vehicle,P0007__1024__0___824,"{""obb_cx"": 763.9126586914062, ""obb_cy"": 732.9627075195312, ""obb_w"": 24.088703155517578, ""obb_h"": 175.1028289794922, ""obb_theta"": -1.5365239381790161}","{""obb_cx"": 761.4910278320312, ""obb_cy"": 737.209716796875, ""obb_w"": 173.58721923828125, ""obb_h"": 32.040287017822266, ""obb_theta"": 0.029527664184570312}",DOTA-v1.0,20
0.3243923485279083,0.6705375501877887,False,7.768708535455043,elongated,4128.99935789677,medium,0.78,large-vehicle,P0007__1024__0___824,"{""obb_cx"": 248.8861541748047, ""obb_cy"": 765.4793701171875, ""obb_w"": 23.05409049987793, ""obb_h"": 179.1005096435547, ""obb_theta"": -1.5372893810272217}","{""obb_cx"": 252.2398681640625, ""obb_cy"": 766.7808227539062, ""obb_w"": 153.64913940429688, ""obb_h"": 24.81376838684082, ""obb_theta"": 0.021803857758641243}",DOTA-v1.0,20
0.3102872669696808,3.019781208595167,False,7.682473601016715,elongated,4090.9998924366664,medium,0.6035,large-vehicle,P0007__1024__0___824,"{""obb_cx"": 751.1508178710938, ""obb_cy"": 820.480224609375, ""obb_w"": 23.076194763183594, ""obb_h"": 177.28225708007812, ""obb_theta"": -1.5143591165542603}","{""obb_cx"": 746.9069213867188, ""obb_cy"": 826.18115234375, ""obb_w"": 173.74021911621094, ""obb_h"": 29.743898391723633, ""obb_theta"": 0.0037320854607969522}",DOTA-v1.0,20
0.3012330234050751,1.6878465224587038,False,6.853863959342453,elongated,4270.0011817422055,medium,0.8631,large-vehicle,P0007__1024__0___824,"{""obb_cx"": 246.86477661132812, ""obb_cy"": 973.0253295898438, ""obb_w"": 24.96009635925293, ""obb_h"": 171.07310485839844, ""obb_theta"": -1.54156494140625}","{""obb_cx"": 246.27621459960938, ""obb_cy"": 974.4198608398438, ""obb_w"": 173.98138427734375, ""obb_h"": 25.12269401550293, ""obb_theta"": -0.00022709369659423828}",DOTA-v1.0,20
0.30122146010398865,2.122874931075156,False,8.124687713292975,elongated,3608.999640400638,medium,0.7338,large-vehicle,P0007__1024__0___824,"{""obb_cx"": 751.0538940429688, ""obb_cy"": 789.9765625, ""obb_w"": 21.076091766357422, ""obb_h"": 171.23666381835938, ""obb_theta"": -1.5182132720947266}","{""obb_cx"": 748.8135986328125, ""obb_cy"": 787.10986328125, ""obb_w"": 176.4440460205078, ""obb_h"": 24.729747772216797, ""obb_theta"": 0.01553189754486084}",DOTA-v1.0,20
0.2965402901172638,1.2175110447896202,False,7.0,elongated,4375.0,medium,0.6063,large-vehicle,P0007__1024__0___824,"{""obb_cx"": 242.5, ""obb_cy"": 942.5, ""obb_w"": 25.0, ""obb_h"": 175.0, ""obb_theta"": -1.5707963705062866}","{""obb_cx"": 235.2250518798828, ""obb_cy"": 946.8212890625, ""obb_w"": 150.09239196777344, ""obb_h"": 23.024206161499023, ""obb_theta"": 0.02124953269958496}",DOTA-v1.0,20
0.29224178194999695,0.5615123561449156,False,7.8556378074888915,elongated,3807.747765359003,medium,0.6529,large-vehicle,P0007__1024__0___824,"{""obb_cx"": 822.5, ""obb_cy"": 16.0, ""obb_w"": 22.016250610351562, ""obb_h"": 172.95169067382812, ""obb_theta"": -1.5011417865753174}","{""obb_cx"": 835.4820556640625, ""obb_cy"": 15.53494644165039, ""obb_w"": 148.66363525390625, ""obb_h"": 29.841901779174805, ""obb_theta"": 0.07945477962493896}",DOTA-v1.0,20
0.27553191781044006,2.592286511973452,False,6.938182084792053,elongated,4327.4225490912795,medium,0.5216,large-vehicle,P0007__1024__0___824,"{""obb_cx"": 752.9814453125, ""obb_cy"": 618.4082641601562, ""obb_w"": 24.974212646484375, ""obb_h"": 173.275634765625, ""obb_theta"": -1.525373101234436}","{""obb_cx"": 745.7990112304688, ""obb_cy"": 611.6075439453125, ""obb_w"": 191.4765625, ""obb_h"": 23.665746688842773, ""obb_theta"": 0.000179290771484375}",DOTA-v1.0,20
0.2740269601345062,0.06934269165384249,False,6.963846945484127,elongated,4381.48960852914,medium,0.5876,large-vehicle,P0007__1024__0___824,"{""obb_cx"": 272.54388427734375, ""obb_cy"": 424.98333740234375, ""obb_w"": 25.083393096923828, ""obb_h"": 174.67691040039062, ""obb_theta"": -1.5533561706542969}","{""obb_cx"": 263.6567077636719, ""obb_cy"": 420.35479736328125, ""obb_w"": 148.3310089111328, ""obb_h"": 22.056182861328125, ""obb_theta"": 0.018650414422154427}",DOTA-v1.0,20
0.2636273503303528,1.9613887151676914,False,7.777358391458769,elongated,4122.000504861411,medium,0.8118,large-vehicle,P0007__1024__0___824,"{""obb_cx"": 750.9396362304688, ""obb_cy"": 507.3887023925781, ""obb_w"": 23.021730422973633, ""obb_h"": 179.04824829101562, ""obb_theta"": -1.5273454189300537}","{""obb_cx"": 757.867431640625, ""obb_cy"": 506.9255676269531, ""obb_w"": 180.57350158691406, ""obb_h"": 24.257869720458984, ""obb_theta"": 0.009218216873705387}",DOTA-v1.0,20
0.2560650408267975,2.1768402557074267,False,7.949044863376803,elongated,3512.9997276447248,medium,0.8002,large-vehicle,P0007__1024__0___824,"{""obb_cx"": 757.8773193359375, ""obb_cy"": 674.4955444335938, ""obb_w"": 21.02236557006836, ""obb_h"": 167.10772705078125, ""obb_theta"": -1.5348836183547974}","{""obb_cx"": 757.202880859375, ""obb_cy"": 673.9249267578125, ""obb_w"": 176.24957275390625, ""obb_h"": 23.636476516723633, ""obb_theta"": -0.0020803213119506836}",DOTA-v1.0,20
0.24879729747772217,0.3424203781384165,False,7.560809974978547,elongated,4346.378874594491,medium,0.5952,large-vehicle,P0007__1024__0___824,"{""obb_cx"": 248.5, ""obb_cy"": 881.0, ""obb_w"": 23.976160049438477, ""obb_h"": 181.27919006347656, ""obb_theta"": -1.5596235990524292}","{""obb_cx"": 231.9211883544922, ""obb_cy"": 881.6168823242188, ""obb_w"": 126.98035430908203, ""obb_h"": 20.372066497802734, ""obb_theta"": 0.01714909076690674}",DOTA-v1.0,20
0.22661280632019043,0.2779501958822397,False,8.6,elongated,3440.0,medium,0.5234,large-vehicle,P0007__1024__0___824,"{""obb_cx"": 768.0, ""obb_cy"": 536.0, ""obb_w"": 20.0, ""obb_h"": 172.0, ""obb_theta"": -1.5707963705062866}","{""obb_cx"": 766.1360473632812, ""obb_cy"": 529.465087890625, ""obb_w"": 167.4881134033203, ""obb_h"": 22.96169662475586, ""obb_theta"": 0.004851102363318205}",DOTA-v1.0,20
0.21134871244430542,1.5211036187293496,False,4.8916967701586715,elongated,5764.5304906878155,medium,0.6781,large-vehicle,P0007__1024__0___824,"{""obb_cx"": 901.5546875, ""obb_cy"": 726.464111328125, ""obb_w"": 167.92359924316406, ""obb_h"": 34.32829284667969, ""obb_theta"": -0.9025068879127502}","{""obb_cx"": 903.6544189453125, ""obb_cy"": 716.5796508789062, ""obb_w"": 164.80194091796875, ""obb_h"": 28.9303035736084, ""obb_theta"": -0.8759586215019226}",DOTA-v1.0,20
0.2021287977695465,0.09743515298839915,False,7.316336015293052,elongated,4236.000436522008,medium,0.5043,large-vehicle,P0007__1024__0___824,"{""obb_cx"": 748.2733764648438, ""obb_cy"": 875.97216796875, ""obb_w"": 24.061969757080078, ""obb_h"": 176.0454559326172, ""obb_theta"": -1.5480729341506958}","{""obb_cx"": 706.43798828125, ""obb_cy"": 874.0921630859375, ""obb_w"": 106.88935089111328, ""obb_h"": 22.45378303527832, ""obb_theta"": 0.024423956871032715}",DOTA-v1.0,20
0.18729019165039062,0.905967447410664,False,7.714008208501659,elongated,4112.000227500626,medium,0.6365,large-vehicle,P0007__1024__0___824,"{""obb_cx"": 583.388916015625, ""obb_cy"": 698.4625854492188, ""obb_w"": 23.088010787963867, ""obb_h"": 178.10110473632812, ""obb_theta"": -1.5371012687683105}","{""obb_cx"": 607.3331909179688, ""obb_cy"": 699.0050048828125, ""obb_w"": 135.7097930908203, ""obb_h"": 19.94510841369629, ""obb_theta"": 0.017882943153381348}",DOTA-v1.0,20
0.17447909712791443,1.0108226903158644,False,7.44,elongated,4650.0,medium,0.5384,large-vehicle,P0007__1024__0___824,"{""obb_cx"": 568.0, ""obb_cy"": 810.5, ""obb_w"": 25.0, ""obb_h"": 186.0, ""obb_theta"": -1.5707963705062866}","{""obb_cx"": 593.4390869140625, ""obb_cy"": 815.089599609375, ""obb_w"": 161.041259765625, ""obb_h"": 24.858400344848633, ""obb_theta"": 0.01764214038848877}",DOTA-v1.0,20
0.513599693775177,2.2083367624485226,False,4.148469608954328,elongated,4401.508535102941,medium,0.7143,harbor,P0019__1024__1648___2472,"{""obb_cx"": 782.9000244140625, ""obb_cy"": 570.311767578125, ""obb_w"": 135.1278076171875, ""obb_h"": 32.57292938232422, ""obb_theta"": -1.2608100175857544}","{""obb_cx"": 781.6290893554688, ""obb_cy"": 566.4011840820312, ""obb_w"": 137.64674377441406, ""obb_h"": 43.56398010253906, ""obb_theta"": -1.299352765083313}",DOTA-v1.0,20
0.4993758201599121,1.1576487624254739,False,4.423453258837339,elongated,3573.0000788079196,medium,0.5267,harbor,P0019__1024__1648___2472,"{""obb_cx"": 131.7750244140625, ""obb_cy"": 193.30044555664062, ""obb_w"": 125.71793365478516, ""obb_h"": 28.420766830444336, ""obb_theta"": -1.1961983442306519}","{""obb_cx"": 132.34344482421875, ""obb_cy"": 185.2050323486328, ""obb_w"": 112.16643524169922, ""obb_h"": 49.78843688964844, ""obb_theta"": -1.2164031267166138}",DOTA-v1.0,20
0.321024090051651,0.8055345246219611,False,2.0,moderate,1058.0,medium,0.6726,small-vehicle,P0019__1024__1648___2472,"{""obb_cx"": 86.0, ""obb_cy"": 648.5, ""obb_w"": 23.0, ""obb_h"": 46.0, ""obb_theta"": -1.5707963705062866}","{""obb_cx"": 83.5538558959961, ""obb_cy"": 648.5782470703125, ""obb_w"": 40.614803314208984, ""obb_h"": 17.52019500732422, ""obb_theta"": 0.014059185981750488}",DOTA-v1.0,20
0.8194503784179688,1.5439518821635116,False,2.2899021623847053,moderate,1549.5475035347772,medium,0.8052,large-vehicle,P0003__1024__123___0,"{""obb_cx"": 395.0, ""obb_cy"": 505.5000305175781, ""obb_w"": 59.567710876464844, ""obb_h"": 26.013212203979492, ""obb_theta"": -0.016947530210018158}","{""obb_cx"": 392.2808837890625, ""obb_cy"": 504.543212890625, ""obb_w"": 60.575294494628906, ""obb_h"": 22.775659561157227, ""obb_theta"": 0.009999513626098633}",DOTA-v1.0,20
0.7817421555519104,1.5314309215971804,False,4.0711589769335905,elongated,1887.7460416033282,medium,0.8302,large-vehicle,P0003__1024__123___0,"{""obb_cx"": 220.5, ""obb_cy"": 317.9999694824219, ""obb_w"": 21.53340721130371, ""obb_h"": 87.66592407226562, ""obb_theta"": -0.16324026882648468}","{""obb_cx"": 219.32135009765625, ""obb_cy"": 315.1366882324219, ""obb_w"": 90.69001007080078, ""obb_h"": 24.188735961914062, ""obb_theta"": 1.38082754611969}",DOTA-v1.0,20
0.764094352722168,0.2569039052516896,False,4.376939118627852,elongated,1933.9995160794206,medium,0.7411,large-vehicle,P0003__1024__123___0,"{""obb_cx"": 647.9903564453125, ""obb_cy"": 859.8858032226562, ""obb_w"": 92.00542449951172, ""obb_h"": 21.02049446105957, ""obb_theta"": -1.559927225112915}","{""obb_cx"": 646.2984008789062, ""obb_cy"": 859.7227783203125, ""obb_w"": 83.74476623535156, ""obb_h"": 26.289670944213867, ""obb_theta"": -1.5554434061050415}",DOTA-v1.0,20
0.758262574672699,0.3635222475791709,False,4.479459054788703,elongated,2084.972515843925,medium,0.8503,large-vehicle,P0003__1024__123___0,"{""obb_cx"": 451.0000305175781, ""obb_cy"": 278.5, ""obb_w"": 21.57433319091797, ""obb_h"": 96.64134216308594, ""obb_theta"": -0.19944053888320923}","{""obb_cx"": 451.5017395019531, ""obb_cy"": 280.7710876464844, ""obb_w"": 99.2553939819336, ""obb_h"": 24.22210121154785, ""obb_theta"": 1.3777004480361938}",DOTA-v1.0,20
0.7572821378707886,0.5539351150344326,False,4.3020241703730955,elongated,2670.4318248983764,medium,0.8835,large-vehicle,P0003__1024__123___0,"{""obb_cx"": 483.50006103515625, ""obb_cy"": 271.0000305175781, ""obb_w"": 24.914623260498047, ""obb_h"": 107.18331146240234, ""obb_theta"": -0.20112688839435577}","{""obb_cx"": 482.4573974609375, ""obb_cy"": 271.6566467285156, ""obb_w"": 103.67729949951172, ""obb_h"": 25.125381469726562, ""obb_theta"": 1.3793374300003052}",DOTA-v1.0,20
0.7569067478179932,0.6527219622331498,False,3.4123763452020826,elongated,2019.9996010357863,medium,0.8405,large-vehicle,P0003__1024__123___0,"{""obb_cx"": 187.51507568359375, ""obb_cy"": 313.09515380859375, ""obb_w"": 24.330284118652344, ""obb_h"": 83.02408599853516, ""obb_theta"": -0.1572280377149582}","{""obb_cx"": 186.7509307861328, ""obb_cy"": 314.242919921875, ""obb_w"": 88.03440856933594, ""obb_h"": 27.301151275634766, ""obb_theta"": 1.4021761417388916}",DOTA-v1.0,20
0.7538433074951172,0.6585193984924783,False,3.4841449379365845,elongated,1292.9997395306127,medium,0.7399,large-vehicle,P0003__1024__123___0,"{""obb_cx"": 678.385009765625, ""obb_cy"": 863.0741577148438, ""obb_w"": 19.264205932617188, ""obb_h"": 67.1192855834961, ""obb_theta"": -0.05963071435689926}","{""obb_cx"": 676.7301025390625, ""obb_cy"": 859.3660278320312, ""obb_w"": 69.74097442626953, ""obb_h"": 23.4539737701416, ""obb_theta"": 1.5226589441299438}",DOTA-v1.0,20
0.7534431219100952,2.8559051833884332,False,3.1219949157338127,elongated,1129.766673444974,medium,0.7699,large-vehicle,P0003__1024__123___0,"{""obb_cx"": 475.0, ""obb_cy"": 538.5, ""obb_w"": 59.389610290527344, ""obb_h"": 19.022968292236328, ""obb_theta"": -0.03388532996177673}","{""obb_cx"": 471.68658447265625, ""obb_cy"": 538.572509765625, ""obb_w"": 62.907283782958984, ""obb_h"": 22.272207260131836, ""obb_theta"": 0.015959618613123894}",DOTA-v1.0,20
0.7493478059768677,0.8370652391516914,False,4.51727305422731,elongated,2239.036367381923,medium,0.8513,large-vehicle,P0003__1024__123___0,"{""obb_cx"": 251.5, ""obb_cy"": 314.5000305175781, ""obb_w"": 22.263446807861328, ""obb_h"": 100.570068359375, ""obb_theta"": -0.22756747901439667}","{""obb_cx"": 249.81822204589844, ""obb_cy"": 310.6250915527344, ""obb_w"": 100.20191955566406, ""obb_h"": 23.720111846923828, ""obb_theta"": 1.3578383922576904}",DOTA-v1.0,20
0.7372506856918335,0.35113356508523713,False,4.401211360041876,elongated,2145.9999548214546,medium,0.7226,large-vehicle,P0003__1024__123___0,"{""obb_cx"": 703.9803466796875, ""obb_cy"": 849.181640625, ""obb_w"": 22.08150863647461, ""obb_h"": 97.18538665771484, ""obb_theta"": -0.06177695840597153}","{""obb_cx"": 704.8552856445312, ""obb_cy"": 846.86962890625, ""obb_w"": 107.35264587402344, ""obb_h"": 27.666112899780273, ""obb_theta"": 1.5151478052139282}",DOTA-v1.0,20
0.7309481501579285,1.6416744436694175,False,2.643471603201796,elongated,1282.0336521236459,medium,0.7575,large-vehicle,P0003__1024__123___0,"{""obb_cx"": 383.5, ""obb_cy"": 476.5, ""obb_w"": 22.02228546142578, ""obb_h"": 58.21528625488281, ""obb_theta"": -1.5191181898117065}","{""obb_cx"": 381.0782470703125, ""obb_cy"": 474.2696533203125, ""obb_w"": 63.767276763916016, ""obb_h"": 23.360483169555664, ""obb_theta"": 0.0230255126953125}",DOTA-v1.0,20
0.7270023226737976,4.327444787353645,False,2.5212903950403978,elongated,1549.9998409990076,medium,0.8408,large-vehicle,P0003__1024__123___0,"{""obb_cx"": 407.4135437011719, ""obb_cy"": 537.7047119140625, ""obb_w"": 62.51399612426758, ""obb_h"": 24.794445037841797, ""obb_theta"": -0.12832321226596832}","{""obb_cx"": 405.7237243652344, ""obb_cy"": 536.5885009765625, ""obb_w"": 60.06231689453125, ""obb_h"": 24.181636810302734, ""obb_theta"": -0.05279505252838135}",DOTA-v1.0,20
0.7209548354148865,0.6431040884225954,False,4.545454791400072,elongated,2313.525222133845,medium,0.8386,large-vehicle,P0003__1024__123___0,"{""obb_cx"": 377.0, ""obb_cy"": 288.5, ""obb_w"": 22.56048583984375, ""obb_h"": 102.54766845703125, ""obb_theta"": -0.2165503203868866}","{""obb_cx"": 375.2816162109375, ""obb_cy"": 285.8946228027344, ""obb_w"": 100.92704772949219, ""obb_h"": 25.463239669799805, ""obb_theta"": 1.365470290184021}",DOTA-v1.0,20
0.7172141075134277,0.4741273427905955,False,2.5320194810911754,elongated,1624.0001312016975,medium,0.8624,large-vehicle,P0003__1024__123___0,"{""obb_cx"": 482.78985595703125, ""obb_cy"": 508.36187744140625, ""obb_w"": 25.325586318969727, ""obb_h"": 64.1248779296875, ""obb_theta"": -1.5083775520324707}","{""obb_cx"": 484.4597473144531, ""obb_cy"": 509.1003723144531, ""obb_w"": 65.10293579101562, ""obb_h"": 22.958181381225586, ""obb_theta"": 0.07069385796785355}",DOTA-v1.0,20
0.6995208263397217,1.4361146642704632,False,4.576994667192267,elongated,2212.5006420211866,medium,0.834,large-vehicle,P0003__1024__123___0,"{""obb_cx"": 278.5, ""obb_cy"": 304.5, ""obb_w"": 21.98626708984375, ""obb_h"": 100.63102722167969, ""obb_theta"": -0.2053954005241394}","{""obb_cx"": 278.1064758300781, ""obb_cy"": 306.8696594238281, ""obb_w"": 107.6278305053711, ""obb_h"": 24.314607620239258, ""obb_theta"": 1.3904658555984497}",DOTA-v1.0,20
0.6877378225326538,0.8570020346942542,False,4.031620441848054,elongated,2335.3847170970694,medium,0.764,large-vehicle,P0003__1024__123___0,"{""obb_cx"": 458.033935546875, ""obb_cy"": 594.2874145507812, ""obb_w"": 24.06796646118164, ""obb_h"": 97.03290557861328, ""obb_theta"": -1.523213267326355}","{""obb_cx"": 454.6111755371094, ""obb_cy"": 591.5449829101562, ""obb_w"": 97.7159652709961, ""obb_h"": 27.442750930786133, ""obb_theta"": 0.032625552266836166}",DOTA-v1.0,20
0.68142169713974,0.9329226752845636,False,4.125769206222206,elongated,2346.532023949665,medium,0.9096,large-vehicle,P0003__1024__123___0,"{""obb_cx"": 420.5, ""obb_cy"": 282.5, ""obb_w"": 23.84848403930664, ""obb_h"": 98.39334106445312, ""obb_theta"": -0.16859695315361023}","{""obb_cx"": 419.5045166015625, ""obb_cy"": 281.3117370605469, ""obb_w"": 99.59441375732422, ""obb_h"": 24.496726989746094, ""obb_theta"": 1.4184819459915161}",DOTA-v1.0,20
0.6687776446342468,1.914598443933829,False,4.043792549097139,elongated,2520.80782679579,medium,0.8893,large-vehicle,P0003__1024__123___0,"{""obb_cx"": 536.5, ""obb_cy"": 257.00006103515625, ""obb_w"": 24.96752166748047, ""obb_h"": 100.9634780883789, ""obb_theta"": -0.23281380534172058}","{""obb_cx"": 537.208740234375, ""obb_cy"": 255.7431182861328, ""obb_w"": 100.74122619628906, ""obb_h"": 26.325305938720703, ""obb_theta"": 1.3713985681533813}",DOTA-v1.0,20
