level,key,dataset,replicate,delta_nrc
unit,SODA-A/4,SODA-A,158,0.09981574366935686
unit,SODA-A/4,SODA-A,159,0.05803515433333617
unit,SODA-A/4,SODA-A,160,0.11718909989904736
unit,SODA-A/4,SODA-A,161,0.02311436753029339
unit,SODA-A/4,SODA-A,162,0.14693690634779577
unit,SODA-A/4,SODA-A,163,0.10600163485051972
unit,SODA-A/4,SODA-A,164,0.10062641662066729
unit,SODA-A/4,SODA-A,165,0.06955374361706834
unit,SODA-A/4,SODA-A,166,0.11345507422193146
unit,SODA-A/4,SODA-A,167,0.13669190168344714
unit,SODA-A/4,SODA-A,168,0.0963377303740317
unit,SODA-A/4,SODA-A,169,0.05970454271057213
unit,SODA-A/4,SODA-A,170,0.10028459117159394
unit,SODA-A/4,SODA-A,171,0.11452272626860782
unit,SODA-A/4,SODA-A,172,0.09459625083071344
unit,SODA-A/4,SODA-A,173,0.07337301383097383
unit,SODA-A/4,SODA-A,174,0.08946244418207305
unit,SODA-A/4,SODA-A,175,0.05881346350263972
unit,SODA-A/4,SODA-A,176,0.03335346557142216
unit,SODA-A/4,SODA-A,177,0.05928150115408559
unit,SODA-A/4,SODA-A,178,0.038534618679587074
unit,SODA-A/4,SODA-A,179,0.0706138148512584
unit,SODA-A/4,SODA-A,180,0.07753287415558563
unit,SODA-A/4,SODA-A,181,0.08777614827168001
unit,SODA-A/4,SODA-A,182,0.09259187014351067
unit,SODA-A/4,SODA-A,183,0.08577048700650158
unit,SODA-A/4,SODA-A,184,0.07647374067308654
unit,SODA-A/4,SODA-A,185,0.04741210362637427
unit,SODA-A/4,SODA-A,186,0.10050341696525456
unit,SODA-A/4,SODA-A,187,0.08088152749001964
unit,SODA-A/4,SODA-A,188,0.06811236885934535
unit,SODA-A/4,SODA-A,189,0.09416054502647564
unit,SODA-A/4,SODA-A,190,0.04478674845279251
unit,SODA-A/4,SODA-A,191,0.040297742545668425
unit,SODA-A/4,SODA-A,192,0.06790067821306967
unit,SODA-A/4,SODA-A,193,0.07850117198986184
unit,SODA-A/4,SODA-A,194,0.1298699575882475
unit,SODA-A/4,SODA-A,195,0.09041845783558389
unit,SODA-A/4,SODA-A,196,0.0584093951043948
unit,SODA-A/4,SODA-A,197,0.11678187358430803
unit,SODA-A/4,SODA-A,198,0.0769156240383827
unit,SODA-A/4,SODA-A,199,0.06526862657257049
unit,SODA-A/4,SODA-A,200,0.08942130469507881
unit,SODA-A/4,SODA-A,201,0.0731538215489077
unit,SODA-A/4,SODA-A,202,0.07015021130702259
unit,SODA-A/4,SODA-A,203,0.09334221897996842
unit,SODA-A/4,SODA-A,204,0.07481562338378978
unit,SODA-A/4,SODA-A,205,0.15310778585390994
unit,SODA-A/4,SODA-A,206,0.024776095368293394
unit,SODA-A/4,SODA-A,207,0.09473750759277244
unit,SODA-A/4,SODA-A,208,0.047713109613837124
unit,SODA-A/4,SODA-A,209,0.08031839993808954
unit,SODA-A/4,SODA-A,210,0.0771620542215058
unit,SODA-A/4,SODA-A,211,0.07062746158853828
unit,SODA-A/4,SODA-A,212,0.0956563367049802
unit,SODA-A/4,SODA-A,213,0.02770299303732382
unit,SODA-A/4,SODA-A,214,0.09475160771335489
unit,SODA-A/4,SODA-A,215,0.07718434377499106
unit,SODA-A/4,SODA-A,216,0.04321382722414657
unit,SODA-A/4,SODA-A,217,0.07983920347661955
unit,SODA-A/4,SODA-A,218,0.08102605913879424
unit,SODA-A/4,SODA-A,219,0.08115459528691193
unit,SODA-A/4,SODA-A,220,0.13142208437305503
unit,SODA-A/4,SODA-A,221,0.0712956251627671
unit,SODA-A/4,SODA-A,222,0.08678411143445919
unit,SODA-A/4,SODA-A,223,0.11181277955935442
unit,SODA-A/4,SODA-A,224,0.1030451207062093
unit,SODA-A/4,SODA-A,225,0.062527550642554
unit,SODA-A/4,SODA-A,226,0.10655345970481311
unit,SODA-A/4,SODA-A,227,0.07322626692829659
unit,SODA-A/4,SODA-A,228,0.06444595034140266
unit,SODA-A/4,SODA-A,229,0.05246414362173302
unit,SODA-A/4,SODA-A,230,0.04783331886749764
unit,SODA-A/4,SODA-A,231,0.06333316967269598
unit,SODA-A/4,SODA-A,232,0.1047729305720686
unit,SODA-A/4,SODA-A,233,0.12408362455521393
unit,SODA-A/4,SODA-A,234,0.061949192072048964
unit,SODA-A/4,SODA-A,235,0.09268764294943532
unit,SODA-A/4,SODA-A,236,0.06247979915525792
unit,SODA-A/4,SODA-A,237,0.053059791703332304
unit,SODA-A/4,SODA-A,238,0.14496365834422376
unit,SODA-A/4,SODA-A,239,0.06661400037783072
unit,SODA-A/4,SODA-A,240,0.04431461816571558
unit,SODA-A/4,SODA-A,241,0.02105520360137525
unit,SODA-A/4,SODA-A,242,0.08636165707326948
unit,SODA-A/4,SODA-A,243,0.07959705589575583
unit,SODA-A/4,SODA-A,244,0.0821773838035651
unit,SODA-A/4,SODA-A,245,0.08051035965731512
unit,SODA-A/4,SODA-A,246,0.06478107363216346
unit,SODA-A/4,SODA-A,247,0.05721559848485258
unit,SODA-A/4,SODA-A,248,0.05207837711368846
unit,SODA-A/4,SODA-A,249,0.13896196657494753
unit,SODA-A/4,SODA-A,250,0.06037647132374668
unit,SODA-A/4,SODA-A,251,0.05301718394410404
unit,SODA-A/4,SODA-A,252,0.11934806112405005
unit,SODA-A/4,SODA-A,253,0.09789332896600278
unit,SODA-A/4,SODA-A,254,0.03746821423033242
unit,SODA-A/4,SODA-A,255,0.1126467465687575
unit,SODA-A/4,SODA-A,256,0.09508298688976102
unit,SODA-A/4,SODA-A,257,0.06444234895761314
unit,SODA-A/4,SODA-A,258,0.03484488843817124
unit,SODA-A/4,SODA-A,259,0.10155285887907772
unit,SODA-A/4,SODA-A,260,0.08757370012659671
unit,SODA-A/4,SODA-A,261,0.10347538369895137
unit,SODA-A/4,SODA-A,262,0.07837431455308408
unit,SODA-A/4,SODA-A,263,0.09181574851336727
unit,SODA-A/4,SODA-A,264,0.08760159019653568
unit,SODA-A/4,SODA-A,265,0.08174689612589192
unit,SODA-A/4,SODA-A,266,0.096836500396273
unit,SODA-A/4,SODA-A,267,0.09046600305584307
unit,SODA-A/4,SODA-A,268,0.086900013547616
unit,SODA-A/4,SODA-A,269,0.09044734808390453
unit,SODA-A/4,SODA-A,270,0.06341296686902498
unit,SODA-A/4,SODA-A,271,0.12184688128490562
unit,SODA-A/4,SODA-A,272,0.06274034140374907
unit,SODA-A/4,SODA-A,273,0.06144497215834133
unit,SODA-A/4,SODA-A,274,0.08145615782277882
unit,SODA-A/4,SODA-A,275,0.08110893551111253
unit,SODA-A/4,SODA-A,276,0.10078162619565234
unit,SODA-A/4,SODA-A,277,0.08590979824603817
unit,SODA-A/4,SODA-A,278,0.12420192270391706
unit,SODA-A/4,SODA-A,279,0.020985299326073403
unit,SODA-A/4,SODA-A,280,0.0678626604124446
unit,SODA-A/4,SODA-A,281,0.07395786481889577
unit,SODA-A/4,SODA-A,282,0.07138145848569433
unit,SODA-A/4,SODA-A,283,0.08095775268126992
unit,SODA-A/4,SODA-A,284,0.07088366518166656
unit,SODA-A/4,SODA-A,285,0.1149487777984981
unit,SODA-A/4,SODA-A,286,0.06576604713746448
unit,SODA-A/4,SODA-A,287,0.05629960195707551
unit,SODA-A/4,SODA-A,288,0.12011921115659385
unit,SODA-A/4,SODA-A,289,0.045486859982167616
unit,SODA-A/4,SODA-A,290,0.06113039472447934
unit,SODA-A/4,SODA-A,291,0.08625347342538914
unit,SODA-A/4,SODA-A,292,0.11976018348564443
unit,SODA-A/4,SODA-A,293,0.0392364773201912
unit,SODA-A/4,SODA-A,294,0.14930609247335858
unit,SODA-A/4,SODA-A,295,0.11626962372647565
unit,SODA-A/4,SODA-A,296,0.09177084019881732
unit,SODA-A/4,SODA-A,297,0.07206923393200326
unit,SODA-A/4,SODA-A,298,0.043021394577059335
unit,SODA-A/4,SODA-A,299,0.04890466753901379
unit,SODA-A/4,SODA-A,300,0.06030587379838925
unit,SODA-A/4,SODA-A,301,0.0689412140802752
unit,SODA-A/4,SODA-A,302,0.10105286678355418
unit,SODA-A/4,SODA-A,303,0.07657984055787326
unit,SODA-A/4,SODA-A,304,0.07430020574944407
unit,SODA-A/4,SODA-A,305,0.11369546141480513
unit,SODA-A/4,SODA-A,306,0.1500279853226686
unit,SODA-A/4,SODA-A,307,0.059942485675754886
unit,SODA-A/4,SODA-A,308,0.042173050482797736
unit,SODA-A/4,SODA-A,309,0.053598273697269216
unit,SODA-A/4,SODA-A,310,0.12388848825183951
unit,SODA-A/4,SODA-A,311,0.04957406074502546
unit,SODA-A/4,SODA-A,312,0.13863912498474373
unit,SODA-A/4,SODA-A,313,0.0533763886629437
unit,SODA-A/4,SODA-A,314,0.10289994502637101
unit,SODA-A/4,SODA-A,315,0.08552084235384327
unit,SODA-A/4,SODA-A,316,0.08681589140858958
unit,SODA-A/4,SODA-A,317,0.07614837695310428
unit,SODA-A/4,SODA-A,318,0.05598152676374957
unit,SODA-A/4,SODA-A,319,0.11556676450024306
unit,SODA-A/4,SODA-A,320,0.0884180395683073
unit,SODA-A/4,SODA-A,321,0.10029593386435731
unit,SODA-A/4,SODA-A,322,0.06924919489349468
unit,SODA-A/4,SODA-A,323,0.08804870331713
unit,SODA-A/4,SODA-A,324,0.11669797455494002
unit,SODA-A/4,SODA-A,325,0.0781978600856198
unit,SODA-A/4,SODA-A,326,0.09957866651886005
unit,SODA-A/4,SODA-A,327,0.04453742240648462
unit,SODA-A/4,SODA-A,328,0.07652028337614447
unit,SODA-A/4,SODA-A,329,0.12536699968405085
unit,SODA-A/4,SODA-A,330,0.0633194065930115
unit,SODA-A/4,SODA-A,331,0.0781112583179493
unit,SODA-A/4,SODA-A,332,0.10190639842228966
unit,SODA-A/4,SODA-A,333,0.08831308084172707
unit,SODA-A/4,SODA-A,334,0.09874566512497673
unit,SODA-A/4,SODA-A,335,0.11739895964696834
unit,SODA-A/4,SODA-A,336,0.04553251152152693
unit,SODA-A/4,SODA-A,337,0.0749749494070332
unit,SODA-A/4,SODA-A,338,0.13509805393743435
unit,SODA-A/4,SODA-A,339,0.07527889112666053
unit,SODA-A/4,SODA-A,340,0.04234198591246796
unit,SODA-A/4,SODA-A,341,0.09181772988513903
unit,SODA-A/4,SODA-A,342,0.09500129605194985
unit,SODA-A/4,SODA-A,343,0.07209360905541018
unit,SODA-A/4,SODA-A,344,0.06675398344099759
unit,SODA-A/4,SODA-A,345,0.10014164975639417
unit,SODA-A/4,SODA-A,346,0.12042920444907346
unit,SODA-A/4,SODA-A,347,0.057311827694559114
unit,SODA-A/4,SODA-A,348,0.0640887407528109
unit,SODA-A/4,SODA-A,349,0.13348023398097864
unit,SODA-A/4,SODA-A,350,0.04631799962960548
unit,SODA-A/4,SODA-A,351,0.06493878775483264
unit,SODA-A/4,SODA-A,352,0.08570373002816012
unit,SODA-A/4,SODA-A,353,0.11549502127820366
unit,SODA-A/4,SODA-A,354,0.07206994201793149
unit,SODA-A/4,SODA-A,355,0.04607966468057678
unit,SODA-A/4,SODA-A,356,0.130563884337202
unit,SODA-A/4,SODA-A,357,0.04234395124084955
unit,SODA-A/4,SODA-A,358,0.058377597393766356
unit,SODA-A/4,SODA-A,359,0.11818308144595857
unit,SODA-A/4,SODA-A,360,0.07445429593645547
unit,SODA-A/4,SODA-A,361,0.07897031121288278
unit,SODA-A/4,SODA-A,362,0.05806982293581742
unit,SODA-A/4,SODA-A,363,0.060113662370382515
unit,SODA-A/4,SODA-A,364,0.05378237294177024
unit,SODA-A/4,SODA-A,365,0.06385414458047056
unit,SODA-A/4,SODA-A,366,0.05706989502859794
unit,SODA-A/4,SODA-A,367,0.06404741796388758
unit,SODA-A/4,SODA-A,368,0.11911511776671768
unit,SODA-A/4,SODA-A,369,0.10119850355617921
unit,SODA-A/4,SODA-A,370,0.055015331604554074
unit,SODA-A/4,SODA-A,371,0.0847822271848202
unit,SODA-A/4,SODA-A,372,0.038573649355919115
unit,SODA-A/4,SODA-A,373,0.09127552635840364
unit,SODA-A/4,SODA-A,374,0.07164462370549296
unit,SODA-A/4,SODA-A,375,0.09009982655231574
unit,SODA-A/4,SODA-A,376,0.05139314108253756
unit,SODA-A/4,SODA-A,377,0.13333652532620976
unit,SODA-A/4,SODA-A,378,0.04394134699099472
unit,SODA-A/4,SODA-A,379,0.07062083165144328
unit,SODA-A/4,SODA-A,380,0.10986249465230324
unit,SODA-A/4,SODA-A,381,0.12285713104537788
unit,SODA-A/4,SODA-A,382,0.04959966582494313
unit,SODA-A/4,SODA-A,383,0.07959554853922435
unit,SODA-A/4,SODA-A,384,0.07710382061448107
unit,SODA-A/4,SODA-A,385,0.09572135488540845
unit,SODA-A/4,SODA-A,386,0.0585971673923269
unit,SODA-A/4,SODA-A,387,0.0498157040761571
unit,SODA-A/4,SODA-A,388,0.0705135003648002
unit,SODA-A/4,SODA-A,389,0.09628924211738588
unit,SODA-A/4,SODA-A,390,0.09333790806879272
unit,SODA-A/4,SODA-A,391,0.06678105701396952
unit,SODA-A/4,SODA-A,392,0.027968544967853393
unit,SODA-A/4,SODA-A,393,0.10653381550082708
unit,SODA-A/4,SODA-A,394,0.10514856153182739
unit,SODA-A/4,SODA-A,395,0.07688755445862216
unit,SODA-A/4,SODA-A,396,0.040483312663145754
unit,SODA-A/4,SODA-A,397,0.057186328295345756
unit,SODA-A/4,SODA-A,398,0.08988455897568626
unit,SODA-A/4,SODA-A,399,0.12275453459553543
unit,SODA-A/4,SODA-A,400,0.0601887929636693
unit,SODA-A/4,SODA-A,401,0.03474789078288154
unit,SODA-A/4,SODA-A,402,0.04199177226066175
unit,SODA-A/4,SODA-A,403,0.10189715614355843
unit,SODA-A/4,SODA-A,404,0.06573020768898274
unit,SODA-A/4,SODA-A,405,0.11766252378773712
unit,SODA-A/4,SODA-A,406,0.05673059902737243
unit,SODA-A/4,SODA-A,407,0.09182615805815941
unit,SODA-A/4,SODA-A,408,0.06839923849880902
unit,SODA-A/4,SODA-A,409,0.10286262052372575
unit,SODA-A/4,SODA-A,410,0.0837724642546247
unit,SODA-A/4,SODA-A,411,0.07405173074262172
unit,SODA-A/4,SODA-A,412,0.12627079820306186
unit,SODA-A/4,SODA-A,413,0.09342057828531114
unit,SODA-A/4,SODA-A,414,0.1040475091221148
unit,SODA-A/4,SODA-A,415,0.1072623166997756
unit,SODA-A/4,SODA-A,416,0.11046779047074862
unit,SODA-A/4,SODA-A,417,0.1215708800168892
unit,SODA-A/4,SODA-A,418,0.10259090095422918
unit,SODA-A/4,SODA-A,419,0.06862386252445385
unit,SODA-A/4,SODA-A,420,0.04794655443949003
unit,SODA-A/4,SODA-A,421,0.07933235738668276
unit,SODA-A/4,SODA-A,422,0.04303671697609568
unit,SODA-A/4,SODA-A,423,0.061512655260582916
unit,SODA-A/4,SODA-A,424,0.09107899531380392
unit,SODA-A/4,SODA-A,425,0.0732845371494707
unit,SODA-A/4,SODA-A,426,0.042246354439043565
unit,SODA-A/4,SODA-A,427,0.04518894468960999
unit,SODA-A/4,SODA-A,428,0.06541008802088544
unit,SODA-A/4,SODA-A,429,0.10414440042537199
unit,SODA-A/4,SODA-A,430,0.10826497798360324
unit,SODA-A/4,SODA-A,431,0.06544934090599341
unit,SODA-A/4,SODA-A,432,0.10205441293231865
unit,SODA-A/4,SODA-A,433,0.06961826090438727
unit,SODA-A/4,SODA-A,434,0.03747479766579598
unit,SODA-A/4,SODA-A,435,0.10302612441434855
unit,SODA-A/4,SODA-A,436,0.08701468367521448
unit,SODA-A/4,SODA-A,437,0.05857375235489637
unit,SODA-A/4,SODA-A,438,0.10081011918725868
unit,SODA-A/4,SODA-A,439,0.09256314426720769
unit,SODA-A/4,SODA-A,440,0.08657784340848862
unit,SODA-A/4,SODA-A,441,0.12583323825796933
unit,SODA-A/4,SODA-A,442,0.05824063605947727
unit,SODA-A/4,SODA-A,443,0.09049986534786114
unit,SODA-A/4,SODA-A,444,0.11555661133479533
unit,SODA-A/4,SODA-A,445,0.12039062323256333
unit,SODA-A/4,SODA-A,446,0.10908385908894125
unit,SODA-A/4,SODA-A,447,0.12047637479335227
unit,SODA-A/4,SODA-A,448,0.07525458587070977
unit,SODA-A/4,SODA-A,449,0.07331536325139454
unit,SODA-A/4,SODA-A,450,0.1074479078856918
unit,SODA-A/4,SODA-A,451,0.09371644005956714
unit,SODA-A/4,SODA-A,452,0.07109826016392407
unit,SODA-A/4,SODA-A,453,0.09268723281848434
unit,SODA-A/4,SODA-A,454,0.08801171482289571
unit,SODA-A/4,SODA-A,455,0.04972254568911205
unit,SODA-A/4,SODA-A,456,0.05819499630032343
unit,SODA-A/4,SODA-A,457,0.06241055099550319
unit,SODA-A/4,SODA-A,458,0.07219719157334481
unit,SODA-A/4,SODA-A,459,0.07752715609822058
unit,SODA-A/4,SODA-A,460,0.07929063467688313
unit,SODA-A/4,SODA-A,461,0.1056363003500913
unit,SODA-A/4,SODA-A,462,0.08310928325417788
unit,SODA-A/4,SODA-A,463,0.09498434268466416
unit,SODA-A/4,SODA-A,464,0.09809126580592575
unit,SODA-A/4,SODA-A,465,0.03457683323023686
unit,SODA-A/4,SODA-A,466,0.1142132068399524
unit,SODA-A/4,SODA-A,467,0.0867257740180305
unit,SODA-A/4,SODA-A,468,0.047456244690244676
unit,SODA-A/4,SODA-A,469,0.08605018504238238
unit,SODA-A/4,SODA-A,470,0.0771153115914135
unit,SODA-A/4,SODA-A,471,0.08241868734893099
unit,SODA-A/4,SODA-A,472,0.10226428664645848
unit,SODA-A/4,SODA-A,473,0.1321333182010277
unit,SODA-A/4,SODA-A,474,0.08512323425963242
unit,SODA-A/4,SODA-A,475,0.05336602477373997
unit,SODA-A/4,SODA-A,476,0.04478761917172969
unit,SODA-A/4,SODA-A,477,0.058736814994247766
unit,SODA-A/4,SODA-A,478,0.10465077702431047
unit,SODA-A/4,SODA-A,479,0.040965045494868235
unit,SODA-A/4,SODA-A,480,0.10424347212424734
unit,SODA-A/4,SODA-A,481,0.10692493571085115
unit,SODA-A/4,SODA-A,482,0.06034854364023989
unit,SODA-A/4,SODA-A,483,0.06113154670464582
unit,SODA-A/4,SODA-A,484,0.05918895041475358
unit,SODA-A/4,SODA-A,485,0.03532450891928551
unit,SODA-A/4,SODA-A,486,0.16045557536362454
unit,SODA-A/4,SODA-A,487,0.07530865696024946
unit,SODA-A/4,SODA-A,488,0.07543046910332196
unit,SODA-A/4,SODA-A,489,0.1062736014738882
unit,SODA-A/4,SODA-A,490,0.060549538117572244
unit,SODA-A/4,SODA-A,491,0.0954934733230084
unit,SODA-A/4,SODA-A,492,0.02240617149039459
unit,SODA-A/4,SODA-A,493,0.09215336178451661
unit,SODA-A/4,SODA-A,494,0.09861512005756978
unit,SODA-A/4,SODA-A,495,0.05656830380222089
unit,SODA-A/4,SODA-A,496,0.11758235947885076
unit,SODA-A/4,SODA-A,497,0.0927305247405511
unit,SODA-A/4,SODA-A,498,0.08939417076794587
unit,SODA-A/4,SODA-A,499,0.05886680018940271
unit,SODA-A/4,SODA-A,500,0.08599876779666704
unit,SODA-A/4,SODA-A,501,0.1019696436707459
unit,SODA-A/4,SODA-A,502,0.05835566715868834
unit,SODA-A/4,SODA-A,503,0.055314767920780494
unit,SODA-A/4,SODA-A,504,0.08230015499749466
unit,SODA-A/4,SODA-A,505,0.07117533934079545
unit,SODA-A/4,SODA-A,506,0.06681203063926866
unit,SODA-A/4,SODA-A,507,0.14908052792253457
unit,SODA-A/4,SODA-A,508,0.10068595041565309
unit,SODA-A/4,SODA-A,509,0.03707605276103221
unit,SODA-A/4,SODA-A,510,0.08487236115199404
unit,SODA-A/4,SODA-A,511,0.052741057212339126
unit,SODA-A/4,SODA-A,512,0.06886012721692991
unit,SODA-A/4,SODA-A,513,0.05578030392377964
unit,SODA-A/4,SODA-A,514,0.06862470927164266
unit,SODA-A/4,SODA-A,515,0.11686569580990458
unit,SODA-A/4,SODA-A,516,0.06333472517781569
unit,SODA-A/4,SODA-A,517,0.07940253740919334
unit,SODA-A/4,SODA-A,518,0.13525820962652113
unit,SODA-A/4,SODA-A,519,0.11821807055549971
unit,SODA-A/4,SODA-A,520,0.0802385609706544
unit,SODA-A/4,SODA-A,521,0.062221110404993674
unit,SODA-A/4,SODA-A,522,0.14466780273732593
unit,SODA-A/4,SODA-A,523,0.03806738026378165
unit,SODA-A/4,SODA-A,524,0.0834376798973333
unit,SODA-A/4,SODA-A,525,0.0790278665801365
unit,SODA-A/4,SODA-A,526,0.06817424639027847
unit,SODA-A/4,SODA-A,527,0.12805533261239788
unit,SODA-A/4,SODA-A,528,0.09942672741826797
unit,SODA-A/4,SODA-A,529,0.05344950298193285
unit,SODA-A/4,SODA-A,530,0.07590631441802775
unit,SODA-A/4,SODA-A,531,0.051383855857184524
unit,SODA-A/4,SODA-A,532,0.09847720880693489
unit,SODA-A/4,SODA-A,533,0.09504577207123599
unit,SODA-A/4,SODA-A,534,0.06599858635223166
unit,SODA-A/4,SODA-A,535,0.11082849873797607
unit,SODA-A/4,SODA-A,536,0.12312911251963565
unit,SODA-A/4,SODA-A,537,0.09263213779598245
unit,SODA-A/4,SODA-A,538,0.08339968777099438
unit,SODA-A/4,SODA-A,539,0.09078182822702396
unit,SODA-A/4,SODA-A,540,0.05454915428625051
unit,SODA-A/4,SODA-A,541,0.07742254649058233
unit,SODA-A/4,SODA-A,542,0.07486484884124511
unit,SODA-A/4,SODA-A,543,0.10319022597234939
unit,SODA-A/4,SODA-A,544,0.08449425674939515
unit,SODA-A/4,SODA-A,545,0.11257337733968598
unit,SODA-A/4,SODA-A,546,0.10234134793243754
unit,SODA-A/4,SODA-A,547,0.04994517042059188
unit,SODA-A/4,SODA-A,548,0.13463415616855734
unit,SODA-A/4,SODA-A,549,0.09587358818209812
unit,SODA-A/4,SODA-A,550,0.12754419782620774
unit,SODA-A/4,SODA-A,551,0.06969945237443775
unit,SODA-A/4,SODA-A,552,0.11067137016597717
unit,SODA-A/4,SODA-A,553,0.09380337790971993
unit,SODA-A/4,SODA-A,554,0.04736930346872137
unit,SODA-A/4,SODA-A,555,0.047885494343766766
unit,SODA-A/4,SODA-A,556,0.07029317460547235
unit,SODA-A/4,SODA-A,557,0.117232055293232
unit,SODA-A/4,SODA-A,558,0.11388458033763393
unit,SODA-A/4,SODA-A,559,0.10288308560970005
unit,SODA-A/4,SODA-A,560,0.06937114795638388
unit,SODA-A/4,SODA-A,561,0.09362476400874886
unit,SODA-A/4,SODA-A,562,0.05709715825938122
unit,SODA-A/4,SODA-A,563,0.06810060784894278
unit,SODA-A/4,SODA-A,564,0.1004684172147825
unit,SODA-A/4,SODA-A,565,0.03538873924943686
unit,SODA-A/4,SODA-A,566,0.09544180928541957
unit,SODA-A/4,SODA-A,567,0.06756935975005607
unit,SODA-A/4,SODA-A,568,0.05907709354556112
unit,SODA-A/4,SODA-A,569,0.11480911130383042
unit,SODA-A/4,SODA-A,570,0.09428598134040822
unit,SODA-A/4,SODA-A,571,0.13808622656794156
unit,SODA-A/4,SODA-A,572,0.07143422956116596
unit,SODA-A/4,SODA-A,573,0.10143217371936508
unit,SODA-A/4,SODA-A,574,0.099672629021755
unit,SODA-A/4,SODA-A,575,0.0823609887291481
unit,SODA-A/4,SODA-A,576,0.07560803214082734
unit,SODA-A/4,SODA-A,577,0.05557695609564306
unit,SODA-A/4,SODA-A,578,0.044066288594998726
unit,SODA-A/4,SODA-A,579,0.08897530676637777
unit,SODA-A/4,SODA-A,580,0.06477553317305096
unit,SODA-A/4,SODA-A,581,0.08523920325043788
unit,SODA-A/4,SODA-A,582,0.04755752458382301
unit,SODA-A/4,SODA-A,583,0.07946684876465404
unit,SODA-A/4,SODA-A,584,0.060180142754752364
unit,SODA-A/4,SODA-A,585,0.0980616610341688
unit,SODA-A/4,SODA-A,586,0.07445035498037322
unit,SODA-A/4,SODA-A,587,0.10976477114702476
unit,SODA-A/4,SODA-A,588,0.11528595787946383
unit,SODA-A/4,SODA-A,589,0.10956703361248377
unit,SODA-A/4,SODA-A,590,0.1400875888155484
unit,SODA-A/4,SODA-A,591,0.10132063192827467
unit,SODA-A/4,SODA-A,592,0.06730256970383597
unit,SODA-A/4,SODA-A,593,0.060325377199588415
unit,SODA-A/4,SODA-A,594,0.04961821127929322
unit,SODA-A/4,SODA-A,595,0.09701690173907729
unit,SODA-A/4,SODA-A,596,0.08242034534329368
unit,SODA-A/4,SODA-A,597,0.09360895994563445
unit,SODA-A/4,SODA-A,598,0.051995966984476505
unit,SODA-A/4,SODA-A,599,0.08854366165226535
unit,SODA-A/4,SODA-A,600,0.14206917960691778
unit,SODA-A/4,SODA-A,601,0.05573629972221861
unit,SODA-A/4,SODA-A,602,0.14551532113375332
unit,SODA-A/4,SODA-A,603,0.10021079546692502
unit,SODA-A/4,SODA-A,604,0.08286093163988151
unit,SODA-A/4,SODA-A,605,0.07907934360553281
unit,SODA-A/4,SODA-A,606,0.09472500327591005
unit,SODA-A/4,SODA-A,607,0.05429531790711173
unit,SODA-A/4,SODA-A,608,0.08891204204300052
unit,SODA-A/4,SODA-A,609,0.06428731518615693
unit,SODA-A/4,SODA-A,610,0.061939334296546855
unit,SODA-A/4,SODA-A,611,0.07841051924540388
unit,SODA-A/4,SODA-A,612,0.04841051731922985
unit,SODA-A/4,SODA-A,613,0.09836998021859289
unit,SODA-A/4,SODA-A,614,0.08993767865349611
unit,SODA-A/4,SODA-A,615,0.06702452139572845
unit,SODA-A/4,SODA-A,616,0.12030234681699292
unit,SODA-A/4,SODA-A,617,0.09610368584072271
unit,SODA-A/4,SODA-A,618,0.10963036079116906
unit,SODA-A/4,SODA-A,619,0.05243520244091027
unit,SODA-A/4,SODA-A,620,0.12919354411454653
unit,SODA-A/4,SODA-A,621,0.038141213970329435
unit,SODA-A/4,SODA-A,622,0.11109701710599285
unit,SODA-A/4,SODA-A,623,0.13388994663095433
unit,SODA-A/4,SODA-A,624,0.09779964742023006
unit,SODA-A/4,SODA-A,625,0.0758055013701614
unit,SODA-A/4,SODA-A,626,0.0706477164820506
unit,SODA-A/4,SODA-A,627,0.0652911648096357
unit,SODA-A/4,SODA-A,628,0.10157348878211192
unit,SODA-A/4,SODA-A,629,0.047931539933016576
unit,SODA-A/4,SODA-A,630,0.12408992577658051
unit,SODA-A/4,SODA-A,631,0.07468211261347768
unit,SODA-A/4,SODA-A,632,0.04892215060552363
unit,SODA-A/4,SODA-A,633,0.048013104969948706
unit,SODA-A/4,SODA-A,634,0.10140643988017828
unit,SODA-A/4,SODA-A,635,0.10580429765491528
unit,SODA-A/4,SODA-A,636,0.051538989862210394
unit,SODA-A/4,SODA-A,637,0.07398584168445022
unit,SODA-A/4,SODA-A,638,0.042947443305748734
unit,SODA-A/4,SODA-A,639,0.1171554820686389
unit,SODA-A/4,SODA-A,640,0.07935227656302846
unit,SODA-A/4,SODA-A,641,0.14983473460410435
unit,SODA-A/4,SODA-A,642,0.05886011699018956
unit,SODA-A/4,SODA-A,643,0.04140775144213038
unit,SODA-A/4,SODA-A,644,0.07652561889715759
unit,SODA-A/4,SODA-A,645,0.061952756812297394
unit,SODA-A/4,SODA-A,646,0.037894716072228496
unit,SODA-A/4,SODA-A,647,0.11101699055752945
unit,SODA-A/4,SODA-A,648,0.09595282846530184
unit,SODA-A/4,SODA-A,649,0.08595247170166831
unit,SODA-A/4,SODA-A,650,0.08801428526909949
unit,SODA-A/4,SODA-A,651,0.10182887683129971
unit,SODA-A/4,SODA-A,652,0.07047814445537115
unit,SODA-A/4,SODA-A,653,0.04905136315115588
unit,SODA-A/4,SODA-A,654,0.10322454700997752
unit,SODA-A/4,SODA-A,655,0.06291776409549232
unit,SODA-A/4,SODA-A,656,0.051563216698833236
