level,key,replicate,delta_nrc
unit,SODA-A/23,321,0.22790986438729288
unit,SODA-A/23,322,0.23126338844128147
unit,SODA-A/23,323,0.26134515067894204
unit,SODA-A/23,324,0.24661539945958233
unit,SODA-A/23,325,0.21116307923983202
unit,SODA-A/23,326,0.3138061968576793
unit,SODA-A/23,327,0.16737798926405756
unit,SODA-A/23,328,0.16501109893749455
unit,SODA-A/23,329,0.310101880253595
unit,SODA-A/23,330,0.2570759624091442
unit,SODA-A/23,331,0.27869286160331086
unit,SODA-A/23,332,0.1931442140766707
unit,SODA-A/23,333,0.25174950659300865
unit,SODA-A/23,334,0.20649819449307683
unit,SODA-A/23,335,0.251571317655073
unit,SODA-A/23,336,0.28927370574536193
unit,SODA-A/23,337,0.27122293295809363
unit,SODA-A/23,338,0.19669875169847828
unit,SODA-A/23,339,0.23105436778271304
unit,SODA-A/23,340,0.2504706831819645
unit,SODA-A/23,341,0.33876967432049165
unit,SODA-A/23,342,0.25431631615817984
unit,SODA-A/23,343,0.19872509925431492
unit,SODA-A/23,344,0.23212424219754846
unit,SODA-A/23,345,0.20401649742024286
unit,SODA-A/23,346,0.18075705353735705
unit,SODA-A/23,347,0.25004180252508124
unit,SODA-A/23,348,0.2564675559090175
unit,SODA-A/23,349,0.20251918415643977
unit,SODA-A/23,350,0.2852264768660614
unit,SODA-A/23,351,0.24057983951360196
unit,SODA-A/23,352,0.3013228829530772
unit,SODA-A/23,353,0.2239810694825244
unit,SODA-A/23,354,0.2025479271380798
unit,SODA-A/23,355,0.19872472063792623
unit,SODA-A/23,356,0.16291405440399154
unit,SODA-A/23,357,0.2715261707338492
unit,SODA-A/23,358,0.27011430904927547
unit,SODA-A/23,359,0.2999278697468043
unit,SODA-A/23,360,0.2595635953975407
unit,SODA-A/23,361,0.23117558361918433
unit,SODA-A/23,362,0.2320913731466212
unit,SODA-A/23,363,0.21857800333456368
unit,SODA-A/23,364,0.22628281491146807
unit,SODA-A/23,365,0.2834037330964825
unit,SODA-A/23,366,0.209186071587098
unit,SODA-A/23,367,0.2460782063844208
unit,SODA-A/23,368,0.19100209261481216
unit,SODA-A/23,369,0.20315081504202814
unit,SODA-A/23,370,0.3122067137320985
unit,SODA-A/23,371,0.23160119352284425
unit,SODA-A/23,372,0.19718279288987584
unit,SODA-A/23,373,0.16919345794456142
unit,SODA-A/23,374,0.25915119062191516
unit,SODA-A/23,375,0.26935903307611797
unit,SODA-A/23,376,0.2112464532779369
unit,SODA-A/23,377,0.2105681461116914
unit,SODA-A/23,378,0.23381166646572504
unit,SODA-A/23,379,0.23244391315342072
unit,SODA-A/23,380,0.3572651001848385
unit,SODA-A/23,381,0.21184530496934917
unit,SODA-A/23,382,0.2072540464072713
unit,SODA-A/23,383,0.22677336505219559
unit,SODA-A/23,384,0.27456127358369
unit,SODA-A/23,385,0.22438044192179896
unit,SODA-A/23,386,0.2546377763371015
unit,SODA-A/23,387,0.24051909932275672
unit,SODA-A/23,388,0.30482744461638345
unit,SODA-A/23,389,0.21831564241457058
unit,SODA-A/23,390,0.28329223268438586
unit,SODA-A/23,391,0.27304359950134205
unit,SODA-A/23,392,0.24085322522130925
unit,SODA-A/23,393,0.24151271092135662
unit,SODA-A/23,394,0.21757105853551406
unit,SODA-A/23,395,0.18896286341818125
unit,SODA-A/23,396,0.25144346450574473
unit,SODA-A/23,397,0.2614375188715392
unit,SODA-A/23,398,0.24787393561803583
unit,SODA-A/23,399,0.26577019294391924
unit,SODA-A/23,400,0.30073787811827146
unit,SODA-A/23,401,0.21779963841031247
unit,SODA-A/23,402,0.26312562487701496
unit,SODA-A/23,403,0.273297591654162
unit,SODA-A/23,404,0.2494338099066329
unit,SODA-A/23,405,0.38258781161584743
unit,SODA-A/23,406,0.2582177091910214
unit,SODA-A/23,407,0.22195124066323046
unit,SODA-A/23,408,0.30413237541700255
unit,SODA-A/23,409,0.24352401488536224
unit,SODA-A/23,410,0.23250297497546224
unit,SODA-A/23,411,0.24439843455710242
unit,SODA-A/23,412,0.2753062160568911
unit,SODA-A/23,413,0.204223536381958
unit,SODA-A/23,414,0.19172472078527325
unit,SODA-A/23,415,0.27509254277285866
unit,SODA-A/23,416,0.2605312682272609
unit,SODA-A/23,417,0.22433762754325315
unit,SODA-A/23,418,0.2559096834152995
unit,SODA-A/23,419,0.21380295974815433
unit,SODA-A/23,420,0.2567914601957182
unit,SODA-A/23,421,0.30853227692507124
unit,SODA-A/23,422,0.26178536383076734
unit,SODA-A/23,423,0.17779655574816666
unit,SODA-A/23,424,0.18529209978675398
unit,SODA-A/23,425,0.2720933742759598
unit,SODA-A/23,426,0.1961092599955484
unit,SODA-A/23,427,0.23266835556856558
unit,SODA-A/23,428,0.25749771947721556
unit,SODA-A/23,429,0.2105742839495257
unit,SODA-A/23,430,0.2749702266975623
unit,SODA-A/23,431,0.2612004397590808
unit,SODA-A/23,432,0.20242882520413852
unit,SODA-A/23,433,0.16300236391882472
unit,SODA-A/23,434,0.24026450819311662
unit,SODA-A/23,435,0.20261988013233734
unit,SODA-A/23,436,0.2686410905323643
unit,SODA-A/23,437,0.2723682214994728
unit,SODA-A/23,438,0.2097046714017281
unit,SODA-A/23,439,0.25262994700680375
unit,SODA-A/23,440,0.25334033938683076
unit,SODA-A/23,441,0.27446243206178766
unit,SODA-A/23,442,0.26105267946650934
unit,SODA-A/23,443,0.28013042910708785
unit,SODA-A/23,444,0.23600682523652705
unit,SODA-A/23,445,0.2667804008664604
unit,SODA-A/23,446,0.3154712457339719
unit,SODA-A/23,447,0.2861019810862474
unit,SODA-A/23,448,0.21104400216097818
unit,SODA-A/23,449,0.1759238816958979
unit,SODA-A/23,450,0.23846425998114007
unit,SODA-A/23,451,0.20503053544852534
unit,SODA-A/23,452,0.34386998049930606
unit,SODA-A/23,453,0.258989731805528
unit,SODA-A/23,454,0.22534614762212524
unit,SODA-A/23,455,0.2793265824561074
unit,SODA-A/23,456,0.23587854525648178
unit,SODA-A/23,457,0.21331817050045798
unit,SODA-A/23,458,0.18053613597948293
unit,SODA-A/23,459,0.20436169534660775
unit,SODA-A/23,460,0.19271040914956972
unit,SODA-A/23,461,0.2146565260603437
unit,SODA-A/23,462,0.18765672769826158
unit,SODA-A/23,463,0.24172266787366725
unit,SODA-A/23,464,0.23836126182328587
unit,SODA-A/23,465,0.18841832674025227
unit,SODA-A/23,466,0.23195808500156812
unit,SODA-A/23,467,0.26155617275943266
unit,SODA-A/23,468,0.23520468630738733
unit,SODA-A/23,469,0.26949776982579243
unit,SODA-A/23,470,0.2417478345002101
unit,SODA-A/23,471,0.26475109127394336
unit,SODA-A/23,472,0.21367903563386603
unit,SODA-A/23,473,0.28989701278640334
unit,SODA-A/23,474,0.2515054189372947
unit,SODA-A/23,475,0.28967479055268086
unit,SODA-A/23,476,0.330841831563667
unit,SODA-A/23,477,0.24600722677150466
unit,SODA-A/23,478,0.1808435466161653
unit,SODA-A/23,479,0.2938527754289588
unit,SODA-A/23,480,0.2852790330182591
unit,SODA-A/23,481,0.2648895796233789
unit,SODA-A/23,482,0.2265951832644849
unit,SODA-A/23,483,0.2987041387783529
unit,SODA-A/23,484,0.2082089003531521
unit,SODA-A/23,485,0.2758797558578898
unit,SODA-A/23,486,0.20346949903720413
unit,SODA-A/23,487,0.24124877573701842
unit,SODA-A/23,488,0.27046444497003275
unit,SODA-A/23,489,0.22302540708552043
unit,SODA-A/23,490,0.2646015595865402
unit,SODA-A/23,491,0.24592518731181368
unit,SODA-A/23,492,0.23849062915385688
unit,SODA-A/23,493,0.2593220000583958
unit,SODA-A/23,494,0.29543668843613513
unit,SODA-A/23,495,0.2481626410424782
unit,SODA-A/23,496,0.3075904338037251
unit,SODA-A/23,497,0.2561969085024346
unit,SODA-A/23,498,0.31558464346267767
unit,SODA-A/23,499,0.1672960601692054
unit,SODA-A/23,500,0.2663374787293824
unit,SODA-A/23,501,0.22825794098191243
unit,SODA-A/23,502,0.18148348313906826
unit,SODA-A/23,503,0.27891931014103166
unit,SODA-A/23,504,0.24352877433920306
unit,SODA-A/23,505,0.1649537377297643
unit,SODA-A/23,506,0.24709806903600728
unit,SODA-A/23,507,0.22501558626613194
unit,SODA-A/23,508,0.24358723544299787
unit,SODA-A/23,509,0.23206295438387747
unit,SODA-A/23,510,0.28627589659425146
unit,SODA-A/23,511,0.18631604856601247
unit,SODA-A/23,512,0.22869308139385092
unit,SODA-A/23,513,0.1635463527637694
unit,SODA-A/23,514,0.26716207497641353
unit,SODA-A/23,515,0.22937129096958508
unit,SODA-A/23,516,0.15530706787247728
unit,SODA-A/23,517,0.21956287111994288
unit,SODA-A/23,518,0.31975346395074133
unit,SODA-A/23,519,0.2574034073164999
unit,SODA-A/23,520,0.2758501103151282
unit,SODA-A/23,521,0.3123287066807404
unit,SODA-A/23,522,0.20620215551534748
unit,SODA-A/23,523,0.22708821207854835
unit,SODA-A/23,524,0.1861350253633699
unit,SODA-A/23,525,0.275760396207718
unit,SODA-A/23,526,0.29574661333755004
unit,SODA-A/23,527,0.2708452461760146
unit,SODA-A/23,528,0.21440844187931984
unit,SODA-A/23,529,0.21327776947023003
unit,SODA-A/23,530,0.23983660064066958
unit,SODA-A/23,531,0.23148090893589846
unit,SODA-A/23,532,0.2943553864588958
unit,SODA-A/23,533,0.32723360580187666
unit,SODA-A/23,534,0.26778916445563916
unit,SODA-A/23,535,0.2600968503565828
unit,SODA-A/23,536,0.24914313429554602
unit,SODA-A/23,537,0.27864546031760407
unit,SODA-A/23,538,0.24726940007706333
unit,SODA-A/23,539,0.2960637418998344
unit,SODA-A/23,540,0.15600389506077006
unit,SODA-A/23,541,0.22997115737076146
unit,SODA-A/23,542,0.21421081109716156
unit,SODA-A/23,543,0.2256275002406104
unit,SODA-A/23,544,0.22405850717745646
unit,SODA-A/23,545,0.14795582469183743
unit,SODA-A/23,546,0.19092065556172866
unit,SODA-A/23,547,0.2317874439702129
unit,SODA-A/23,548,0.2517732306916176
unit,SODA-A/23,549,0.172315709548704
unit,SODA-A/23,550,0.23270544824891415
unit,SODA-A/23,551,0.210588519851319
unit,SODA-A/23,552,0.2816528045581749
unit,SODA-A/23,553,0.2828382657937545
unit,SODA-A/23,554,0.20468736431905965
unit,SODA-A/23,555,0.2788141427639179
unit,SODA-A/23,556,0.21457659927441286
unit,SODA-A/23,557,0.28454658355323714
unit,SODA-A/23,558,0.19322944972143175
unit,SODA-A/23,559,0.2152304770993747
unit,SODA-A/23,560,0.292150700133488
unit,SODA-A/23,561,0.2200377730925882
unit,SODA-A/23,562,0.15964805659308978
unit,SODA-A/23,563,0.22686782612534329
unit,SODA-A/23,564,0.2678003541370586
unit,SODA-A/23,565,0.34820441991022355
unit,SODA-A/23,566,0.1913631855521042
unit,SODA-A/23,567,0.17647381683460894
unit,SODA-A/23,568,0.20966321700665003
unit,SODA-A/23,569,0.24061975093715982
unit,SODA-A/23,570,0.2089008052433743
unit,SODA-A/23,571,0.32039761024720603
unit,SODA-A/23,572,0.34099895414846737
unit,SODA-A/23,573,0.2523841919671256
unit,SODA-A/23,574,0.275147530076011
unit,SODA-A/23,575,0.2601768126266232
unit,SODA-A/23,576,0.2624788794836421
unit,SODA-A/23,577,0.24591546753208315
unit,SODA-A/23,578,0.1821416228851156
unit,SODA-A/23,579,0.22080111127732205
unit,SODA-A/23,580,0.19583415720177788
unit,SODA-A/23,581,0.20921061325795742
unit,SODA-A/23,582,0.2686843149631266
unit,SODA-A/23,583,0.21705756366778095
unit,SODA-A/23,584,0.1591144246271382
unit,SODA-A/23,585,0.2902401103776352
unit,SODA-A/23,586,0.24372825103630413
unit,SODA-A/23,587,0.2967235427107042
unit,SODA-A/23,588,0.1906379547661784
unit,SODA-A/23,589,0.2357909606551739
unit,SODA-A/23,590,0.3053757176448537
unit,SODA-A/23,591,0.2829053269574574
unit,SODA-A/23,592,0.2633439524815997
unit,SODA-A/23,593,0.22454360388835992
unit,SODA-A/23,594,0.20000217495567396
unit,SODA-A/23,595,0.24612968413022618
unit,SODA-A/23,596,0.2021194595076572
unit,SODA-A/23,597,0.1626258713117057
unit,SODA-A/23,598,0.25288550137481947
unit,SODA-A/23,599,0.2676727362776731
unit,SODA-A/23,600,0.26717617644702873
unit,SODA-A/23,601,0.2083772528396306
unit,SODA-A/23,602,0.25825861603442
unit,SODA-A/23,603,0.24085760951498159
unit,SODA-A/23,604,0.2390499747920546
unit,SODA-A/23,605,0.165691532331946
unit,SODA-A/23,606,0.25382643448280984
unit,SODA-A/23,607,0.2509663784683751
unit,SODA-A/23,608,0.25322878186097586
unit,SODA-A/23,609,0.21947194314146234
unit,SODA-A/23,610,0.25378840480004294
unit,SODA-A/23,611,0.29273075239754265
unit,SODA-A/23,612,0.2790689596689545
unit,SODA-A/23,613,0.17348242557619387
unit,SODA-A/23,614,0.19773101619888767
unit,SODA-A/23,615,0.2450187270346771
unit,SODA-A/23,616,0.21679126562381879
unit,SODA-A/23,617,0.17959745706446018
unit,SODA-A/23,618,0.2346673515557055
unit,SODA-A/23,619,0.16349962578617616
unit,SODA-A/23,620,0.223040504768525
unit,SODA-A/23,621,0.17883373260810342
unit,SODA-A/23,622,0.2653022700915707
unit,SODA-A/23,623,0.18465841577005038
unit,SODA-A/23,624,0.2023200271330362
unit,SODA-A/23,625,0.1967512257603964
unit,SODA-A/23,626,0.31157687865332107
unit,SODA-A/23,627,0.2454522645753685
unit,SODA-A/23,628,0.16915782667622525
unit,SODA-A/23,629,0.2551559059308176
unit,SODA-A/23,630,0.27630692520147504
unit,SODA-A/23,631,0.2061473746264072
unit,SODA-A/23,632,0.24875646728360856
unit,SODA-A/23,633,0.2324792590549013
unit,SODA-A/23,634,0.22129933754824838
unit,SODA-A/23,635,0.1798723898129927
unit,SODA-A/23,636,0.234839085499971
unit,SODA-A/23,637,0.26196790829922356
unit,SODA-A/23,638,0.22994880604558676
unit,SODA-A/23,639,0.30309665489914117
unit,SODA-A/23,640,0.20292685899134055
unit,SODA-A/23,641,0.20153126192940507
unit,SODA-A/23,642,0.24004720997830675
unit,SODA-A/23,643,0.2279339153487422
unit,SODA-A/23,644,0.25877955397625174
unit,SODA-A/23,645,0.260444816433847
unit,SODA-A/23,646,0.19943280364082605
unit,SODA-A/23,647,0.25787591316978864
unit,SODA-A/23,648,0.26148940367854046
unit,SODA-A/23,649,0.3405640383522821
unit,SODA-A/23,650,0.2717902871975989
unit,SODA-A/23,651,0.19721723003067393
unit,SODA-A/23,652,0.2705064186051638
unit,SODA-A/23,653,0.184394227279562
unit,SODA-A/23,654,0.22039008981475994
unit,SODA-A/23,655,0.3194921294958384
unit,SODA-A/23,656,0.3129541969711972
unit,SODA-A/23,657,0.26197159662930825
unit,SODA-A/23,658,0.24462959336737167
unit,SODA-A/23,659,0.2535436996825614
unit,SODA-A/23,660,0.204300493724081
unit,SODA-A/23,661,0.28408440497418275
unit,SODA-A/23,662,0.23750531913073825
unit,SODA-A/23,663,0.22229323370619514
unit,SODA-A/23,664,0.2013109481951204
unit,SODA-A/23,665,0.250238925423953
unit,SODA-A/23,666,0.1716627887514025
unit,SODA-A/23,667,0.28636411447305954
unit,SODA-A/23,668,0.3397584552306331
unit,SODA-A/23,669,0.27138767340961567
unit,SODA-A/23,670,0.1788029175978857
unit,SODA-A/23,671,0.1774030013832414
unit,SODA-A/23,672,0.26022871872826103
unit,SODA-A/23,673,0.2453617131878858
unit,SODA-A/23,674,0.23081332722050718
unit,SODA-A/23,675,0.21859297575538872
unit,SODA-A/23,676,0.21925847298024337
unit,SODA-A/23,677,0.2145511702305407
unit,SODA-A/23,678,0.24541082228288258
unit,SODA-A/23,679,0.2401532579190373
unit,SODA-A/23,680,0.19442525396038401
unit,SODA-A/23,681,0.22392638452313696
unit,SODA-A/23,682,0.1978841920857275
unit,SODA-A/23,683,0.2538286976651779
unit,SODA-A/23,684,0.22905972974453404
unit,SODA-A/23,685,0.20377516249962968
unit,SODA-A/23,686,0.257754275695508
unit,SODA-A/23,687,0.2534186480067455
unit,SODA-A/23,688,0.3262806289287826
unit,SODA-A/23,689,0.22958714968874605
unit,SODA-A/23,690,0.2694748179150529
unit,SODA-A/23,691,0.31430238056002546
unit,SODA-A/23,692,0.276228980795758
unit,SODA-A/23,693,0.1848854347193194
unit,SODA-A/23,694,0.22078641131156007
unit,SODA-A/23,695,0.26517703487638167
unit,SODA-A/23,696,0.3013624180710681
unit,SODA-A/23,697,0.22467648473210677
unit,SODA-A/23,698,0.22982831580228658
unit,SODA-A/23,699,0.2867996938831875
unit,SODA-A/23,700,0.27961107890229986
unit,SODA-A/23,701,0.20041784103338067
unit,SODA-A/23,702,0.2930190950390695
unit,SODA-A/23,703,0.25096808252206104
unit,SODA-A/23,704,0.24848980713932534
unit,SODA-A/23,705,0.21708336927151817
unit,SODA-A/23,706,0.2139960424440005
unit,SODA-A/23,707,0.2644836193149268
unit,SODA-A/23,708,0.2067993332160677
unit,SODA-A/23,709,0.2350249218217223
unit,SODA-A/23,710,0.2398973445655722
unit,SODA-A/23,711,0.25347945375868686
unit,SODA-A/23,712,0.2349235330406948
unit,SODA-A/23,713,0.22013891548890874
unit,SODA-A/23,714,0.22655959232332656
unit,SODA-A/23,715,0.2622780398764103
unit,SODA-A/23,716,0.15552302651319738
unit,SODA-A/23,717,0.2946519536586938
unit,SODA-A/23,718,0.23535948331602263
unit,SODA-A/23,719,0.1965978479180841
unit,SODA-A/23,720,0.2690419367507785
unit,SODA-A/23,721,0.26713571089592425
unit,SODA-A/23,722,0.25141280959756995
unit,SODA-A/23,723,0.23350182929399899
unit,SODA-A/23,724,0.29609042807184993
unit,SODA-A/23,725,0.18904009105277542
unit,SODA-A/23,726,0.22601030172272762
unit,SODA-A/23,727,0.22660366511041163
unit,SODA-A/23,728,0.22781860436083845
unit,SODA-A/23,729,0.2909628735276838
unit,SODA-A/23,730,0.26668965181941584
unit,SODA-A/23,731,0.19539582918301812
unit,SODA-A/23,732,0.2109804375403218
unit,SODA-A/23,733,0.22790125206895762
unit,SODA-A/23,734,0.2533427240856271
unit,SODA-A/23,735,0.2962840160971407
unit,SODA-A/23,736,0.2249017697008019
unit,SODA-A/23,737,0.1681572523025333
unit,SODA-A/23,738,0.21723803481645676
unit,SODA-A/23,739,0.2583793963573954
unit,SODA-A/23,740,0.22859933573395874
unit,SODA-A/23,741,0.27137298236628526
unit,SODA-A/23,742,0.279222301295627
unit,SODA-A/23,743,0.2753728505433187
unit,SODA-A/23,744,0.20591061835117586
unit,SODA-A/23,745,0.21615152089367962
unit,SODA-A/23,746,0.19211519156395385
unit,SODA-A/23,747,0.23354617914370346
unit,SODA-A/23,748,0.18089169539407868
unit,SODA-A/23,749,0.202858670960694
unit,SODA-A/23,750,0.22155019867187942
unit,SODA-A/23,751,0.2628314206419272
unit,SODA-A/23,752,0.31305240405676504
unit,SODA-A/23,753,0.25576363018664305
unit,SODA-A/23,754,0.2618652684331898
unit,SODA-A/23,755,0.26210263706421466
unit,SODA-A/23,756,0.286735717530193
unit,SODA-A/23,757,0.22256207580433307
unit,SODA-A/23,758,0.2845328873528915
unit,SODA-A/23,759,0.18236275240131117
unit,SODA-A/23,760,0.2444303921365757
unit,SODA-A/23,761,0.19843106002682886
unit,SODA-A/23,762,0.234911997528769
unit,SODA-A/23,763,0.1867661241449483
unit,SODA-A/23,764,0.20453429919978117
unit,SODA-A/23,765,0.24702100242577507
unit,SODA-A/23,766,0.22486175954533294
unit,SODA-A/23,767,0.24492189072004467
unit,SODA-A/23,768,0.26298208820659363
unit,SODA-A/23,769,0.2526468691985516
unit,SODA-A/23,770,0.29023627727869583
unit,SODA-A/23,771,0.28705964706683174
unit,SODA-A/23,772,0.20070161584901824
unit,SODA-A/23,773,0.1897780562743817
unit,SODA-A/23,774,0.259375980205132
unit,SODA-A/23,775,0.2543870046568857
unit,SODA-A/23,776,0.2806347350200117
unit,SODA-A/23,777,0.2667223847177317
unit,SODA-A/23,778,0.2993712419239716
unit,SODA-A/23,779,0.24472795342557896
unit,SODA-A/23,780,0.23975766911876295
unit,SODA-A/23,781,0.30832968192493426
unit,SODA-A/23,782,0.24039355000541507
unit,SODA-A/23,783,0.2804115190693586
unit,SODA-A/23,784,0.24272705509905035
unit,SODA-A/23,785,0.22866476713717732
unit,SODA-A/23,786,0.211847015933732
unit,SODA-A/23,787,0.26110598367952176
unit,SODA-A/23,788,0.2047278027205578
unit,SODA-A/23,789,0.3030786857532759
unit,SODA-A/23,790,0.22316610839811823
unit,SODA-A/23,791,0.2674728591116763
unit,SODA-A/23,792,0.1899368360830178
unit,SODA-A/23,793,0.2728187514696512
unit,SODA-A/23,794,0.22558980423047614
unit,SODA-A/23,795,0.29969407341899357
unit,SODA-A/23,796,0.2368423022529781
unit,SODA-A/23,797,0.26060924792533247
unit,SODA-A/23,798,0.2217765271338692
unit,SODA-A/23,799,0.23728022634384227
unit,SODA-A/23,800,0.21226411959294333
unit,SODA-A/23,801,0.23054912553761187
unit,SODA-A/23,802,0.21983687483156844
unit,SODA-A/23,803,0.2520645694546757
unit,SODA-A/23,804,0.23684483621172325
unit,SODA-A/23,805,0.23842747719581459
unit,SODA-A/23,806,0.23374042678142193
unit,SODA-A/23,807,0.2357416356296267
unit,SODA-A/23,808,0.23854210862694758
unit,SODA-A/23,809,0.26177376713224965
unit,SODA-A/23,810,0.18328622404843375
unit,SODA-A/23,811,0.17295454374281516
unit,SODA-A/23,812,0.22300320856807698
unit,SODA-A/23,813,0.20304579868592776
unit,SODA-A/23,814,0.27923553247498467
unit,SODA-A/23,815,0.24264617132575694
unit,SODA-A/23,816,0.2725066589198939
unit,SODA-A/23,817,0.23598656880261792
unit,SODA-A/23,818,0.1782501297045197
unit,SODA-A/23,819,0.3226056110494826
unit,SODA-A/23,820,0.19045164902850775
unit,SODA-A/23,821,0.20990720424923903
unit,SODA-A/23,822,0.23334960745163413
unit,SODA-A/23,823,0.27444205619660256
unit,SODA-A/23,824,0.16135672021229996
unit,SODA-A/23,825,0.26937330362771894
unit,SODA-A/23,826,0.23636584793849402
unit,SODA-A/23,827,0.32387734608681307
unit,SODA-A/23,828,0.2405337185155848
unit,SODA-A/23,829,0.29005256284171743
unit,SODA-A/23,830,0.22087354439415463
unit,SODA-A/23,831,0.24300576414059216
unit,SODA-A/23,832,0.2574071842518517
unit,SODA-A/23,833,0.2953431848027628
unit,SODA-A/23,834,0.26510225138273935
unit,SODA-A/23,835,0.24106575361511717
unit,SODA-A/23,836,0.260911555621293
unit,SODA-A/23,837,0.23991753113067416
unit,SODA-A/23,838,0.24012923547207776
unit,SODA-A/23,839,0.2177463863930117
unit,SODA-A/23,840,0.3014221064968676
unit,SODA-A/23,841,0.2910235851672992
unit,SODA-A/23,842,0.20608411053800157
unit,SODA-A/23,843,0.21609006186764412
unit,SODA-A/23,844,0.17784627491117677
unit,SODA-A/23,845,0.2250663701976039
unit,SODA-A/23,846,0.2692279430939917
unit,SODA-A/23,847,0.3364063200640727
unit,SODA-A/23,848,0.3336973356655494
unit,SODA-A/23,849,0.22207512922421724
unit,SODA-A/23,850,0.19496191808078345
unit,SODA-A/23,851,0.20724318323813617
unit,SODA-A/23,852,0.24331725373660218
unit,SODA-A/23,853,0.2337590691151693
unit,SODA-A/23,854,0.23065617635371138
unit,SODA-A/23,855,0.2448382459506151
unit,SODA-A/23,856,0.24112252782595855
unit,SODA-A/23,857,0.18113647408207423
unit,SODA-A/23,858,0.20413593727949708
unit,SODA-A/23,859,0.27914233322960635
unit,SODA-A/23,860,0.20338903615816595
unit,SODA-A/23,861,0.2221071068844359
unit,SODA-A/23,862,0.19701123490062944
unit,SODA-A/23,863,0.25986049351408813
unit,SODA-A/23,864,0.22546150576590196
unit,SODA-A/23,865,0.29518528378491515
unit,SODA-A/23,866,0.19567963963514157
unit,SODA-A/23,867,0.24750999339612267
unit,SODA-A/23,868,0.25848738187693254
unit,SODA-A/23,869,0.17844071258139627
unit,SODA-A/23,870,0.224386469340911
unit,SODA-A/23,871,0.17752071182446716
unit,SODA-A/23,872,0.24345628661424545
unit,SODA-A/23,873,0.27701998327783706
unit,SODA-A/23,874,0.2792594001421591
unit,SODA-A/23,875,0.2379584518573553
unit,SODA-A/23,876,0.2650762896839549
unit,SODA-A/23,877,0.2735354372212969
unit,SODA-A/23,878,0.2601925127643766
unit,SODA-A/23,879,0.36857240377610023
unit,SODA-A/23,880,0.25546585429347013
unit,SODA-A/23,881,0.18790257354732365
unit,SODA-A/23,882,0.2498137265457584
unit,SODA-A/23,883,0.20499001325431
unit,SODA-A/23,884,0.18196324341737113
unit,SODA-A/23,885,0.2969758131733742
unit,SODA-A/23,886,0.2624445712223572
unit,SODA-A/23,887,0.3176690766196789
unit,SODA-A/23,888,0.26336360739660203
unit,SODA-A/23,889,0.28585082992001853
unit,SODA-A/23,890,0.2584216028277767
unit,SODA-A/23,891,0.20989886261145463
unit,SODA-A/23,892,0.2629499547578007
unit,SODA-A/23,893,0.27670753457029285
unit,SODA-A/23,894,0.2371413091858101
unit,SODA-A/23,895,0.22231147780108562
unit,SODA-A/23,896,0.21793358534219898
unit,SODA-A/23,897,0.27748117036704034
unit,SODA-A/23,898,0.28346996864562857
unit,SODA-A/23,899,0.22893376520238495
unit,SODA-A/23,900,0.2882928814876764
unit,SODA-A/23,901,0.21356493821666533
unit,SODA-A/23,902,0.23006418504211112
unit,SODA-A/23,903,0.2841122539787849
unit,SODA-A/23,904,0.32159274026239526
unit,SODA-A/23,905,0.2747964855842684
unit,SODA-A/23,906,0.2870249387628828
unit,SODA-A/23,907,0.2225529244610539
unit,SODA-A/23,908,0.20999137996182682
unit,SODA-A/23,909,0.2202536772817486
unit,SODA-A/23,910,0.15670700873568055
unit,SODA-A/23,911,0.26898292991998063
unit,SODA-A/23,912,0.22533734558499474
unit,SODA-A/23,913,0.18301117620730634
unit,SODA-A/23,914,0.24113784287724127
unit,SODA-A/23,915,0.21664400149298413
unit,SODA-A/23,916,0.2430112543937255
unit,SODA-A/23,917,0.2722834212596539
unit,SODA-A/23,918,0.19944199763649995
unit,SODA-A/23,919,0.19373602314188854
unit,SODA-A/23,920,0.29236291897490085
unit,SODA-A/23,921,0.2225412447116033
unit,SODA-A/23,922,0.19032815310184692
unit,SODA-A/23,923,0.2586973326875357
unit,SODA-A/23,924,0.23024837282411204
unit,SODA-A/23,925,0.26587098241202856
unit,SODA-A/23,926,0.2229927814264424
unit,SODA-A/23,927,0.257127131820048
unit,SODA-A/23,928,0.2298923188180837
unit,SODA-A/23,929,0.2964010987758322
unit,SODA-A/23,930,0.18689573149705319
unit,SODA-A/23,931,0.22619029637531773
unit,SODA-A/23,932,0.17137136478217474
unit,SODA-A/23,933,0.22624574873655223
unit,SODA-A/23,934,0.21592800875528717
unit,SODA-A/23,935,0.24615706375474122
unit,SODA-A/23,936,0.18746115992825663
unit,SODA-A/23,937,0.25036140056148626
unit,SODA-A/23,938,0.21648515338688512
unit,SODA-A/23,939,0.28322544664022575
unit,SODA-A/23,940,0.1937393325652339
unit,SODA-A/23,941,0.29444055522696266
unit,SODA-A/23,942,0.23467518763350892
unit,SODA-A/23,943,0.29660481332509026
unit,SODA-A/23,944,0.2300747778711565
unit,SODA-A/23,945,0.2416431455834398
unit,SODA-A/23,946,0.1671106959256593
unit,SODA-A/23,947,0.21892247144996602
unit,SODA-A/23,948,0.2624003992841667
unit,SODA-A/23,949,0.2440583953453378
unit,SODA-A/23,950,0.2660052328661716
unit,SODA-A/23,951,0.2707017082113712
unit,SODA-A/23,952,0.24103499480196744
unit,SODA-A/23,953,0.31066980596665017
unit,SODA-A/23,954,0.22447339219466633
unit,SODA-A/23,955,0.22643620825919153
unit,SODA-A/23,956,0.27761240483894634
unit,SODA-A/23,957,0.21985159231811358
