identity_key,evaluation_unit,dataset,detector,score,risk_endpoint,alpha_label,alpha_type,alpha,r_fit,trivial_guarantee,actual_feasible,actual_practical,actual_target_coverage,actual_selected_count,n_max_calibration_scenes,zero_loss_hb_ucb_delta_0.1,oracle_primary_feasible,oracle_chosen_coverage,attribution
B|source_supervised_leave_geometry|angle_error_gt_15deg|absolute_0.001,B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.001,absolute,0.001000,0.011892,False,False,False,0.000000,0,1870,0.001231,False,0.000000,STRUCTURAL_POWER_LIMIT
B|source_supervised_leave_geometry|angle_error_gt_15deg|absolute_0.0025,B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.0025,absolute,0.002500,0.011892,False,False,False,0.000000,0,1870,0.001231,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
B|source_supervised_leave_geometry|angle_error_gt_15deg|absolute_0.005,B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,0.011892,False,False,False,0.000000,0,1870,0.001231,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
B|source_supervised_leave_geometry|angle_error_gt_15deg|absolute_0.01,B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,0.011892,False,False,False,0.000000,0,1870,0.001231,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
B|source_supervised_leave_geometry|angle_error_gt_15deg|relative_0.5_r_fit,B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.005946,0.011892,False,False,False,0.000000,0,1870,0.001231,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
B|source_supervised_leave_geometry|angle_error_gt_15deg|relative_0.25_r_fit,B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.002973,0.011892,False,False,False,0.000000,0,1870,0.001231,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
B|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_15deg|absolute_0.001,B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,absolute_0.001,absolute,0.001000,0.011892,False,False,False,0.000000,0,1870,0.001231,False,0.000000,STRUCTURAL_POWER_LIMIT
B|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_15deg|absolute_0.0025,B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,absolute_0.0025,absolute,0.002500,0.011892,False,False,False,0.000000,0,1870,0.001231,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
B|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_15deg|absolute_0.005,B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,0.011892,False,False,False,0.000000,0,1870,0.001231,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
B|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_15deg|absolute_0.01,B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,0.011892,False,False,False,0.000000,0,1870,0.001231,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
B|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_15deg|relative_0.5_r_fit,B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.005946,0.011892,False,False,False,0.000000,0,1870,0.001231,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
B|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_15deg|relative_0.25_r_fit,B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.002973,0.011892,False,False,False,0.000000,0,1870,0.001231,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|detection_score|geometry_normalized_severe|absolute_0.001,C,DIOR-R,rotated_rtmdet_s,detection_score,geometry_normalized_severe,absolute_0.001,absolute,0.001000,0.034746,False,False,False,0.000000,0,1877,0.001226,False,0.000000,STRUCTURAL_POWER_LIMIT
C|detection_score|geometry_normalized_severe|absolute_0.0025,C,DIOR-R,rotated_rtmdet_s,detection_score,geometry_normalized_severe,absolute_0.0025,absolute,0.002500,0.034746,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|detection_score|geometry_normalized_severe|absolute_0.005,C,DIOR-R,rotated_rtmdet_s,detection_score,geometry_normalized_severe,absolute_0.005,absolute,0.005000,0.034746,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|detection_score|geometry_normalized_severe|absolute_0.01,C,DIOR-R,rotated_rtmdet_s,detection_score,geometry_normalized_severe,absolute_0.01,absolute,0.010000,0.034746,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|detection_score|geometry_normalized_severe|relative_0.5_r_fit,C,DIOR-R,rotated_rtmdet_s,detection_score,geometry_normalized_severe,relative_0.5_r_fit,relative,0.017373,0.034746,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|detection_score|geometry_normalized_severe|relative_0.25_r_fit,C,DIOR-R,rotated_rtmdet_s,detection_score,geometry_normalized_severe,relative_0.25_r_fit,relative,0.008687,0.034746,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|tta_circular_consistency|geometry_normalized_severe|absolute_0.001,C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,geometry_normalized_severe,absolute_0.001,absolute,0.001000,0.034746,False,False,False,0.000000,0,1877,0.001226,False,0.000000,STRUCTURAL_POWER_LIMIT
C|tta_circular_consistency|geometry_normalized_severe|absolute_0.0025,C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,geometry_normalized_severe,absolute_0.0025,absolute,0.002500,0.034746,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|tta_circular_consistency|geometry_normalized_severe|absolute_0.005,C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,geometry_normalized_severe,absolute_0.005,absolute,0.005000,0.034746,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|tta_circular_consistency|geometry_normalized_severe|absolute_0.01,C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,geometry_normalized_severe,absolute_0.01,absolute,0.010000,0.034746,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|tta_circular_consistency|geometry_normalized_severe|relative_0.5_r_fit,C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,geometry_normalized_severe,relative_0.5_r_fit,relative,0.017373,0.034746,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|tta_circular_consistency|geometry_normalized_severe|relative_0.25_r_fit,C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,geometry_normalized_severe,relative_0.25_r_fit,relative,0.008687,0.034746,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|source_supervised_leave_geometry|geometry_normalized_severe|absolute_0.001,C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.001,absolute,0.001000,0.034746,False,False,False,0.000000,0,1877,0.001226,False,0.000000,STRUCTURAL_POWER_LIMIT
C|source_supervised_leave_geometry|geometry_normalized_severe|absolute_0.0025,C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.0025,absolute,0.002500,0.034746,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|source_supervised_leave_geometry|geometry_normalized_severe|absolute_0.005,C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.005,absolute,0.005000,0.034746,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|source_supervised_leave_geometry|geometry_normalized_severe|absolute_0.01,C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.01,absolute,0.010000,0.034746,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|source_supervised_leave_geometry|geometry_normalized_severe|relative_0.5_r_fit,C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.5_r_fit,relative,0.017373,0.034746,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|source_supervised_leave_geometry|geometry_normalized_severe|relative_0.25_r_fit,C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.25_r_fit,relative,0.008687,0.034746,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|target_gt_nonlinear_geometry_upper_bound|geometry_normalized_severe|absolute_0.001,C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.001,absolute,0.001000,0.034746,False,False,False,0.000000,0,1877,0.001226,False,0.000000,STRUCTURAL_POWER_LIMIT
C|target_gt_nonlinear_geometry_upper_bound|geometry_normalized_severe|absolute_0.0025,C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.0025,absolute,0.002500,0.034746,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|target_gt_nonlinear_geometry_upper_bound|geometry_normalized_severe|absolute_0.005,C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.005,absolute,0.005000,0.034746,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|target_gt_nonlinear_geometry_upper_bound|geometry_normalized_severe|absolute_0.01,C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.01,absolute,0.010000,0.034746,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|target_gt_nonlinear_geometry_upper_bound|geometry_normalized_severe|relative_0.5_r_fit,C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,relative_0.5_r_fit,relative,0.017373,0.034746,False,True,True,0.700000,19207,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|target_gt_nonlinear_geometry_upper_bound|geometry_normalized_severe|relative_0.25_r_fit,C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,relative_0.25_r_fit,relative,0.008687,0.034746,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|detection_score|angle_error_gt_5deg|absolute_0.001,C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,0.105167,False,False,False,0.000000,0,1877,0.001226,False,0.000000,STRUCTURAL_POWER_LIMIT
C|detection_score|angle_error_gt_5deg|absolute_0.0025,C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_5deg,absolute_0.0025,absolute,0.002500,0.105167,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|detection_score|angle_error_gt_5deg|absolute_0.005,C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,0.105167,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|detection_score|angle_error_gt_5deg|absolute_0.01,C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,0.105167,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|detection_score|angle_error_gt_5deg|relative_0.5_r_fit,C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.052584,0.105167,False,True,True,0.700000,18903,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|detection_score|angle_error_gt_5deg|relative_0.25_r_fit,C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.026292,0.105167,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|tta_circular_consistency|angle_error_gt_5deg|absolute_0.001,C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,0.105167,False,False,False,0.000000,0,1877,0.001226,False,0.000000,STRUCTURAL_POWER_LIMIT
C|tta_circular_consistency|angle_error_gt_5deg|absolute_0.0025,C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_5deg,absolute_0.0025,absolute,0.002500,0.105167,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|tta_circular_consistency|angle_error_gt_5deg|absolute_0.005,C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,0.105167,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|tta_circular_consistency|angle_error_gt_5deg|absolute_0.01,C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,0.105167,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|tta_circular_consistency|angle_error_gt_5deg|relative_0.5_r_fit,C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.052584,0.105167,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|tta_circular_consistency|angle_error_gt_5deg|relative_0.25_r_fit,C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.026292,0.105167,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|source_supervised_leave_geometry|angle_error_gt_5deg|absolute_0.001,C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,0.105167,False,False,False,0.000000,0,1877,0.001226,False,0.000000,STRUCTURAL_POWER_LIMIT
C|source_supervised_leave_geometry|angle_error_gt_5deg|absolute_0.0025,C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.0025,absolute,0.002500,0.105167,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|source_supervised_leave_geometry|angle_error_gt_5deg|absolute_0.005,C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,0.105167,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|source_supervised_leave_geometry|angle_error_gt_5deg|absolute_0.01,C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,0.105167,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|source_supervised_leave_geometry|angle_error_gt_5deg|relative_0.5_r_fit,C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.052584,0.105167,False,True,False,0.050000,1296,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|source_supervised_leave_geometry|angle_error_gt_5deg|relative_0.25_r_fit,C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.026292,0.105167,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_5deg|absolute_0.001,C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,0.105167,False,False,False,0.000000,0,1877,0.001226,False,0.000000,STRUCTURAL_POWER_LIMIT
C|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_5deg|absolute_0.0025,C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.0025,absolute,0.002500,0.105167,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_5deg|absolute_0.005,C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,0.105167,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_5deg|absolute_0.01,C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,0.105167,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_5deg|relative_0.5_r_fit,C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.052584,0.105167,False,True,True,0.700000,19207,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_5deg|relative_0.25_r_fit,C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.026292,0.105167,False,True,True,0.400000,10611,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|detection_score|angle_error_gt_10deg|absolute_0.001,C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_10deg,absolute_0.001,absolute,0.001000,0.029779,False,False,False,0.000000,0,1877,0.001226,False,0.000000,STRUCTURAL_POWER_LIMIT
C|detection_score|angle_error_gt_10deg|absolute_0.0025,C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_10deg,absolute_0.0025,absolute,0.002500,0.029779,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|detection_score|angle_error_gt_10deg|absolute_0.005,C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_10deg,absolute_0.005,absolute,0.005000,0.029779,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|detection_score|angle_error_gt_10deg|absolute_0.01,C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_10deg,absolute_0.01,absolute,0.010000,0.029779,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|detection_score|angle_error_gt_10deg|relative_0.5_r_fit,C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_10deg,relative_0.5_r_fit,relative,0.014889,0.029779,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|detection_score|angle_error_gt_10deg|relative_0.25_r_fit,C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.007445,0.029779,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|tta_circular_consistency|angle_error_gt_10deg|absolute_0.001,C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.001,absolute,0.001000,0.029779,False,False,False,0.000000,0,1877,0.001226,False,0.000000,STRUCTURAL_POWER_LIMIT
C|tta_circular_consistency|angle_error_gt_10deg|absolute_0.0025,C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.0025,absolute,0.002500,0.029779,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|tta_circular_consistency|angle_error_gt_10deg|absolute_0.005,C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.005,absolute,0.005000,0.029779,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|tta_circular_consistency|angle_error_gt_10deg|absolute_0.01,C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,absolute,0.010000,0.029779,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|tta_circular_consistency|angle_error_gt_10deg|relative_0.5_r_fit,C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,relative,0.014889,0.029779,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|tta_circular_consistency|angle_error_gt_10deg|relative_0.25_r_fit,C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.007445,0.029779,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|source_supervised_leave_geometry|angle_error_gt_10deg|absolute_0.001,C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,absolute,0.001000,0.029779,False,False,False,0.000000,0,1877,0.001226,False,0.000000,STRUCTURAL_POWER_LIMIT
C|source_supervised_leave_geometry|angle_error_gt_10deg|absolute_0.0025,C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,absolute,0.002500,0.029779,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|source_supervised_leave_geometry|angle_error_gt_10deg|absolute_0.005,C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,absolute,0.005000,0.029779,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|source_supervised_leave_geometry|angle_error_gt_10deg|absolute_0.01,C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.01,absolute,0.010000,0.029779,False,True,True,0.300000,9175,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|source_supervised_leave_geometry|angle_error_gt_10deg|relative_0.5_r_fit,C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.5_r_fit,relative,0.014889,0.029779,False,True,True,0.300000,9175,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|source_supervised_leave_geometry|angle_error_gt_10deg|relative_0.25_r_fit,C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.007445,0.029779,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_10deg|absolute_0.001,C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.001,absolute,0.001000,0.029779,False,False,False,0.000000,0,1877,0.001226,False,0.000000,STRUCTURAL_POWER_LIMIT
C|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_10deg|absolute_0.0025,C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.0025,absolute,0.002500,0.029779,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_10deg|absolute_0.005,C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.005,absolute,0.005000,0.029779,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_10deg|absolute_0.01,C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.01,absolute,0.010000,0.029779,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_10deg|relative_0.5_r_fit,C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.5_r_fit,relative,0.014889,0.029779,False,True,True,0.900000,24764,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_10deg|relative_0.25_r_fit,C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.007445,0.029779,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|detection_score|angle_error_gt_15deg|absolute_0.001,C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_15deg,absolute_0.001,absolute,0.001000,0.014370,False,False,False,0.000000,0,1877,0.001226,False,0.000000,STRUCTURAL_POWER_LIMIT
C|detection_score|angle_error_gt_15deg|absolute_0.0025,C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_15deg,absolute_0.0025,absolute,0.002500,0.014370,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|detection_score|angle_error_gt_15deg|absolute_0.005,C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,0.014370,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|detection_score|angle_error_gt_15deg|absolute_0.01,C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,0.014370,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
C|detection_score|angle_error_gt_15deg|relative_0.5_r_fit,C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.007185,0.014370,False,False,False,0.000000,0,1877,0.001226,False,0.000000,ORACLE_DATA_OR_GRID_LIMIT
