dataset,tile_id,mother_scene_id,mapping_source,mapping_confidence,verified
SODA-A,01242__800__600___1944,01242,tile_filename_prefix,HIGH,True
SODA-A,01685__800__1800___600,01685,tile_filename_prefix,HIGH,True
SODA-A,01816__800__600___0,01816,tile_filename_prefix,HIGH,True
SODA-A,01457__800__2400___1800,01457,tile_filename_prefix,HIGH,True
SODA-A,01601__800__3600___1800,01601,tile_filename_prefix,HIGH,True
SODA-A,01440__800__0___1985,01440,tile_filename_prefix,HIGH,True
SODA-A,02474__800__3600___1800,02474,tile_filename_prefix,HIGH,True
SODA-A,00733__800__3919___1988,00733,tile_filename_prefix,HIGH,True
SODA-A,01329__800__2400___1944,01329,tile_filename_prefix,HIGH,True
SODA-A,01566__800__2400___1800,01566,tile_filename_prefix,HIGH,True
SODA-A,00599__800__1800___600,00599,tile_filename_prefix,HIGH,True
SODA-A,01450__800__1200___1800,01450,tile_filename_prefix,HIGH,True
SODA-A,00128__800__4000___1200,00128,tile_filename_prefix,HIGH,True
SODA-A,00044__800__3600___0,00044,tile_filename_prefix,HIGH,True
SODA-A,02231__800__4000___2027,02231,tile_filename_prefix,HIGH,True
SODA-A,00618__800__3955___600,00618,tile_filename_prefix,HIGH,True
SODA-A,01802__800__1200___1800,01802,tile_filename_prefix,HIGH,True
SODA-A,02438__800__0___600,02438,tile_filename_prefix,HIGH,True
SODA-A,01484__800__4000___1944,01484,tile_filename_prefix,HIGH,True
SODA-A,01785__800__1200___0,01785,tile_filename_prefix,HIGH,True
SODA-A,01484__800__600___1200,01484,tile_filename_prefix,HIGH,True
SODA-A,00208__800__1200___1200,00208,tile_filename_prefix,HIGH,True
SODA-A,01443__800__4000___0,01443,tile_filename_prefix,HIGH,True
SODA-A,01424__800__600___1800,01424,tile_filename_prefix,HIGH,True
SODA-A,01568__800__600___0,01568,tile_filename_prefix,HIGH,True
SODA-A,01455__800__3600___1800,01455,tile_filename_prefix,HIGH,True
SODA-A,01404__800__3955___1200,01404,tile_filename_prefix,HIGH,True
SODA-A,02083__800__2400___1800,02083,tile_filename_prefix,HIGH,True
SODA-A,01106__800__3000___1200,01106,tile_filename_prefix,HIGH,True
SODA-A,01250__800__3000___1200,01250,tile_filename_prefix,HIGH,True
SODA-A,01615__800__1200___600,01615,tile_filename_prefix,HIGH,True
SODA-A,02227__800__3955___1200,02227,tile_filename_prefix,HIGH,True
SODA-A,01708__800__4000___1944,01708,tile_filename_prefix,HIGH,True
SODA-A,00689__800__600___0,00689,tile_filename_prefix,HIGH,True
SODA-A,01693__800__1200___600,01693,tile_filename_prefix,HIGH,True
SODA-A,01348__800__4000___0,01348,tile_filename_prefix,HIGH,True
SODA-A,00140__800__1800___1200,00140,tile_filename_prefix,HIGH,True
SODA-A,01738__800__600___1928,01738,tile_filename_prefix,HIGH,True
SODA-A,00575__800__1200___1200,00575,tile_filename_prefix,HIGH,True
SODA-A,02336__800__2400___1200,02336,tile_filename_prefix,HIGH,True
SODA-A,01842__800__4000___1800,01842,tile_filename_prefix,HIGH,True
SODA-A,01290__800__3000___0,01290,tile_filename_prefix,HIGH,True
SODA-A,00618__800__3600___1985,00618,tile_filename_prefix,HIGH,True
SODA-A,00247__800__2400___600,00247,tile_filename_prefix,HIGH,True
SODA-A,00207__800__3600___0,00207,tile_filename_prefix,HIGH,True
SODA-A,01447__800__0___600,01447,tile_filename_prefix,HIGH,True
SODA-A,01451__800__3600___600,01451,tile_filename_prefix,HIGH,True
SODA-A,00207__800__4000___1928,00207,tile_filename_prefix,HIGH,True
SODA-A,00359__800__3600___1800,00359,tile_filename_prefix,HIGH,True
SODA-A,01540__800__2400___600,01540,tile_filename_prefix,HIGH,True
SODA-A,01607__800__600___0,01607,tile_filename_prefix,HIGH,True
SODA-A,00220__800__2400___0,00220,tile_filename_prefix,HIGH,True
SODA-A,01401__800__600___600,01401,tile_filename_prefix,HIGH,True
SODA-A,01581__800__1800___600,01581,tile_filename_prefix,HIGH,True
SODA-A,00724__800__3955___0,00724,tile_filename_prefix,HIGH,True
SODA-A,00711__800__1800___600,00711,tile_filename_prefix,HIGH,True
SODA-A,02201__800__4000___0,02201,tile_filename_prefix,HIGH,True
SODA-A,01312__800__2400___600,01312,tile_filename_prefix,HIGH,True
SODA-A,01358__800__1800___1800,01358,tile_filename_prefix,HIGH,True
SODA-A,01284__800__3955___1800,01284,tile_filename_prefix,HIGH,True
SODA-A,00965__800__3955___1985,00965,tile_filename_prefix,HIGH,True
SODA-A,02002__800__3600___1800,02002,tile_filename_prefix,HIGH,True
SODA-A,00300__800__1800___1800,00300,tile_filename_prefix,HIGH,True
SODA-A,02266__800__3600___1800,02266,tile_filename_prefix,HIGH,True
SODA-A,01564__800__3000___600,01564,tile_filename_prefix,HIGH,True
SODA-A,02336__800__1200___0,02336,tile_filename_prefix,HIGH,True
SODA-A,00284__800__1800___1944,00284,tile_filename_prefix,HIGH,True
SODA-A,01444__800__3000___1800,01444,tile_filename_prefix,HIGH,True
SODA-A,00538__800__3000___0,00538,tile_filename_prefix,HIGH,True
SODA-A,01479__800__1800___2045,01479,tile_filename_prefix,HIGH,True
SODA-A,01503__800__600___1800,01503,tile_filename_prefix,HIGH,True
SODA-A,01133__800__3000___0,01133,tile_filename_prefix,HIGH,True
SODA-A,00529__800__600___600,00529,tile_filename_prefix,HIGH,True
SODA-A,02056__800__2400___600,02056,tile_filename_prefix,HIGH,True
SODA-A,01561__800__1800___1800,01561,tile_filename_prefix,HIGH,True
SODA-A,00044__800__3000___1944,00044,tile_filename_prefix,HIGH,True
SODA-A,02041__800__600___600,02041,tile_filename_prefix,HIGH,True
SODA-A,02443__800__3600___1944,02443,tile_filename_prefix,HIGH,True
SODA-A,02511__800__1800___1800,02511,tile_filename_prefix,HIGH,True
SODA-A,00707__800__0___600,00707,tile_filename_prefix,HIGH,True
SODA-A,01579__800__4000___1800,01579,tile_filename_prefix,HIGH,True
SODA-A,00256__800__1200___0,00256,tile_filename_prefix,HIGH,True
SODA-A,01795__800__3000___1944,01795,tile_filename_prefix,HIGH,True
SODA-A,01284__800__3000___600,01284,tile_filename_prefix,HIGH,True
SODA-A,01417__800__600___600,01417,tile_filename_prefix,HIGH,True
SODA-A,02173__800__3600___1944,02173,tile_filename_prefix,HIGH,True
SODA-A,01503__800__600___0,01503,tile_filename_prefix,HIGH,True
SODA-A,01261__800__600___1944,01261,tile_filename_prefix,HIGH,True
SODA-A,02011__800__3600___600,02011,tile_filename_prefix,HIGH,True
SODA-A,00180__800__600___600,00180,tile_filename_prefix,HIGH,True
SODA-A,02037__800__3600___1200,02037,tile_filename_prefix,HIGH,True
SODA-A,01133__800__4000___1928,01133,tile_filename_prefix,HIGH,True
SODA-A,00256__800__3600___600,00256,tile_filename_prefix,HIGH,True
SODA-A,01257__800__1800___1990,01257,tile_filename_prefix,HIGH,True
SODA-A,01508__800__1200___0,01508,tile_filename_prefix,HIGH,True
SODA-A,00737__800__3000___600,00737,tile_filename_prefix,HIGH,True
SODA-A,00262__800__1800___2011,00262,tile_filename_prefix,HIGH,True
SODA-A,01596__800__1800___600,01596,tile_filename_prefix,HIGH,True
SODA-A,02376__800__1200___600,02376,tile_filename_prefix,HIGH,True
SODA-A,01902__800__4000___600,01902,tile_filename_prefix,HIGH,True
SODA-A,01252__800__3000___600,01252,tile_filename_prefix,HIGH,True
SODA-A,01581__800__0___600,01581,tile_filename_prefix,HIGH,True
SODA-A,02294__800__3000___600,02294,tile_filename_prefix,HIGH,True
SODA-A,00080__800__600___1985,00080,tile_filename_prefix,HIGH,True
SODA-A,02173__800__3600___600,02173,tile_filename_prefix,HIGH,True
SODA-A,01210__800__2400___1800,01210,tile_filename_prefix,HIGH,True
SODA-A,01358__800__1200___0,01358,tile_filename_prefix,HIGH,True
SODA-A,00981__800__600___1985,00981,tile_filename_prefix,HIGH,True
SODA-A,00931__800__2400___1200,00931,tile_filename_prefix,HIGH,True
SODA-A,01254__800__3000___1979,01254,tile_filename_prefix,HIGH,True
SODA-A,02054__800__600___600,02054,tile_filename_prefix,HIGH,True
SODA-A,01978__800__2400___1944,01978,tile_filename_prefix,HIGH,True
SODA-A,01243__800__3000___1200,01243,tile_filename_prefix,HIGH,True
SODA-A,00380__800__3636___1200,00380,tile_filename_prefix,HIGH,True
SODA-A,01349__800__1200___0,01349,tile_filename_prefix,HIGH,True
SODA-A,02294__800__3000___0,02294,tile_filename_prefix,HIGH,True
SODA-A,01452__800__3000___1928,01452,tile_filename_prefix,HIGH,True
SODA-A,01529__800__1800___1985,01529,tile_filename_prefix,HIGH,True
SODA-A,01425__800__1200___1200,01425,tile_filename_prefix,HIGH,True
SODA-A,01179__800__2400___1200,01179,tile_filename_prefix,HIGH,True
SODA-A,00918__800__3600___0,00918,tile_filename_prefix,HIGH,True
SODA-A,01252__800__1800___1200,01252,tile_filename_prefix,HIGH,True
SODA-A,00960__800__1800___1800,00960,tile_filename_prefix,HIGH,True
SODA-A,01608__800__3000___0,01608,tile_filename_prefix,HIGH,True
SODA-A,00960__800__1800___1905,00960,tile_filename_prefix,HIGH,True
SODA-A,01609__800__3600___1200,01609,tile_filename_prefix,HIGH,True
SODA-A,02420__800__3600___0,02420,tile_filename_prefix,HIGH,True
SODA-A,01560__800__1200___600,01560,tile_filename_prefix,HIGH,True
SODA-A,00328__800__2400___1800,00328,tile_filename_prefix,HIGH,True
SODA-A,01316__800__3000___600,01316,tile_filename_prefix,HIGH,True
SODA-A,01602__800__2400___1200,01602,tile_filename_prefix,HIGH,True
SODA-A,00406__800__3000___0,00406,tile_filename_prefix,HIGH,True
SODA-A,01587__800__600___1944,01587,tile_filename_prefix,HIGH,True
SODA-A,01278__800__4000___600,01278,tile_filename_prefix,HIGH,True
SODA-A,01512__800__1800___1200,01512,tile_filename_prefix,HIGH,True
SODA-A,01291__800__1800___1800,01291,tile_filename_prefix,HIGH,True
SODA-A,01319__800__600___600,01319,tile_filename_prefix,HIGH,True
SODA-A,02143__800__4000___1800,02143,tile_filename_prefix,HIGH,True
SODA-A,00048__800__1200___1800,00048,tile_filename_prefix,HIGH,True
SODA-A,01602__800__1800___1611,01602,tile_filename_prefix,HIGH,True
SODA-A,00919__800__600___600,00919,tile_filename_prefix,HIGH,True
SODA-A,01982__800__3600___0,01982,tile_filename_prefix,HIGH,True
SODA-A,01211__800__2400___0,01211,tile_filename_prefix,HIGH,True
SODA-A,01916__800__3600___600,01916,tile_filename_prefix,HIGH,True
SODA-A,01645__800__1200___2058,01645,tile_filename_prefix,HIGH,True
SODA-A,00572__800__3600___1944,00572,tile_filename_prefix,HIGH,True
SODA-A,00310__800__1200___0,00310,tile_filename_prefix,HIGH,True
SODA-A,02023__800__600___1928,02023,tile_filename_prefix,HIGH,True
SODA-A,00571__800__1800___1800,00571,tile_filename_prefix,HIGH,True
SODA-A,01472__800__0___1200,01472,tile_filename_prefix,HIGH,True
SODA-A,01355__800__600___1944,01355,tile_filename_prefix,HIGH,True
SODA-A,00063__800__0___1944,00063,tile_filename_prefix,HIGH,True
SODA-A,01730__800__3600___1200,01730,tile_filename_prefix,HIGH,True
SODA-A,01472__800__0___600,01472,tile_filename_prefix,HIGH,True
SODA-A,00029__800__1800___1800,00029,tile_filename_prefix,HIGH,True
SODA-A,00257__800__3955___1800,00257,tile_filename_prefix,HIGH,True
SODA-A,01982__800__4000___0,01982,tile_filename_prefix,HIGH,True
SODA-A,02504__800__3000___1800,02504,tile_filename_prefix,HIGH,True
SODA-A,02413__800__600___0,02413,tile_filename_prefix,HIGH,True
SODA-A,01502__800__3600___1200,01502,tile_filename_prefix,HIGH,True
SODA-A,01509__800__1200___1200,01509,tile_filename_prefix,HIGH,True
SODA-A,01331__800__1800___600,01331,tile_filename_prefix,HIGH,True
SODA-A,01250__800__1800___1200,01250,tile_filename_prefix,HIGH,True
SODA-A,01240__800__2400___0,01240,tile_filename_prefix,HIGH,True
SODA-A,01525__800__4000___1200,01525,tile_filename_prefix,HIGH,True
SODA-A,01567__800__0___1985,01567,tile_filename_prefix,HIGH,True
SODA-A,01685__800__3600___1928,01685,tile_filename_prefix,HIGH,True
SODA-A,00198__800__2400___3486,00198,tile_filename_prefix,HIGH,True
SODA-A,00312__800__4000___1200,00312,tile_filename_prefix,HIGH,True
SODA-A,00249__800__3600___0,00249,tile_filename_prefix,HIGH,True
SODA-A,01461__800__0___0,01461,tile_filename_prefix,HIGH,True
SODA-A,01699__800__1800___1800,01699,tile_filename_prefix,HIGH,True
SODA-A,01787__800__0___1200,01787,tile_filename_prefix,HIGH,True
SODA-A,00706__800__0___1800,00706,tile_filename_prefix,HIGH,True
SODA-A,01252__800__1800___1985,01252,tile_filename_prefix,HIGH,True
SODA-A,01786__800__2400___1800,01786,tile_filename_prefix,HIGH,True
SODA-A,00180__800__0___1800,00180,tile_filename_prefix,HIGH,True
SODA-A,01541__800__4000___1944,01541,tile_filename_prefix,HIGH,True
SODA-A,02266__800__3822___1800,02266,tile_filename_prefix,HIGH,True
SODA-A,01982__800__2400___2031,01982,tile_filename_prefix,HIGH,True
SODA-A,00380__800__1800___1800,00380,tile_filename_prefix,HIGH,True
SODA-A,01353__800__1800___0,01353,tile_filename_prefix,HIGH,True
SODA-A,00201__800__2400___600,00201,tile_filename_prefix,HIGH,True
SODA-A,01450__800__4000___1200,01450,tile_filename_prefix,HIGH,True
SODA-A,02001__800__0___1800,02001,tile_filename_prefix,HIGH,True
SODA-A,00776__800__600___1200,00776,tile_filename_prefix,HIGH,True
SODA-A,01699__800__1200___600,01699,tile_filename_prefix,HIGH,True
SODA-A,02438__800__4000___1944,02438,tile_filename_prefix,HIGH,True
SODA-A,02060__800__4000___1928,02060,tile_filename_prefix,HIGH,True
SODA-A,01934__800__1800___1944,01934,tile_filename_prefix,HIGH,True
SODA-A,02511__800__2400___1800,02511,tile_filename_prefix,HIGH,True
SODA-A,01008__800__3955___600,01008,tile_filename_prefix,HIGH,True
SODA-A,00331__800__1200___600,00331,tile_filename_prefix,HIGH,True
SODA-A,00244__800__1800___600,00244,tile_filename_prefix,HIGH,True
SODA-A,01334__800__2400___600,01334,tile_filename_prefix,HIGH,True
SODA-A,00860__800__1800___1800,00860,tile_filename_prefix,HIGH,True
SODA-A,01531__800__3000___1200,01531,tile_filename_prefix,HIGH,True
SODA-A,00201__800__1800___0,00201,tile_filename_prefix,HIGH,True
SODA-A,02313__800__1200___1800,02313,tile_filename_prefix,HIGH,True
SODA-A,01787__800__1800___0,01787,tile_filename_prefix,HIGH,True
SODA-A,02016__800__2400___1800,02016,tile_filename_prefix,HIGH,True
SODA-A,02213__800__4000___2079,02213,tile_filename_prefix,HIGH,True
SODA-A,01004__800__4000___1944,01004,tile_filename_prefix,HIGH,True
SODA-A,02228__800__1800___1944,02228,tile_filename_prefix,HIGH,True
SODA-A,01454__800__1200___1957,01454,tile_filename_prefix,HIGH,True
SODA-A,01450__800__3600___1800,01450,tile_filename_prefix,HIGH,True
SODA-A,01512__800__1800___0,01512,tile_filename_prefix,HIGH,True
SODA-A,02190__800__3600___1800,02190,tile_filename_prefix,HIGH,True
SODA-A,01521__800__1200___1800,01521,tile_filename_prefix,HIGH,True
SODA-A,00269__800__3600___1928,00269,tile_filename_prefix,HIGH,True
SODA-A,02511__800__0___2008,02511,tile_filename_prefix,HIGH,True
SODA-A,02046__800__3952___1200,02046,tile_filename_prefix,HIGH,True
SODA-A,02455__800__1800___600,02455,tile_filename_prefix,HIGH,True
SODA-A,02408__800__3633___600,02408,tile_filename_prefix,HIGH,True
SODA-A,00048__800__1200___0,00048,tile_filename_prefix,HIGH,True
SODA-A,02474__800__3000___600,02474,tile_filename_prefix,HIGH,True
SODA-A,01738__800__0___1800,01738,tile_filename_prefix,HIGH,True
SODA-A,01530__800__0___600,01530,tile_filename_prefix,HIGH,True
SODA-A,00201__800__3600___0,00201,tile_filename_prefix,HIGH,True
SODA-A,00328__800__1800___1985,00328,tile_filename_prefix,HIGH,True
SODA-A,00514__800__600___1200,00514,tile_filename_prefix,HIGH,True
SODA-A,00557__800__3600___1985,00557,tile_filename_prefix,HIGH,True
SODA-A,00997__800__2400___600,00997,tile_filename_prefix,HIGH,True
SODA-A,01287__800__3600___600,01287,tile_filename_prefix,HIGH,True
SODA-A,01249__800__1200___1200,01249,tile_filename_prefix,HIGH,True
SODA-A,01894__800__4000___600,01894,tile_filename_prefix,HIGH,True
SODA-A,00658__800__0___0,00658,tile_filename_prefix,HIGH,True
SODA-A,00746__800__0___1200,00746,tile_filename_prefix,HIGH,True
SODA-A,00931__800__3000___1800,00931,tile_filename_prefix,HIGH,True
SODA-A,01784__800__1800___600,01784,tile_filename_prefix,HIGH,True
SODA-A,01493__800__3600___600,01493,tile_filename_prefix,HIGH,True
SODA-A,00707__800__1800___1200,00707,tile_filename_prefix,HIGH,True
SODA-A,02285__800__3600___1928,02285,tile_filename_prefix,HIGH,True
SODA-A,01504__800__1800___1928,01504,tile_filename_prefix,HIGH,True
SODA-A,01603__800__3000___600,01603,tile_filename_prefix,HIGH,True
SODA-A,01503__800__1800___2031,01503,tile_filename_prefix,HIGH,True
SODA-A,00201__800__0___1200,00201,tile_filename_prefix,HIGH,True
SODA-A,01608__800__600___0,01608,tile_filename_prefix,HIGH,True
SODA-A,01685__800__1200___600,01685,tile_filename_prefix,HIGH,True
SODA-A,02205__800__3000___600,02205,tile_filename_prefix,HIGH,True
SODA-A,02164__800__1800___1800,02164,tile_filename_prefix,HIGH,True
SODA-A,01583__800__2400___1800,01583,tile_filename_prefix,HIGH,True
SODA-A,01329__800__600___0,01329,tile_filename_prefix,HIGH,True
SODA-A,01252__800__3955___600,01252,tile_filename_prefix,HIGH,True
SODA-A,01320__800__3000___2079,01320,tile_filename_prefix,HIGH,True
SODA-A,01512__800__600___1800,01512,tile_filename_prefix,HIGH,True
SODA-A,01509__800__2400___1200,01509,tile_filename_prefix,HIGH,True
SODA-A,00074__800__4000___1800,00074,tile_filename_prefix,HIGH,True
SODA-A,01210__800__1800___1200,01210,tile_filename_prefix,HIGH,True
SODA-A,00965__800__2400___1985,00965,tile_filename_prefix,HIGH,True
SODA-A,00737__800__4000___1200,00737,tile_filename_prefix,HIGH,True
SODA-A,02133__800__3600___600,02133,tile_filename_prefix,HIGH,True
SODA-A,01929__800__4000___1928,01929,tile_filename_prefix,HIGH,True
SODA-A,01099__800__600___1800,01099,tile_filename_prefix,HIGH,True
SODA-A,01403__800__600___1200,01403,tile_filename_prefix,HIGH,True
SODA-A,02289__800__1800___1200,02289,tile_filename_prefix,HIGH,True
SODA-A,00234__800__0___1200,00234,tile_filename_prefix,HIGH,True
SODA-A,02424__800__3600___1944,02424,tile_filename_prefix,HIGH,True
SODA-A,00706__800__1800___1200,00706,tile_filename_prefix,HIGH,True
SODA-A,01272__800__1800___0,01272,tile_filename_prefix,HIGH,True
SODA-A,01519__800__1200___600,01519,tile_filename_prefix,HIGH,True
SODA-A,02152__800__0___1944,02152,tile_filename_prefix,HIGH,True
SODA-A,00209__800__2400___600,00209,tile_filename_prefix,HIGH,True
SODA-A,00832__800__1800___600,00832,tile_filename_prefix,HIGH,True
SODA-A,00575__800__3000___1985,00575,tile_filename_prefix,HIGH,True
SODA-A,01325__800__2400___1800,01325,tile_filename_prefix,HIGH,True
SODA-A,02107__800__3000___0,02107,tile_filename_prefix,HIGH,True
SODA-A,00155__800__3955___0,00155,tile_filename_prefix,HIGH,True
SODA-A,01650__800__1200___1200,01650,tile_filename_prefix,HIGH,True
SODA-A,00647__800__600___1944,00647,tile_filename_prefix,HIGH,True
SODA-A,01579__800__3000___600,01579,tile_filename_prefix,HIGH,True
SODA-A,00618__800__2400___1800,00618,tile_filename_prefix,HIGH,True
SODA-A,01587__800__3000___1944,01587,tile_filename_prefix,HIGH,True
SODA-A,02205__800__2400___1985,02205,tile_filename_prefix,HIGH,True
SODA-A,00627__800__3600___1944,00627,tile_filename_prefix,HIGH,True
SODA-A,02285__800__1800___600,02285,tile_filename_prefix,HIGH,True
SODA-A,01971__800__1800___1944,01971,tile_filename_prefix,HIGH,True
SODA-A,01472__800__2400___600,01472,tile_filename_prefix,HIGH,True
SODA-A,01312__800__2400___1200,01312,tile_filename_prefix,HIGH,True
SODA-A,02016__800__600___1800,02016,tile_filename_prefix,HIGH,True
SODA-A,01591__800__3000___1200,01591,tile_filename_prefix,HIGH,True
SODA-A,01363__800__4000___1200,01363,tile_filename_prefix,HIGH,True
SODA-A,00936__800__3000___1200,00936,tile_filename_prefix,HIGH,True
SODA-A,00571__800__1200___0,00571,tile_filename_prefix,HIGH,True
SODA-A,02408__800__3000___1800,02408,tile_filename_prefix,HIGH,True
SODA-A,01404__800__1200___600,01404,tile_filename_prefix,HIGH,True
SODA-A,01684__800__600___0,01684,tile_filename_prefix,HIGH,True
SODA-A,01633__800__1200___600,01633,tile_filename_prefix,HIGH,True
SODA-A,02285__800__4000___1200,02285,tile_filename_prefix,HIGH,True
SODA-A,00976__800__3600___2011,00976,tile_filename_prefix,HIGH,True
SODA-A,00550__800__1800___1200,00550,tile_filename_prefix,HIGH,True
SODA-A,01262__800__1200___1985,01262,tile_filename_prefix,HIGH,True
SODA-A,02286__800__0___1200,02286,tile_filename_prefix,HIGH,True
SODA-A,01995__800__1200___1200,01995,tile_filename_prefix,HIGH,True
SODA-A,01878__800__1800___0,01878,tile_filename_prefix,HIGH,True
SODA-A,02173__800__600___1944,02173,tile_filename_prefix,HIGH,True
SODA-A,02082__800__1800___1989,02082,tile_filename_prefix,HIGH,True
SODA-A,01259__800__3000___1944,01259,tile_filename_prefix,HIGH,True
SODA-A,01578__800__3955___1800,01578,tile_filename_prefix,HIGH,True
SODA-A,01443__800__600___1200,01443,tile_filename_prefix,HIGH,True
SODA-A,00562__800__1800___0,00562,tile_filename_prefix,HIGH,True
SODA-A,01427__800__2400___1200,01427,tile_filename_prefix,HIGH,True
SODA-A,00252__800__3600___600,00252,tile_filename_prefix,HIGH,True
SODA-A,02336__800__1200___600,02336,tile_filename_prefix,HIGH,True
SODA-A,01721__800__4000___1928,01721,tile_filename_prefix,HIGH,True
SODA-A,02011__800__2400___1985,02011,tile_filename_prefix,HIGH,True
SODA-A,01401__800__2400___1200,01401,tile_filename_prefix,HIGH,True
SODA-A,01978__800__600___600,01978,tile_filename_prefix,HIGH,True
SODA-A,01482__800__0___1200,01482,tile_filename_prefix,HIGH,True
SODA-A,00068__800__1800___1947,00068,tile_filename_prefix,HIGH,True
SODA-A,01454__800__4000___0,01454,tile_filename_prefix,HIGH,True
SODA-A,01366__800__0___1800,01366,tile_filename_prefix,HIGH,True
SODA-A,01964__800__3600___0,01964,tile_filename_prefix,HIGH,True
SODA-A,01363__800__3600___1800,01363,tile_filename_prefix,HIGH,True
SODA-A,00331__800__3955___0,00331,tile_filename_prefix,HIGH,True
SODA-A,01540__800__3000___1200,01540,tile_filename_prefix,HIGH,True
SODA-A,01205__800__0___1800,01205,tile_filename_prefix,HIGH,True
SODA-A,01648__800__3600___1800,01648,tile_filename_prefix,HIGH,True
SODA-A,01525__800__0___1800,01525,tile_filename_prefix,HIGH,True
SODA-A,01593__800__4000___1800,01593,tile_filename_prefix,HIGH,True
SODA-A,02143__800__1200___600,02143,tile_filename_prefix,HIGH,True
SODA-A,01008__800__2400___1200,01008,tile_filename_prefix,HIGH,True
SODA-A,01416__800__3600___0,01416,tile_filename_prefix,HIGH,True
SODA-A,01782__800__3000___1800,01782,tile_filename_prefix,HIGH,True
SODA-A,01844__800__0___1200,01844,tile_filename_prefix,HIGH,True
SODA-A,00704__800__1800___1800,00704,tile_filename_prefix,HIGH,True
SODA-A,01205__800__4000___1800,01205,tile_filename_prefix,HIGH,True
SODA-A,00530__800__3000___600,00530,tile_filename_prefix,HIGH,True
SODA-A,01326__800__3600___1985,01326,tile_filename_prefix,HIGH,True
SODA-A,01450__800__1800___1800,01450,tile_filename_prefix,HIGH,True
SODA-A,00223__800__3600___1200,00223,tile_filename_prefix,HIGH,True
SODA-A,02056__800__3955___1800,02056,tile_filename_prefix,HIGH,True
SODA-A,00627__800__600___1800,00627,tile_filename_prefix,HIGH,True
SODA-A,00051__800__3000___600,00051,tile_filename_prefix,HIGH,True
SODA-A,02004__800__1593___1200,02004,tile_filename_prefix,HIGH,True
SODA-A,00406__800__600___1928,00406,tile_filename_prefix,HIGH,True
SODA-A,00737__800__0___600,00737,tile_filename_prefix,HIGH,True
SODA-A,01525__800__4000___600,01525,tile_filename_prefix,HIGH,True
SODA-A,00568__800__3000___1800,00568,tile_filename_prefix,HIGH,True
SODA-A,01517__800__4000___0,01517,tile_filename_prefix,HIGH,True
SODA-A,01648__800__3600___600,01648,tile_filename_prefix,HIGH,True
SODA-A,01349__800__3600___1200,01349,tile_filename_prefix,HIGH,True
SODA-A,01252__800__1200___1800,01252,tile_filename_prefix,HIGH,True
SODA-A,00816__800__3000___0,00816,tile_filename_prefix,HIGH,True
SODA-A,01481__800__2400___600,01481,tile_filename_prefix,HIGH,True
SODA-A,01444__800__3600___2079,01444,tile_filename_prefix,HIGH,True
SODA-A,01535__800__4000___1800,01535,tile_filename_prefix,HIGH,True
SODA-A,00910__800__3000___600,00910,tile_filename_prefix,HIGH,True
SODA-A,02483__800__2400___0,02483,tile_filename_prefix,HIGH,True
SODA-A,01778__800__1200___600,01778,tile_filename_prefix,HIGH,True
SODA-A,01425__800__0___1800,01425,tile_filename_prefix,HIGH,True
SODA-A,01457__800__0___1944,01457,tile_filename_prefix,HIGH,True
SODA-A,01535__800__1200___1800,01535,tile_filename_prefix,HIGH,True
SODA-A,01759__800__3955___0,01759,tile_filename_prefix,HIGH,True
SODA-A,01417__800__0___1800,01417,tile_filename_prefix,HIGH,True
SODA-A,02152__800__1200___0,02152,tile_filename_prefix,HIGH,True
SODA-A,02023__800__2400___1200,02023,tile_filename_prefix,HIGH,True
SODA-A,01633__800__3955___1200,01633,tile_filename_prefix,HIGH,True
SODA-A,01684__800__3000___1800,01684,tile_filename_prefix,HIGH,True
SODA-A,01519__800__1200___1800,01519,tile_filename_prefix,HIGH,True
SODA-A,01812__800__3600___1800,01812,tile_filename_prefix,HIGH,True
SODA-A,01759__800__1200___0,01759,tile_filename_prefix,HIGH,True
SODA-A,01583__800__600___0,01583,tile_filename_prefix,HIGH,True
SODA-A,01316__800__4000___1944,01316,tile_filename_prefix,HIGH,True
SODA-A,01373__800__3600___600,01373,tile_filename_prefix,HIGH,True
SODA-A,00209__800__2607___1985,00209,tile_filename_prefix,HIGH,True
SODA-A,00244__800__1800___0,00244,tile_filename_prefix,HIGH,True
SODA-A,00120__800__0___1800,00120,tile_filename_prefix,HIGH,True
SODA-A,00614__800__3000___1200,00614,tile_filename_prefix,HIGH,True
SODA-A,02476__800__3600___1985,02476,tile_filename_prefix,HIGH,True
SODA-A,00568__800__3955___0,00568,tile_filename_prefix,HIGH,True
SODA-A,01963__800__0___1800,01963,tile_filename_prefix,HIGH,True
SODA-A,00247__800__600___600,00247,tile_filename_prefix,HIGH,True
SODA-A,01686__800__600___1200,01686,tile_filename_prefix,HIGH,True
SODA-A,02090__800__1800___0,02090,tile_filename_prefix,HIGH,True
SODA-A,00140__800__1800___600,00140,tile_filename_prefix,HIGH,True
SODA-A,01373__800__0___600,01373,tile_filename_prefix,HIGH,True
SODA-A,01290__800__1800___1944,01290,tile_filename_prefix,HIGH,True
SODA-A,01435__800__3600___600,01435,tile_filename_prefix,HIGH,True
SODA-A,02481__800__1200___1928,02481,tile_filename_prefix,HIGH,True
SODA-A,01963__800__1800___2031,01963,tile_filename_prefix,HIGH,True
SODA-A,02071__800__1800___1987,02071,tile_filename_prefix,HIGH,True
SODA-A,01633__800__3600___1985,01633,tile_filename_prefix,HIGH,True
