evaluation_unit,dataset,detector,score,risk_endpoint,alpha_label,alpha,perturbation,changed_count,baseline_order_sha256,perturbed_order_sha256,match
D,FAIR1M-v1.0,rotated_retinanet_psc,tta_circular_consistency,geometry_normalized_severe,absolute_0.01,0.010000,calib,1,ec653883b6be9cf404c4fb819a891801f5a45898dca5dfa8d17a4302701f351f,ec653883b6be9cf404c4fb819a891801f5a45898dca5dfa8d17a4302701f351f,True
D,FAIR1M-v1.0,rotated_retinanet_psc,tta_circular_consistency,geometry_normalized_severe,absolute_0.01,0.010000,audit,1,ec653883b6be9cf404c4fb819a891801f5a45898dca5dfa8d17a4302701f351f,ec653883b6be9cf404c4fb819a891801f5a45898dca5dfa8d17a4302701f351f,True
D,FAIR1M-v1.0,rotated_retinanet_psc,tta_circular_consistency,geometry_normalized_severe,relative_0.5_r_fit,0.001529,calib,1,f66424196e4180c7eee4c79fc62677cdc370c8178699274ef864567bf2eef45c,f66424196e4180c7eee4c79fc62677cdc370c8178699274ef864567bf2eef45c,True
D,FAIR1M-v1.0,rotated_retinanet_psc,tta_circular_consistency,geometry_normalized_severe,relative_0.5_r_fit,0.001529,audit,1,f66424196e4180c7eee4c79fc62677cdc370c8178699274ef864567bf2eef45c,f66424196e4180c7eee4c79fc62677cdc370c8178699274ef864567bf2eef45c,True
D,FAIR1M-v1.0,rotated_retinanet_psc,tta_circular_consistency,geometry_normalized_severe,relative_0.25_r_fit,0.000764,calib,1,9931d72a8d20509e97689efd62fab1bbb0299684f44caa2457944b36e7c05282,9931d72a8d20509e97689efd62fab1bbb0299684f44caa2457944b36e7c05282,True
D,FAIR1M-v1.0,rotated_retinanet_psc,tta_circular_consistency,geometry_normalized_severe,relative_0.25_r_fit,0.000764,audit,1,9931d72a8d20509e97689efd62fab1bbb0299684f44caa2457944b36e7c05282,9931d72a8d20509e97689efd62fab1bbb0299684f44caa2457944b36e7c05282,True
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.001,0.001000,calib,1,fc9a4fb81e9c204f359e31ccd9a0c68557102be5b9539ea5df1ca4432c77b5d4,fc9a4fb81e9c204f359e31ccd9a0c68557102be5b9539ea5df1ca4432c77b5d4,True
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.001,0.001000,audit,1,fc9a4fb81e9c204f359e31ccd9a0c68557102be5b9539ea5df1ca4432c77b5d4,fc9a4fb81e9c204f359e31ccd9a0c68557102be5b9539ea5df1ca4432c77b5d4,True
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.0025,0.002500,calib,1,44450ec53049b91d27af2f401df3ba755879501eb5196fb62f8e9c0b3c90b791,44450ec53049b91d27af2f401df3ba755879501eb5196fb62f8e9c0b3c90b791,True
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.0025,0.002500,audit,1,44450ec53049b91d27af2f401df3ba755879501eb5196fb62f8e9c0b3c90b791,44450ec53049b91d27af2f401df3ba755879501eb5196fb62f8e9c0b3c90b791,True
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.005,0.005000,calib,1,845d2bf2b88e1589982f40845ad919efb713fe3cfd054dc9cacd50dba47daf36,845d2bf2b88e1589982f40845ad919efb713fe3cfd054dc9cacd50dba47daf36,True
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.005,0.005000,audit,1,845d2bf2b88e1589982f40845ad919efb713fe3cfd054dc9cacd50dba47daf36,845d2bf2b88e1589982f40845ad919efb713fe3cfd054dc9cacd50dba47daf36,True
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.01,0.010000,calib,1,d265081e248742f9f00b35ecba236985c0ae3178cc597559ae344eed69f7d86e,d265081e248742f9f00b35ecba236985c0ae3178cc597559ae344eed69f7d86e,True
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.01,0.010000,audit,1,d265081e248742f9f00b35ecba236985c0ae3178cc597559ae344eed69f7d86e,d265081e248742f9f00b35ecba236985c0ae3178cc597559ae344eed69f7d86e,True
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.5_r_fit,0.001529,calib,1,e5c4306bc07dd1ef6a3dab4a1a6ceff60f2d5d0c86a3dade76ac8a1252dc6350,e5c4306bc07dd1ef6a3dab4a1a6ceff60f2d5d0c86a3dade76ac8a1252dc6350,True
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.5_r_fit,0.001529,audit,1,e5c4306bc07dd1ef6a3dab4a1a6ceff60f2d5d0c86a3dade76ac8a1252dc6350,e5c4306bc07dd1ef6a3dab4a1a6ceff60f2d5d0c86a3dade76ac8a1252dc6350,True
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.25_r_fit,0.000764,calib,1,7af56b2e09f116bf697453520fa1c683897f9d1c951d8e89d097e56efd9c5f19,7af56b2e09f116bf697453520fa1c683897f9d1c951d8e89d097e56efd9c5f19,True
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.25_r_fit,0.000764,audit,1,7af56b2e09f116bf697453520fa1c683897f9d1c951d8e89d097e56efd9c5f19,7af56b2e09f116bf697453520fa1c683897f9d1c951d8e89d097e56efd9c5f19,True
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.001,0.001000,calib,1,6f6db7a63a293f989ae28b559b5c6baf623a88fcfa0635759ef7b62f12b4e3ee,6f6db7a63a293f989ae28b559b5c6baf623a88fcfa0635759ef7b62f12b4e3ee,True
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.001,0.001000,audit,1,6f6db7a63a293f989ae28b559b5c6baf623a88fcfa0635759ef7b62f12b4e3ee,6f6db7a63a293f989ae28b559b5c6baf623a88fcfa0635759ef7b62f12b4e3ee,True
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.0025,0.002500,calib,1,6548bb9568d3abfc783ccf399712b163f16d7931b1a367e8097f777889bbc474,6548bb9568d3abfc783ccf399712b163f16d7931b1a367e8097f777889bbc474,True
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.0025,0.002500,audit,1,6548bb9568d3abfc783ccf399712b163f16d7931b1a367e8097f777889bbc474,6548bb9568d3abfc783ccf399712b163f16d7931b1a367e8097f777889bbc474,True
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.005,0.005000,calib,1,4bb6b5aab89004e0b1bd60772c7317c64a4ded3749a0a864cdfe5c98038e8575,4bb6b5aab89004e0b1bd60772c7317c64a4ded3749a0a864cdfe5c98038e8575,True
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.005,0.005000,audit,1,4bb6b5aab89004e0b1bd60772c7317c64a4ded3749a0a864cdfe5c98038e8575,4bb6b5aab89004e0b1bd60772c7317c64a4ded3749a0a864cdfe5c98038e8575,True
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.01,0.010000,calib,1,30c145505954ac6b0ef77158f5add9a769f5c64f0e57942351fba22113223492,30c145505954ac6b0ef77158f5add9a769f5c64f0e57942351fba22113223492,True
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.01,0.010000,audit,1,30c145505954ac6b0ef77158f5add9a769f5c64f0e57942351fba22113223492,30c145505954ac6b0ef77158f5add9a769f5c64f0e57942351fba22113223492,True
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,relative_0.5_r_fit,0.001529,calib,1,286a8cb3852477ba3091f2f105c88c6a44d7ba13f69d5df23b6a54b0e0c1cd32,286a8cb3852477ba3091f2f105c88c6a44d7ba13f69d5df23b6a54b0e0c1cd32,True
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,relative_0.5_r_fit,0.001529,audit,1,286a8cb3852477ba3091f2f105c88c6a44d7ba13f69d5df23b6a54b0e0c1cd32,286a8cb3852477ba3091f2f105c88c6a44d7ba13f69d5df23b6a54b0e0c1cd32,True
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,relative_0.25_r_fit,0.000764,calib,1,bdb35b7ac5ba5bbe7c95053d12acd9d316fe63b77d3b5436f77f49e691a9c6e2,bdb35b7ac5ba5bbe7c95053d12acd9d316fe63b77d3b5436f77f49e691a9c6e2,True
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,relative_0.25_r_fit,0.000764,audit,1,bdb35b7ac5ba5bbe7c95053d12acd9d316fe63b77d3b5436f77f49e691a9c6e2,bdb35b7ac5ba5bbe7c95053d12acd9d316fe63b77d3b5436f77f49e691a9c6e2,True
D,FAIR1M-v1.0,rotated_retinanet_psc,detection_score,angle_error_gt_5deg,absolute_0.001,0.001000,calib,1,260c3a816f7fc9f54323d29a44640aa6f3935046a352bc7a7d1aa6853fdf82aa,260c3a816f7fc9f54323d29a44640aa6f3935046a352bc7a7d1aa6853fdf82aa,True
D,FAIR1M-v1.0,rotated_retinanet_psc,detection_score,angle_error_gt_5deg,absolute_0.001,0.001000,audit,1,260c3a816f7fc9f54323d29a44640aa6f3935046a352bc7a7d1aa6853fdf82aa,260c3a816f7fc9f54323d29a44640aa6f3935046a352bc7a7d1aa6853fdf82aa,True
D,FAIR1M-v1.0,rotated_retinanet_psc,detection_score,angle_error_gt_5deg,absolute_0.0025,0.002500,calib,1,5f23cac737cbd6abf9c9b1077a629a0eb3bfb607c02adea81b95f992ccadfdc6,5f23cac737cbd6abf9c9b1077a629a0eb3bfb607c02adea81b95f992ccadfdc6,True
D,FAIR1M-v1.0,rotated_retinanet_psc,detection_score,angle_error_gt_5deg,absolute_0.0025,0.002500,audit,1,5f23cac737cbd6abf9c9b1077a629a0eb3bfb607c02adea81b95f992ccadfdc6,5f23cac737cbd6abf9c9b1077a629a0eb3bfb607c02adea81b95f992ccadfdc6,True
D,FAIR1M-v1.0,rotated_retinanet_psc,detection_score,angle_error_gt_5deg,absolute_0.005,0.005000,calib,1,9fa1700c57fef538a65b508106305423009c55f2b31f77120f384366bfc311b1,9fa1700c57fef538a65b508106305423009c55f2b31f77120f384366bfc311b1,True
D,FAIR1M-v1.0,rotated_retinanet_psc,detection_score,angle_error_gt_5deg,absolute_0.005,0.005000,audit,1,9fa1700c57fef538a65b508106305423009c55f2b31f77120f384366bfc311b1,9fa1700c57fef538a65b508106305423009c55f2b31f77120f384366bfc311b1,True
D,FAIR1M-v1.0,rotated_retinanet_psc,detection_score,angle_error_gt_5deg,absolute_0.01,0.010000,calib,1,3e7dca6ef460a864fc458531473c46ce4051be94b261ac871c8a5f5c37a31fa4,3e7dca6ef460a864fc458531473c46ce4051be94b261ac871c8a5f5c37a31fa4,True
D,FAIR1M-v1.0,rotated_retinanet_psc,detection_score,angle_error_gt_5deg,absolute_0.01,0.010000,audit,1,3e7dca6ef460a864fc458531473c46ce4051be94b261ac871c8a5f5c37a31fa4,3e7dca6ef460a864fc458531473c46ce4051be94b261ac871c8a5f5c37a31fa4,True
D,FAIR1M-v1.0,rotated_retinanet_psc,detection_score,angle_error_gt_5deg,relative_0.5_r_fit,0.033535,calib,1,d9a364ffd7c966eabd8f58f55f4cc7edd33577ca52ec24b49a2f3a1212440708,d9a364ffd7c966eabd8f58f55f4cc7edd33577ca52ec24b49a2f3a1212440708,True
D,FAIR1M-v1.0,rotated_retinanet_psc,detection_score,angle_error_gt_5deg,relative_0.5_r_fit,0.033535,audit,1,d9a364ffd7c966eabd8f58f55f4cc7edd33577ca52ec24b49a2f3a1212440708,d9a364ffd7c966eabd8f58f55f4cc7edd33577ca52ec24b49a2f3a1212440708,True
D,FAIR1M-v1.0,rotated_retinanet_psc,detection_score,angle_error_gt_5deg,relative_0.25_r_fit,0.016767,calib,1,3055dded1dcad1eb2ab921e613d48e1e8c51361116b146071a24d580c6d92d71,3055dded1dcad1eb2ab921e613d48e1e8c51361116b146071a24d580c6d92d71,True
D,FAIR1M-v1.0,rotated_retinanet_psc,detection_score,angle_error_gt_5deg,relative_0.25_r_fit,0.016767,audit,1,3055dded1dcad1eb2ab921e613d48e1e8c51361116b146071a24d580c6d92d71,3055dded1dcad1eb2ab921e613d48e1e8c51361116b146071a24d580c6d92d71,True
D,FAIR1M-v1.0,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,absolute_0.001,0.001000,calib,1,fcf27ff5eb6dc2c7aa9a3d240a0a10b5b441d5ad7d3e33f363b10b64734dbac0,fcf27ff5eb6dc2c7aa9a3d240a0a10b5b441d5ad7d3e33f363b10b64734dbac0,True
D,FAIR1M-v1.0,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,absolute_0.001,0.001000,audit,1,fcf27ff5eb6dc2c7aa9a3d240a0a10b5b441d5ad7d3e33f363b10b64734dbac0,fcf27ff5eb6dc2c7aa9a3d240a0a10b5b441d5ad7d3e33f363b10b64734dbac0,True
D,FAIR1M-v1.0,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,absolute_0.0025,0.002500,calib,1,fcf27ff5eb6dc2c7aa9a3d240a0a10b5b441d5ad7d3e33f363b10b64734dbac0,fcf27ff5eb6dc2c7aa9a3d240a0a10b5b441d5ad7d3e33f363b10b64734dbac0,True
D,FAIR1M-v1.0,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,absolute_0.0025,0.002500,audit,1,fcf27ff5eb6dc2c7aa9a3d240a0a10b5b441d5ad7d3e33f363b10b64734dbac0,fcf27ff5eb6dc2c7aa9a3d240a0a10b5b441d5ad7d3e33f363b10b64734dbac0,True
D,FAIR1M-v1.0,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,absolute_0.005,0.005000,calib,1,fcf27ff5eb6dc2c7aa9a3d240a0a10b5b441d5ad7d3e33f363b10b64734dbac0,fcf27ff5eb6dc2c7aa9a3d240a0a10b5b441d5ad7d3e33f363b10b64734dbac0,True
D,FAIR1M-v1.0,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,absolute_0.005,0.005000,audit,1,fcf27ff5eb6dc2c7aa9a3d240a0a10b5b441d5ad7d3e33f363b10b64734dbac0,fcf27ff5eb6dc2c7aa9a3d240a0a10b5b441d5ad7d3e33f363b10b64734dbac0,True
D,FAIR1M-v1.0,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,absolute_0.01,0.010000,calib,1,fcf27ff5eb6dc2c7aa9a3d240a0a10b5b441d5ad7d3e33f363b10b64734dbac0,fcf27ff5eb6dc2c7aa9a3d240a0a10b5b441d5ad7d3e33f363b10b64734dbac0,True
D,FAIR1M-v1.0,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,absolute_0.01,0.010000,audit,1,fcf27ff5eb6dc2c7aa9a3d240a0a10b5b441d5ad7d3e33f363b10b64734dbac0,fcf27ff5eb6dc2c7aa9a3d240a0a10b5b441d5ad7d3e33f363b10b64734dbac0,True
D,FAIR1M-v1.0,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,relative_0.5_r_fit,0.033535,calib,1,fcf27ff5eb6dc2c7aa9a3d240a0a10b5b441d5ad7d3e33f363b10b64734dbac0,fcf27ff5eb6dc2c7aa9a3d240a0a10b5b441d5ad7d3e33f363b10b64734dbac0,True
D,FAIR1M-v1.0,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,relative_0.5_r_fit,0.033535,audit,1,fcf27ff5eb6dc2c7aa9a3d240a0a10b5b441d5ad7d3e33f363b10b64734dbac0,fcf27ff5eb6dc2c7aa9a3d240a0a10b5b441d5ad7d3e33f363b10b64734dbac0,True
D,FAIR1M-v1.0,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,relative_0.25_r_fit,0.016767,calib,1,fcf27ff5eb6dc2c7aa9a3d240a0a10b5b441d5ad7d3e33f363b10b64734dbac0,fcf27ff5eb6dc2c7aa9a3d240a0a10b5b441d5ad7d3e33f363b10b64734dbac0,True
D,FAIR1M-v1.0,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,relative_0.25_r_fit,0.016767,audit,1,fcf27ff5eb6dc2c7aa9a3d240a0a10b5b441d5ad7d3e33f363b10b64734dbac0,fcf27ff5eb6dc2c7aa9a3d240a0a10b5b441d5ad7d3e33f363b10b64734dbac0,True
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.001,0.001000,calib,1,dc521376d1f79a16803b5a951ffd384e63ecbc3ae5c6b2fb1cf31b73983fd3b5,dc521376d1f79a16803b5a951ffd384e63ecbc3ae5c6b2fb1cf31b73983fd3b5,True
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.001,0.001000,audit,1,dc521376d1f79a16803b5a951ffd384e63ecbc3ae5c6b2fb1cf31b73983fd3b5,dc521376d1f79a16803b5a951ffd384e63ecbc3ae5c6b2fb1cf31b73983fd3b5,True
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.0025,0.002500,calib,1,dc521376d1f79a16803b5a951ffd384e63ecbc3ae5c6b2fb1cf31b73983fd3b5,dc521376d1f79a16803b5a951ffd384e63ecbc3ae5c6b2fb1cf31b73983fd3b5,True
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.0025,0.002500,audit,1,dc521376d1f79a16803b5a951ffd384e63ecbc3ae5c6b2fb1cf31b73983fd3b5,dc521376d1f79a16803b5a951ffd384e63ecbc3ae5c6b2fb1cf31b73983fd3b5,True
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.005,0.005000,calib,1,dc521376d1f79a16803b5a951ffd384e63ecbc3ae5c6b2fb1cf31b73983fd3b5,dc521376d1f79a16803b5a951ffd384e63ecbc3ae5c6b2fb1cf31b73983fd3b5,True
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.005,0.005000,audit,1,dc521376d1f79a16803b5a951ffd384e63ecbc3ae5c6b2fb1cf31b73983fd3b5,dc521376d1f79a16803b5a951ffd384e63ecbc3ae5c6b2fb1cf31b73983fd3b5,True
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.01,0.010000,calib,1,30b1f4f8f0e5cbec5301dc8e4c145bfd94f99d4a1b0bfb4da0b76b23fad91566,30b1f4f8f0e5cbec5301dc8e4c145bfd94f99d4a1b0bfb4da0b76b23fad91566,True
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.01,0.010000,audit,1,30b1f4f8f0e5cbec5301dc8e4c145bfd94f99d4a1b0bfb4da0b76b23fad91566,30b1f4f8f0e5cbec5301dc8e4c145bfd94f99d4a1b0bfb4da0b76b23fad91566,True
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.5_r_fit,0.033535,calib,1,e4bd97238e0c06fc2b8c9e02ff616b7b62b9188cc32cc748d475d09bf9ec36f7,e4bd97238e0c06fc2b8c9e02ff616b7b62b9188cc32cc748d475d09bf9ec36f7,True
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.5_r_fit,0.033535,audit,1,e4bd97238e0c06fc2b8c9e02ff616b7b62b9188cc32cc748d475d09bf9ec36f7,e4bd97238e0c06fc2b8c9e02ff616b7b62b9188cc32cc748d475d09bf9ec36f7,True
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.25_r_fit,0.016767,calib,1,7b2229b2f58558b4c5678890b7a33f3aed7c7e06fce6020e4f40a51b595cf80e,7b2229b2f58558b4c5678890b7a33f3aed7c7e06fce6020e4f40a51b595cf80e,True
D,FAIR1M-v1.0,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.25_r_fit,0.016767,audit,1,7b2229b2f58558b4c5678890b7a33f3aed7c7e06fce6020e4f40a51b595cf80e,7b2229b2f58558b4c5678890b7a33f3aed7c7e06fce6020e4f40a51b595cf80e,True
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.001,0.001000,calib,1,f450ea443336f55895f58f2b78e75be09903bd86df35e66facb16a86a3bdbc4a,f450ea443336f55895f58f2b78e75be09903bd86df35e66facb16a86a3bdbc4a,True
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.001,0.001000,audit,1,f450ea443336f55895f58f2b78e75be09903bd86df35e66facb16a86a3bdbc4a,f450ea443336f55895f58f2b78e75be09903bd86df35e66facb16a86a3bdbc4a,True
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.0025,0.002500,calib,1,a4579882370c7240ff38617886cbda45ce4c3e4fb81f9024d3db99718006c53d,a4579882370c7240ff38617886cbda45ce4c3e4fb81f9024d3db99718006c53d,True
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.0025,0.002500,audit,1,a4579882370c7240ff38617886cbda45ce4c3e4fb81f9024d3db99718006c53d,a4579882370c7240ff38617886cbda45ce4c3e4fb81f9024d3db99718006c53d,True
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.005,0.005000,calib,1,7e2c689251b41f1c972517b37a3fa6ef491f0c74b5d04aad8dcdfff169399a5c,7e2c689251b41f1c972517b37a3fa6ef491f0c74b5d04aad8dcdfff169399a5c,True
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.005,0.005000,audit,1,7e2c689251b41f1c972517b37a3fa6ef491f0c74b5d04aad8dcdfff169399a5c,7e2c689251b41f1c972517b37a3fa6ef491f0c74b5d04aad8dcdfff169399a5c,True
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.01,0.010000,calib,1,f2753539e25cf6e1ef66f7739558f34660a22820c901469e3c82211ff36578ae,f2753539e25cf6e1ef66f7739558f34660a22820c901469e3c82211ff36578ae,True
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.01,0.010000,audit,1,f2753539e25cf6e1ef66f7739558f34660a22820c901469e3c82211ff36578ae,f2753539e25cf6e1ef66f7739558f34660a22820c901469e3c82211ff36578ae,True
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.5_r_fit,0.033535,calib,1,040f4ac742c20894c83f3db29e5b32256036eafa3eee8dac22cd996e4f10fa87,040f4ac742c20894c83f3db29e5b32256036eafa3eee8dac22cd996e4f10fa87,True
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.5_r_fit,0.033535,audit,1,040f4ac742c20894c83f3db29e5b32256036eafa3eee8dac22cd996e4f10fa87,040f4ac742c20894c83f3db29e5b32256036eafa3eee8dac22cd996e4f10fa87,True
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.25_r_fit,0.016767,calib,1,fc964ddeb1f987f6d030c04acb64f90d740a2b373111c3d08bacc31d940729c1,fc964ddeb1f987f6d030c04acb64f90d740a2b373111c3d08bacc31d940729c1,True
D,FAIR1M-v1.0,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.25_r_fit,0.016767,audit,1,fc964ddeb1f987f6d030c04acb64f90d740a2b373111c3d08bacc31d940729c1,fc964ddeb1f987f6d030c04acb64f90d740a2b373111c3d08bacc31d940729c1,True
D,FAIR1M-v1.0,rotated_retinanet_psc,detection_score,angle_error_gt_10deg,absolute_0.001,0.001000,calib,1,434f0395bb60e60780758293ece9ca7db69b1da6d09231f8f6f4fcad272ce3a1,434f0395bb60e60780758293ece9ca7db69b1da6d09231f8f6f4fcad272ce3a1,True
D,FAIR1M-v1.0,rotated_retinanet_psc,detection_score,angle_error_gt_10deg,absolute_0.001,0.001000,audit,1,434f0395bb60e60780758293ece9ca7db69b1da6d09231f8f6f4fcad272ce3a1,434f0395bb60e60780758293ece9ca7db69b1da6d09231f8f6f4fcad272ce3a1,True
D,FAIR1M-v1.0,rotated_retinanet_psc,detection_score,angle_error_gt_10deg,absolute_0.0025,0.002500,calib,1,fc9de05457bd9616ce4c6d94f4dc4625a17455c463b570bc6215519c5683a387,fc9de05457bd9616ce4c6d94f4dc4625a17455c463b570bc6215519c5683a387,True
D,FAIR1M-v1.0,rotated_retinanet_psc,detection_score,angle_error_gt_10deg,absolute_0.0025,0.002500,audit,1,fc9de05457bd9616ce4c6d94f4dc4625a17455c463b570bc6215519c5683a387,fc9de05457bd9616ce4c6d94f4dc4625a17455c463b570bc6215519c5683a387,True
D,FAIR1M-v1.0,rotated_retinanet_psc,detection_score,angle_error_gt_10deg,absolute_0.005,0.005000,calib,1,7928dad59e02d6c91a8a228e62069f9448694e4a95451e94f64fcc77da1597f5,7928dad59e02d6c91a8a228e62069f9448694e4a95451e94f64fcc77da1597f5,True
D,FAIR1M-v1.0,rotated_retinanet_psc,detection_score,angle_error_gt_10deg,absolute_0.005,0.005000,audit,1,7928dad59e02d6c91a8a228e62069f9448694e4a95451e94f64fcc77da1597f5,7928dad59e02d6c91a8a228e62069f9448694e4a95451e94f64fcc77da1597f5,True
D,FAIR1M-v1.0,rotated_retinanet_psc,detection_score,angle_error_gt_10deg,absolute_0.01,0.010000,calib,1,e6ad9dc3c35ff37358ba9be7863e056b7bdb7aa87b2cd314cbbab751bd427996,e6ad9dc3c35ff37358ba9be7863e056b7bdb7aa87b2cd314cbbab751bd427996,True
D,FAIR1M-v1.0,rotated_retinanet_psc,detection_score,angle_error_gt_10deg,absolute_0.01,0.010000,audit,1,e6ad9dc3c35ff37358ba9be7863e056b7bdb7aa87b2cd314cbbab751bd427996,e6ad9dc3c35ff37358ba9be7863e056b7bdb7aa87b2cd314cbbab751bd427996,True
