identity_key,evaluation_unit,dataset,detector,score,risk_endpoint,alpha_label,alpha_type,alpha,trivial,actual_feasible,actual_practical,actual_coverage,actual_count,structural_power_limit,scene_envelope_feasible,scene_envelope_min_ucb,attribution,main_denominator,conservative_other_target_free_witness,diagnostic_target_gt_witness,score_cause_upper_possible
B|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_15deg|absolute_0.01,B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,False,False,False,0.000000,0,False,True,0.001238,SELECTION_PROTOCOL_GAP,False,False,False,False
B|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_15deg|relative_0.5_r_fit,B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.005946,False,False,False,0.000000,0,False,True,0.001238,SELECTION_PROTOCOL_GAP,False,False,False,False
B|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_15deg|relative_0.25_r_fit,B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.002973,False,False,False,0.000000,0,False,True,0.001238,SELECTION_PROTOCOL_GAP,False,False,False,False
C|detection_score|geometry_normalized_severe|absolute_0.001,C,DIOR-R,rotated_rtmdet_s,detection_score,geometry_normalized_severe,absolute_0.001,absolute,0.001000,False,False,False,0.000000,0,True,False,0.001247,STRUCTURAL_POWER_LIMIT,True,False,False,False
C|detection_score|geometry_normalized_severe|absolute_0.0025,C,DIOR-R,rotated_rtmdet_s,detection_score,geometry_normalized_severe,absolute_0.0025,absolute,0.002500,False,False,False,0.000000,0,False,True,0.001247,SELECTION_PROTOCOL_GAP,True,False,False,True
C|detection_score|geometry_normalized_severe|absolute_0.005,C,DIOR-R,rotated_rtmdet_s,detection_score,geometry_normalized_severe,absolute_0.005,absolute,0.005000,False,False,False,0.000000,0,False,True,0.001247,SELECTION_PROTOCOL_GAP,True,False,False,True
C|detection_score|geometry_normalized_severe|absolute_0.01,C,DIOR-R,rotated_rtmdet_s,detection_score,geometry_normalized_severe,absolute_0.01,absolute,0.010000,False,False,False,0.000000,0,False,True,0.001247,SELECTION_PROTOCOL_GAP,True,False,False,True
C|detection_score|geometry_normalized_severe|relative_0.5_r_fit,C,DIOR-R,rotated_rtmdet_s,detection_score,geometry_normalized_severe,relative_0.5_r_fit,relative,0.017373,False,False,False,0.000000,0,False,True,0.001247,SELECTION_PROTOCOL_GAP,True,False,True,True
C|detection_score|geometry_normalized_severe|relative_0.25_r_fit,C,DIOR-R,rotated_rtmdet_s,detection_score,geometry_normalized_severe,relative_0.25_r_fit,relative,0.008687,False,False,False,0.000000,0,False,True,0.001247,SELECTION_PROTOCOL_GAP,True,False,False,True
C|tta_circular_consistency|geometry_normalized_severe|absolute_0.001,C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,geometry_normalized_severe,absolute_0.001,absolute,0.001000,False,False,False,0.000000,0,True,False,0.001247,STRUCTURAL_POWER_LIMIT,True,False,False,False
C|tta_circular_consistency|geometry_normalized_severe|absolute_0.0025,C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,geometry_normalized_severe,absolute_0.0025,absolute,0.002500,False,False,False,0.000000,0,False,True,0.001247,SELECTION_PROTOCOL_GAP,True,False,False,True
C|tta_circular_consistency|geometry_normalized_severe|absolute_0.005,C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,geometry_normalized_severe,absolute_0.005,absolute,0.005000,False,False,False,0.000000,0,False,True,0.001247,SELECTION_PROTOCOL_GAP,True,False,False,True
C|tta_circular_consistency|geometry_normalized_severe|absolute_0.01,C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,geometry_normalized_severe,absolute_0.01,absolute,0.010000,False,False,False,0.000000,0,False,True,0.001247,SELECTION_PROTOCOL_GAP,True,False,False,True
C|tta_circular_consistency|geometry_normalized_severe|relative_0.5_r_fit,C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,geometry_normalized_severe,relative_0.5_r_fit,relative,0.017373,False,False,False,0.000000,0,False,True,0.001247,SELECTION_PROTOCOL_GAP,True,False,True,True
C|tta_circular_consistency|geometry_normalized_severe|relative_0.25_r_fit,C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,geometry_normalized_severe,relative_0.25_r_fit,relative,0.008687,False,False,False,0.000000,0,False,True,0.001247,SELECTION_PROTOCOL_GAP,True,False,False,True
C|source_supervised_leave_geometry|geometry_normalized_severe|absolute_0.001,C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.001,absolute,0.001000,False,False,False,0.000000,0,True,False,0.001247,STRUCTURAL_POWER_LIMIT,True,False,False,False
C|source_supervised_leave_geometry|geometry_normalized_severe|absolute_0.0025,C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.0025,absolute,0.002500,False,False,False,0.000000,0,False,True,0.001247,SELECTION_PROTOCOL_GAP,True,False,False,True
C|source_supervised_leave_geometry|geometry_normalized_severe|absolute_0.005,C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.005,absolute,0.005000,False,False,False,0.000000,0,False,True,0.001247,SELECTION_PROTOCOL_GAP,True,False,False,True
C|source_supervised_leave_geometry|geometry_normalized_severe|absolute_0.01,C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.01,absolute,0.010000,False,False,False,0.000000,0,False,True,0.001247,SELECTION_PROTOCOL_GAP,True,False,False,True
C|source_supervised_leave_geometry|geometry_normalized_severe|relative_0.5_r_fit,C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.5_r_fit,relative,0.017373,False,False,False,0.000000,0,False,True,0.001247,SELECTION_PROTOCOL_GAP,True,False,True,True
C|source_supervised_leave_geometry|geometry_normalized_severe|relative_0.25_r_fit,C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.25_r_fit,relative,0.008687,False,False,False,0.000000,0,False,True,0.001247,SELECTION_PROTOCOL_GAP,True,False,False,True
C|target_gt_nonlinear_geometry_upper_bound|geometry_normalized_severe|absolute_0.001,C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.001,absolute,0.001000,False,False,False,0.000000,0,True,False,0.001247,STRUCTURAL_POWER_LIMIT,False,False,False,False
C|target_gt_nonlinear_geometry_upper_bound|geometry_normalized_severe|absolute_0.0025,C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.0025,absolute,0.002500,False,False,False,0.000000,0,False,True,0.001247,SELECTION_PROTOCOL_GAP,False,False,False,False
C|target_gt_nonlinear_geometry_upper_bound|geometry_normalized_severe|absolute_0.005,C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.005,absolute,0.005000,False,False,False,0.000000,0,False,True,0.001247,SELECTION_PROTOCOL_GAP,False,False,False,False
C|target_gt_nonlinear_geometry_upper_bound|geometry_normalized_severe|absolute_0.01,C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.01,absolute,0.010000,False,False,False,0.000000,0,False,True,0.001247,SELECTION_PROTOCOL_GAP,False,False,False,False
C|target_gt_nonlinear_geometry_upper_bound|geometry_normalized_severe|relative_0.5_r_fit,C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,relative_0.5_r_fit,relative,0.017373,False,True,True,0.700000,19207,False,True,0.001247,CERTIFIED_PRACTICAL,False,False,False,False
C|target_gt_nonlinear_geometry_upper_bound|geometry_normalized_severe|relative_0.25_r_fit,C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,relative_0.25_r_fit,relative,0.008687,False,False,False,0.000000,0,False,True,0.001247,SELECTION_PROTOCOL_GAP,False,False,False,False
C|detection_score|angle_error_gt_5deg|absolute_0.001,C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,False,False,False,0.000000,0,True,False,0.001290,STRUCTURAL_POWER_LIMIT,False,False,False,False
C|detection_score|angle_error_gt_5deg|absolute_0.0025,C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_5deg,absolute_0.0025,absolute,0.002500,False,False,False,0.000000,0,False,True,0.001290,SELECTION_PROTOCOL_GAP,False,False,False,False
C|detection_score|angle_error_gt_5deg|absolute_0.005,C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,False,False,False,0.000000,0,False,True,0.001290,SELECTION_PROTOCOL_GAP,False,False,False,False
C|detection_score|angle_error_gt_5deg|absolute_0.01,C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,False,False,False,0.000000,0,False,True,0.001290,SELECTION_PROTOCOL_GAP,False,False,False,False
C|detection_score|angle_error_gt_5deg|relative_0.5_r_fit,C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.052584,False,True,True,0.700000,18903,False,True,0.001290,CERTIFIED_PRACTICAL,False,False,False,False
C|detection_score|angle_error_gt_5deg|relative_0.25_r_fit,C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.026292,False,False,False,0.000000,0,False,True,0.001290,SELECTION_PROTOCOL_GAP,False,False,False,False
C|tta_circular_consistency|angle_error_gt_5deg|absolute_0.001,C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,False,False,False,0.000000,0,True,False,0.001290,STRUCTURAL_POWER_LIMIT,False,False,False,False
C|tta_circular_consistency|angle_error_gt_5deg|absolute_0.0025,C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_5deg,absolute_0.0025,absolute,0.002500,False,False,False,0.000000,0,False,True,0.001290,SELECTION_PROTOCOL_GAP,False,False,False,False
C|tta_circular_consistency|angle_error_gt_5deg|absolute_0.005,C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,False,False,False,0.000000,0,False,True,0.001290,SELECTION_PROTOCOL_GAP,False,False,False,False
C|tta_circular_consistency|angle_error_gt_5deg|absolute_0.01,C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,False,False,False,0.000000,0,False,True,0.001290,SELECTION_PROTOCOL_GAP,False,False,False,False
C|tta_circular_consistency|angle_error_gt_5deg|relative_0.5_r_fit,C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.052584,False,False,False,0.000000,0,False,True,0.001290,SELECTION_PROTOCOL_GAP,False,False,False,False
C|tta_circular_consistency|angle_error_gt_5deg|relative_0.25_r_fit,C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.026292,False,False,False,0.000000,0,False,True,0.001290,SELECTION_PROTOCOL_GAP,False,False,False,False
C|source_supervised_leave_geometry|angle_error_gt_5deg|absolute_0.001,C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,False,False,False,0.000000,0,True,False,0.001290,STRUCTURAL_POWER_LIMIT,False,False,False,False
C|source_supervised_leave_geometry|angle_error_gt_5deg|absolute_0.0025,C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.0025,absolute,0.002500,False,False,False,0.000000,0,False,True,0.001290,SELECTION_PROTOCOL_GAP,False,False,False,False
C|source_supervised_leave_geometry|angle_error_gt_5deg|absolute_0.005,C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,False,False,False,0.000000,0,False,True,0.001290,SELECTION_PROTOCOL_GAP,False,False,False,False
C|source_supervised_leave_geometry|angle_error_gt_5deg|absolute_0.01,C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,False,False,False,0.000000,0,False,True,0.001290,SELECTION_PROTOCOL_GAP,False,False,False,False
C|source_supervised_leave_geometry|angle_error_gt_5deg|relative_0.5_r_fit,C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.052584,False,True,False,0.050000,1296,False,True,0.001290,PRACTICAL_COVERAGE_LIMIT,False,False,False,False
C|source_supervised_leave_geometry|angle_error_gt_5deg|relative_0.25_r_fit,C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.026292,False,False,False,0.000000,0,False,True,0.001290,SELECTION_PROTOCOL_GAP,False,False,False,False
C|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_5deg|absolute_0.001,C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,False,False,False,0.000000,0,True,False,0.001290,STRUCTURAL_POWER_LIMIT,False,False,False,False
C|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_5deg|absolute_0.0025,C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.0025,absolute,0.002500,False,False,False,0.000000,0,False,True,0.001290,SELECTION_PROTOCOL_GAP,False,False,False,False
C|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_5deg|absolute_0.005,C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,False,False,False,0.000000,0,False,True,0.001290,SELECTION_PROTOCOL_GAP,False,False,False,False
C|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_5deg|absolute_0.01,C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,False,False,False,0.000000,0,False,True,0.001290,SELECTION_PROTOCOL_GAP,False,False,False,False
C|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_5deg|relative_0.5_r_fit,C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.052584,False,True,True,0.700000,19207,False,True,0.001290,CERTIFIED_PRACTICAL,False,False,False,False
C|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_5deg|relative_0.25_r_fit,C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.026292,False,True,True,0.400000,10611,False,True,0.001290,CERTIFIED_PRACTICAL,False,False,False,False
C|detection_score|angle_error_gt_10deg|absolute_0.001,C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_10deg,absolute_0.001,absolute,0.001000,False,False,False,0.000000,0,True,False,0.001245,STRUCTURAL_POWER_LIMIT,False,False,False,False
C|detection_score|angle_error_gt_10deg|absolute_0.0025,C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_10deg,absolute_0.0025,absolute,0.002500,False,False,False,0.000000,0,False,True,0.001245,SELECTION_PROTOCOL_GAP,False,False,False,False
C|detection_score|angle_error_gt_10deg|absolute_0.005,C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_10deg,absolute_0.005,absolute,0.005000,False,False,False,0.000000,0,False,True,0.001245,SELECTION_PROTOCOL_GAP,False,False,False,False
C|detection_score|angle_error_gt_10deg|absolute_0.01,C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_10deg,absolute_0.01,absolute,0.010000,False,False,False,0.000000,0,False,True,0.001245,SELECTION_PROTOCOL_GAP,False,False,False,False
C|detection_score|angle_error_gt_10deg|relative_0.5_r_fit,C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_10deg,relative_0.5_r_fit,relative,0.014889,False,False,False,0.000000,0,False,True,0.001245,SELECTION_PROTOCOL_GAP,False,False,False,False
C|detection_score|angle_error_gt_10deg|relative_0.25_r_fit,C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.007445,False,False,False,0.000000,0,False,True,0.001245,SELECTION_PROTOCOL_GAP,False,False,False,False
C|tta_circular_consistency|angle_error_gt_10deg|absolute_0.001,C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.001,absolute,0.001000,False,False,False,0.000000,0,True,False,0.001245,STRUCTURAL_POWER_LIMIT,False,False,False,False
C|tta_circular_consistency|angle_error_gt_10deg|absolute_0.0025,C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.0025,absolute,0.002500,False,False,False,0.000000,0,False,True,0.001245,SELECTION_PROTOCOL_GAP,False,False,False,False
C|tta_circular_consistency|angle_error_gt_10deg|absolute_0.005,C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.005,absolute,0.005000,False,False,False,0.000000,0,False,True,0.001245,SELECTION_PROTOCOL_GAP,False,False,False,False
C|tta_circular_consistency|angle_error_gt_10deg|absolute_0.01,C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,absolute,0.010000,False,False,False,0.000000,0,False,True,0.001245,SELECTION_PROTOCOL_GAP,False,False,False,False
C|tta_circular_consistency|angle_error_gt_10deg|relative_0.5_r_fit,C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,relative,0.014889,False,False,False,0.000000,0,False,True,0.001245,SELECTION_PROTOCOL_GAP,False,False,False,False
C|tta_circular_consistency|angle_error_gt_10deg|relative_0.25_r_fit,C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.007445,False,False,False,0.000000,0,False,True,0.001245,SELECTION_PROTOCOL_GAP,False,False,False,False
C|source_supervised_leave_geometry|angle_error_gt_10deg|absolute_0.001,C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,absolute,0.001000,False,False,False,0.000000,0,True,False,0.001245,STRUCTURAL_POWER_LIMIT,False,False,False,False
C|source_supervised_leave_geometry|angle_error_gt_10deg|absolute_0.0025,C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,absolute,0.002500,False,False,False,0.000000,0,False,True,0.001245,SELECTION_PROTOCOL_GAP,False,False,False,False
C|source_supervised_leave_geometry|angle_error_gt_10deg|absolute_0.005,C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,absolute,0.005000,False,False,False,0.000000,0,False,True,0.001245,SELECTION_PROTOCOL_GAP,False,False,False,False
C|source_supervised_leave_geometry|angle_error_gt_10deg|absolute_0.01,C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.01,absolute,0.010000,False,True,True,0.300000,9175,False,True,0.001245,CERTIFIED_PRACTICAL,False,False,False,False
C|source_supervised_leave_geometry|angle_error_gt_10deg|relative_0.5_r_fit,C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.5_r_fit,relative,0.014889,False,True,True,0.300000,9175,False,True,0.001245,CERTIFIED_PRACTICAL,False,False,False,False
C|source_supervised_leave_geometry|angle_error_gt_10deg|relative_0.25_r_fit,C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.007445,False,False,False,0.000000,0,False,True,0.001245,SELECTION_PROTOCOL_GAP,False,False,False,False
C|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_10deg|absolute_0.001,C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.001,absolute,0.001000,False,False,False,0.000000,0,True,False,0.001245,STRUCTURAL_POWER_LIMIT,False,False,False,False
C|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_10deg|absolute_0.0025,C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.0025,absolute,0.002500,False,False,False,0.000000,0,False,True,0.001245,SELECTION_PROTOCOL_GAP,False,False,False,False
C|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_10deg|absolute_0.005,C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.005,absolute,0.005000,False,False,False,0.000000,0,False,True,0.001245,SELECTION_PROTOCOL_GAP,False,False,False,False
C|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_10deg|absolute_0.01,C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.01,absolute,0.010000,False,False,False,0.000000,0,False,True,0.001245,SELECTION_PROTOCOL_GAP,False,False,False,False
C|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_10deg|relative_0.5_r_fit,C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.5_r_fit,relative,0.014889,False,True,True,0.900000,24764,False,True,0.001245,CERTIFIED_PRACTICAL,False,False,False,False
C|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_10deg|relative_0.25_r_fit,C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.007445,False,False,False,0.000000,0,False,True,0.001245,SELECTION_PROTOCOL_GAP,False,False,False,False
C|detection_score|angle_error_gt_15deg|absolute_0.001,C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_15deg,absolute_0.001,absolute,0.001000,False,False,False,0.000000,0,True,False,0.001238,STRUCTURAL_POWER_LIMIT,False,False,False,False
C|detection_score|angle_error_gt_15deg|absolute_0.0025,C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_15deg,absolute_0.0025,absolute,0.002500,False,False,False,0.000000,0,False,True,0.001238,SELECTION_PROTOCOL_GAP,False,False,False,False
C|detection_score|angle_error_gt_15deg|absolute_0.005,C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,False,False,False,0.000000,0,False,True,0.001238,SELECTION_PROTOCOL_GAP,False,False,False,False
C|detection_score|angle_error_gt_15deg|absolute_0.01,C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,False,False,False,0.000000,0,False,True,0.001238,SELECTION_PROTOCOL_GAP,False,False,False,False
C|detection_score|angle_error_gt_15deg|relative_0.5_r_fit,C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.007185,False,False,False,0.000000,0,False,True,0.001238,SELECTION_PROTOCOL_GAP,False,False,False,False
C|detection_score|angle_error_gt_15deg|relative_0.25_r_fit,C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.003593,False,False,False,0.000000,0,False,True,0.001238,SELECTION_PROTOCOL_GAP,False,False,False,False
C|tta_circular_consistency|angle_error_gt_15deg|absolute_0.001,C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_15deg,absolute_0.001,absolute,0.001000,False,False,False,0.000000,0,True,False,0.001238,STRUCTURAL_POWER_LIMIT,False,False,False,False
C|tta_circular_consistency|angle_error_gt_15deg|absolute_0.0025,C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_15deg,absolute_0.0025,absolute,0.002500,False,False,False,0.000000,0,False,True,0.001238,SELECTION_PROTOCOL_GAP,False,False,False,False
C|tta_circular_consistency|angle_error_gt_15deg|absolute_0.005,C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,False,False,False,0.000000,0,False,True,0.001238,SELECTION_PROTOCOL_GAP,False,False,False,False
C|tta_circular_consistency|angle_error_gt_15deg|absolute_0.01,C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,False,False,False,0.000000,0,False,True,0.001238,SELECTION_PROTOCOL_GAP,False,False,False,False
C|tta_circular_consistency|angle_error_gt_15deg|relative_0.5_r_fit,C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.007185,False,False,False,0.000000,0,False,True,0.001238,SELECTION_PROTOCOL_GAP,False,False,False,False
C|tta_circular_consistency|angle_error_gt_15deg|relative_0.25_r_fit,C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.003593,False,False,False,0.000000,0,False,True,0.001238,SELECTION_PROTOCOL_GAP,False,False,False,False
C|source_supervised_leave_geometry|angle_error_gt_15deg|absolute_0.001,C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.001,absolute,0.001000,False,False,False,0.000000,0,True,False,0.001238,STRUCTURAL_POWER_LIMIT,False,False,False,False
C|source_supervised_leave_geometry|angle_error_gt_15deg|absolute_0.0025,C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.0025,absolute,0.002500,False,False,False,0.000000,0,False,True,0.001238,SELECTION_PROTOCOL_GAP,False,False,False,False
C|source_supervised_leave_geometry|angle_error_gt_15deg|absolute_0.005,C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,False,False,False,0.000000,0,False,True,0.001238,SELECTION_PROTOCOL_GAP,False,False,False,False
C|source_supervised_leave_geometry|angle_error_gt_15deg|absolute_0.01,C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,False,True,True,0.400000,12439,False,True,0.001238,CERTIFIED_PRACTICAL,False,False,False,False
C|source_supervised_leave_geometry|angle_error_gt_15deg|relative_0.5_r_fit,C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.007185,False,False,False,0.000000,0,False,True,0.001238,SELECTION_PROTOCOL_GAP,False,False,False,False
C|source_supervised_leave_geometry|angle_error_gt_15deg|relative_0.25_r_fit,C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.003593,False,False,False,0.000000,0,False,True,0.001238,SELECTION_PROTOCOL_GAP,False,False,False,False
C|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_15deg|absolute_0.001,C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,absolute_0.001,absolute,0.001000,False,False,False,0.000000,0,True,False,0.001238,STRUCTURAL_POWER_LIMIT,False,False,False,False
