anon_id,dataset,image_id,pred_id,matched_gt_class,matched_gt_size_bin,matched_gt_aspect_ratio,matched_gt_ar_bin,formal_ar21_eligible,formal_stratum,angleA,angleB,cannotA,cannotB,annotatorA_id_sha256,annotatorB_id_sha256,pair_status,human_usable
2cb37ac1a7da2eeb,FAIR1M-v1.0,5071__1024__0___0,8,Small Car,small,2.877359,ar>=2.1,True,Small Car|small|ar>=2.1,169.755932,169.088897,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
d69040084cfc4879,FAIR1M-v1.0,13814__1024__0___0,17,Small Car,small,3.029412,ar>=2.1,True,Small Car|small|ar>=2.1,161.565059,162.847607,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
39d54d6d8c886867,DIOR-R,11881,7,ship,medium,3.0,ar>=2.1,True,ship|medium|ar>=2.1,2.404135,2.073145,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
3b1d9e4733c5807b,FAIR1M-v1.0,1385__1024__0___0,92,Dump Truck,small,2.888889,ar>=2.1,True,Dump Truck|small|ar>=2.1,178.625142,178.876710,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
6b885cd5147d59a3,DIOR-R,14648,39,ship,small,2.176471,ar>=2.1,True,ship|small|ar>=2.1,176.531774,174.485090,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
0b09fa8f6f4229b2,FAIR1M-v1.0,1097__1024__0___0,1,Bridge,small,2.055794,1.6<=ar<2.1,False,Bridge|small|1.6<=ar<2.1,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,SKIP|AMBIGUOUS,False
013c2439b0ccac33,DIOR-R,22027,10,airplane,medium,1.327157,ar<1.6,False,airplane|medium|ar<1.6,154.380803,156.236202,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
7c3801a99132c6a9,DIOR-R,19964,6,tenniscourt,large,2.171429,ar>=2.1,True,tenniscourt|large|ar>=2.1,90.219511,89.441018,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
1a1715d714bacf6f,FAIR1M-v1.0,8684__1024__0___0,62,Small Car,small,1.875,1.6<=ar<2.1,False,Small Car|small|1.6<=ar<2.1,88.781088,90.000000,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
a3559cc1ddd6b3bf,DIOR-R,16204,0,Expressway-toll-station,large,1.657955,1.6<=ar<2.1,False,Expressway-toll-station|large|1.6<=ar<2.1,69.421312,70.841845,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
46c1934186e49d83,SODA-A,00201__800__3955___1200,91,ship,small,2.342697,ar>=2.1,True,ship|small|ar>=2.1,162.057537,164.396045,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
d1e3423e7b1a62be,DIOR-R,22774,11,golffield,medium,1.5,ar<1.6,False,golffield|medium|ar<1.6,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,SKIP|SKIP,False
0c951c4cb67cab3c,FAIR1M-v1.0,13104__1024__0___0,85,Van,small,1.371257,ar<1.6,False,Van|small|ar<1.6,94.236345,96.418745,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
40f7ac85305fdf3f,FAIR1M-v1.0,14498__1024__0___0,8,Small Car,small,2.881579,ar>=2.1,True,Small Car|small|ar>=2.1,16.015431,18.004160,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
91c7635cb943270c,DIOR-R,16406,36,ship,small,2.666667,ar>=2.1,True,ship|small|ar>=2.1,179.506073,179.674470,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
c50f0d9eca7abd5c,FAIR1M-v1.0,12768__1024__0___0,12,Van,small,3.0,ar>=2.1,True,Van|small|ar>=2.1,175.829561,172.266393,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
a0f842e4206d0209,SODA-A,00849__800__0___600,228,small-vehicle,small,2.270964,ar>=2.1,True,small-vehicle|small|ar>=2.1,158.594836,158.416009,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
b074f6874285b046,DIOR-R,15745,6,windmill,small,2.285714,ar>=2.1,True,windmill|small|ar>=2.1,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,AMBIGUOUS|AMBIGUOUS,False
3fd2c5b8e586fe8e,DIOR-R,22469,6,ship,small,4.657201,ar>=2.1,True,ship|small|ar>=2.1,13.990212,16.947090,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
39fa0c1b51759963,SODA-A,01440__800__3000___1985,12,small-vehicle,small,1.946083,1.6<=ar<2.1,False,small-vehicle|small|1.6<=ar<2.1,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,AMBIGUOUS|AMBIGUOUS,False
4ec7b96a1f145ae4,FAIR1M-v1.0,3389__1024__0___0,118,Small Car,small,1.99422,1.6<=ar<2.1,False,Small Car|small|1.6<=ar<2.1,131.742768,124.728966,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
cd70cec0d14bc208,FAIR1M-v1.0,13445__1024__0___0,22,Van,small,2.857143,ar>=2.1,True,Van|small|ar>=2.1,176.955218,1.032211,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
03f01a2b2741d77a,FAIR1M-v1.0,4637__1024__0___0,63,Liquid Cargo Ship,medium,2.021958,1.6<=ar<2.1,False,Liquid Cargo Ship|medium|1.6<=ar<2.1,65.462263,65.272672,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
c73486457bd0db73,FAIR1M-v1.0,2587__1024__0___0,199,Van,small,1.417808,ar<1.6,False,Van|small|ar<1.6,74.248777,78.070718,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
71a053f7358963c2,FAIR1M-v1.0,1719__1024__0___476,0,Engineering Ship,medium,2.013469,1.6<=ar<2.1,False,Engineering Ship|medium|1.6<=ar<2.1,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,AMBIGUOUS|SKIP,False
83f7ba00375ad039,FAIR1M-v1.0,14712__1024__0___0,38,other-ship,small,1.835443,1.6<=ar<2.1,False,other-ship|small|1.6<=ar<2.1,4.085621,5.305092,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
00a769dab0d42b7e,SODA-A,01757__800__2400___1985,130,small-vehicle,small,1.972894,1.6<=ar<2.1,False,small-vehicle|small|1.6<=ar<2.1,155.265688,158.875319,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
42e257a616269513,FAIR1M-v1.0,759__1024__0___0,18,Small Car,small,3.470588,ar>=2.1,True,Small Car|small|ar>=2.1,172.942172,175.471192,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
c3a4d71f5335a2ff,DIOR-R,16486,3,windmill,medium,2.339331,ar>=2.1,True,windmill|medium|ar>=2.1,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,AMBIGUOUS|AMBIGUOUS,False
129446d1fb3b301d,SODA-A,02511__800__600___1200,11,container,small,5.167085,ar>=2.1,True,container|small|ar>=2.1,179.338932,0.556245,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
7ac14ed326acd44c,FAIR1M-v1.0,2898__1024__0___0,40,Van,small,2.131148,ar>=2.1,True,Van|small|ar>=2.1,159.171454,159.114196,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
d465c8e2cf1c3aae,FAIR1M-v1.0,9527__1024__0___0,0,other-airplane,medium,1.178572,ar<1.6,False,other-airplane|medium|ar<1.6,48.366468,47.374933,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
67d1358654249942,FAIR1M-v1.0,4170__1024__0___0,30,Small Car,small,1.560976,ar<1.6,False,Small Car|small|ar<1.6,82.266472,81.869910,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
fc67cef57876fcb6,FAIR1M-v1.0,929__1024__0___0,28,Van,small,2.843971,ar>=2.1,True,Van|small|ar>=2.1,6.410857,3.814077,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
7fecdd77fdb46974,FAIR1M-v1.0,329__1024__0___0,106,Van,small,2.2,ar>=2.1,True,Van|small|ar>=2.1,43.667768,43.602859,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
3bd67795e7909dfd,SODA-A,00205__800__2400___1200,14,storage-tank,small,1.062496,ar<1.6,False,storage-tank|small|ar<1.6,,,0,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,PENDING|AMBIGUOUS,False
d0d34351da77ac98,SODA-A,00202__800__3000___1985,88,container,small,4.395907,ar>=2.1,True,container|small|ar>=2.1,27.030875,29.707001,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
d2c9b3fd6e29a254,SODA-A,01812__800__1800___1800,4,small-vehicle,small,2.143658,ar>=2.1,True,small-vehicle|small|ar>=2.1,70.866299,67.067901,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
2dff38a5a209811b,DIOR-R,16965,6,storagetank,large,1.0,ar<1.6,False,storagetank|large|ar<1.6,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,AMBIGUOUS|AMBIGUOUS,False
dbd2bb2c41304299,DIOR-R,12902,9,vehicle,small,4.84841,ar>=2.1,True,vehicle|small|ar>=2.1,149.520157,151.079947,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
4f9df17fa135e303,SODA-A,01677__800__0___600,122,large-vehicle,small,1.068247,ar<1.6,False,large-vehicle|small|ar<1.6,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,AMBIGUOUS|AMBIGUOUS,False
2466f63aa646a99d,FAIR1M-v1.0,6523__1024__0___0,31,Van,small,2.666667,ar>=2.1,True,Van|small|ar>=2.1,179.356276,1.380329,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
cc86908a59bb0fd3,FAIR1M-v1.0,9610__1024__0___0,18,Small Car,small,3.555556,ar>=2.1,True,Small Car|small|ar>=2.1,177.197547,176.543396,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
7ea90bf551a972f0,DIOR-R,13952,4,tenniscourt,medium,2.145602,ar>=2.1,True,tenniscourt|medium|ar>=2.1,90.218701,91.273015,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
665a00b3728188ec,DIOR-R,22676,14,stadium,medium,1.716924,1.6<=ar<2.1,False,stadium|medium|1.6<=ar<2.1,56.949755,55.045324,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
b04e17151c2f15be,FAIR1M-v1.0,1240__1024__0___0,55,Small Car,small,2.0,1.6<=ar<2.1,False,Small Car|small|1.6<=ar<2.1,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,AMBIGUOUS|AMBIGUOUS,False
5353c97faa36ff7f,FAIR1M-v1.0,15711__1024__0___0,27,Van,small,2.318841,ar>=2.1,True,Van|small|ar>=2.1,45.473502,45.516147,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
3f2bfa7d8e6debbc,DIOR-R,22107,0,storagetank,medium,1.047619,ar<1.6,False,storagetank|medium|ar<1.6,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,AMBIGUOUS|AMBIGUOUS,False
