topic,artifact,role,status,sha256,bytes,canonical_path,root_alias,can_recompute,notes
human crop 3810e5f812230674,annotation_tools/m4_angle_annotation/crops/3810e5f812230674.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,ccff1889a8da753231aebfc6e31ce5740066790013d746df8fa21e5def3b12d4,5556,annotation_tools/m4_angle_annotation/crops/3810e5f812230674.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 2c8a314650656d41,annotation_tools/m4_angle_annotation/crops/2c8a314650656d41.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,cff33ca34657dea7781c7e0e28e81c1d0c9c3f58831e13140628a6b1a9439575,3101,annotation_tools/m4_angle_annotation/crops/2c8a314650656d41.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 9199b03ff3a3b3f4,annotation_tools/m4_angle_annotation/crops/9199b03ff3a3b3f4.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,8fa60800baa412a15c6387bf5ddfb804072e14984e4ef53f7e6a2e7ed452decd,4881,annotation_tools/m4_angle_annotation/crops/9199b03ff3a3b3f4.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop d412060c57b2af55,annotation_tools/m4_angle_annotation/crops/d412060c57b2af55.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,6786e937df58d5a65b90e1778fff14af011c90f0950dec7fa8b5c863589cbc64,4536,annotation_tools/m4_angle_annotation/crops/d412060c57b2af55.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 1d00217c6d070e35,annotation_tools/m4_angle_annotation/crops/1d00217c6d070e35.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,9797998133e42fae25cdce9b771780ccba58adfc5b6ebe0eb141c3333ab585e8,2941,annotation_tools/m4_angle_annotation/crops/1d00217c6d070e35.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 78116e4c02d80486,annotation_tools/m4_angle_annotation/crops/78116e4c02d80486.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,8b05258e4363250cc50e879d0684d7f93cd795747ef26d6b1d663b74a8144bab,4403,annotation_tools/m4_angle_annotation/crops/78116e4c02d80486.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop d76ba5eb97d962c9,annotation_tools/m4_angle_annotation/crops/d76ba5eb97d962c9.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,87d2d75621ab9c6e7892bdcb1e7a0a970579749737c3fba358814c34a4e66d47,3726,annotation_tools/m4_angle_annotation/crops/d76ba5eb97d962c9.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop e5629ce928bbbad1,annotation_tools/m4_angle_annotation/crops/e5629ce928bbbad1.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,9c1f589719bf3c8c3facdf2153c0bcd854a09368095433e788873394cb9d0331,3337,annotation_tools/m4_angle_annotation/crops/e5629ce928bbbad1.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 5d2b8f07fa8a72aa,annotation_tools/m4_angle_annotation/crops/5d2b8f07fa8a72aa.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,4455f6bd77053c1f62346fd33842863c8ea6e2c0a047c8555511352cf131f5fa,5990,annotation_tools/m4_angle_annotation/crops/5d2b8f07fa8a72aa.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 750be07b8cb2b040,annotation_tools/m4_angle_annotation/crops/750be07b8cb2b040.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,64c02e64b87c937dd7432a47bee9d2899d1f97ce2b770795c88e22933a7ff97c,4480,annotation_tools/m4_angle_annotation/crops/750be07b8cb2b040.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 0e32f801ec4375de,annotation_tools/m4_angle_annotation/crops/0e32f801ec4375de.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,9fbbeba74c00598a625d7e9941ecea8f2e16ad13a8f7244e203ce5188b378451,3048,annotation_tools/m4_angle_annotation/crops/0e32f801ec4375de.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop bc1b887d7bcea65c,annotation_tools/m4_angle_annotation/crops/bc1b887d7bcea65c.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,1feeef6225afaba8f2c37782cb794a41a6d1983534118604f3f9539a412ffdf9,4661,annotation_tools/m4_angle_annotation/crops/bc1b887d7bcea65c.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 7316ae9a6971957c,annotation_tools/m4_angle_annotation/crops/7316ae9a6971957c.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,2323f2c8f342ce852c0c887fbfcf1869b23c48c17302e3e577776645a2bd4672,4171,annotation_tools/m4_angle_annotation/crops/7316ae9a6971957c.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 5353c97faa36ff7f,annotation_tools/m4_angle_annotation/crops/5353c97faa36ff7f.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,cb3a18faa56ff9d30cc1b42e880d304429b535e926bdc755f8e53a1b71060cdb,5421,annotation_tools/m4_angle_annotation/crops/5353c97faa36ff7f.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 7b779393fba89458,annotation_tools/m4_angle_annotation/crops/7b779393fba89458.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,ecef8bfe913dec15eb10a20081ea2fd4e83c3ef572b1bfe2c7ec3235e613f847,2887,annotation_tools/m4_angle_annotation/crops/7b779393fba89458.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 8c7dee6217c4134c,annotation_tools/m4_angle_annotation/crops/8c7dee6217c4134c.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,081b79c543fd9df3c8f70795c0f0d13862210f9cb8c2135afd05f9e4bc1b4bea,2828,annotation_tools/m4_angle_annotation/crops/8c7dee6217c4134c.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 10f7608a05438089,annotation_tools/m4_angle_annotation/crops/10f7608a05438089.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,67c9ebabc572e71335eae7102005b879cfad7d9682f9fae135b4efed51239723,6213,annotation_tools/m4_angle_annotation/crops/10f7608a05438089.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 4e66fe3b1c1e9825,annotation_tools/m4_angle_annotation/crops/4e66fe3b1c1e9825.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,49c8d3b58fbe227e6d3c410cb99630ad036686d200d10725d4077a052cc7875a,4715,annotation_tools/m4_angle_annotation/crops/4e66fe3b1c1e9825.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 5176caff7b23e6df,annotation_tools/m4_angle_annotation/crops/5176caff7b23e6df.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,c96167cdd7a2c5b6fe0fbaeda661f2ef65fa0b520ccc3c3e9be4a611d20bb4fa,4557,annotation_tools/m4_angle_annotation/crops/5176caff7b23e6df.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 4998e491b8d4ae45,annotation_tools/m4_angle_annotation/crops/4998e491b8d4ae45.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,4269b1d5d8c8b82dbc8db5cde826819c1000d1c5333ff20831c89d809daf72a3,4939,annotation_tools/m4_angle_annotation/crops/4998e491b8d4ae45.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop ab1b8ffe06f2e591,annotation_tools/m4_angle_annotation/crops/ab1b8ffe06f2e591.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,e78691a5f5982d9c76164f8ff670cd6317b9cd4af40b1afd2f335193856f750a,5275,annotation_tools/m4_angle_annotation/crops/ab1b8ffe06f2e591.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop b39df2ee9dc5e552,annotation_tools/m4_angle_annotation/crops/b39df2ee9dc5e552.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,ffc058ee9bc7494cbd5e28efba926227d1a591f1eeb30ed071c056a167f6c7aa,2523,annotation_tools/m4_angle_annotation/crops/b39df2ee9dc5e552.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 3a39d551af082d5e,annotation_tools/m4_angle_annotation/crops/3a39d551af082d5e.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,674371d719702975ce95147642cf46aee21e8c016b62041d86d4ff1239008770,2921,annotation_tools/m4_angle_annotation/crops/3a39d551af082d5e.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop fddc0a340fccefaf,annotation_tools/m4_angle_annotation/crops/fddc0a340fccefaf.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,b42e92e00459ad9ebff11156deb43f329232a3280e96b78c2de423859dc8f8f8,5232,annotation_tools/m4_angle_annotation/crops/fddc0a340fccefaf.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 77c1cdffe78f8bbc,annotation_tools/m4_angle_annotation/crops/77c1cdffe78f8bbc.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,af13d035548cc31e82c612fd20ed310296574d1361c25b6e4b435d8cafdc0de9,5014,annotation_tools/m4_angle_annotation/crops/77c1cdffe78f8bbc.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 8e07f12d0fdb2863,annotation_tools/m4_angle_annotation/crops/8e07f12d0fdb2863.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,5d5e6db31d0dfcab9d097edbd32ab9218692b8db0a9416a9da2628559b80741c,5935,annotation_tools/m4_angle_annotation/crops/8e07f12d0fdb2863.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 8c415034cb5b4bd4,annotation_tools/m4_angle_annotation/crops/8c415034cb5b4bd4.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,5c0805483418a2dfee17db2d168170cefc9c8ed9cebbdabf7a97a56476917a05,6128,annotation_tools/m4_angle_annotation/crops/8c415034cb5b4bd4.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop e8811505982c24e9,annotation_tools/m4_angle_annotation/crops/e8811505982c24e9.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,df6d0d1c3369a5b0b5d0d27d0d55a3fbad51a7135e654b8bd6f50f1961b9fc46,5096,annotation_tools/m4_angle_annotation/crops/e8811505982c24e9.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop e41fe55f4025277b,annotation_tools/m4_angle_annotation/crops/e41fe55f4025277b.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,74f060fc6ecd4b9fcf30df4ce05a9844957d3ba5b7460a0977d566a2ef54f298,5366,annotation_tools/m4_angle_annotation/crops/e41fe55f4025277b.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 9ba27b754331eea5,annotation_tools/m4_angle_annotation/crops/9ba27b754331eea5.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,4e5f6d8997d040289f25d06eaa4c319035c8c7c46612a2447bf2305a5925e9aa,5412,annotation_tools/m4_angle_annotation/crops/9ba27b754331eea5.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop b0d71a781fe9354f,annotation_tools/m4_angle_annotation/crops/b0d71a781fe9354f.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,b480d0e7332d628595e5928ca14e9d8f4ad568fb0ce423d295c5835e70adcd0e,6120,annotation_tools/m4_angle_annotation/crops/b0d71a781fe9354f.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop d1bdb04c4b9f182a,annotation_tools/m4_angle_annotation/crops/d1bdb04c4b9f182a.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,88e579aa11d0553f47929d6606ae56d26cd773a0c71e90efeb6a234f726b134a,6438,annotation_tools/m4_angle_annotation/crops/d1bdb04c4b9f182a.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 9d89fe5dc2ab0617,annotation_tools/m4_angle_annotation/crops/9d89fe5dc2ab0617.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,b8bc87b0a34ac0dbf4a4aa3fcec2e9d18eda36c784dbdfd68a93e8a505ad9846,3995,annotation_tools/m4_angle_annotation/crops/9d89fe5dc2ab0617.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop fbf2dc8064da952f,annotation_tools/m4_angle_annotation/crops/fbf2dc8064da952f.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,f84ab013338caf77f8b247ff46d2167b6e345dec897819b3252fb95f437cdd0e,14641,annotation_tools/m4_angle_annotation/crops/fbf2dc8064da952f.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 3abb6b47dbc7b367,annotation_tools/m4_angle_annotation/crops/3abb6b47dbc7b367.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,cc2b9c10892f4ade3984f63e13c73c64f81da1f772e6f056d486f498c7a69d87,4353,annotation_tools/m4_angle_annotation/crops/3abb6b47dbc7b367.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 9cd3e639cd7d0f96,annotation_tools/m4_angle_annotation/crops/9cd3e639cd7d0f96.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,b034574917f7be865aea8abc65feaad817010527f8c1edf45b419d399e6e61c3,5636,annotation_tools/m4_angle_annotation/crops/9cd3e639cd7d0f96.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 9cbeec419f3af8fa,annotation_tools/m4_angle_annotation/crops/9cbeec419f3af8fa.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,d002440ab37b6610b305f8fef4447e9808acf466dc6f87ece13ebf6b7be178f7,3281,annotation_tools/m4_angle_annotation/crops/9cbeec419f3af8fa.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop e79201f7eac485d2,annotation_tools/m4_angle_annotation/crops/e79201f7eac485d2.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,575dc7cb292b8a01efa13f5e32e298aa0f6211ab326ae5aff28adc3b007159fd,3389,annotation_tools/m4_angle_annotation/crops/e79201f7eac485d2.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop d717fc0cf94ac3f1,annotation_tools/m4_angle_annotation/crops/d717fc0cf94ac3f1.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,9776809f08d3e3784712cc3846b51439c352d8419159e6d5834bfe1968c3271a,4843,annotation_tools/m4_angle_annotation/crops/d717fc0cf94ac3f1.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 4a9947d785108f07,annotation_tools/m4_angle_annotation/crops/4a9947d785108f07.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,dd136465c72c63527e8fe545164368aced30d8a721b75d8be0282aadbe5e1122,3936,annotation_tools/m4_angle_annotation/crops/4a9947d785108f07.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 50c2b802c8bb8b68,annotation_tools/m4_angle_annotation/crops/50c2b802c8bb8b68.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,ea5e8fd6dbf973b7e0fdddbf69722d2247e2bae19533edcb82f12b682aef5991,4169,annotation_tools/m4_angle_annotation/crops/50c2b802c8bb8b68.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop c7c145daeb44fcbe,annotation_tools/m4_angle_annotation/crops/c7c145daeb44fcbe.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,427d305748b8cfbf4a8cb726fd09ee49c54931a5491f2b104f66f36e24e2c7e9,8710,annotation_tools/m4_angle_annotation/crops/c7c145daeb44fcbe.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop ce1b6b49436cedb9,annotation_tools/m4_angle_annotation/crops/ce1b6b49436cedb9.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,485e7dfa3753e17f285c8ff020b45693f03a42e3edd5c94edf60d11c1cb4dae0,4285,annotation_tools/m4_angle_annotation/crops/ce1b6b49436cedb9.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 450de32ac19dd618,annotation_tools/m4_angle_annotation/crops/450de32ac19dd618.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,4862d204d59f5e33fbf2df2ae0aa23607088d9e123b6044c1a215b8d6114e3f3,5466,annotation_tools/m4_angle_annotation/crops/450de32ac19dd618.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop ccdf1d4c28376c63,annotation_tools/m4_angle_annotation/crops/ccdf1d4c28376c63.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,a363a0b8c1ed36652ce97e61d104cd6054ad719b67aecaa6b843ba29972567c1,4695,annotation_tools/m4_angle_annotation/crops/ccdf1d4c28376c63.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop e7f83959071f2db2,annotation_tools/m4_angle_annotation/crops/e7f83959071f2db2.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,956ea2a2e443e739c920e9258960cdabe108797e8964b069230de97e1a65379f,4620,annotation_tools/m4_angle_annotation/crops/e7f83959071f2db2.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 42e257a616269513,annotation_tools/m4_angle_annotation/crops/42e257a616269513.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,7b767e28fb6e3249b6e96a9595639a814d72d704b53667ca7cc523e725cb1a07,2951,annotation_tools/m4_angle_annotation/crops/42e257a616269513.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop c97e6bac86322c6d,annotation_tools/m4_angle_annotation/crops/c97e6bac86322c6d.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,c942b3dfebc3a08f2a79823901c68a7f88d96eb4647435716c1f9289530b765a,3868,annotation_tools/m4_angle_annotation/crops/c97e6bac86322c6d.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 2b87117a74226e29,annotation_tools/m4_angle_annotation/crops/2b87117a74226e29.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,c2a953bd15babbfda83e3786d3886005ac17d16d96994d88023c2ac6f341995c,3130,annotation_tools/m4_angle_annotation/crops/2b87117a74226e29.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 64429de2e93188d2,annotation_tools/m4_angle_annotation/crops/64429de2e93188d2.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,2b38d9d93f8ee9ab93749f468b12ecc7cbfc851a40fb1f8f0385b9a49a75da10,4321,annotation_tools/m4_angle_annotation/crops/64429de2e93188d2.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 0aba074f8cf61c54,annotation_tools/m4_angle_annotation/crops/0aba074f8cf61c54.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,1af31c2d95faedb091f2b31a5f5b5e016bd40a888abe8de98df0a70afdb86f2a,3786,annotation_tools/m4_angle_annotation/crops/0aba074f8cf61c54.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop d5ed0d2ebd211bc5,annotation_tools/m4_angle_annotation/crops/d5ed0d2ebd211bc5.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,1d20feafd840398ec67d61f27ba8e9150acb17c9cb3f7ad27bf8f5aac4b4d5fd,4892,annotation_tools/m4_angle_annotation/crops/d5ed0d2ebd211bc5.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 32576cc9d7693937,annotation_tools/m4_angle_annotation/crops/32576cc9d7693937.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,514840c531e63bc29174d147b053b546ef7125d8aa4fc765e17aa3773eb76f5e,2833,annotation_tools/m4_angle_annotation/crops/32576cc9d7693937.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop c2c5e03b21fdeb8d,annotation_tools/m4_angle_annotation/crops/c2c5e03b21fdeb8d.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,2d17225582ac014cfc2abe378c387955f87a2c0c9064a0a095f6103e8c079c69,5318,annotation_tools/m4_angle_annotation/crops/c2c5e03b21fdeb8d.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 84226413851920ae,annotation_tools/m4_angle_annotation/crops/84226413851920ae.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,490713ab81eaa6fc6afba622f89c415bb51d59d5943a71b71184f7f50cb8cecc,3809,annotation_tools/m4_angle_annotation/crops/84226413851920ae.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 03f01a2b2741d77a,annotation_tools/m4_angle_annotation/crops/03f01a2b2741d77a.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,eb89cabb47176ca2b8dcdd176ed6254990657451c52c9588e4cf2e6e50bd2713,2883,annotation_tools/m4_angle_annotation/crops/03f01a2b2741d77a.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 96dca9fde4df4e3b,annotation_tools/m4_angle_annotation/crops/96dca9fde4df4e3b.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,9f113ebb0c324806f8c38e3d1047ff9aa1f149ed5aae2044e31c5a961192378b,4888,annotation_tools/m4_angle_annotation/crops/96dca9fde4df4e3b.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop f32d82fc6178eefd,annotation_tools/m4_angle_annotation/crops/f32d82fc6178eefd.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,5f366bcb2dd488cc4c30bac073ef2dbb393f1efa69d5ffdafb8e2fd64f686392,4577,annotation_tools/m4_angle_annotation/crops/f32d82fc6178eefd.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 463c23576fdad4a1,annotation_tools/m4_angle_annotation/crops/463c23576fdad4a1.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,0f7231dfce56c56c1ff03be516b899d395a5d4658ee3f3b5671e82d1545d165a,3854,annotation_tools/m4_angle_annotation/crops/463c23576fdad4a1.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 52653c939e4c15ed,annotation_tools/m4_angle_annotation/crops/52653c939e4c15ed.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,263647df8dc447a0488f244cc9574eb1f2890cd7bd62ed860b12686112b0a453,5714,annotation_tools/m4_angle_annotation/crops/52653c939e4c15ed.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 5d46f70492bad823,annotation_tools/m4_angle_annotation/crops/5d46f70492bad823.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,8f2db8ddcf436c85eb711d5fc806fe2c351b319fba9a84129dcdd36bef570832,5343,annotation_tools/m4_angle_annotation/crops/5d46f70492bad823.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 3f0567f58caaa096,annotation_tools/m4_angle_annotation/crops/3f0567f58caaa096.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,f8f2cf74296ed8917d2e785697477df877a478c49cfdc66fe00bc27db67ecc98,11170,annotation_tools/m4_angle_annotation/crops/3f0567f58caaa096.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop f0471eae3cb852eb,annotation_tools/m4_angle_annotation/crops/f0471eae3cb852eb.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,ecd2b7a80119b80e000733f9b0720c903dc14ed05dc603b090b7d761ec305afa,4745,annotation_tools/m4_angle_annotation/crops/f0471eae3cb852eb.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 2466f63aa646a99d,annotation_tools/m4_angle_annotation/crops/2466f63aa646a99d.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,f79a44b49c416c72f01e47c9975721f40c13505353ef7c9e6deb2dfc9cfb19e2,4893,annotation_tools/m4_angle_annotation/crops/2466f63aa646a99d.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop ace97f66d2b89049,annotation_tools/m4_angle_annotation/crops/ace97f66d2b89049.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,d9cc8f4f7fcd8772c6bd1b8355289936e245e7ced5df042a4f4329cac61ceb58,5267,annotation_tools/m4_angle_annotation/crops/ace97f66d2b89049.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 5c164203da5c13c0,annotation_tools/m4_angle_annotation/crops/5c164203da5c13c0.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,9bcff7fc0e93d04114e5ab785b0c095380ffc33bc4042a58ce84f022b7f9eb69,13630,annotation_tools/m4_angle_annotation/crops/5c164203da5c13c0.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop bc8b12517ac68a53,annotation_tools/m4_angle_annotation/crops/bc8b12517ac68a53.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,c8bb325be7be8c154d5f21e2b6be30a97c79c027486faa5f397b49831178ae92,2777,annotation_tools/m4_angle_annotation/crops/bc8b12517ac68a53.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 2c1ca77eabe34c73,annotation_tools/m4_angle_annotation/crops/2c1ca77eabe34c73.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,9b17347e7df97059272f2ed66839dd08ca06dc886355d92183d7a96c305a0a10,5145,annotation_tools/m4_angle_annotation/crops/2c1ca77eabe34c73.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 950c338f95ebb9e7,annotation_tools/m4_angle_annotation/crops/950c338f95ebb9e7.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,8005d48b2f39250e0b0e199935d80eb1d2d29bf0065fcd7ebb9f0307ca9fe0a7,4068,annotation_tools/m4_angle_annotation/crops/950c338f95ebb9e7.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
human crop 0cace1b3fad0745d,annotation_tools/m4_angle_annotation/crops/0cace1b3fad0745d.jpg,HUMAN_ANNOTATION_CROP,VERIFIED,2be37082b3912764ea2078d00764fe110dc7354b8ed1f55200976455497343d7,4909,annotation_tools/m4_angle_annotation/crops/0cace1b3fad0745d.jpg,,rebuild from SHA-bound source image and record,"single canonical artifact; root report paths are symlinks, not copies"
